"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","West Sussex (North East)","EO","Male","130","110","29650","28350"
"In post","2021","50-59","West Sussex (North East)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","G6","Male","5","5","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","G7","Female","10","10","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","G7","Male","10","10","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","HEO","Female","25","25","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","HEO","Male","30","30","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","SEO","Female","10","10","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","SEO","Male","15","15","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","Unknown","Female","5","5","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","AA","Female","5","5","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","AO","Female","80","70","21100","21010"
"In post","2021","50-59","West Sussex (South West)","AO","Male","65","65","23380","21440"
"In post","2021","50-59","West Sussex (South West)","EO","Female","110","95","27370","27570"
"In post","2021","50-59","West Sussex (South West)","EO","Male","75","70","28300","27740"
"In post","2021","50-59","West Sussex (South West)","G6","Female","5","5","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","G6","Male","5","5","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","G7","Female","10","10","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","G7","Male","15","15","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","HEO","Female","40","40","33020","32150"
"In post","2021","50-59","West Sussex (South West)","HEO","Male","35","35","33820","34290"
"In post","2021","50-59","West Sussex (South West)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","SEO","Female","25","25","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","SEO","Male","35","30","40580","40110"
"In post","2021","50-59","West Sussex (South West)","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Westminster","AA","Female","25","25","[c]","[c]"
"In post","2021","50-59","Westminster","AA","Male","85","85","21210","21760"
"In post","2021","50-59","Westminster","AO","Female","355","330","24710","24490"
"In post","2021","50-59","Westminster","AO","Male","260","260","25480","24490"
"In post","2021","50-59","Westminster","EO","Female","900","865","29820","30090"
"In post","2021","50-59","Westminster","EO","Male","540","535","30250","30110"
"In post","2021","50-59","Westminster","G6","Female","665","635","70380","69450"
"In post","2021","50-59","Westminster","G6","Male","835","825","71020","70190"
"In post","2021","50-59","Westminster","G7","Female","1240","1190","57960","57460"
"In post","2021","50-59","Westminster","G7","Male","1355","1340","58590","58000"
"In post","2021","50-59","Westminster","HEO","Female","870","845","36120","35980"
"In post","2021","50-59","Westminster","HEO","Male","780","775","36410","35990"
"In post","2021","50-59","Westminster","SCS level","Female","465","450","94060","84170"
"In post","2021","50-59","Westminster","SCS level","Male","640","635","99600","90000"
"In post","2021","50-59","Westminster","SEO","Female","775","750","43320","42400"
"In post","2021","50-59","Westminster","SEO","Male","920","910","44070","43350"
"In post","2021","50-59","Westminster","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","Westminster","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Wiltshire","AA","Female","30","30","[c]","[c]"
"In post","2021","50-59","Wiltshire","AA","Male","65","65","19960","19560"
"In post","2021","50-59","Wiltshire","AO","Female","155","145","21860","21130"
"In post","2021","50-59","Wiltshire","AO","Male","90","90","26450","21580"
"In post","2021","50-59","Wiltshire","EO","Female","200","190","26620","26670"
"In post","2021","50-59","Wiltshire","EO","Male","120","120","28760","26670"
"In post","2021","50-59","Wiltshire","G6","Female","40","40","68070","66440"
"In post","2021","50-59","Wiltshire","G6","Male","70","70","70480","67360"
"In post","2021","50-59","Wiltshire","G7","Female","160","150","53360","53500"
"In post","2021","50-59","Wiltshire","G7","Male","305","300","52960","53500"
"In post","2021","50-59","Wiltshire","HEO","Female","210","200","32720","33300"
"In post","2021","50-59","Wiltshire","HEO","Male","220","220","33770","33300"
"In post","2021","50-59","Wiltshire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","50-59","Wiltshire","SCS level","Male","15","15","[c]","[c]"
"In post","2021","50-59","Wiltshire","SEO","Female","160","155","40030","40580"
"In post","2021","50-59","Wiltshire","SEO","Male","255","250","41270","40580"
"In post","2021","50-59","Wiltshire","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","Wiltshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Wirral","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","AO","Female","225","185","20820","21010"
"In post","2021","50-59","Wirral","AO","Male","85","80","20960","21010"
"In post","2021","50-59","Wirral","EO","Female","210","175","27330","27570"
"In post","2021","50-59","Wirral","EO","Male","85","80","27360","27570"
"In post","2021","50-59","Wirral","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","G7","Male","5","5","[c]","[c]"
"In post","2021","50-59","Wirral","HEO","Female","55","45","33420","33840"
"In post","2021","50-59","Wirral","HEO","Male","25","25","[c]","[c]"
"In post","2021","50-59","Wirral","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","SEO","Female","20","20","[c]","[c]"
"In post","2021","50-59","Wirral","SEO","Male","15","15","[c]","[c]"
"In post","2021","50-59","Wirral","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","Wirral","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","AA","Female","5","5","[c]","[c]"
"In post","2021","50-59","Wolverhampton","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","AO","Female","95","75","20530","20180"
"In post","2021","50-59","Wolverhampton","AO","Male","30","30","20650","21010"
"In post","2021","50-59","Wolverhampton","EO","Female","100","90","27020","27570"
"In post","2021","50-59","Wolverhampton","EO","Male","55","50","27880","27570"
"In post","2021","50-59","Wolverhampton","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","HEO","Female","10","10","[c]","[c]"
"In post","2021","50-59","Wolverhampton","HEO","Male","5","5","[c]","[c]"
"In post","2021","50-59","Wolverhampton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","Unknown","Female","20","15","[c]","[c]"
"In post","2021","50-59","Wolverhampton","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","Worcestershire","AA","Female","35","30","20350","20600"
"In post","2021","50-59","Worcestershire","AA","Male","35","35","21020","20670"
"In post","2021","50-59","Worcestershire","AO","Female","120","105","22360","21010"
"In post","2021","50-59","Worcestershire","AO","Male","110","110","28660","31900"
"In post","2021","50-59","Worcestershire","EO","Female","105","95","27210","27570"
"In post","2021","50-59","Worcestershire","EO","Male","75","75","30360","27900"
"In post","2021","50-59","Worcestershire","G6","Female","5","5","[c]","[c]"
"In post","2021","50-59","Worcestershire","G6","Male","5","5","[c]","[c]"
"In post","2021","50-59","Worcestershire","G7","Female","10","10","[c]","[c]"
"In post","2021","50-59","Worcestershire","G7","Male","15","15","[c]","[c]"
"In post","2021","50-59","Worcestershire","HEO","Female","40","40","31780","31340"
"In post","2021","50-59","Worcestershire","HEO","Male","50","50","35000","35310"
"In post","2021","50-59","Worcestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Worcestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Worcestershire","SEO","Female","20","20","[c]","[c]"
"In post","2021","50-59","Worcestershire","SEO","Male","35","35","46680","45780"
"In post","2021","50-59","Worcestershire","Unknown","Female","30","30","33150","34340"
"In post","2021","50-59","Worcestershire","Unknown","Male","15","15","[c]","[c]"
"In post","2021","50-59","York","AA","Female","5","5","[c]","[c]"
"In post","2021","50-59","York","AA","Male","10","10","[c]","[c]"
"In post","2021","50-59","York","AO","Female","95","85","21710","21050"
"In post","2021","50-59","York","AO","Male","60","60","22000","21030"
"In post","2021","50-59","York","EO","Female","80","75","26870","26670"
"In post","2021","50-59","York","EO","Male","55","55","28260","26750"
"In post","2021","50-59","York","G6","Female","20","20","[c]","[c]"
"In post","2021","50-59","York","G6","Male","15","15","[c]","[c]"
"In post","2021","50-59","York","G7","Female","120","110","58700","55610"
"In post","2021","50-59","York","G7","Male","85","80","58080","55610"
"In post","2021","50-59","York","HEO","Female","85","80","33100","33300"
"In post","2021","50-59","York","HEO","Male","85","85","33050","33300"
"In post","2021","50-59","York","SCS level","Female","5","5","[c]","[c]"
"In post","2021","50-59","York","SCS level","Male","5","5","[c]","[c]"
"In post","2021","50-59","York","SEO","Female","70","65","41330","39100"
"In post","2021","50-59","York","SEO","Male","50","50","41230","40530"
"In post","2021","50-59","York","Unknown","Female","15","10","[c]","[c]"
"In post","2021","50-59","York","Unknown","Male","10","10","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","AA","Female","15","10","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","AA","Male","5","5","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","AO","Female","25","20","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","AO","Male","15","15","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","EO","Female","20","15","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","EO","Male","20","15","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","HEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","SEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","SEO","Male","20","15","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","AA","Female","10","5","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","AA","Male","5","5","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","AO","Female","55","45","20950","21010"
"In post","2021","60-64","Angus and Dundee City","AO","Male","40","35","21100","21010"
"In post","2021","60-64","Angus and Dundee City","EO","Female","40","25","27420","27570"
"In post","2021","60-64","Angus and Dundee City","EO","Male","15","10","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","HEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","AA","Male","5","5","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","AA","Male","15","15","[c]","[c]"
"In post","2021","60-64","Ards and North Down","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","AO","Female","10","5","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","EO","Female","15","15","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","EO","Male","15","15","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","AO","Female","20","15","[c]","[c]"
"In post","2021","60-64","Barnet","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","EO","Female","30","20","[c]","[c]"
"In post","2021","60-64","Barnet","EO","Male","15","10","[c]","[c]"
"In post","2021","60-64","Barnet","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","G7","Female","5","5","[c]","[c]"
"In post","2021","60-64","Barnet","G7","Male","10","10","[c]","[c]"
"In post","2021","60-64","Barnet","HEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Barnet","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","SCS level","Male","5","5","[c]","[c]"
"In post","2021","60-64","Barnet","SEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Barnet","SEO","Male","10","10","[c]","[c]"
"In post","2021","60-64","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","AA","Female","10","10","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","AA","Male","10","10","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","AO","Female","80","55","21540","21010"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","AO","Male","50","35","25840","25400"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","EO","Female","50","35","27360","27570"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","EO","Male","40","30","29270","27570"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","HEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","HEO","Male","10","5","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Unknown","Female","10","10","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Unknown","Male","10","5","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Male","5","5","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Female","30","25","22280","21260"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Male","15","15","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","50","40","25890","26420"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","50","45","26060","26470"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Female","5","5","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Male","30","25","70160","68360"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Female","25","20","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Male","80","70","54680","54540"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Female","50","50","32180","33020"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Male","115","105","34540","33630"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","15","15","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Female","50","40","41220","40990"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Male","220","195","43040","41920"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","20","20","[c]","[c]"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","55","45","50130","45520"
"In post","2021","60-64","Bedford","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","AO","Female","15","10","[c]","[c]"
"In post","2021","60-64","Bedford","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","EO","Female","15","10","[c]","[c]"
"In post","2021","60-64","Bedford","EO","Male","10","10","[c]","[c]"
"In post","2021","60-64","Bedford","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","HEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Bedford","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","SEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Bedford","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","AA","Female","5","5","[c]","[c]"
"In post","2021","60-64","Belfast","AA","Male","10","10","[c]","[c]"
"In post","2021","60-64","Belfast","AO","Female","35","25","21210","21430"
"In post","2021","60-64","Belfast","AO","Male","20","20","[c]","[c]"
"In post","2021","60-64","Belfast","EO","Female","30","20","[c]","[c]"
"In post","2021","60-64","Belfast","EO","Male","20","15","[c]","[c]"
"In post","2021","60-64","Belfast","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","HEO","Female","10","5","[c]","[c]"
"In post","2021","60-64","Belfast","HEO","Male","10","10","[c]","[c]"
"In post","2021","60-64","Belfast","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","SEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Berkshire","AA","Female","5","5","[c]","[c]"
"In post","2021","60-64","Berkshire","AA","Male","15","15","[c]","[c]"
"In post","2021","60-64","Berkshire","AO","Female","25","25","[c]","[c]"
"In post","2021","60-64","Berkshire","AO","Male","30","25","[c]","[c]"
"In post","2021","60-64","Berkshire","EO","Female","50","45","29020","29290"
"In post","2021","60-64","Berkshire","EO","Male","30","30","28990","29200"
"In post","2021","60-64","Berkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","G7","Female","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire","G7","Male","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire","HEO","Female","20","20","[c]","[c]"
"In post","2021","60-64","Berkshire","HEO","Male","15","15","[c]","[c]"
"In post","2021","60-64","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","SEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Berkshire","SEO","Male","10","10","[c]","[c]"
"In post","2021","60-64","Berkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","AA","Female","20","15","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","AA","Male","10","10","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","AO","Female","20","15","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","AO","Male","15","10","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","EO","Female","20","15","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","EO","Male","25","20","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","HEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","SEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Birmingham","AA","Female","20","20","[c]","[c]"
"In post","2021","60-64","Birmingham","AA","Male","30","30","19280","19560"
"In post","2021","60-64","Birmingham","AO","Female","170","130","21080","21010"
"In post","2021","60-64","Birmingham","AO","Male","85","75","21980","21010"
"In post","2021","60-64","Birmingham","EO","Female","175","135","27000","27570"
"In post","2021","60-64","Birmingham","EO","Male","90","80","27900","27570"
"In post","2021","60-64","Birmingham","G6","Female","5","5","[c]","[c]"
"In post","2021","60-64","Birmingham","G6","Male","15","15","[c]","[c]"
"In post","2021","60-64","Birmingham","G7","Female","25","20","[c]","[c]"
"In post","2021","60-64","Birmingham","G7","Male","35","30","56230","55610"
"In post","2021","60-64","Birmingham","HEO","Female","45","35","31900","31870"
"In post","2021","60-64","Birmingham","HEO","Male","50","45","34310","34040"
"In post","2021","60-64","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Birmingham","SCS level","Male","5","5","[c]","[c]"
"In post","2021","60-64","Birmingham","SEO","Female","45","40","41590","40670"
"In post","2021","60-64","Birmingham","SEO","Male","25","25","[c]","[c]"
"In post","2021","60-64","Birmingham","Unknown","Female","25","20","[c]","[c]"
"In post","2021","60-64","Birmingham","Unknown","Male","10","10","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","AO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","EO","Female","15","10","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","EO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","Unknown","Female","[c]","[c]","[c]","[c]"
