"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Home Office","Northern Ireland","EO","Unknown","30","30","25320","24880"
"In post","2021","Home Office","Northern Ireland","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","SEO/HEO","Heterosexual / straight","55","55","33610","32360"
"In post","2021","Home Office","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Overseas","EO","Heterosexual / straight","65","60","27220","27370"
"In post","2021","Home Office","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Overseas","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Home Office","Overseas","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Home Office","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Overseas","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Home Office","Overseas","Unknown","Heterosexual / straight","170","165","[c]","[c]"
"In post","2021","Home Office","Overseas","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Home Office","Overseas","Unknown","Undeclared","40","35","[c]","[c]"
"In post","2021","Home Office","Overseas","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office","Scotland","AA/AO","Heterosexual / straight","230","200","21190","21430"
"In post","2021","Home Office","Scotland","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","Scotland","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2021","Home Office","Scotland","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","Home Office","Scotland","EO","Heterosexual / straight","395","375","25550","25220"
"In post","2021","Home Office","Scotland","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Home Office","Scotland","EO","Undeclared","70","60","25960","25310"
"In post","2021","Home Office","Scotland","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Home Office","Scotland","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Home Office","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Scotland","SEO/HEO","Heterosexual / straight","170","170","33860","31760"
"In post","2021","Home Office","Scotland","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","Scotland","SEO/HEO","Undeclared","35","30","33810","32740"
"In post","2021","Home Office","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","AA/AO","Heterosexual / straight","390","370","21690","21430"
"In post","2021","Home Office","South East (England)","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Home Office","South East (England)","AA/AO","Undeclared","55","50","21770","21430"
"In post","2021","Home Office","South East (England)","AA/AO","Unknown","75","75","21350","21430"
"In post","2021","Home Office","South East (England)","EO","Heterosexual / straight","1910","1700","26710","25990"
"In post","2021","Home Office","South East (England)","EO","LGBO","65","60","26220","25960"
"In post","2021","Home Office","South East (England)","EO","Undeclared","445","385","27370","27370"
"In post","2021","Home Office","South East (England)","EO","Unknown","130","120","26410","24880"
"In post","2021","Home Office","South East (England)","G6/G7","Heterosexual / straight","40","40","55990","53470"
"In post","2021","Home Office","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Home Office","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","SEO/HEO","Heterosexual / straight","480","460","34090","32370"
"In post","2021","Home Office","South East (England)","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2021","Home Office","South East (England)","SEO/HEO","Undeclared","140","135","33790","33290"
"In post","2021","Home Office","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","AA/AO","Heterosexual / straight","40","35","21430","21430"
"In post","2021","Home Office","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Home Office","South West (England)","EO","Heterosexual / straight","195","180","26080","25310"
"In post","2021","Home Office","South West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","South West (England)","EO","Undeclared","45","40","26640","26820"
"In post","2021","Home Office","South West (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office","South West (England)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Home Office","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","SEO/HEO","Heterosexual / straight","50","45","33380","31820"
"In post","2021","Home Office","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South West (England)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Home Office","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Wales","AA/AO","Heterosexual / straight","145","120","21130","21430"
"In post","2021","Home Office","Wales","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Home Office","Wales","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Home Office","Wales","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office","Wales","EO","Heterosexual / straight","240","230","25690","25040"
"In post","2021","Home Office","Wales","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Home Office","Wales","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","Home Office","Wales","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office","Wales","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Home Office","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Wales","SEO/HEO","Heterosexual / straight","115","110","33360","31310"
"In post","2021","Home Office","Wales","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Home Office","Wales","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Home Office","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","AA/AO","Heterosexual / straight","225","205","21250","21430"
"In post","2021","Home Office","West Midlands (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","EO","Heterosexual / straight","390","360","25790","25310"
"In post","2021","Home Office","West Midlands (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","EO","Undeclared","55","45","26530","26620"
"In post","2021","Home Office","West Midlands (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","G6/G7","Heterosexual / straight","30","30","54490","52340"
"In post","2021","Home Office","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","SEO/HEO","Heterosexual / straight","220","210","33790","31940"
"In post","2021","Home Office","West Midlands (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","SEO/HEO","Undeclared","35","35","34270","33830"
"In post","2021","Home Office","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","AA/AO","Heterosexual / straight","920","815","21220","21430"
"In post","2021","Home Office","Yorkshire and The Humber","AA/AO","LGBO","45","40","21270","21430"
"In post","2021","Home Office","Yorkshire and The Humber","AA/AO","Undeclared","90","80","21310","21430"
"In post","2021","Home Office","Yorkshire and The Humber","AA/AO","Unknown","155","150","21410","21430"
"In post","2021","Home Office","Yorkshire and The Humber","EO","Heterosexual / straight","1170","1080","25440","25040"
"In post","2021","Home Office","Yorkshire and The Humber","EO","LGBO","50","50","25350","25040"
"In post","2021","Home Office","Yorkshire and The Humber","EO","Undeclared","135","125","25640","25220"
"In post","2021","Home Office","Yorkshire and The Humber","EO","Unknown","55","55","25270","24880"
"In post","2021","Home Office","Yorkshire and The Humber","G6/G7","Heterosexual / straight","170","165","56770","52340"
"In post","2021","Home Office","Yorkshire and The Humber","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","650","620","33780","31230"
"In post","2021","Home Office","Yorkshire and The Humber","SEO/HEO","LGBO","40","40","33860","30980"
"In post","2021","Home Office","Yorkshire and The Humber","SEO/HEO","Undeclared","90","85","35190","34480"
"In post","2021","Home Office","Yorkshire and The Humber","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","AA/AO","Heterosexual / straight","725","700","20920","20920"
"In post","2021","Ministry of Defence","East Midlands (England)","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","AA/AO","Undeclared","105","100","21270","20920"
"In post","2021","Ministry of Defence","East Midlands (England)","AA/AO","Unknown","90","90","21600","20280"
"In post","2021","Ministry of Defence","East Midlands (England)","EO","Heterosexual / straight","235","230","28050","26670"
"In post","2021","Ministry of Defence","East Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","EO","Undeclared","40","40","28170","26670"
"In post","2021","Ministry of Defence","East Midlands (England)","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","G6/G7","Heterosexual / straight","50","50","62660","55090"
"In post","2021","Ministry of Defence","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","SEO/HEO","Heterosexual / straight","355","345","36310","34430"
"In post","2021","Ministry of Defence","East Midlands (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","SEO/HEO","Undeclared","70","70","37160","36220"
"In post","2021","Ministry of Defence","East Midlands (England)","SEO/HEO","Unknown","40","35","37830","37890"
"In post","2021","Ministry of Defence","East Midlands (England)","Unknown","Heterosexual / straight","35","35","43080","42580"
"In post","2021","Ministry of Defence","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","AA/AO","Heterosexual / straight","1100","1050","22400","20920"
"In post","2021","Ministry of Defence","East of England","AA/AO","LGBO","30","30","21360","20720"
"In post","2021","Ministry of Defence","East of England","AA/AO","Undeclared","160","155","23370","21130"
"In post","2021","Ministry of Defence","East of England","AA/AO","Unknown","185","180","22080","20920"
"In post","2021","Ministry of Defence","East of England","EO","Heterosexual / straight","560","545","28830","26670"
"In post","2021","Ministry of Defence","East of England","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","EO","Undeclared","80","80","30300","28410"
"In post","2021","Ministry of Defence","East of England","EO","Unknown","85","85","29440","29050"
"In post","2021","Ministry of Defence","East of England","G6/G7","Heterosexual / straight","175","165","62400","59730"
"In post","2021","Ministry of Defence","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","SEO/HEO","Heterosexual / straight","1035","1010","37740","36300"
"In post","2021","Ministry of Defence","East of England","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","SEO/HEO","Undeclared","195","190","37970","36460"
"In post","2021","Ministry of Defence","East of England","SEO/HEO","Unknown","95","90","37600","35000"
"In post","2021","Ministry of Defence","East of England","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","London","AA/AO","Heterosexual / straight","595","580","24780","23890"
"In post","2021","Ministry of Defence","London","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","London","AA/AO","Undeclared","85","85","24730","24110"
"In post","2021","Ministry of Defence","London","AA/AO","Unknown","100","100","25390","23090"
"In post","2021","Ministry of Defence","London","EO","Heterosexual / straight","485","470","28650","29250"
"In post","2021","Ministry of Defence","London","EO","LGBO","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","London","EO","Undeclared","90","85","29160","30370"
"In post","2021","Ministry of Defence","London","EO","Unknown","65","60","29630","30200"
"In post","2021","Ministry of Defence","London","G6/G7","Heterosexual / straight","440","430","63270","59730"
"In post","2021","Ministry of Defence","London","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","London","G6/G7","Undeclared","85","85","64160","60610"
"In post","2021","Ministry of Defence","London","G6/G7","Unknown","80","75","62370","59730"
"In post","2021","Ministry of Defence","London","SCS level","Heterosexual / straight","120","120","90390","79560"
"In post","2021","Ministry of Defence","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","London","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","London","SEO/HEO","Heterosexual / straight","1185","1165","41220","41500"
"In post","2021","Ministry of Defence","London","SEO/HEO","LGBO","65","65","40580","41500"
"In post","2021","Ministry of Defence","London","SEO/HEO","Undeclared","195","190","42030","42200"
"In post","2021","Ministry of Defence","London","SEO/HEO","Unknown","170","170","41540","41500"
"In post","2021","Ministry of Defence","London","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","AA/AO","Heterosexual / straight","135","130","20170","20920"
"In post","2021","Ministry of Defence","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","AA/AO","Heterosexual / straight","620","575","21390","21030"
"In post","2021","Ministry of Defence","North West (England)","AA/AO","LGBO","25","20","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","AA/AO","Undeclared","75","65","20740","20920"
"In post","2021","Ministry of Defence","North West (England)","AA/AO","Unknown","85","75","22530","21130"
"In post","2021","Ministry of Defence","North West (England)","EO","Heterosexual / straight","360","345","26150","26670"
"In post","2021","Ministry of Defence","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","EO","Undeclared","45","45","26860","26670"
"In post","2021","Ministry of Defence","North West (England)","EO","Unknown","25","20","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","G6/G7","Heterosexual / straight","55","50","63310","62240"
"In post","2021","Ministry of Defence","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","SEO/HEO","Heterosexual / straight","325","315","36140","33300"
"In post","2021","Ministry of Defence","North West (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","SEO/HEO","Undeclared","45","45","36770","34900"
"In post","2021","Ministry of Defence","North West (England)","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","Unknown","Heterosexual / straight","120","120","42020","40340"
"In post","2021","Ministry of Defence","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","AA/AO","Heterosexual / straight","595","575","20790","20310"
"In post","2021","Ministry of Defence","Northern Ireland","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","AA/AO","Undeclared","50","50","21530","20310"
"In post","2021","Ministry of Defence","Northern Ireland","AA/AO","Unknown","55","55","20620","20310"
"In post","2021","Ministry of Defence","Northern Ireland","EO","Heterosexual / straight","85","85","28970","27680"
"In post","2021","Ministry of Defence","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","SEO/HEO","Heterosexual / straight","80","75","37890","37210"
"In post","2021","Ministry of Defence","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","EO","Heterosexual / straight","80","80","28150","26670"
"In post","2021","Ministry of Defence","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","G6/G7","Heterosexual / straight","65","65","65070","63860"
"In post","2021","Ministry of Defence","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","G6/G7","Unknown","30","30","64200","62570"
"In post","2021","Ministry of Defence","Overseas","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","SEO/HEO","Heterosexual / straight","260","260","39470","40000"
"In post","2021","Ministry of Defence","Overseas","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","SEO/HEO","Undeclared","35","35","38880","37570"
"In post","2021","Ministry of Defence","Overseas","SEO/HEO","Unknown","195","195","43420","44330"
"In post","2021","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Scotland","AA/AO","Heterosexual / straight","1750","1675","24260","21130"
"In post","2021","Ministry of Defence","Scotland","AA/AO","LGBO","45","45","23340","20920"
"In post","2021","Ministry of Defence","Scotland","AA/AO","Undeclared","230","215","26710","21600"
"In post","2021","Ministry of Defence","Scotland","AA/AO","Unknown","300","295","26810","22090"
"In post","2021","Ministry of Defence","Scotland","EO","Heterosexual / straight","560","545","27840","26670"
"In post","2021","Ministry of Defence","Scotland","EO","LGBO","10","10","[c]","[c]"
