"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Heterosexual / straight","50","50","40400","35760"
"In post","2021","50-59","Chinese","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","No function","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Heterosexual / straight","55","50","28920","25590"
"In post","2021","50-59","Chinese","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Debt","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Digital, Data & Technology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Digital, Data & Technology","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Finance","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","50-59","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Human Resources","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Legal","Heterosexual / straight","50","50","53500","55610"
"In post","2021","50-59","Mixed","Legal","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Legal","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Legal","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","No function","Heterosexual / straight","395","380","37790","32850"
"In post","2021","50-59","Mixed","No function","LGBO","35","30","36560","33260"
"In post","2021","50-59","Mixed","No function","Undeclared","50","45","34350","30320"
"In post","2021","50-59","Mixed","No function","Unknown","60","55","35630","31650"
"In post","2021","50-59","Mixed","Project Delivery","Heterosexual / straight","60","60","45490","42480"
"In post","2021","50-59","Mixed","Project Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Project Delivery","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Property","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Security","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Heterosexual / straight","440","410","31440","27570"
"In post","2021","50-59","Mixed","Unknown","LGBO","40","40","30320","27570"
"In post","2021","50-59","Mixed","Unknown","Undeclared","55","50","30070","27650"
"In post","2021","50-59","Mixed","Unknown","Unknown","60","50","28000","27570"
"In post","2021","50-59","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Legal","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Legal","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","No function","Heterosexual / straight","160","150","39210","33260"
"In post","2021","50-59","Other ethnicity","No function","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","No function","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","No function","Unknown","35","35","42550","32540"
"In post","2021","50-59","Other ethnicity","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","125","115","31840","28870"
"In post","2021","50-59","Other ethnicity","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Undeclared","40","40","31940","29080"
"In post","2021","50-59","Other ethnicity","Unknown","Unknown","45","40","30100","27570"
"In post","2021","50-59","Undeclared","Analysis","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Analysis","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","Undeclared","Analysis","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Commercial","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Commercial","Undeclared","80","80","44410","37920"
"In post","2021","50-59","Undeclared","Commercial","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Communications","Undeclared","55","50","32970","28870"
"In post","2021","50-59","Undeclared","Communications","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Counter Fraud","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Counter Fraud","Undeclared","175","170","36870","32520"
"In post","2021","50-59","Undeclared","Counter Fraud","Unknown","45","40","34230","32520"
"In post","2021","50-59","Undeclared","Debt","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Debt","Undeclared","30","25","27470","25630"
"In post","2021","50-59","Undeclared","Debt","Unknown","15","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Digital, Data & Technology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Digital, Data & Technology","Undeclared","165","160","41190","38630"
"In post","2021","50-59","Undeclared","Digital, Data & Technology","Unknown","45","45","41890","40590"
"In post","2021","50-59","Undeclared","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Finance","Undeclared","95","90","39540","35070"
"In post","2021","50-59","Undeclared","Finance","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Grants Management","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Grants Management","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Human Resources","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Human Resources","Undeclared","80","75","35980","31820"
"In post","2021","50-59","Undeclared","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Internal Audit","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Legal","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Legal","Undeclared","85","75","47800","46270"
"In post","2021","50-59","Undeclared","Legal","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","No function","Heterosexual / straight","385","370","33150","29750"
"In post","2021","50-59","Undeclared","No function","LGBO","30","30","30080","31650"
"In post","2021","50-59","Undeclared","No function","Undeclared","1490","1410","35480","31810"
"In post","2021","50-59","Undeclared","No function","Unknown","450","415","37820","33650"
"In post","2021","50-59","Undeclared","Project Delivery","Heterosexual / straight","30","30","41580","41250"
"In post","2021","50-59","Undeclared","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Project Delivery","Undeclared","475","460","43120","40580"
"In post","2021","50-59","Undeclared","Project Delivery","Unknown","60","60","43230","39410"
"In post","2021","50-59","Undeclared","Property","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Property","Undeclared","170","165","39010","34610"
"In post","2021","50-59","Undeclared","Property","Unknown","30","30","38120","38630"
"In post","2021","50-59","Undeclared","Security","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Security","Undeclared","160","160","35770","39070"
"In post","2021","50-59","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Heterosexual / straight","400","375","31450","27570"
"In post","2021","50-59","Undeclared","Unknown","LGBO","40","35","28530","27570"
"In post","2021","50-59","Undeclared","Unknown","Undeclared","1920","1820","31800","27570"
"In post","2021","50-59","Undeclared","Unknown","Unknown","1010","885","27900","27570"
"In post","2021","50-59","Unknown","Analysis","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Analysis","Unknown","60","55","47510","49440"
"In post","2021","50-59","Unknown","Commercial","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","Unknown","415","410","68640","62260"
"In post","2021","50-59","Unknown","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Communications","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Communications","Unknown","195","190","33770","29180"
"In post","2021","50-59","Unknown","Counter Fraud","Heterosexual / straight","60","60","40840","36160"
"In post","2021","50-59","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","Unknown","335","325","35020","32520"
"In post","2021","50-59","Unknown","Debt","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","50-59","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Debt","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Debt","Unknown","225","200","22310","20140"
"In post","2021","50-59","Unknown","Digital, Data & Technology","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","50-59","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Digital, Data & Technology","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Digital, Data & Technology","Unknown","330","320","46220","40570"
"In post","2021","50-59","Unknown","Finance","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","Unknown","190","180","38900","32800"
"In post","2021","50-59","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Grants Management","Unknown","125","120","25710","21050"
"In post","2021","50-59","Unknown","Human Resources","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Human Resources","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Human Resources","Unknown","150","145","39520","35000"
"In post","2021","50-59","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Legal","Heterosexual / straight","40","35","47240","35320"
"In post","2021","50-59","Unknown","Legal","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Legal","Undeclared","465","420","27780","22820"
"In post","2021","50-59","Unknown","Legal","Unknown","365","340","51240","55610"
"In post","2021","50-59","Unknown","No function","Heterosexual / straight","450","410","32620","26780"
"In post","2021","50-59","Unknown","No function","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","No function","Undeclared","250","230","32710","28180"
"In post","2021","50-59","Unknown","No function","Unknown","4785","4440","31330","26700"
"In post","2021","50-59","Unknown","Project Delivery","Heterosexual / straight","50","50","44200","39140"
"In post","2021","50-59","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Project Delivery","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Project Delivery","Unknown","430","415","47580","41760"
"In post","2021","50-59","Unknown","Property","Heterosexual / straight","35","30","36910","34030"
"In post","2021","50-59","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Property","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Property","Unknown","380","365","33100","28870"
"In post","2021","50-59","Unknown","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Security","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Security","Unknown","240","235","33260","33300"
"In post","2021","50-59","Unknown","Unknown","Heterosexual / straight","90","80","31220","27570"
"In post","2021","50-59","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Undeclared","40","40","33590","27570"
"In post","2021","50-59","Unknown","Unknown","Unknown","2715","2580","34920","28980"
"In post","2021","50-59","White","Analysis","Heterosexual / straight","560","535","48670","46080"
"In post","2021","50-59","White","Analysis","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","White","Analysis","Undeclared","50","45","49460","42920"
"In post","2021","50-59","White","Analysis","Unknown","130","125","48410","40390"
"In post","2021","50-59","White","Commercial","Heterosexual / straight","1165","1145","46500","40850"
"In post","2021","50-59","White","Commercial","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","White","Commercial","Undeclared","115","115","43460","40270"
"In post","2021","50-59","White","Commercial","Unknown","140","135","47310","47960"
"In post","2021","50-59","White","Communications","Heterosexual / straight","790","755","36670","31810"
"In post","2021","50-59","White","Communications","LGBO","50","50","36950","31810"
"In post","2021","50-59","White","Communications","Undeclared","60","55","33530","30700"
"In post","2021","50-59","White","Communications","Unknown","110","100","36970","29190"
"In post","2021","50-59","White","Counter Fraud","Heterosexual / straight","1700","1615","36280","32030"
"In post","2021","50-59","White","Counter Fraud","LGBO","70","70","36540","31840"
"In post","2021","50-59","White","Counter Fraud","Undeclared","175","165","36330","31970"
"In post","2021","50-59","White","Counter Fraud","Unknown","285","265","32590","31810"
"In post","2021","50-59","White","Debt","Heterosexual / straight","545","490","25330","21440"
"In post","2021","50-59","White","Debt","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","White","Debt","Undeclared","65","60","24020","21440"
"In post","2021","50-59","White","Debt","Unknown","160","140","25700","21440"
"In post","2021","50-59","White","Digital, Data & Technology","Heterosexual / straight","1790","1740","43820","39830"
"In post","2021","50-59","White","Digital, Data & Technology","LGBO","55","55","41870","38630"
"In post","2021","50-59","White","Digital, Data & Technology","Undeclared","205","200","40110","38450"
"In post","2021","50-59","White","Digital, Data & Technology","Unknown","400","385","43710","40040"
"In post","2021","50-59","White","Finance","Heterosexual / straight","1670","1580","41010","36500"
"In post","2021","50-59","White","Finance","LGBO","40","40","41600","32820"
"In post","2021","50-59","White","Finance","Undeclared","215","200","38850","34970"
"In post","2021","50-59","White","Finance","Unknown","245","225","32960","26670"
"In post","2021","50-59","White","Grants Management","Heterosexual / straight","230","210","28790","26520"
"In post","2021","50-59","White","Grants Management","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","White","Grants Management","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","White","Grants Management","Unknown","60","55","26630","21050"
"In post","2021","50-59","White","Human Resources","Heterosexual / straight","1915","1840","40650","36160"
