"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Cabinet Office (excl. agencies)","London","SCS level","25","25","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","London","SEO/HEO","145","145","37280","35590"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Companies House","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Companies House","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","London","EO","20","20","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","London","G6/G7","35","35","66080","63620"
"In post","2021","Asian","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","London","SEO/HEO","40","40","37300","35270"
"In post","2021","Asian","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","15","10","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","20","15","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","London","AA/AO","80","70","23510","23520"
"In post","2021","Asian","Crown Prosecution Service","London","EO","65","60","28830","29620"
"In post","2021","Asian","Crown Prosecution Service","London","G6/G7","105","95","59710","60710"
"In post","2021","Asian","Crown Prosecution Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","London","SEO/HEO","45","40","36800","36240"
"In post","2021","Asian","Crown Prosecution Service","Outside London","AA/AO","80","70","21970","21950"
"In post","2021","Asian","Crown Prosecution Service","Outside London","EO","55","55","27000","26600"
"In post","2021","Asian","Crown Prosecution Service","Outside London","G6/G7","130","115","53510","51470"
"In post","2021","Asian","Crown Prosecution Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","Outside London","SEO/HEO","40","40","37670","38180"
"In post","2021","Asian","Crown Prosecution Service","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Asian","Debt Management Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","London","EO","45","40","20490","19730"
"In post","2021","Asian","Defence Equipment and Support","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Outside London","EO","60","55","22900","22500"
"In post","2021","Asian","Defence Equipment and Support","Outside London","G6/G7","30","30","58570","57170"
"In post","2021","Asian","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Outside London","SEO/HEO","185","180","35480","33800"
"In post","2021","Asian","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","Outside London","SEO/HEO","35","35","34000","37320"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","55","55","28650","27690"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","140","135","57780","54560"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","15","15","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","205","200","37460","35770"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","EO","15","15","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","G6/G7","50","50","58470","56000"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","SEO/HEO","45","45","37700","35220"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","London","EO","35","35","29270","29500"
"In post","2021","Asian","Department for Education (excl. agencies)","London","G6/G7","65","60","57670","54160"
"In post","2021","Asian","Department for Education (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","London","SEO/HEO","100","100","38160","40230"
"In post","2021","Asian","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","Outside London","EO","55","55","25220","25000"
"In post","2021","Asian","Department for Education (excl. agencies)","Outside London","G6/G7","55","55","53110","50630"
"In post","2021","Asian","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","Outside London","SEO/HEO","130","130","34210","36400"
"In post","2021","Asian","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","35","35","28330","28270"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","40","40","57290","54650"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","90","85","35820","33620"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","40","40","35130","36490"
"In post","2021","Asian","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","EO","25","25","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","G6/G7","60","60","54030","52030"
"In post","2021","Asian","Department for International Trade","London","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","SEO/HEO","90","90","35520","35560"
"In post","2021","Asian","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","London","EO","40","40","30080","30270"
"In post","2021","Asian","Department for Transport (excl. agencies)","London","G6/G7","95","90","58280","54760"
"In post","2021","Asian","Department for Transport (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","London","SEO/HEO","125","125","38470","35980"
"In post","2021","Asian","Department for Transport (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","London","AA/AO","470","390","24410","25110"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","London","EO","1690","1555","31050","31060"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","London","G6/G7","40","40","58740","54070"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","235","225","38470","37610"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","1710","1440","20970","21010"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outside London","EO","2740","2535","27730","27570"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","55","55","56070","53590"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","255","245","34090","32470"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","60","45","23770","25110"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","EO","65","60","29330","29720"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","London","EO","20","20","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","London","G6/G7","30","30","56860","54700"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","55","55","36550","34180"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Asian","Disclosure Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Disclosure Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Disclosure Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Disclosure Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Licensing Agency","Outside London","AA/AO","35","30","20660","21590"
"In post","2021","Asian","Driver and Vehicle Licensing Agency","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Licensing Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Licensing Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","London","EO","25","20","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outside London","AA/AO","25","20","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outside London","EO","35","35","27480","26740"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","London","G6/G7","15","10","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","Outside London","EO","25","25","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","Outside London","G6/G7","35","30","52970","50630"
"In post","2021","Asian","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education and Skills Funding Agency","Outside London","SEO/HEO","95","95","34450","36500"
"In post","2021","Asian","Education and Skills Funding Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Education Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","ESTYN","Outside London","SCS level","[c]","[c]","[c]","[c]"
