"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
