"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Counter Fraud","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Legal","AA/AO","30","30","20450","20140"
"In post","2021","30-39","Counter Fraud","Legal","EO","445","435","26610","25560"
"In post","2021","30-39","Counter Fraud","Legal","G6/G7","20","20","53650","52580"
"In post","2021","30-39","Counter Fraud","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Legal","SEO/HEO","230","225","33740","31810"
"In post","2021","30-39","Counter Fraud","Operational Delivery","AA/AO","50","50","20850","20140"
"In post","2021","30-39","Counter Fraud","Operational Delivery","EO","250","245","25780","25560"
"In post","2021","30-39","Counter Fraud","Operational Delivery","G6/G7","20","20","55450","52580"
"In post","2021","30-39","Counter Fraud","Operational Delivery","SEO/HEO","235","225","33010","31810"
"In post","2021","30-39","Counter Fraud","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Other","EO","10","10","26070","25560"
"In post","2021","30-39","Counter Fraud","Other","G6/G7","20","20","53700","52580"
"In post","2021","30-39","Counter Fraud","Other","SEO/HEO","20","20","34590","31810"
"In post","2021","30-39","Counter Fraud","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Tax","EO","115","110","26230","25560"
"In post","2021","30-39","Counter Fraud","Tax","G6/G7","120","120","54370","52580"
"In post","2021","30-39","Counter Fraud","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Tax","SEO/HEO","205","200","33360","31810"
"In post","2021","30-39","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Unknown","EO","15","15","26330","25560"
"In post","2021","30-39","Counter Fraud","Unknown","G6/G7","15","15","56100","54700"
"In post","2021","30-39","Counter Fraud","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Unknown","SEO/HEO","30","30","33670","32670"
"In post","2021","30-39","Debt","Operational Delivery","AA/AO","435","385","20470","20140"
"In post","2021","30-39","Debt","Operational Delivery","EO","130","125","25250","25560"
"In post","2021","30-39","Debt","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Operational Delivery","SEO/HEO","40","40","32720","31810"
"In post","2021","30-39","Debt","Tax","AA/AO","215","205","20240","20140"
"In post","2021","30-39","Debt","Tax","EO","10","10","25560","25560"
"In post","2021","30-39","Debt","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Unknown","AA/AO","20","15","20150","20140"
"In post","2021","30-39","Debt","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","AA/AO","75","70","21430","21140"
"In post","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","EO","430","420","27290","26670"
"In post","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","G6/G7","690","680","56870","53860"
"In post","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","SCS level","25","25","83430","81410"
"In post","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","1445","1420","36880","36510"
"In post","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","15","15","36320","33960"
"In post","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Operational Delivery","EO","15","15","25180","25560"
"In post","2021","30-39","Digital, Data & Technology","Operational Delivery","G6/G7","10","10","57280","52850"
"In post","2021","30-39","Digital, Data & Technology","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Operational Delivery","SEO/HEO","80","75","33370","31810"
"In post","2021","30-39","Digital, Data & Technology","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Operational Research","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Science and Engineering","EO","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Science and Engineering","G6/G7","20","20","48760","48020"
"In post","2021","30-39","Digital, Data & Technology","Science and Engineering","SEO/HEO","120","115","37460","39650"
"In post","2021","30-39","Digital, Data & Technology","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Security","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Tax","SEO/HEO","15","15","34050","31820"
"In post","2021","30-39","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Unknown","EO","20","20","27040","27240"
"In post","2021","30-39","Digital, Data & Technology","Unknown","G6/G7","265","265","57130","54700"
"In post","2021","30-39","Digital, Data & Technology","Unknown","SCS level","10","10","91720","91800"
"In post","2021","30-39","Digital, Data & Technology","Unknown","SEO/HEO","135","135","36430","35640"
"In post","2021","30-39","Finance","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Corporate Finance","EO","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Corporate Finance","G6/G7","20","20","62010","62220"
"In post","2021","30-39","Finance","Corporate Finance","SEO/HEO","10","10","35820","34720"
"In post","2021","30-39","Finance","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Economics","G6/G7","20","20","57300","55070"
"In post","2021","30-39","Finance","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Finance","AA/AO","125","110","21270","20920"
"In post","2021","30-39","Finance","Finance","EO","240","225","26390","26410"
"In post","2021","30-39","Finance","Finance","G6/G7","440","430","58190","57360"
"In post","2021","30-39","Finance","Finance","SCS level","30","30","82390","78000"
"In post","2021","30-39","Finance","Finance","SEO/HEO","670","650","36970","36800"
"In post","2021","30-39","Finance","Finance","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Finance","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Operational Delivery","AA/AO","40","35","20270","20140"
"In post","2021","30-39","Finance","Operational Delivery","EO","30","25","25480","25560"
"In post","2021","30-39","Finance","Operational Delivery","G6/G7","15","15","54390","52680"
"In post","2021","30-39","Finance","Operational Delivery","SEO/HEO","60","60","33440","31810"
"In post","2021","30-39","Finance","Other","EO","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Other","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Other","SEO/HEO","20","15","31070","31300"
"In post","2021","30-39","Finance","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Policy","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Policy","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Finance","Project Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Finance","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Tax","SEO/HEO","10","10","35310","35220"
"In post","2021","30-39","Finance","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Unknown","EO","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Unknown","G6/G7","35","35","56710","56000"
"In post","2021","30-39","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Unknown","SEO/HEO","35","35","37240","37070"
"In post","2021","30-39","Grants Management","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","Operational Delivery","AA/AO","190","170","21010","21050"
"In post","2021","30-39","Grants Management","Operational Delivery","EO","115","105","25050","25190"
"In post","2021","30-39","Grants Management","Operational Delivery","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Grants Management","Operational Delivery","SEO/HEO","55","50","31610","30040"
"In post","2021","30-39","Human Resources","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Human Resources","AA/AO","225","200","21380","20920"
"In post","2021","30-39","Human Resources","Human Resources","EO","270","255","26510","26670"
"In post","2021","30-39","Human Resources","Human Resources","G6/G7","305","295","57210","55000"
"In post","2021","30-39","Human Resources","Human Resources","SCS level","25","20","80750","75120"
"In post","2021","30-39","Human Resources","Human Resources","SEO/HEO","705","675","35670","34170"
"In post","2021","30-39","Human Resources","Human Resources","Unknown","10","10","37220","38840"
"In post","2021","30-39","Human Resources","Operational Delivery","AA/AO","50","45","20390","20140"
"In post","2021","30-39","Human Resources","Operational Delivery","EO","55","55","25220","25560"
"In post","2021","30-39","Human Resources","Operational Delivery","G6/G7","15","15","53370","53380"
"In post","2021","30-39","Human Resources","Operational Delivery","SEO/HEO","60","55","33600","31810"
"In post","2021","30-39","Human Resources","Operational Delivery","Unknown","35","30","30050","26330"
"In post","2021","30-39","Human Resources","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Other","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Policy","SEO/HEO","10","10","34810","36030"
"In post","2021","30-39","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Project Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Human Resources","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Tax","EO","10","10","[c]","[c]"
"In post","2021","30-39","Human Resources","Tax","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Human Resources","Tax","SEO/HEO","15","15","33690","31810"
"In post","2021","30-39","Human Resources","Unknown","AA/AO","60","55","20740","20800"
"In post","2021","30-39","Human Resources","Unknown","EO","70","65","26220","25560"
"In post","2021","30-39","Human Resources","Unknown","G6/G7","100","95","57720","57270"
"In post","2021","30-39","Human Resources","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Human Resources","Unknown","SEO/HEO","150","145","36120","36160"
"In post","2021","30-39","Internal Audit","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Internal Audit","EO","10","10","27480","26670"
"In post","2021","30-39","Internal Audit","Internal Audit","G6/G7","35","35","54700","53070"
"In post","2021","30-39","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Internal Audit","SEO/HEO","80","80","37850","38640"
"In post","2021","30-39","Internal Audit","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Knowledge and Information Management","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Legal","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Legal","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Legal","Legal","EO","80","80","28830","27450"
"In post","2021","30-39","Legal","Legal","G6/G7","1575","1500","56380","52560"
"In post","2021","30-39","Legal","Legal","SCS level","25","25","85460","83830"
"In post","2021","30-39","Legal","Legal","SEO/HEO","530","505","39180","38000"
"In post","2021","30-39","Legal","Operational Delivery","AA/AO","380","340","22080","22820"
"In post","2021","30-39","Legal","Operational Delivery","EO","335","310","27510","27440"
"In post","2021","30-39","Legal","Operational Delivery","G6/G7","20","20","56050","53330"
"In post","2021","30-39","Legal","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Operational Delivery","SEO/HEO","155","150","34610","32890"
"In post","2021","30-39","Legal","Other","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Legal","Other","EO","50","50","27520","27350"
"In post","2021","30-39","Legal","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Other","SEO/HEO","25","25","32710","31640"
"In post","2021","30-39","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Policy","G6/G7","10","10","60760","57760"
"In post","2021","30-39","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Tax","G6/G7","20","20","56420","52580"
"In post","2021","30-39","Legal","Tax","SEO/HEO","75","70","33460","31810"
"In post","2021","30-39","Legal","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Unknown","G6/G7","30","30","61780","59160"
"In post","2021","30-39","Legal","Unknown","SCS level","15","15","70100","67770"
"In post","2021","30-39","Legal","Unknown","SEO/HEO","15","15","35590","31810"
"In post","2021","30-39","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Commercial","G6/G7","20","20","58420","54760"
"In post","2021","30-39","No function","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Commercial","SEO/HEO","30","30","34740","34880"
"In post","2021","30-39","No function","Communications","EO","5","5","[c]","[c]"
"In post","2021","30-39","No function","Communications","G6/G7","15","15","50740","53380"
"In post","2021","30-39","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Communications","SEO/HEO","15","15","35060","33670"
"In post","2021","30-39","No function","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Corporate Finance","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Counter Fraud","SEO/HEO","15","15","39720","40880"
"In post","2021","30-39","No function","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Digital, Data and Technology","EO","10","10","25180","25500"
"In post","2021","30-39","No function","Digital, Data and Technology","G6/G7","20","20","58800","54110"
"In post","2021","30-39","No function","Digital, Data and Technology","SEO/HEO","45","40","35290","36500"
"In post","2021","30-39","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Economics","G6/G7","110","110","59130","57910"
"In post","2021","30-39","No function","Economics","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","No function","Economics","SEO/HEO","25","25","38250","36800"
"In post","2021","30-39","No function","Finance","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","No function","Finance","EO","10","10","26180","26000"
"In post","2021","30-39","No function","Finance","G6/G7","40","40","57430","54650"
"In post","2021","30-39","No function","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Finance","SEO/HEO","55","55","36040","36500"
"In post","2021","30-39","No function","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Human Resources","G6/G7","10","10","62550","64850"
"In post","2021","30-39","No function","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","No function","Inspector of Education and Training","G6/G7","35","35","74710","75500"
"In post","2021","30-39","No function","Inspector of Education and Training","SEO/HEO","40","40","50090","51360"
"In post","2021","30-39","No function","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Intelligence Analysis","EO","110","105","28130","27380"
"In post","2021","30-39","No function","Intelligence Analysis","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","No function","Intelligence Analysis","SEO/HEO","35","35","37030","37300"
"In post","2021","30-39","No function","International Trade","EO","20","20","27350","26510"
"In post","2021","30-39","No function","International Trade","G6/G7","240","240","55440","51970"
"In post","2021","30-39","No function","International Trade","SCS level","35","35","74940","73240"
"In post","2021","30-39","No function","International Trade","SEO/HEO","140","135","35880","35270"
"In post","2021","30-39","No function","Knowledge and Information Management","AA/AO","15","15","21210","19770"
"In post","2021","30-39","No function","Knowledge and Information Management","EO","30","25","25830","26050"
"In post","2021","30-39","No function","Knowledge and Information Management","G6/G7","50","45","55260","52850"
"In post","2021","30-39","No function","Knowledge and Information Management","SEO/HEO","110","105","36130","36330"
"In post","2021","30-39","No function","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Medicine","G6/G7","20","20","64750","54760"
"In post","2021","30-39","No function","Medicine","SCS level","40","35","89690","90700"
"In post","2021","30-39","No function","Medicine","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","No function","Operational Delivery","AA/AO","13385","12315","23610","22160"
"In post","2021","30-39","No function","Operational Delivery","EO","5530","5295","28250","26850"
"In post","2021","30-39","No function","Operational Delivery","G6/G7","775","760","55910","53600"
"In post","2021","30-39","No function","Operational Delivery","SCS level","50","50","82250","75500"
"In post","2021","30-39","No function","Operational Delivery","SEO/HEO","4330","4200","36170","35630"
"In post","2021","30-39","No function","Operational Delivery","Unknown","2845","2615","29120","30210"
"In post","2021","30-39","No function","Operational Research","G6/G7","50","45","48200","46080"
"In post","2021","30-39","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Operational Research","SEO/HEO","30","30","37010","37320"
"In post","2021","30-39","No function","Other","AA/AO","80","70","21810","21160"
"In post","2021","30-39","No function","Other","EO","110","105","27590","26210"
"In post","2021","30-39","No function","Other","G6/G7","140","140","58670","56100"
"In post","2021","30-39","No function","Other","SCS level","15","15","82280","83010"
"In post","2021","30-39","No function","Other","SEO/HEO","200","195","36180","35500"
"In post","2021","30-39","No function","Planning","G6/G7","10","10","54950","53130"
"In post","2021","30-39","No function","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Planning","SEO/HEO","30","30","38440","39790"
"In post","2021","30-39","No function","Planning Inspectors","G6/G7","45","45","51610","47660"
"In post","2021","30-39","No function","Policy","AA/AO","65","65","22930","23060"
"In post","2021","30-39","No function","Policy","EO","270","260","28030","27690"
"In post","2021","30-39","No function","Policy","G6/G7","2975","2895","57550","54760"
"In post","2021","30-39","No function","Policy","SCS level","325","310","76510","73500"
"In post","2021","30-39","No function","Policy","SEO/HEO","2165","2120","36750","36500"
"In post","2021","30-39","No function","Policy","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","No function","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Project Delivery","G6/G7","15","15","54810","53380"
"In post","2021","30-39","No function","Project Delivery","SEO/HEO","40","35","33120","31080"
"In post","2021","30-39","No function","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Psychology","AA/AO","15","10","21480","21300"
"In post","2021","30-39","No function","Psychology","EO","135","130","27770","27380"
"In post","2021","30-39","No function","Psychology","G6/G7","20","20","57480","57330"
"In post","2021","30-39","No function","Psychology","SEO/HEO","415","395","36680","31180"
"In post","2021","30-39","No function","Science and Engineering","AA/AO","120","110","22020","21580"
"In post","2021","30-39","No function","Science and Engineering","EO","140","135","26980","27620"
"In post","2021","30-39","No function","Science and Engineering","G6/G7","405","390","50990","46640"
"In post","2021","30-39","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Science and Engineering","SEO/HEO","985","935","36600","37320"
"In post","2021","30-39","No function","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Security","G6/G7","15","15","57540","54650"
"In post","2021","30-39","No function","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Security","SEO/HEO","35","30","41430","43360"
"In post","2021","30-39","No function","Social Research","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","No function","Social Research","SEO/HEO","10","5","[c]","[c]"
"In post","2021","30-39","No function","Statistics","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","No function","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Tax","AA/AO","600","560","20170","20140"
"In post","2021","30-39","No function","Tax","EO","320","305","25750","25560"
"In post","2021","30-39","No function","Tax","G6/G7","540","530","54910","52580"
"In post","2021","30-39","No function","Tax","SCS level","15","15","76790","75110"
"In post","2021","30-39","No function","Tax","SEO/HEO","1330","1295","33160","31810"
"In post","2021","30-39","No function","Unknown","AA/AO","370","340","20410","20140"
"In post","2021","30-39","No function","Unknown","EO","225","215","25970","25560"
"In post","2021","30-39","No function","Unknown","G6/G7","550","540","58650","56340"
"In post","2021","30-39","No function","Unknown","SCS level","105","105","77460","72850"
"In post","2021","30-39","No function","Unknown","SEO/HEO","645","630","33980","32000"
"In post","2021","30-39","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Veterinarian","G6/G7","15","15","49380","48370"
"In post","2021","30-39","No function","Veterinarian","SEO/HEO","85","80","37540","37240"
"In post","2021","30-39","Project Delivery","Commercial","EO","35","30","23170","23000"
"In post","2021","30-39","Project Delivery","Commercial","G6/G7","35","35","53340","51280"
"In post","2021","30-39","Project Delivery","Commercial","SEO/HEO","165","160","35280","34770"
"In post","2021","30-39","Project Delivery","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Digital, Data and Technology","EO","10","10","[c]","[c]"
"In post","2021","30-39","Project Delivery","Digital, Data and Technology","G6/G7","35","35","53370","52150"
"In post","2021","30-39","Project Delivery","Digital, Data and Technology","SEO/HEO","65","65","39830","39930"
