"Status","Year","Organisation","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","Unknown","110","110","60550","53320"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Heterosexual / straight","140","135","41870","35900"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","440","440","34530","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Wales","Unknown","55","55","35770","29250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","Unknown","45","45","54390","51560"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","335","315","35580","33300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Undeclared","30","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","Unknown","345","335","37590","29250"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","170","160","34000","29510"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","LGBO","10","10","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","Undeclared","20","20","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East of England","Unknown","260","245","35290","30660"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","55","50","33540","29990"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","80","75","32270","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","London","Heterosexual / straight","35","35","42730","37910"
"In post","2021","Charity Commission","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","London","Unknown","30","30","42290","37910"
"In post","2021","Charity Commission","Charity Commission","North West (England)","Heterosexual / straight","170","160","32590","29160"
"In post","2021","Charity Commission","Charity Commission","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","North West (England)","Unknown","115","110","33170","29320"
"In post","2021","Charity Commission","Charity Commission","South West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","South West (England)","Unknown","25","25","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","675","625","32200","27460"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Wales","LGBO","30","30","32020","29910"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","85","75","30830","25100"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Wales","Unknown","240","215","28130","22490"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","London","Heterosexual / straight","635","615","60050","56360"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","London","LGBO","50","50","57990","56110"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","London","Undeclared","55","55","60970","58010"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","London","Unknown","45","45","74880","72430"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Scotland","Heterosexual / straight","45","45","56740","55860"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","Heterosexual / straight","190","175","26650","22710"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","LGBO","15","15","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","Undeclared","25","25","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Scotland","Unknown","70","65","25090","22570"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East of England","Heterosexual / straight","115","110","35820","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East of England","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East of England","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East of England","Unknown","40","35","30530","29290"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","Heterosexual / straight","45","45","50030","43280"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","London","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","North West (England)","Heterosexual / straight","295","285","39320","35290"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","North West (England)","Unknown","90","85","34310","30810"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Wales","Heterosexual / straight","75","75","34900","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Wales","Unknown","20","20","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
