"Status","Year","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs","West Central Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","G7","Unknown","30","30","52420","52580"
"In post","2021","HM Revenue and Customs","West Central Scotland","HEO","Heterosexual / straight","420","395","31720","31810"
"In post","2021","HM Revenue and Customs","West Central Scotland","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","HEO","Undeclared","45","40","31620","31810"
"In post","2021","HM Revenue and Customs","West Central Scotland","HEO","Unknown","130","120","31910","31810"
"In post","2021","HM Revenue and Customs","West Central Scotland","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO","Heterosexual / straight","170","160","38390","38630"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Central Scotland","SEO","Unknown","50","45","38300","38630"
"In post","2021","HM Revenue and Customs","West Midlands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","AO","Heterosexual / straight","365","330","20460","20140"
"In post","2021","HM Revenue and Customs","West Midlands","AO","LGBO","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","AO","Undeclared","55","45","20810","21100"
"In post","2021","HM Revenue and Customs","West Midlands","AO","Unknown","375","345","20430","20140"
"In post","2021","HM Revenue and Customs","West Midlands","EO","Heterosexual / straight","435","400","25950","25560"
"In post","2021","HM Revenue and Customs","West Midlands","EO","LGBO","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","EO","Undeclared","70","65","26250","25560"
"In post","2021","HM Revenue and Customs","West Midlands","EO","Unknown","300","280","25850","25560"
"In post","2021","HM Revenue and Customs","West Midlands","G6","Heterosexual / straight","60","60","64750","64670"
"In post","2021","HM Revenue and Customs","West Midlands","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","G6","Unknown","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","G7","Heterosexual / straight","175","165","52070","52580"
"In post","2021","HM Revenue and Customs","West Midlands","G7","LGBO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","G7","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","G7","Unknown","50","50","52940","52580"
"In post","2021","HM Revenue and Customs","West Midlands","HEO","Heterosexual / straight","495","475","32070","31810"
"In post","2021","HM Revenue and Customs","West Midlands","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","HEO","Undeclared","60","55","32370","31810"
"In post","2021","HM Revenue and Customs","West Midlands","HEO","Unknown","255","245","31790","31810"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SEO","Heterosexual / straight","235","225","38950","38630"
"In post","2021","HM Revenue and Customs","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Midlands","SEO","Undeclared","35","30","39160","38630"
"In post","2021","HM Revenue and Customs","West Midlands","SEO","Unknown","90","85","38980","38630"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","AO","Unknown","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","EO","Unknown","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","AA","Unknown","30","25","20000","20070"
"In post","2021","HM Revenue and Customs","West Yorkshire","AO","Heterosexual / straight","555","480","20610","20140"
"In post","2021","HM Revenue and Customs","West Yorkshire","AO","LGBO","35","30","20520","20140"
"In post","2021","HM Revenue and Customs","West Yorkshire","AO","Undeclared","100","85","20920","21360"
"In post","2021","HM Revenue and Customs","West Yorkshire","AO","Unknown","825","740","20380","20140"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","Heterosexual / straight","685","630","25960","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","LGBO","45","40","25920","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","Undeclared","100","85","26300","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","EO","Unknown","520","495","25600","25560"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6","Heterosexual / straight","85","80","64130","64670"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6","LGBO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","G6","Unknown","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","G7","Heterosexual / straight","270","260","52130","52580"
"In post","2021","HM Revenue and Customs","West Yorkshire","G7","LGBO","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","G7","Undeclared","35","35","52910","52580"
"In post","2021","HM Revenue and Customs","West Yorkshire","G7","Unknown","65","65","52590","52580"
"In post","2021","HM Revenue and Customs","West Yorkshire","HEO","Heterosexual / straight","665","625","31960","31810"
"In post","2021","HM Revenue and Customs","West Yorkshire","HEO","LGBO","35","35","31730","31810"
"In post","2021","HM Revenue and Customs","West Yorkshire","HEO","Undeclared","85","75","32240","31810"
"In post","2021","HM Revenue and Customs","West Yorkshire","HEO","Unknown","285","275","31630","31810"
"In post","2021","HM Revenue and Customs","West Yorkshire","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO","Heterosexual / straight","280","270","38810","38630"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO","Undeclared","45","45","38950","38630"
"In post","2021","HM Revenue and Customs","West Yorkshire","SEO","Unknown","100","95","38680","38630"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Derbyshire and Nottinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Essex","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Greater Manchester","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","AO","Heterosexual / straight","40","40","22940","23500"
"In post","2021","HM Treasury","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","EO","Heterosexual / straight","140","140","27110","26780"
"In post","2021","HM Treasury","Inner London - West","EO","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","EO","Unknown","30","30","29680","29180"
"In post","2021","HM Treasury","Inner London - West","G6","Heterosexual / straight","230","225","66250","63920"
"In post","2021","HM Treasury","Inner London - West","G6","LGBO","15","15","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","G6","Undeclared","35","35","65450","63410"
"In post","2021","HM Treasury","Inner London - West","G6","Unknown","40","40","78140","71240"
"In post","2021","HM Treasury","Inner London - West","G7","Heterosexual / straight","485","470","54990","52840"
"In post","2021","HM Treasury","Inner London - West","G7","LGBO","65","65","54480","52530"
"In post","2021","HM Treasury","Inner London - West","G7","Undeclared","75","75","55520","53360"
"In post","2021","HM Treasury","Inner London - West","G7","Unknown","65","60","60310","57740"
"In post","2021","HM Treasury","Inner London - West","HEO","Heterosexual / straight","570","565","34670","32960"
"In post","2021","HM Treasury","Inner London - West","HEO","LGBO","50","50","33420","32320"
"In post","2021","HM Treasury","Inner London - West","HEO","Undeclared","115","115","34040","32560"
"In post","2021","HM Treasury","Inner London - West","HEO","Unknown","55","50","36650","36800"
"In post","2021","HM Treasury","Inner London - West","SCS level","Heterosexual / straight","145","135","84850","77720"
"In post","2021","HM Treasury","Inner London - West","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SEO","Heterosexual / straight","40","35","48580","49110"
"In post","2021","HM Treasury","Inner London - West","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Treasury","Inner London - West","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","HM Treasury","Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Treasury","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Northumberland and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
