"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","South Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","16-19","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","EO","Male","10","10","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Male","30","30","19060","16200"
"In post","2021","16-19","West Central Scotland","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","16-19","West Central Scotland","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","16-19","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","16-19","West Midlands","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","16-19","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","AA/AO","Female","40","30","19930","21010"
"In post","2021","16-19","West Wales and The Valleys","AA/AO","Male","20","15","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Yorkshire","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","16-19","West Yorkshire","AA/AO","Male","30","30","20340","20140"
"In post","2021","16-19","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","Female","150","145","24920","24180"
"In post","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","Male","145","145","27180","27850"
"In post","2021","20-29","Bedfordshire and Hertfordshire","EO","Female","130","130","28620","28030"
"In post","2021","20-29","Bedfordshire and Hertfordshire","EO","Male","85","85","28240","27850"
"In post","2021","20-29","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Female","50","50","36060","36740"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Male","55","55","36810","37000"
"In post","2021","20-29","Bedfordshire and Hertfordshire","Unknown","Female","65","65","23390","22920"
"In post","2021","20-29","Bedfordshire and Hertfordshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","350","345","25130","24750"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","445","440","26590","26610"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","225","220","27730","27570"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","145","145","28530","27570"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","90","90","34440","33300"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","80","80","34750","34080"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","95","90","24540","24020"
"In post","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","40","40","23110","21960"
"In post","2021","20-29","Cheshire","AA/AO","Female","140","140","22630","21300"
"In post","2021","20-29","Cheshire","AA/AO","Male","115","115","22780","21050"
"In post","2021","20-29","Cheshire","EO","Female","185","180","29270","28840"
"In post","2021","20-29","Cheshire","EO","Male","115","115","29270","28840"
"In post","2021","20-29","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire","SEO/HEO","Female","35","35","35030","36740"
"In post","2021","20-29","Cheshire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","20-29","Cheshire","Unknown","Female","20","20","[c]","[c]"
"In post","2021","20-29","Cheshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","AA/AO","Female","45","40","20840","21010"
"In post","2021","20-29","Cornwall and Isles of Scilly","AA/AO","Male","30","30","20810","21010"
"In post","2021","20-29","Cornwall and Isles of Scilly","EO","Female","25","25","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","EO","Male","15","15","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","AA/AO","Female","80","80","21480","21050"
"In post","2021","20-29","Cumbria","AA/AO","Male","60","60","21980","21050"
"In post","2021","20-29","Cumbria","EO","Female","25","25","[c]","[c]"
"In post","2021","20-29","Cumbria","EO","Male","15","15","[c]","[c]"
"In post","2021","20-29","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cumbria","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","20-29","Cumbria","Unknown","Female","10","10","[c]","[c]"
"In post","2021","20-29","Cumbria","Unknown","Male","20","20","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","AA/AO","Female","420","400","21570","21010"
"In post","2021","20-29","Derbyshire and Nottinghamshire","AA/AO","Male","390","380","22670","22350"
"In post","2021","20-29","Derbyshire and Nottinghamshire","EO","Female","300","295","25870","25560"
"In post","2021","20-29","Derbyshire and Nottinghamshire","EO","Male","280","275","25880","25560"
"In post","2021","20-29","Derbyshire and Nottinghamshire","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","20-29","Derbyshire and Nottinghamshire","SEO/HEO","Female","170","170","31460","31810"
"In post","2021","20-29","Derbyshire and Nottinghamshire","SEO/HEO","Male","170","170","32670","31810"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Unknown","Female","80","80","24940","22920"
"In post","2021","20-29","Derbyshire and Nottinghamshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","Devon","AA/AO","Female","270","255","21860","21050"
"In post","2021","20-29","Devon","AA/AO","Male","265","260","22700","22350"
"In post","2021","20-29","Devon","EO","Female","135","130","26490","27130"
"In post","2021","20-29","Devon","EO","Male","155","155","26360","27130"
"In post","2021","20-29","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","SEO/HEO","Female","75","75","33990","33130"
"In post","2021","20-29","Devon","SEO/HEO","Male","95","95","35690","34930"
"In post","2021","20-29","Devon","Unknown","Female","25","20","[c]","[c]"
"In post","2021","20-29","Devon","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","AA/AO","Female","140","140","22230","21050"
"In post","2021","20-29","Dorset and Somerset","AA/AO","Male","145","145","23030","22350"
"In post","2021","20-29","Dorset and Somerset","EO","Female","65","65","26220","27130"
"In post","2021","20-29","Dorset and Somerset","EO","Male","80","80","26310","26740"
"In post","2021","20-29","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","SEO/HEO","Male","45","45","33650","33290"
"In post","2021","20-29","Dorset and Somerset","Unknown","Female","35","35","24210","22920"
"In post","2021","20-29","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","AA/AO","Female","405","385","22670","21430"
"In post","2021","20-29","East Anglia","AA/AO","Male","450","440","24800","24440"
"In post","2021","20-29","East Anglia","EO","Female","210","205","26220","26350"
"In post","2021","20-29","East Anglia","EO","Male","155","155","26400","26670"
"In post","2021","20-29","East Anglia","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","20-29","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","SEO/HEO","Female","110","105","31600","30460"
"In post","2021","20-29","East Anglia","SEO/HEO","Male","85","85","32540","33000"
"In post","2021","20-29","East Anglia","Unknown","Female","75","75","25870","24020"
"In post","2021","20-29","East Anglia","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","East Wales","AA/AO","Female","680","660","21000","20500"
"In post","2021","20-29","East Wales","AA/AO","Male","695","685","21500","20500"
"In post","2021","20-29","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","EO","Female","560","550","25670","25560"
"In post","2021","20-29","East Wales","EO","Male","520","520","26230","25560"
"In post","2021","20-29","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","G6/G7","Female","60","55","51530","49120"
"In post","2021","20-29","East Wales","G6/G7","Male","35","35","52100","51060"
"In post","2021","20-29","East Wales","SEO/HEO","Female","455","450","32690","31810"
"In post","2021","20-29","East Wales","SEO/HEO","Male","380","380","33310","31810"
"In post","2021","20-29","East Wales","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","East Wales","Unknown","Female","60","60","24930","22920"
"In post","2021","20-29","East Wales","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","Female","200","190","22440","21430"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","Male","270","265","23730","23970"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","EO","Female","60","60","26800","27130"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","EO","Male","60","60","27140","27570"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Unknown","Female","30","30","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","AA/AO","Female","810","785","21660","21010"
"In post","2021","20-29","Eastern Scotland","AA/AO","Male","595","590","21840","21010"
"In post","2021","20-29","Eastern Scotland","EO","Female","500","490","27600","27360"
"In post","2021","20-29","Eastern Scotland","EO","Male","315","315","27800","27570"
"In post","2021","20-29","Eastern Scotland","G6/G7","Female","45","45","52700","52480"
"In post","2021","20-29","Eastern Scotland","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","SEO/HEO","Female","400","395","33820","32140"
"In post","2021","20-29","Eastern Scotland","SEO/HEO","Male","265","265","34820","33620"
"In post","2021","20-29","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","AA/AO","Female","140","135","23140","21430"
"In post","2021","20-29","Essex","AA/AO","Male","130","130","24830","24180"
"In post","2021","20-29","Essex","EO","Female","165","160","28180","29290"
"In post","2021","20-29","Essex","EO","Male","105","105","27810","29290"
"In post","2021","20-29","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","SEO/HEO","Female","35","35","34760","35120"
"In post","2021","20-29","Essex","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","20-29","Essex","Unknown","Female","55","55","23050","22920"
"In post","2021","20-29","Essex","Unknown","Male","5","5","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","545","520","21290","20920"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","365","365","21510","20950"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","835","815","24510","25310"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","925","920","24440","25560"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","55","55","51150","52580"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","45","45","50360","51940"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","940","930","31860","31210"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","1200","1195","32030","31650"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","190","190","27320","26670"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","240","240","28630","27540"
"In post","2021","20-29","Greater Manchester","AA/AO","Female","595","580","20900","20600"
