"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","45","45","67330","67160"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","110","110","53040","54270"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","310","300","31510","32380"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","15","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","355","340","41170","40830"
"In post","2021","Declared disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","160","155","38990","36530"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","AA","10","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","AO","25","25","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","EO","60","55","27000","27570"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bournemouth and Poole","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","AA","20","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","AO","165","150","21490","21010"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","EO","165","145","27100","27570"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","G6","30","30","63510","63110"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","G7","60","60","52630","52580"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","HEO","105","95","32020","31810"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","SEO","90","85","39990","38630"
"In post","2021","Declared disabled","South West (England)","Bristol, City of","Unknown","30","25","29480","30210"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","AO","85","70","20940","21010"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","EO","75","65","27480","27570"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Devon CC","AA","30","30","19880","19660"
"In post","2021","Declared disabled","South West (England)","Devon CC","AO","210","175","22340","21010"
"In post","2021","Declared disabled","South West (England)","Devon CC","EO","185","165","27540","27570"
"In post","2021","Declared disabled","South West (England)","Devon CC","G6","10","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Devon CC","G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Devon CC","HEO","70","65","32880","32730"
"In post","2021","Declared disabled","South West (England)","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Devon CC","SEO","45","40","42680","40850"
"In post","2021","Declared disabled","South West (England)","Devon CC","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Dorset CC","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Dorset CC","AO","75","75","25040","23240"
"In post","2021","Declared disabled","South West (England)","Dorset CC","EO","65","60","28590","27570"
"In post","2021","Declared disabled","South West (England)","Dorset CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Dorset CC","HEO","45","40","34150","33680"
"In post","2021","Declared disabled","South West (England)","Dorset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Dorset CC","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Dorset CC","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","AO","40","35","21950","21010"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","EO","70","60","27740","27570"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","HEO","20","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Gloucestershire","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Plymouth","AA","30","25","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Plymouth","AO","75","70","22630","21100"
"In post","2021","Declared disabled","South West (England)","Plymouth","EO","100","90","27090","27570"
"In post","2021","Declared disabled","South West (England)","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Plymouth","HEO","50","45","35750","33840"
"In post","2021","Declared disabled","South West (England)","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Plymouth","SEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Plymouth","Unknown","40","35","32440","31420"
"In post","2021","Declared disabled","South West (England)","Somerset","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Somerset","AO","60","55","20990","21010"
"In post","2021","Declared disabled","South West (England)","Somerset","EO","80","70","26930","27570"
"In post","2021","Declared disabled","South West (England)","Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Somerset","G7","10","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Somerset","HEO","40","35","32990","33290"
"In post","2021","Declared disabled","South West (England)","Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Somerset","SEO","30","30","40980","42510"
"In post","2021","Declared disabled","South West (England)","Somerset","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","EO","35","35","27400","27570"
"In post","2021","Declared disabled","South West (England)","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Torbay","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Wiltshire","AA","25","25","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Wiltshire","AO","105","95","22470","21010"
"In post","2021","Declared disabled","South West (England)","Wiltshire","EO","145","135","26620","26670"
"In post","2021","Declared disabled","South West (England)","Wiltshire","G6","15","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Wiltshire","G7","115","110","51800","49920"
"In post","2021","Declared disabled","South West (England)","Wiltshire","HEO","190","180","31540","33000"
"In post","2021","Declared disabled","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Wiltshire","SEO","140","135","40100","40370"
"In post","2021","Declared disabled","South West (England)","Wiltshire","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","AO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","EO","100","90","27990","27570"
"In post","2021","Declared disabled","Unknown","Unknown","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","HEO","35","35","33400","33220"
"In post","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","AO","35","30","20560","21010"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","EO","45","40","27650","27570"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Bridgend and Neath Port Talbot","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","AO","315","280","21300","21010"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","EO","305","280","27020","27570"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","G6","25","25","[c]","[c]"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","G7","85","80","55740","54620"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","HEO","185","170","32960","31990"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","SCS level","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","SEO","85","80","42310","39820"
"In post","2021","Declared disabled","Wales","Cardiff and Vale of Glamorgan","Unknown","45","40","31560","30210"
"In post","2021","Declared disabled","Wales","Central Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Central Valleys","AO","50","45","21310","21010"
"In post","2021","Declared disabled","Wales","Central Valleys","EO","80","70","27420","27570"
"In post","2021","Declared disabled","Wales","Central Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Central Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Central Valleys","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Wales","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Central Valleys","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","Central Valleys","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","EO","30","30","27730","27570"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Conwy and Denbighshire","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","AA","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","AO","70","55","21620","21010"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","EO","80","70","27430","27570"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","Flintshire and Wrexham","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwent Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwent Valleys","AO","50","45","20660","21010"
"In post","2021","Declared disabled","Wales","Gwent Valleys","EO","80","70","27290","27570"
"In post","2021","Declared disabled","Wales","Gwent Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwent Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwent Valleys","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwent Valleys","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","AO","50","45","21070","21010"
"In post","2021","Declared disabled","Wales","Gwynedd","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Gwynedd","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","Isle of Anglesey","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Isle of Anglesey","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Isle of Anglesey","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Isle of Anglesey","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Isle of Anglesey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","AO","75","65","20810","20060"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","EO","115","105","26120","27160"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","G7","40","40","54260","55200"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","HEO","95","90","31100","30150"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","SEO","80","80","38630","37270"
"In post","2021","Declared disabled","Wales","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","South West Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","South West Wales","AO","55","50","21530","21010"
"In post","2021","Declared disabled","Wales","South West Wales","EO","65","60","27160","27570"
"In post","2021","Declared disabled","Wales","South West Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","South West Wales","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","South West Wales","HEO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","South West Wales","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","South West Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","Swansea","AA","205","155","18330","18060"
"In post","2021","Declared disabled","Wales","Swansea","AO","420","355","21710","21590"
"In post","2021","Declared disabled","Wales","Swansea","EO","165","140","26950","26780"
"In post","2021","Declared disabled","Wales","Swansea","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Wales","Swansea","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Wales","Swansea","HEO","60","55","33260","33350"
"In post","2021","Declared disabled","Wales","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales","Swansea","SEO","45","40","42630","41230"
"In post","2021","Declared disabled","Wales","Swansea","Unknown","35","30","29850","28470"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","AA","40","40","19020","19230"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","AO","355","310","21180","20650"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","EO","410","370","26750","27570"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","G6","15","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","G7","70","65","54500","52580"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","HEO","205","190","32190","31810"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","SEO","95","90","40730","39100"
"In post","2021","Declared disabled","West Midlands (England)","Birmingham","Unknown","80","75","30500","29200"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","AO","30","25","21130","21010"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","EO","80","70","26800","27130"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","G7","30","30","51430","50620"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","HEO","45","40","31760","32170"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","SEO","35","35","39040","37550"
"In post","2021","Declared disabled","West Midlands (England)","Coventry","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","AO","70","60","20790","21010"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","EO","70","60","27300","27570"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Dudley","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, County of","AO","10","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, County of","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, County of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Sandwell","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Sandwell","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Sandwell","EO","40","35","27150","27570"
"In post","2021","Declared disabled","West Midlands (England)","Sandwell","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Sandwell","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Sandwell","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Sandwell","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","AO","30","30","24130","22500"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","EO","70","60","28320","27570"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire CC","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","AO","20","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","EO","65","60","26530","26160"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","AA","45","40","21210","20600"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","AO","125","115","24850","23240"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","EO","150","140","27950","27570"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","HEO","60","60","34130","33300"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","SEO","45","45","44430","42320"
"In post","2021","Declared disabled","West Midlands (England)","Staffordshire CC","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","AO","100","95","19800","19670"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","EO","70","65","26410","27570"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Stoke-on-Trent","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","AO","60","50","21880","21010"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","EO","75","65","27060","27570"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","HEO","40","40","32820","32290"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","SEO","35","30","40500","38930"
"In post","2021","Declared disabled","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Walsall","AA","[c]","[c]","[c]","[c]"
