"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Lancashire","Outside London","SEO","115","115","38540","38630"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","EO","10","10","27560","27130"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","10","10","33820","33300"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","15","15","37040","38550"
"In post","2021","Project Delivery","Lincolnshire","Outside London","AO","15","10","20990","20920"
"In post","2021","Project Delivery","Lincolnshire","Outside London","EO","50","50","26550","26670"
"In post","2021","Project Delivery","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Outside London","G7","25","20","52040","51280"
"In post","2021","Project Delivery","Lincolnshire","Outside London","HEO","125","125","32020","33000"
"In post","2021","Project Delivery","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Outside London","SEO","90","90","40590","41000"
"In post","2021","Project Delivery","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Outside London","AO","25","20","21540","22160"
"In post","2021","Project Delivery","Merseyside","Outside London","EO","90","80","25940","25560"
"In post","2021","Project Delivery","Merseyside","Outside London","G6","50","50","62740","64670"
"In post","2021","Project Delivery","Merseyside","Outside London","G7","125","120","50390","52580"
"In post","2021","Project Delivery","Merseyside","Outside London","HEO","155","145","31510","31810"
"In post","2021","Project Delivery","Merseyside","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Outside London","SEO","175","170","38100","38630"
"In post","2021","Project Delivery","North Eastern Scotland","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","Outside London","EO","30","30","26820","26670"
"In post","2021","Project Delivery","North Yorkshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","Outside London","G7","20","20","51260","50780"
"In post","2021","Project Delivery","North Yorkshire","Outside London","HEO","60","55","33070","33300"
"In post","2021","Project Delivery","North Yorkshire","Outside London","SEO","45","45","38710","39850"
"In post","2021","Project Delivery","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","EO","15","15","27750","27420"
"In post","2021","Project Delivery","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","G7","15","15","52670","52580"
"In post","2021","Project Delivery","Northern Ireland","Outside London","HEO","25","25","34080","34050"
"In post","2021","Project Delivery","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","SEO","15","15","37270","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","AO","15","15","20950","21400"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","EO","135","115","25940","25560"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","G6","75","75","61580","64670"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","G7","245","235","50110","52580"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","HEO","250","230","31510","31810"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","SCS level","15","15","81670","76330"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Outside London","SEO","340","325","37980","38630"
"In post","2021","Project Delivery","Outer London - East and North East","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","London","HEO","20","20","37850","37940"
"In post","2021","Project Delivery","Outer London - East and North East","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","London","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","London","G6","50","45","70790","71290"
"In post","2021","Project Delivery","Outer London - South","London","G7","55","50","59010","59160"
"In post","2021","Project Delivery","Outer London - South","London","HEO","25","25","34440","36160"
"In post","2021","Project Delivery","Outer London - South","London","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","London","SEO","40","40","42550","41760"
"In post","2021","Project Delivery","Outer London - West and North West","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","London","EO","10","10","31500","31270"
"In post","2021","Project Delivery","Outer London - West and North West","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","London","G7","5","5","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","London","HEO","20","20","36300","36240"
"In post","2021","Project Delivery","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","London","SEO","10","10","44870","44610"
"In post","2021","Project Delivery","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","EO","15","15","27930","26800"
"In post","2021","Project Delivery","Overseas","Overseas","G6","175","175","67610","67030"
"In post","2021","Project Delivery","Overseas","Overseas","G7","285","285","54960","55060"
"In post","2021","Project Delivery","Overseas","Overseas","HEO","50","50","36340","35000"
"In post","2021","Project Delivery","Overseas","Overseas","SCS level","25","25","78780","77950"
"In post","2021","Project Delivery","Overseas","Overseas","SEO","70","70","43670","42200"
"In post","2021","Project Delivery","Overseas","Overseas","Unknown","20","20","39230","38920"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","AA","10","10","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","AO","20","20","21120","20920"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","EO","130","120","25800","26670"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","G6","25","25","66280","64670"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","G7","60","60","52090","52580"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","HEO","120","115","32480","33300"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Outside London","SEO","125","120","39400","40000"
"In post","2021","Project Delivery","South Yorkshire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Outside London","EO","25","25","25600","25000"
"In post","2021","Project Delivery","South Yorkshire","Outside London","G6","15","15","64770","64140"
"In post","2021","Project Delivery","South Yorkshire","Outside London","G7","35","35","50720","50400"
"In post","2021","Project Delivery","South Yorkshire","Outside London","HEO","20","20","30300","30200"
"In post","2021","Project Delivery","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Outside London","SEO","20","20","38050","36780"
"In post","2021","Project Delivery","Southern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","Outside London","AO","40","35","22390","21490"
"In post","2021","Project Delivery","Southern Scotland","Outside London","EO","280","265","23490","24310"
"In post","2021","Project Delivery","Southern Scotland","Outside London","G6","65","65","63570","64560"
"In post","2021","Project Delivery","Southern Scotland","Outside London","G7","145","140","50770","51960"
"In post","2021","Project Delivery","Southern Scotland","Outside London","HEO","215","210","32090","33930"
"In post","2021","Project Delivery","Southern Scotland","Outside London","SCS level","10","10","75740","76580"
"In post","2021","Project Delivery","Southern Scotland","Outside London","SEO","90","85","38660","38630"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Outside London","EO","20","15","27050","26670"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Outside London","G7","20","20","54800","54740"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Outside London","HEO","30","30","33370","33300"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Outside London","SEO","20","20","40410","40580"
"In post","2021","Project Delivery","Tees Valley and Durham","Outside London","EO","10","10","25730","26000"
"In post","2021","Project Delivery","Tees Valley and Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Outside London","HEO","15","15","30220","31100"
"In post","2021","Project Delivery","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Outside London","SEO","15","15","38250","38550"
"In post","2021","Project Delivery","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","SEO","15","10","42840","44500"
"In post","2021","Project Delivery","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Outside London","EO","80","75","22840","22110"
"In post","2021","Project Delivery","West Central Scotland","Outside London","G6","15","15","67580","66250"
"In post","2021","Project Delivery","West Central Scotland","Outside London","G7","50","50","53700","53830"
"In post","2021","Project Delivery","West Central Scotland","Outside London","HEO","105","100","31900","31810"
"In post","2021","Project Delivery","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Outside London","SEO","90","85","39800","40580"
"In post","2021","Project Delivery","West Central Scotland","Outside London","Unknown","55","55","36610","38490"
"In post","2021","Project Delivery","West Midlands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Outside London","EO","40","40","26710","26510"
"In post","2021","Project Delivery","West Midlands","Outside London","G6","35","35","65930","65670"
"In post","2021","Project Delivery","West Midlands","Outside London","G7","90","90","51730","52580"
"In post","2021","Project Delivery","West Midlands","Outside London","HEO","65","65","32440","31810"
"In post","2021","Project Delivery","West Midlands","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Outside London","SEO","110","105","39320","38630"
"In post","2021","Project Delivery","West Wales and The Valleys","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Outside London","AO","15","10","20780","20530"
"In post","2021","Project Delivery","West Wales and The Valleys","Outside London","EO","25","25","26470","26670"
"In post","2021","Project Delivery","West Wales and The Valleys","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Outside London","G7","20","20","52250","51450"
"In post","2021","Project Delivery","West Wales and The Valleys","Outside London","HEO","40","40","32880","32020"
"In post","2021","Project Delivery","West Wales and The Valleys","Outside London","SEO","45","45","40410","40550"
"In post","2021","Project Delivery","West Yorkshire","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Outside London","EO","60","60","24940","25560"
"In post","2021","Project Delivery","West Yorkshire","Outside London","G6","30","30","63500","63730"
"In post","2021","Project Delivery","West Yorkshire","Outside London","G7","75","75","51500","52580"
"In post","2021","Project Delivery","West Yorkshire","Outside London","HEO","85","85","30760","31810"
"In post","2021","Project Delivery","West Yorkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Outside London","SEO","85","85","37500","38630"
"In post","2021","Property","Bedfordshire and Hertfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bedfordshire and Hertfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bedfordshire and Hertfordshire","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Property","Bedfordshire and Hertfordshire","Outside London","HEO","10","10","35710","35480"
"In post","2021","Property","Bedfordshire and Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","45","40","17780","17230"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","15","15","22250","22850"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","80","80","26990","26700"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","30","30","56160","56250"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","80","75","34870","33630"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","80","80","43850","42930"
"In post","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","30","30","21050","21600"
"In post","2021","Property","Cheshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Property","Cheshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","Outside London","HEO","10","10","32650","31820"
"In post","2021","Property","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","Outside London","AA","10","10","18790","18800"
"In post","2021","Property","Cornwall and Isles of Scilly","Outside London","AO","15","15","21110","21130"
"In post","2021","Property","Cornwall and Isles of Scilly","Outside London","EO","10","10","26560","26500"
"In post","2021","Property","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","Outside London","HEO","15","15","32160","33000"
"In post","2021","Property","Cornwall and Isles of Scilly","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Property","Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cumbria","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Property","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cumbria","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Property","Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","AA","10","5","[c]","[c]"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","AO","30","25","21140","21100"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","EO","70","65","26230","26000"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","G6","20","20","63220","64670"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","G7","50","50","52720","52580"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","HEO","65","65","32140","31930"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Property","Derbyshire and Nottinghamshire","Outside London","SEO","85","80","40820","41280"
"In post","2021","Property","Devon","Outside London","AA","60","55","19370","19850"
"In post","2021","Property","Devon","Outside London","AO","195","175","21040","21100"
"In post","2021","Property","Devon","Outside London","EO","105","100","25800","25860"
"In post","2021","Property","Devon","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Property","Devon","Outside London","G7","25","25","53190","54540"
"In post","2021","Property","Devon","Outside London","HEO","70","65","32420","32730"
"In post","2021","Property","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Devon","Outside London","SEO","65","65","41800","41990"
"In post","2021","Property","Dorset and Somerset","Outside London","AA","15","15","18500","18760"
"In post","2021","Property","Dorset and Somerset","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","Outside London","EO","15","15","26950","26670"
"In post","2021","Property","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","Outside London","HEO","25","25","33260","33300"
"In post","2021","Property","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Dorset and Somerset","Outside London","SEO","15","10","38830","38370"
"In post","2021","Property","East Anglia","Outside London","AA","35","35","17670","17230"
"In post","2021","Property","East Anglia","Outside London","AO","35","30","21320","21100"
"In post","2021","Property","East Anglia","Outside London","EO","80","80","26440","26500"
"In post","2021","Property","East Anglia","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Property","East Anglia","Outside London","G7","30","30","54360","54540"
"In post","2021","Property","East Anglia","Outside London","HEO","125","120","33380","33300"
"In post","2021","Property","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Anglia","Outside London","SEO","80","75","42300","42140"
"In post","2021","Property","East Wales","Outside London","AA","15","10","18020","17230"
"In post","2021","Property","East Wales","Outside London","AO","70","65","20840","21100"
"In post","2021","Property","East Wales","Outside London","EO","60","60","26120","26000"
"In post","2021","Property","East Wales","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Property","East Wales","Outside London","G7","30","25","53150","54990"
"In post","2021","Property","East Wales","Outside London","HEO","65","65","32750","32770"
"In post","2021","Property","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Wales","Outside London","SEO","70","65","41650","42160"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","Outside London","AO","10","10","20870","21050"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","Outside London","EO","35","30","26170","25930"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","Outside London","HEO","20","20","32290","32550"
"In post","2021","Property","East Yorkshire and Northern Lincolnshire","Outside London","SEO","15","10","42240","42900"
"In post","2021","Property","Eastern Scotland","Outside London","AA","55","55","19300","19850"
"In post","2021","Property","Eastern Scotland","Outside London","AO","165","155","25840","26530"
"In post","2021","Property","Eastern Scotland","Outside London","EO","95","90","30750","30080"
"In post","2021","Property","Eastern Scotland","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Property","Eastern Scotland","Outside London","G7","25","25","54930","54020"
"In post","2021","Property","Eastern Scotland","Outside London","HEO","90","85","35360","35000"
"In post","2021","Property","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Eastern Scotland","Outside London","SEO","75","70","43250","43940"
"In post","2021","Property","Essex","Outside London","AA","35","30","18890","18730"
"In post","2021","Property","Essex","Outside London","AO","10","10","21360","21160"
"In post","2021","Property","Essex","Outside London","EO","35","35","26410","26500"
"In post","2021","Property","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Essex","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Property","Essex","Outside London","HEO","20","20","32250","32100"
"In post","2021","Property","Essex","Outside London","SEO","15","15","41860","41340"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","20","20","17920","17230"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","15","15","21110","21100"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","105","95","25040","26000"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","35","35","66830","65640"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","105","100","51430","52350"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","225","215","32110","33300"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","205","195","40070","40580"
"In post","2021","Property","Greater Manchester","Outside London","AA","10","10","17510","17230"
"In post","2021","Property","Greater Manchester","Outside London","AO","10","10","21060","21100"
"In post","2021","Property","Greater Manchester","Outside London","EO","55","50","25540","25860"
"In post","2021","Property","Greater Manchester","Outside London","G6","20","20","64310","63640"
"In post","2021","Property","Greater Manchester","Outside London","G7","35","35","52500","52750"
"In post","2021","Property","Greater Manchester","Outside London","HEO","40","40","31620","32010"
"In post","2021","Property","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Greater Manchester","Outside London","SEO","50","50","40760","41340"
"In post","2021","Property","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","AA","45","40","18100","17230"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","AO","40","35","21060","21030"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","EO","85","80","26450","26670"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","G6","15","15","65660","64220"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","G7","50","45","54050","54540"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","HEO","120","120","33370","33300"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","SEO","90","85","41960","40580"
"In post","2021","Property","Hampshire and Isle of Wight","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","15","15","18040","18240"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Highlands and Islands","Outside London","AA","15","15","18240","17230"
"In post","2021","Property","Highlands and Islands","Outside London","AO","165","155","25710","26530"
"In post","2021","Property","Highlands and Islands","Outside London","EO","95","90","31300","30160"
"In post","2021","Property","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Highlands and Islands","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Property","Highlands and Islands","Outside London","HEO","30","30","35770","36540"
"In post","2021","Property","Highlands and Islands","Outside London","SEO","20","20","44380","45210"
"In post","2021","Property","Inner London - East","London","AA","10","10","[c]","[c]"
"In post","2021","Property","Inner London - East","London","AO","40","35","25600","26010"
"In post","2021","Property","Inner London - East","London","EO","85","85","30500","30520"
"In post","2021","Property","Inner London - East","London","G6","10","10","72310","72790"
"In post","2021","Property","Inner London - East","London","G7","65","65","58750","60300"
"In post","2021","Property","Inner London - East","London","HEO","80","80","36990","37140"
"In post","2021","Property","Inner London - East","London","SCS level","20","15","98280","92740"
"In post","2021","Property","Inner London - East","London","SEO","60","55","47110","48390"
"In post","2021","Property","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Inner London - West","London","AA","15","15","19170","19750"
"In post","2021","Property","Inner London - West","London","AO","30","25","25100","24370"
"In post","2021","Property","Inner London - West","London","EO","60","60","29050","28500"
"In post","2021","Property","Inner London - West","London","G6","70","65","68270","66420"
"In post","2021","Property","Inner London - West","London","G7","145","140","58650","57880"
"In post","2021","Property","Inner London - West","London","HEO","100","100","35100","34980"
"In post","2021","Property","Inner London - West","London","SCS level","25","25","101870","93410"
"In post","2021","Property","Inner London - West","London","SEO","90","90","42420","42250"
"In post","2021","Property","Inner London - West","London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Kent","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Property","Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kent","Outside London","EO","25","20","26330","26670"
"In post","2021","Property","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Kent","Outside London","HEO","25","25","32940","33280"
"In post","2021","Property","Kent","Outside London","SEO","15","15","42670","41400"
"In post","2021","Property","Lancashire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Property","Lancashire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Property","Lancashire","Outside London","EO","30","30","26190","26000"
"In post","2021","Property","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lancashire","Outside London","G7","10","10","53390","54990"
"In post","2021","Property","Lancashire","Outside London","HEO","25","20","32630","33250"
"In post","2021","Property","Lancashire","Outside London","SEO","20","20","41310","41340"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Outside London","AA","65","60","18710","18760"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Outside London","EO","10","10","27470","26930"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","10","10","33850","33300"
"In post","2021","Property","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Property","Lincolnshire","Outside London","AA","25","20","17440","17230"
"In post","2021","Property","Lincolnshire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Property","Lincolnshire","Outside London","EO","10","10","26550","26670"
"In post","2021","Property","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Lincolnshire","Outside London","HEO","20","20","33170","33300"
"In post","2021","Property","Lincolnshire","Outside London","SEO","10","10","40060","40580"
"In post","2021","Property","Merseyside","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Property","Merseyside","Outside London","AO","15","15","21290","21100"
