"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","White","Human Resources","HEO","150","140","33950","33300"
"In post","2021","Unknown","White","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","White","Human Resources","SEO","65","65","41020","40020"
"In post","2021","Unknown","White","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Legal","AA","5","5","[c]","[c]"
"In post","2021","Unknown","White","Legal","AO","265","255","21190","21440"
"In post","2021","Unknown","White","Legal","EO","165","155","27400","26970"
"In post","2021","Unknown","White","Legal","G6","50","45","70870","70350"
"In post","2021","Unknown","White","Legal","G7","335","305","54280","52600"
"In post","2021","Unknown","White","Legal","HEO","150","145","37260","38000"
"In post","2021","Unknown","White","Legal","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","White","Legal","SEO","35","35","39450","38630"
"In post","2021","Unknown","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","No function","AA","290","215","19870","20070"
"In post","2021","Unknown","White","No function","AO","3095","2695","22050","21440"
"In post","2021","Unknown","White","No function","EO","3100","2945","30360","30640"
"In post","2021","Unknown","White","No function","G6","355","340","69320","67740"
"In post","2021","Unknown","White","No function","G7","955","925","53980","53360"
"In post","2021","Unknown","White","No function","HEO","1935","1840","35800","34740"
"In post","2021","Unknown","White","No function","SCS level","190","185","104040","95070"
"In post","2021","Unknown","White","No function","SEO","1120","1070","42870","41080"
"In post","2021","Unknown","White","No function","Unknown","50","45","24380","23380"
"In post","2021","Unknown","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Project Delivery","AO","40","35","21570","21470"
"In post","2021","Unknown","White","Project Delivery","EO","290","270","24690","25560"
"In post","2021","Unknown","White","Project Delivery","G6","130","125","67250","66920"
"In post","2021","Unknown","White","Project Delivery","G7","310","295","53820","54320"
"In post","2021","Unknown","White","Project Delivery","HEO","340","320","32600","33000"
"In post","2021","Unknown","White","Project Delivery","SCS level","30","30","85150","80580"
"In post","2021","Unknown","White","Project Delivery","SEO","420","400","40750","40580"
"In post","2021","Unknown","White","Project Delivery","Unknown","85","85","47820","45860"
"In post","2021","Unknown","White","Property","AA","130","125","18220","17230"
"In post","2021","Unknown","White","Property","AO","65","65","24490","23320"
"In post","2021","Unknown","White","Property","EO","70","70","27580","26670"
"In post","2021","Unknown","White","Property","G6","10","10","[c]","[c]"
"In post","2021","Unknown","White","Property","G7","35","35","53390","53110"
"In post","2021","Unknown","White","Property","HEO","95","90","34320","33300"
"In post","2021","Unknown","White","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Property","SEO","60","60","42280","41070"
"In post","2021","Unknown","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Security","AA","280","270","20090","19560"
"In post","2021","Unknown","White","Security","AO","435","430","35650","39070"
"In post","2021","Unknown","White","Security","EO","75","75","33900","32280"
"In post","2021","Unknown","White","Security","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Security","G7","10","10","[c]","[c]"
"In post","2021","Unknown","White","Security","HEO","35","35","39150","36740"
"In post","2021","Unknown","White","Security","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","White","Security","SEO","20","15","[c]","[c]"
"In post","2021","Unknown","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","AA","370","355","20550","20060"
"In post","2021","Unknown","White","Unknown","AO","850","800","22420","21580"
"In post","2021","Unknown","White","Unknown","EO","990","945","28210","27570"
"In post","2021","Unknown","White","Unknown","G6","270","255","71590","73160"
"In post","2021","Unknown","White","Unknown","G7","530","505","58650","56480"
"In post","2021","Unknown","White","Unknown","HEO","755","725","34920","34200"
"In post","2021","Unknown","White","Unknown","SCS level","75","75","90850","84830"
"In post","2021","Unknown","White","Unknown","SEO","720","685","43880","43660"
"In post","2021","Unknown","White","Unknown","Unknown","40","35","44250","43850"
"Leaver CS","2021","Declared disabled","Asian","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
