"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Yorkshire and The Humber","SEO","Undeclared","100","95","40440","38630"
"In post","2021","40-49","Yorkshire and The Humber","SEO","Unknown","180","170","39160","38140"
"In post","2021","40-49","Yorkshire and The Humber","Unknown","Heterosexual / straight","320","290","31920","32690"
"In post","2021","40-49","Yorkshire and The Humber","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Yorkshire and The Humber","Unknown","Undeclared","35","35","33090","37170"
"In post","2021","40-49","Yorkshire and The Humber","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","AA","Heterosexual / straight","250","235","19510","19560"
"In post","2021","50-59","East Midlands (England)","AA","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","AA","Undeclared","45","45","18990","18800"
"In post","2021","50-59","East Midlands (England)","AA","Unknown","65","60","20070","20600"
"In post","2021","50-59","East Midlands (England)","AO","Heterosexual / straight","1270","1150","22370","21010"
"In post","2021","50-59","East Midlands (England)","AO","LGBO","40","35","23950","21010"
"In post","2021","50-59","East Midlands (England)","AO","Undeclared","225","200","22700","21010"
"In post","2021","50-59","East Midlands (England)","AO","Unknown","465","400","23000","21010"
"In post","2021","50-59","East Midlands (England)","EO","Heterosexual / straight","1270","1185","27280","27570"
"In post","2021","50-59","East Midlands (England)","EO","LGBO","50","45","27760","27570"
"In post","2021","50-59","East Midlands (England)","EO","Undeclared","245","225","27450","27570"
"In post","2021","50-59","East Midlands (England)","EO","Unknown","435","400","27490","27570"
"In post","2021","50-59","East Midlands (England)","G6","Heterosexual / straight","105","105","70370","65580"
"In post","2021","50-59","East Midlands (England)","G6","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","G6","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","G7","Heterosexual / straight","310","300","55830","52610"
"In post","2021","50-59","East Midlands (England)","G7","LGBO","15","10","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","G7","Undeclared","50","50","54240","53430"
"In post","2021","50-59","East Midlands (England)","G7","Unknown","50","50","55530","55310"
"In post","2021","50-59","East Midlands (England)","HEO","Heterosexual / straight","635","605","33420","33300"
"In post","2021","50-59","East Midlands (England)","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","HEO","Undeclared","125","125","34110","33840"
"In post","2021","50-59","East Midlands (England)","HEO","Unknown","180","170","32810","32060"
"In post","2021","50-59","East Midlands (England)","SCS level","Heterosexual / straight","40","40","90680","81000"
"In post","2021","50-59","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","SEO","Heterosexual / straight","475","460","42170","40570"
"In post","2021","50-59","East Midlands (England)","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","SEO","Undeclared","85","85","43370","42490"
"In post","2021","50-59","East Midlands (England)","SEO","Unknown","95","90","40900","39040"
"In post","2021","50-59","East Midlands (England)","Unknown","Heterosexual / straight","190","180","31520","29200"
"In post","2021","50-59","East Midlands (England)","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","East Midlands (England)","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","50-59","East of England","AA","Heterosexual / straight","315","300","19670","19560"
"In post","2021","50-59","East of England","AA","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","East of England","AA","Undeclared","40","35","19680","19560"
"In post","2021","50-59","East of England","AA","Unknown","75","70","20230","20600"
"In post","2021","50-59","East of England","AO","Heterosexual / straight","1210","1125","24050","21580"
"In post","2021","50-59","East of England","AO","LGBO","45","40","23810","21710"
"In post","2021","50-59","East of England","AO","Undeclared","205","190","23490","21440"
"In post","2021","50-59","East of England","AO","Unknown","375","330","24400","22350"
"In post","2021","50-59","East of England","EO","Heterosexual / straight","1745","1625","28610","27570"
"In post","2021","50-59","East of England","EO","LGBO","55","55","28560","27570"
"In post","2021","50-59","East of England","EO","Undeclared","280","260","28520","27570"
"In post","2021","50-59","East of England","EO","Unknown","470","430","28610","27570"
"In post","2021","50-59","East of England","G6","Heterosexual / straight","100","100","70560","67060"
"In post","2021","50-59","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East of England","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","East of England","G6","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","East of England","G7","Heterosexual / straight","280","275","57910","54540"
"In post","2021","50-59","East of England","G7","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","East of England","G7","Undeclared","45","40","55790","53430"
"In post","2021","50-59","East of England","G7","Unknown","90","85","54910","53480"
"In post","2021","50-59","East of England","HEO","Heterosexual / straight","815","790","34390","33570"
"In post","2021","50-59","East of England","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","East of England","HEO","Undeclared","170","165","34340","33300"
"In post","2021","50-59","East of England","HEO","Unknown","140","135","34570","33770"
"In post","2021","50-59","East of England","SCS level","Heterosexual / straight","45","45","100320","98620"
"In post","2021","50-59","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East of England","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","East of England","SEO","Heterosexual / straight","495","480","43320","41000"
"In post","2021","50-59","East of England","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","East of England","SEO","Undeclared","95","90","41840","40580"
"In post","2021","50-59","East of England","SEO","Unknown","85","80","42470","40580"
"In post","2021","50-59","East of England","Unknown","Heterosexual / straight","165","155","30270","28200"
"In post","2021","50-59","East of England","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","East of England","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","East of England","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","50-59","London","AA","Heterosexual / straight","340","320","22150","22210"
"In post","2021","50-59","London","AA","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","London","AA","Undeclared","50","50","21770","22210"
"In post","2021","50-59","London","AA","Unknown","130","125","23030","22720"
"In post","2021","50-59","London","AO","Heterosexual / straight","1890","1775","25700","25110"
"In post","2021","50-59","London","AO","LGBO","75","70","25870","25110"
"In post","2021","50-59","London","AO","Undeclared","360","335","25290","25110"
"In post","2021","50-59","London","AO","Unknown","740","685","26350","25110"
"In post","2021","50-59","London","EO","Heterosexual / straight","3760","3560","30450","30500"
"In post","2021","50-59","London","EO","LGBO","145","135","30380","30460"
"In post","2021","50-59","London","EO","Undeclared","755","715","30390","30410"
"In post","2021","50-59","London","EO","Unknown","1155","1095","30790","31060"
"In post","2021","50-59","London","G6","Heterosexual / straight","1375","1345","71400","70790"
"In post","2021","50-59","London","G6","LGBO","90","90","70590","68940"
"In post","2021","50-59","London","G6","Undeclared","215","210","72240","70540"
"In post","2021","50-59","London","G6","Unknown","420","405","73260","71290"
"In post","2021","50-59","London","G7","Heterosexual / straight","2600","2545","58600","58120"
"In post","2021","50-59","London","G7","LGBO","155","155","58450","57520"
"In post","2021","50-59","London","G7","Undeclared","445","440","59540","59160"
"In post","2021","50-59","London","G7","Unknown","670","650","58430","58720"
"In post","2021","50-59","London","HEO","Heterosexual / straight","2485","2430","36570","36160"
"In post","2021","50-59","London","HEO","LGBO","105","105","36600","36650"
"In post","2021","50-59","London","HEO","Undeclared","450","440","37050","36630"
"In post","2021","50-59","London","HEO","Unknown","680","665","36980","36510"
"In post","2021","50-59","London","SCS level","Heterosexual / straight","955","935","97470","90000"
"In post","2021","50-59","London","SCS level","LGBO","60","60","100390","86340"
"In post","2021","50-59","London","SCS level","Undeclared","105","100","93530","85030"
"In post","2021","50-59","London","SCS level","Unknown","295","290","103820","94810"
"In post","2021","50-59","London","SEO","Heterosexual / straight","2245","2200","44200","43250"
"In post","2021","50-59","London","SEO","LGBO","110","110","43850","43500"
"In post","2021","50-59","London","SEO","Undeclared","410","400","44440","43810"
"In post","2021","50-59","London","SEO","Unknown","540","530","43730","42560"
"In post","2021","50-59","London","Unknown","Heterosexual / straight","295","290","36250","36580"
"In post","2021","50-59","London","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","London","Unknown","Undeclared","40","40","38240","38230"
"In post","2021","50-59","London","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","North East (England)","AA","Heterosexual / straight","225","195","19850","20070"
"In post","2021","50-59","North East (England)","AA","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","North East (England)","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","North East (England)","AA","Unknown","160","125","20090","20070"
"In post","2021","50-59","North East (England)","AO","Heterosexual / straight","2120","1810","21890","21010"
"In post","2021","50-59","North East (England)","AO","LGBO","60","55","22000","21010"
"In post","2021","50-59","North East (England)","AO","Undeclared","350","300","21900","21010"
"In post","2021","50-59","North East (England)","AO","Unknown","1210","1000","22070","21010"
"In post","2021","50-59","North East (England)","EO","Heterosexual / straight","1530","1370","27300","27570"
"In post","2021","50-59","North East (England)","EO","LGBO","50","45","27130","27570"
"In post","2021","50-59","North East (England)","EO","Undeclared","210","195","27020","27370"
"In post","2021","50-59","North East (England)","EO","Unknown","505","450","27070","27570"
"In post","2021","50-59","North East (England)","G6","Heterosexual / straight","135","130","64290","64670"
"In post","2021","50-59","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","North East (England)","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","North East (England)","G6","Unknown","35","30","65800","64670"
"In post","2021","50-59","North East (England)","G7","Heterosexual / straight","405","395","52190","52580"
"In post","2021","50-59","North East (England)","G7","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","North East (England)","G7","Undeclared","50","45","54390","52580"
"In post","2021","50-59","North East (England)","G7","Unknown","100","95","52460","52580"
"In post","2021","50-59","North East (England)","HEO","Heterosexual / straight","790","740","32510","31990"
"In post","2021","50-59","North East (England)","HEO","LGBO","30","30","[c]","[c]"
"In post","2021","50-59","North East (England)","HEO","Undeclared","105","100","33270","32740"
"In post","2021","50-59","North East (England)","HEO","Unknown","190","180","32810","31990"
"In post","2021","50-59","North East (England)","SCS level","Heterosexual / straight","50","45","88120","78100"
"In post","2021","50-59","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","North East (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","North East (England)","SEO","Heterosexual / straight","560","535","39870","38630"
"In post","2021","50-59","North East (England)","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","North East (England)","SEO","Undeclared","90","85","39930","38630"
"In post","2021","50-59","North East (England)","SEO","Unknown","130","125","39270","38630"
"In post","2021","50-59","North East (England)","Unknown","Heterosexual / straight","145","140","31250","28200"
"In post","2021","50-59","North East (England)","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","North East (England)","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","North West (England)","AA","Heterosexual / straight","385","360","19430","19560"
"In post","2021","50-59","North West (England)","AA","LGBO","15","10","[c]","[c]"
"In post","2021","50-59","North West (England)","AA","Undeclared","55","50","19440","19560"
"In post","2021","50-59","North West (England)","AA","Unknown","145","135","20190","20230"
"In post","2021","50-59","North West (England)","AO","Heterosexual / straight","3335","2965","21770","21010"
"In post","2021","50-59","North West (England)","AO","LGBO","125","120","22090","21010"
"In post","2021","50-59","North West (England)","AO","Undeclared","545","480","21810","21010"
"In post","2021","50-59","North West (England)","AO","Unknown","1625","1415","22300","21010"
"In post","2021","50-59","North West (England)","EO","Heterosexual / straight","3660","3380","27130","27570"
"In post","2021","50-59","North West (England)","EO","LGBO","130","125","27440","27570"
"In post","2021","50-59","North West (England)","EO","Undeclared","580","530","27230","27570"
"In post","2021","50-59","North West (England)","EO","Unknown","1125","1025","27550","27570"
"In post","2021","50-59","North West (England)","G6","Heterosexual / straight","345","345","67170","64670"
"In post","2021","50-59","North West (England)","G6","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","North West (England)","G6","Undeclared","30","30","[c]","[c]"
"In post","2021","50-59","North West (England)","G6","Unknown","90","85","67510","65200"
"In post","2021","50-59","North West (England)","G7","Heterosexual / straight","905","885","53940","52580"
"In post","2021","50-59","North West (England)","G7","LGBO","30","30","55800","53140"
"In post","2021","50-59","North West (England)","G7","Undeclared","85","80","53950","52880"
"In post","2021","50-59","North West (England)","G7","Unknown","240","235","53470","52580"
"In post","2021","50-59","North West (England)","HEO","Heterosexual / straight","1665","1600","33000","32100"
"In post","2021","50-59","North West (England)","HEO","LGBO","65","65","32840","32290"
"In post","2021","50-59","North West (England)","HEO","Undeclared","240","230","33020","32470"
"In post","2021","50-59","North West (England)","HEO","Unknown","420","400","33090","32130"
"In post","2021","50-59","North West (England)","SCS level","Heterosexual / straight","105","105","89670","81600"
"In post","2021","50-59","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","North West (England)","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","North West (England)","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","North West (England)","SEO","Heterosexual / straight","1240","1200","40710","38630"
"In post","2021","50-59","North West (England)","SEO","LGBO","45","40","39980","38630"
"In post","2021","50-59","North West (England)","SEO","Undeclared","165","160","41160","39370"
"In post","2021","50-59","North West (England)","SEO","Unknown","250","240","39100","38630"
"In post","2021","50-59","North West (England)","Unknown","Heterosexual / straight","405","380","31940","30210"
"In post","2021","50-59","North West (England)","Unknown","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","North West (England)","Unknown","Undeclared","45","40","35260","37170"
"In post","2021","50-59","North West (England)","Unknown","Unknown","35","30","33320","32690"
"In post","2021","50-59","Northern Ireland","AA","Heterosexual / straight","185","185","19870","20310"
"In post","2021","50-59","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Northern Ireland","AA","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Northern Ireland","AO","Heterosexual / straight","200","180","21830","21670"
"In post","2021","50-59","Northern Ireland","AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Northern Ireland","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","50-59","Northern Ireland","AO","Unknown","60","55","21090","21440"
"In post","2021","50-59","Northern Ireland","EO","Heterosexual / straight","205","195","27660","27420"
"In post","2021","50-59","Northern Ireland","EO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Northern Ireland","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Northern Ireland","EO","Unknown","50","45","27320","27370"
"In post","2021","50-59","Northern Ireland","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","G7","Heterosexual / straight","50","50","56080","52580"
"In post","2021","50-59","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","G7","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Northern Ireland","HEO","Heterosexual / straight","160","155","33460","31930"
"In post","2021","50-59","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","50-59","Northern Ireland","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","SEO","Heterosexual / straight","95","95","39670","38630"
"In post","2021","50-59","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Northern Ireland","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","EO","Heterosexual / straight","70","65","28230","27370"
"In post","2021","50-59","Overseas","EO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Overseas","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","EO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Overseas","G6","Heterosexual / straight","100","100","67940","65400"
"In post","2021","50-59","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Overseas","G6","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","G7","Heterosexual / straight","105","100","59350","56710"
"In post","2021","50-59","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","G7","Undeclared","30","30","[c]","[c]"
"In post","2021","50-59","Overseas","G7","Unknown","35","35","59840","59650"
"In post","2021","50-59","Overseas","HEO","Heterosexual / straight","145","145","36210","34260"
"In post","2021","50-59","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","HEO","Undeclared","30","30","[c]","[c]"
"In post","2021","50-59","Overseas","HEO","Unknown","55","55","44490","46620"
"In post","2021","50-59","Overseas","SCS level","Heterosexual / straight","80","80","92020","86830"
"In post","2021","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Overseas","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Overseas","SEO","Heterosexual / straight","115","115","49480","42710"
"In post","2021","50-59","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland","AA","Heterosexual / straight","390","370","20330","20060"
"In post","2021","50-59","Scotland","AA","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Scotland","AA","Undeclared","140","120","20060","20070"
"In post","2021","50-59","Scotland","AA","Unknown","215","200","21400","21850"
"In post","2021","50-59","Scotland","AO","Heterosexual / straight","2255","2015","22750","21010"
"In post","2021","50-59","Scotland","AO","LGBO","85","80","21400","21010"
"In post","2021","50-59","Scotland","AO","Undeclared","540","485","22670","21440"
"In post","2021","50-59","Scotland","AO","Unknown","1280","1140","22730","21420"
"In post","2021","50-59","Scotland","EO","Heterosexual / straight","2645","2465","28350","27570"
"In post","2021","50-59","Scotland","EO","LGBO","70","65","28200","27570"
"In post","2021","50-59","Scotland","EO","Undeclared","465","430","28280","27570"
"In post","2021","50-59","Scotland","EO","Unknown","1205","1120","30200","29190"
"In post","2021","50-59","Scotland","G6","Heterosexual / straight","410","405","71500","73160"
"In post","2021","50-59","Scotland","G6","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Scotland","G6","Undeclared","55","50","72100","70500"
"In post","2021","50-59","Scotland","G6","Unknown","150","145","72340","73940"
"In post","2021","50-59","Scotland","G7","Heterosexual / straight","625","605","56910","56120"
"In post","2021","50-59","Scotland","G7","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Scotland","G7","Undeclared","75","75","59170","56120"
"In post","2021","50-59","Scotland","G7","Unknown","225","215","56970","56480"
"In post","2021","50-59","Scotland","HEO","Heterosexual / straight","1355","1300","34330","33620"
"In post","2021","50-59","Scotland","HEO","LGBO","35","30","33330","32250"
"In post","2021","50-59","Scotland","HEO","Undeclared","195","185","34760","34150"
"In post","2021","50-59","Scotland","HEO","Unknown","450","430","35540","35110"
"In post","2021","50-59","Scotland","SCS level","Heterosexual / straight","105","105","89130","83230"
"In post","2021","50-59","Scotland","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Scotland","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Scotland","SCS level","Unknown","45","45","92370","84710"
"In post","2021","50-59","Scotland","SEO","Heterosexual / straight","1030","1000","44300","43320"
"In post","2021","50-59","Scotland","SEO","LGBO","30","25","[c]","[c]"
"In post","2021","50-59","Scotland","SEO","Undeclared","155","145","43960","44500"
"In post","2021","50-59","Scotland","SEO","Unknown","385","365","45220","46440"
"In post","2021","50-59","Scotland","Unknown","Heterosexual / straight","35","35","46580","46370"
"In post","2021","50-59","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Scotland","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","South East (England)","AA","Heterosexual / straight","665","605","19790","19560"
"In post","2021","50-59","South East (England)","AA","LGBO","30","25","[c]","[c]"
"In post","2021","50-59","South East (England)","AA","Undeclared","70","65","20140","19650"
"In post","2021","50-59","South East (England)","AA","Unknown","170","145","20370","20070"
"In post","2021","50-59","South East (England)","AO","Heterosexual / straight","2125","1930","24110","21580"
"In post","2021","50-59","South East (England)","AO","LGBO","80","75","25390","23120"
"In post","2021","50-59","South East (England)","AO","Undeclared","380","345","24860","21590"
"In post","2021","50-59","South East (England)","AO","Unknown","675","600","25010","22850"
"In post","2021","50-59","South East (England)","EO","Heterosexual / straight","2920","2720","28340","27570"
"In post","2021","50-59","South East (England)","EO","LGBO","115","110","28720","27570"
"In post","2021","50-59","South East (England)","EO","Undeclared","555","515","28480","27570"
"In post","2021","50-59","South East (England)","EO","Unknown","645","595","29150","28130"
"In post","2021","50-59","South East (England)","G6","Heterosexual / straight","195","190","70210","66800"
"In post","2021","50-59","South East (England)","G6","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","South East (England)","G6","Undeclared","30","30","[c]","[c]"
"In post","2021","50-59","South East (England)","G6","Unknown","50","50","69940","66470"
"In post","2021","50-59","South East (England)","G7","Heterosexual / straight","690","670","55610","54540"
"In post","2021","50-59","South East (England)","G7","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","South East (England)","G7","Undeclared","110","110","55530","54540"
"In post","2021","50-59","South East (England)","G7","Unknown","190","185","55480","54450"
"In post","2021","50-59","South East (England)","HEO","Heterosexual / straight","1400","1355","34380","33300"
"In post","2021","50-59","South East (England)","HEO","LGBO","55","55","34950","33950"
"In post","2021","50-59","South East (England)","HEO","Undeclared","300","295","34370","33520"
"In post","2021","50-59","South East (England)","HEO","Unknown","230","220","35060","34290"
"In post","2021","50-59","South East (England)","SCS level","Heterosexual / straight","65","60","90160","87760"
"In post","2021","50-59","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","South East (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","South East (England)","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","South East (England)","SEO","Heterosexual / straight","965","945","42640","40580"
"In post","2021","50-59","South East (England)","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","South East (England)","SEO","Undeclared","195","190","43480","42060"
"In post","2021","50-59","South East (England)","SEO","Unknown","170","165","41800","40570"
"In post","2021","50-59","South East (England)","Unknown","Heterosexual / straight","280","260","32040","31420"
"In post","2021","50-59","South East (England)","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","South East (England)","Unknown","Undeclared","35","35","33270","32690"
"In post","2021","50-59","South East (England)","Unknown","Unknown","30","25","30350","24410"
"In post","2021","50-59","South West (England)","AA","Heterosexual / straight","405","385","19460","19560"
"In post","2021","50-59","South West (England)","AA","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","South West (England)","AA","Undeclared","50","50","19350","19560"
"In post","2021","50-59","South West (England)","AA","Unknown","75","70","19710","19720"
"In post","2021","50-59","South West (England)","AO","Heterosexual / straight","1480","1355","22820","21050"
"In post","2021","50-59","South West (England)","AO","LGBO","60","55","23680","21430"
"In post","2021","50-59","South West (England)","AO","Undeclared","255","230","23810","21130"
"In post","2021","50-59","South West (England)","AO","Unknown","450","395","23070","21050"
"In post","2021","50-59","South West (England)","EO","Heterosexual / straight","2075","1940","27170","27570"
"In post","2021","50-59","South West (England)","EO","LGBO","60","55","27470","27570"
"In post","2021","50-59","South West (England)","EO","Undeclared","355","330","27690","27370"
"In post","2021","50-59","South West (England)","EO","Unknown","515","465","27410","27570"
"In post","2021","50-59","South West (England)","G6","Heterosexual / straight","410","405","67620","66680"
"In post","2021","50-59","South West (England)","G6","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","South West (England)","G6","Undeclared","85","80","68420","67060"
"In post","2021","50-59","South West (England)","G6","Unknown","110","100","65240","62480"
"In post","2021","50-59","South West (England)","G7","Heterosexual / straight","1070","1050","54360","54540"
"In post","2021","50-59","South West (England)","G7","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","South West (England)","G7","Undeclared","185","180","54140","54200"
"In post","2021","50-59","South West (England)","G7","Unknown","310","300","52100","50370"
"In post","2021","50-59","South West (England)","HEO","Heterosexual / straight","1510","1455","33220","33300"
"In post","2021","50-59","South West (England)","HEO","LGBO","40","40","33220","33000"
"In post","2021","50-59","South West (England)","HEO","Undeclared","320","310","34300","33630"
"In post","2021","50-59","South West (England)","HEO","Unknown","295","285","33700","33630"
"In post","2021","50-59","South West (England)","SCS level","Heterosexual / straight","120","120","97680","93140"
"In post","2021","50-59","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","South West (England)","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","South West (England)","SCS level","Unknown","30","30","115340","109170"
"In post","2021","50-59","South West (England)","SEO","Heterosexual / straight","1620","1585","41970","41000"
"In post","2021","50-59","South West (England)","SEO","LGBO","40","40","41450","40650"
"In post","2021","50-59","South West (England)","SEO","Undeclared","325","315","42230","41840"
