"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Department for Transport","Outside London","G6/G7","75","70","63250","57660"
"In post","2021","Unknown","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Outside London","SEO/HEO","245","240","36660","35380"
"In post","2021","Unknown","Department for Work and Pensions","London","AA/AO","35","35","24920","25110"
"In post","2021","Unknown","Department for Work and Pensions","London","EO","355","345","31090","31060"
"In post","2021","Unknown","Department for Work and Pensions","London","G6/G7","60","55","61150","58880"
"In post","2021","Unknown","Department for Work and Pensions","London","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","London","SEO/HEO","90","90","38540","36650"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","AA/AO","860","800","21100","21010"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","EO","1530","1470","27710","27570"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","G6/G7","70","70","58120","56030"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","SEO/HEO","165","155","35370","34290"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","EO","30","30","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","London","AA/AO","85","75","23570","23530"
"In post","2021","Unknown","Department of Health and Social Care","London","EO","440","425","27870","27270"
"In post","2021","Unknown","Department of Health and Social Care","London","G6/G7","1075","1050","59120","54290"
"In post","2021","Unknown","Department of Health and Social Care","London","SCS level","265","250","97690","89300"
"In post","2021","Unknown","Department of Health and Social Care","London","SEO/HEO","1135","1115","36990","35300"
"In post","2021","Unknown","Department of Health and Social Care","Outside London","AA/AO","110","95","21220","21940"
"In post","2021","Unknown","Department of Health and Social Care","Outside London","EO","220","205","25720","25080"
"In post","2021","Unknown","Department of Health and Social Care","Outside London","G6/G7","610","590","56150","52640"
"In post","2021","Unknown","Department of Health and Social Care","Outside London","SCS level","110","105","110130","109810"
"In post","2021","Unknown","Department of Health and Social Care","Outside London","SEO/HEO","755","720","35440","36690"
"In post","2021","Unknown","ESTYN","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","AA/AO","45","45","26370","25430"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","EO","80","80","30600","30630"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","G6/G7","415","395","58760","57510"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","SCS level","55","55","87040","78200"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","SEO/HEO","265","265","38400","38600"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","AA/AO","40","40","22630","21490"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","EO","50","45","25860","26120"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","G6/G7","105","100","52820","51960"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","160","160","36860","33930"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","G6/G7","230","230","58720","56860"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","SCS level","40","40","82250","75640"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","85","85","37010","36730"
"In post","2021","Unknown","HM Land Registry","London","AA/AO","45","45","25790","25850"
"In post","2021","Unknown","HM Land Registry","London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","London","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","London","SEO/HEO","30","30","41580","41900"
"In post","2021","Unknown","HM Land Registry","Outside London","AA/AO","1275","1225","22330","22350"
"In post","2021","Unknown","HM Land Registry","Outside London","EO","290","280","27620","27130"
"In post","2021","Unknown","HM Land Registry","Outside London","G6/G7","75","75","59160","57000"
"In post","2021","Unknown","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","Outside London","SEO/HEO","185","185","38460","38550"
"In post","2021","Unknown","HM Revenue and Customs","London","AA/AO","290","265","24730","24180"
"In post","2021","Unknown","HM Revenue and Customs","London","EO","555","520","30390","29570"
"In post","2021","Unknown","HM Revenue and Customs","London","G6/G7","480","465","62420","59160"
"In post","2021","Unknown","HM Revenue and Customs","London","SCS level","40","40","93260","80080"
"In post","2021","Unknown","HM Revenue and Customs","London","SEO/HEO","955","920","38580","36270"
"In post","2021","Unknown","HM Revenue and Customs","Outside London","AA/AO","8590","7555","20470","20140"
"In post","2021","Unknown","HM Revenue and Customs","Outside London","EO","4305","4045","25630","25560"
"In post","2021","Unknown","HM Revenue and Customs","Outside London","G6/G7","910","885","54620","52580"
"In post","2021","Unknown","HM Revenue and Customs","Outside London","SCS level","35","35","87920","77860"
"In post","2021","Unknown","HM Revenue and Customs","Outside London","SEO/HEO","3895","3750","33550","31810"
"In post","2021","Unknown","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","London","EO","15","15","[c]","[c]"
"In post","2021","Unknown","HM Treasury","London","G6/G7","105","100","65950","61890"
"In post","2021","Unknown","HM Treasury","London","SCS level","10","5","[c]","[c]"
"In post","2021","Unknown","HM Treasury","London","SEO/HEO","75","70","39330","38490"
"In post","2021","Unknown","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","London","AA/AO","80","75","24880","25630"
"In post","2021","Unknown","Home Office","London","EO","250","245","28970","28650"
"In post","2021","Unknown","Home Office","London","G6/G7","180","175","60350","57430"
"In post","2021","Unknown","Home Office","London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","London","SEO/HEO","330","325","38620","37210"
"In post","2021","Unknown","Home Office","Outside London","AA/AO","490","470","21350","21430"
"In post","2021","Unknown","Home Office","Outside London","EO","495","480","25470","24880"
"In post","2021","Unknown","Home Office","Outside London","G6/G7","55","55","56840","55630"
"In post","2021","Unknown","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Outside London","SEO/HEO","105","105","34950","33900"
"In post","2021","Unknown","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","London","AA/AO","175","170","25350","23090"
"In post","2021","Unknown","Ministry of Defence","London","EO","95","90","28550","30200"
"In post","2021","Unknown","Ministry of Defence","London","G6/G7","115","110","63710","59730"
"In post","2021","Unknown","Ministry of Defence","London","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","London","SEO/HEO","245","240","41080","41500"
"In post","2021","Unknown","Ministry of Defence","London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Outside London","AA/AO","2835","2735","24380","20920"
"In post","2021","Unknown","Ministry of Defence","Outside London","EO","1305","1260","26410","26670"
"In post","2021","Unknown","Ministry of Defence","Outside London","G6/G7","775","730","58450","55300"
"In post","2021","Unknown","Ministry of Defence","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Outside London","SEO/HEO","2015","1935","36810","36800"
"In post","2021","Unknown","Ministry of Defence","Outside London","Unknown","270","265","42710","40860"
"In post","2021","Unknown","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Overseas","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Overseas","G6/G7","40","40","65250","65200"
"In post","2021","Unknown","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Overseas","SEO/HEO","230","225","42890","41600"
"In post","2021","Unknown","Ministry of Defence","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Unknown","Unknown","1845","1845","37580","34460"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","London","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","London","G6/G7","65","65","57430","53640"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","London","SEO/HEO","60","60","36600","33990"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","50","45","21320","21270"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","95","85","56390","58810"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","55","50","35610","36340"
"In post","2021","Unknown","Ministry of Justice","London","AA/AO","1080","1070","26150","23790"
"In post","2021","Unknown","Ministry of Justice","London","EO","180","180","27450","26410"
"In post","2021","Unknown","Ministry of Justice","London","G6/G7","220","215","60610","58130"
"In post","2021","Unknown","Ministry of Justice","London","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","London","SEO/HEO","480","475","36370","36570"
"In post","2021","Unknown","Ministry of Justice","London","Unknown","95","95","27520","26810"
"In post","2021","Unknown","Ministry of Justice","Outside London","AA/AO","4225","4110","23290","22850"
"In post","2021","Unknown","Ministry of Justice","Outside London","EO","305","295","25530","24620"
"In post","2021","Unknown","Ministry of Justice","Outside London","G6/G7","75","75","56740","55000"
"In post","2021","Unknown","Ministry of Justice","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Justice","Outside London","SEO/HEO","345","325","32600","30990"
"In post","2021","Unknown","Ministry of Justice","Outside London","Unknown","620","555","23600","22920"
"In post","2021","Unknown","Ministry of Justice","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","London","AA/AO","80","75","25350","24220"
"In post","2021","Unknown","National Crime Agency","London","EO","445","440","34800","36200"
"In post","2021","Unknown","National Crime Agency","London","G6/G7","100","95","65200","64410"
"In post","2021","Unknown","National Crime Agency","London","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","London","SEO/HEO","440","430","45100","44740"
"In post","2021","Unknown","National Crime Agency","Outside London","AA/AO","165","155","22140","20800"
"In post","2021","Unknown","National Crime Agency","Outside London","EO","1315","1290","32420","32770"
"In post","2021","Unknown","National Crime Agency","Outside London","G6/G7","75","75","61700","60990"
"In post","2021","Unknown","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Outside London","SEO/HEO","775","760","42140","42580"
"In post","2021","Unknown","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Overseas","SEO/HEO","45","45","68600","64990"
"In post","2021","Unknown","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Unknown","SEO/HEO","45","45","44170","43710"
"In post","2021","Unknown","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","London","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","London","SEO/HEO","30","30","47940","51360"
"In post","2021","Unknown","Office for Standards in Education","Outside London","AA/AO","30","30","21160","21160"
"In post","2021","Unknown","Office for Standards in Education","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Outside London","SEO/HEO","55","50","45000","51360"
"In post","2021","Unknown","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","London","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","London","G6/G7","35","30","64600","65560"
"In post","2021","Unknown","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","35","30","54280","49060"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","AA/AO","20","20","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","EO","80","80","23300","22230"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","G6/G7","115","110","51710","50000"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","SEO/HEO","265","255","32530","33040"
"In post","2021","Unknown","Scotland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Outside London","AA/AO","3385","3145","23010","22820"
"In post","2021","Unknown","Scottish Government","Outside London","EO","3205","3025","31040","30930"
"In post","2021","Unknown","Scottish Government","Outside London","G6/G7","1075","1035","62050","61010"
"In post","2021","Unknown","Scottish Government","Outside London","SCS level","65","65","89910","83230"
"In post","2021","Unknown","Scottish Government","Outside London","SEO/HEO","2605","2445","39260","39500"
"In post","2021","Unknown","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","AA/AO","30","25","21780","21410"
"In post","2021","Unknown","The National Archives","London","EO","25","25","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","G6/G7","25","25","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","SEO/HEO","80","75","36880","34770"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","EO","15","15","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","G6/G7","40","40","55250","52500"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","SEO/HEO","130","125","34610","32540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","AA/AO","625","465","19680","19130"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","EO","335","320","23490","23050"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","G6/G7","235","230","51880","49100"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","SEO/HEO","880","860","32950","30500"
"In post","2021","Unknown","Wales Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Outside London","AA/AO","95","85","22440","22160"
"In post","2021","Unknown","Welsh Government","Outside London","EO","65","65","28100","28850"
"In post","2021","Unknown","Welsh Government","Outside London","G6/G7","60","60","62620","60830"
"In post","2021","Unknown","Welsh Government","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Outside London","SEO/HEO","110","110","39420","37410"
"In post","2021","Unknown","Welsh Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
