"Status","Year","Parent_department","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","175","165","35070","34640"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","195","195","44820","43450"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","45","45","21930","21600"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","AO","270","260","27940","28000"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","EO","500","490","31600","30650"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","G6","565","545","68830","69000"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","G7","1120","1085","56660","56690"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","HEO","1100","1085","37140","37560"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","SCS level","290","285","87540","78200"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","SEO","410","400","44480","44230"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","AO","20","20","23040","23000"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","EO","70","70","27540","27460"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","G6","390","390","66120","65230"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","G7","705","705","55110","55060"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","HEO","655","655","34370","34220"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","SCS level","245","245","85230","76510"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","SEO","185","185","41340","40560"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","AO","55","55","21490","21490"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","EO","135","125","25840","26120"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","G6","95","95","63200","63900"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","G7","225","215","50630","51420"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","HEO","255","250","33270","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","SCS level","15","15","80100","77650"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","SEO","185","180","39980","39630"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","AO","20","15","24890","23000"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","EO","25","25","27700","26920"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","G7","10","10","56800","56590"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","HEO","15","15","33110","34260"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","AO","120","115","22350","22350"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","EO","215","190","27160","27130"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","G6","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","G7","30","25","59450","59280"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","HEO","105","95","33840","33840"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","SEO","75","75","41420","40860"
"In post","2021","HM Land Registry","Devon","Outside London","AA","25","25","20710","21040"
"In post","2021","HM Land Registry","Devon","Outside London","AO","155","135","22350","22350"
"In post","2021","HM Land Registry","Devon","Outside London","EO","250","230","28820","27130"
"In post","2021","HM Land Registry","Devon","Outside London","G6","10","10","72440","70000"
"In post","2021","HM Land Registry","Devon","Outside London","G7","50","45","57970","56750"
"In post","2021","HM Land Registry","Devon","Outside London","HEO","230","210","36870","38450"
"In post","2021","HM Land Registry","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Devon","Outside London","SEO","195","185","43440","43160"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","AO","105","100","22350","22350"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","EO","90","80","27130","27130"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","G7","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","HEO","55","45","34010","33840"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","SEO","25","20","40580","40860"
"In post","2021","HM Land Registry","East Anglia","Outside London","AO","70","70","22360","22350"
"In post","2021","HM Land Registry","East Anglia","Outside London","EO","95","80","27210","27130"
"In post","2021","HM Land Registry","East Anglia","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East Anglia","Outside London","G7","10","10","60090","60520"
"In post","2021","HM Land Registry","East Anglia","Outside London","HEO","70","65","34170","33840"
"In post","2021","HM Land Registry","East Anglia","Outside London","SEO","35","35","41780","40860"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","AO","105","100","22350","22350"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","EO","135","115","27160","27130"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","HEO","65","55","33910","33840"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","SEO","25","20","40650","40860"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","90","90","22350","22350"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","125","100","27170","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","10","10","59650","60520"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","80","65","33840","33840"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","30","30","40470","39100"
"In post","2021","HM Land Registry","Lancashire","Outside London","AO","145","140","22350","22350"
"In post","2021","HM Land Registry","Lancashire","Outside London","EO","135","120","27160","27130"
"In post","2021","HM Land Registry","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Lancashire","Outside London","G7","15","10","61020","60520"
"In post","2021","HM Land Registry","Lancashire","Outside London","HEO","75","65","33960","33840"
"In post","2021","HM Land Registry","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Lancashire","Outside London","SEO","35","30","40120","39100"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","AO","105","100","22350","22350"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","EO","105","95","27170","27130"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","60","55","34000","33840"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","30","30","40260","39100"
"In post","2021","HM Land Registry","Merseyside","Outside London","AO","165","155","22350","22350"
"In post","2021","HM Land Registry","Merseyside","Outside London","EO","170","140","27160","27130"
"In post","2021","HM Land Registry","Merseyside","Outside London","G6","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Merseyside","Outside London","G7","15","15","57980","60520"
"In post","2021","HM Land Registry","Merseyside","Outside London","HEO","95","80","33950","33840"
"In post","2021","HM Land Registry","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Merseyside","Outside London","SEO","45","45","40940","40860"
"In post","2021","HM Land Registry","Outer London - South","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Outer London - South","London","AO","70","70","25860","25850"
"In post","2021","HM Land Registry","Outer London - South","London","EO","90","80","30790","30600"
"In post","2021","HM Land Registry","Outer London - South","London","G6","20","20","75690","76080"
"In post","2021","HM Land Registry","Outer London - South","London","G7","30","30","64560","64940"
"In post","2021","HM Land Registry","Outer London - South","London","HEO","85","80","37840","37290"
"In post","2021","HM Land Registry","Outer London - South","London","SCS level","10","10","103780","106410"
"In post","2021","HM Land Registry","Outer London - South","London","SEO","65","65","45960","44260"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","AO","140","135","22380","22350"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","EO","110","95","27170","27130"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","HEO","50","40","33840","33840"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","SEO","30","25","41300","40860"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","AO","265","245","22350","22350"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","EO","260","235","27150","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","G7","15","15","60350","58760"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","HEO","110","100","33960","33840"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","SEO","55","50","40650","39100"
"In post","2021","HM Land Registry","West Midlands","Outside London","AO","75","70","22350","22350"
"In post","2021","HM Land Registry","West Midlands","Outside London","EO","90","75","27180","27130"
"In post","2021","HM Land Registry","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","Outside London","G7","15","10","59270","56750"
"In post","2021","HM Land Registry","West Midlands","Outside London","HEO","60","50","33920","33840"
"In post","2021","HM Land Registry","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","Outside London","SEO","30","25","41630","40860"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","AO","215","200","22350","22350"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","EO","285","250","27130","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","G7","15","15","60960","60520"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","HEO","145","125","33970","33840"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","SEO","60","55","41150","40860"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","AO","20","20","24450","24670"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","EO","30","25","30430","31290"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","125","120","20890","20140"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","140","130","27750","28110"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","15","15","66900","64670"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","30","25","55500","57120"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","120","115","34780","35000"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","45","45","41150","40410"
"In post","2021","HM Revenue and Customs","Cheshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","G7","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","AA","15","10","20070","20070"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","AO","640","570","20480","20140"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","EO","890","835","25870","25560"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","G6","120","115","64410","64670"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","G7","365","350","52110","52580"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","HEO","970","930","31930","31810"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","SCS level","25","25","86620","78340"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","SEO","460","435","38870","38630"
"In post","2021","HM Revenue and Customs","Devon","Outside London","AA","45","40","19850","19850"
"In post","2021","HM Revenue and Customs","Devon","Outside London","AO","190","170","21060","21100"
"In post","2021","HM Revenue and Customs","Devon","Outside London","EO","85","80","25690","25860"
"In post","2021","HM Revenue and Customs","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","Outside London","G7","15","15","54150","54990"
"In post","2021","HM Revenue and Customs","Devon","Outside London","HEO","45","40","31760","32100"
"In post","2021","HM Revenue and Customs","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","Outside London","SEO","40","40","42150","42160"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","AO","165","150","20840","21250"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","EO","225","210","26540","25560"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","G6","15","15","64460","64670"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","G7","40","40","52220","52580"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","HEO","165","155","32410","31870"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","SEO","70","65","40330","39170"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","AA","25","20","20050","20070"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","AO","1465","1295","20490","20140"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","EO","1240","1155","25680","25560"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","G6","55","50","64440","64670"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","G7","210","205","51730","52580"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","HEO","955","910","31740","31810"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","SCS level","15","15","81970","74500"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","SEO","330","320","38760","38630"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","AO","10","5","21050","21170"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","EO","35","30","26350","25900"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","HEO","20","20","32310","32100"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","SEO","10","10","43460","45250"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","AA","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","AO","1095","1025","20380","20140"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","EO","455","420","26140","25560"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","G6","40","40","65480","64670"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","G7","135","130","52470","52580"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","HEO","450","435","31830","31810"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","SEO","175","170","38190","38630"
"In post","2021","HM Revenue and Customs","Essex","Outside London","AA","15","10","20050","20070"
"In post","2021","HM Revenue and Customs","Essex","Outside London","AO","190","160","20940","21400"
"In post","2021","HM Revenue and Customs","Essex","Outside London","EO","255","230","26530","25560"
"In post","2021","HM Revenue and Customs","Essex","Outside London","G6","30","30","63180","64670"
"In post","2021","HM Revenue and Customs","Essex","Outside London","G7","95","90","51790","52580"
"In post","2021","HM Revenue and Customs","Essex","Outside London","HEO","275","255","32530","31810"
"In post","2021","HM Revenue and Customs","Essex","Outside London","SCS level","10","10","80040","74500"
"In post","2021","HM Revenue and Customs","Essex","Outside London","SEO","230","215","39300","38630"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","145","135","20710","20140"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","345","315","26170","25560"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","80","75","65940","64670"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","180","170","52560","52580"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","445","425","32090","31810"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","190","180","39140","38630"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","AA","50","45","20070","20070"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","AO","1315","1195","20470","20140"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","EO","1380","1305","25660","25560"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","G6","205","195","64540","64670"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","G7","560","540","51970","52580"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","HEO","1480","1415","31800","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","SCS level","35","35","79200","75500"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","SEO","760","735","38440","38630"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","AA","40","30","20030","20070"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","AO","425","370","20610","20140"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","EO","270","235","26470","25860"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","G6","15","15","66370","65390"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","G7","55","55","54000","52580"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","HEO","215","195","32650","31870"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","SEO","75","70","39950","38980"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Inner London - East","London","AA","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Inner London - East","London","AO","315","275","25090","25630"
"In post","2021","HM Revenue and Customs","Inner London - East","London","EO","530","495","30770","30610"
"In post","2021","HM Revenue and Customs","Inner London - East","London","G6","230","220","71850","71290"
"In post","2021","HM Revenue and Customs","Inner London - East","London","G7","500","480","58930","59160"
"In post","2021","HM Revenue and Customs","Inner London - East","London","HEO","690","660","37060","36160"
"In post","2021","HM Revenue and Customs","Inner London - East","London","SCS level","75","75","87420","81320"
"In post","2021","HM Revenue and Customs","Inner London - East","London","SEO","455","440","42920","41800"
"In post","2021","HM Revenue and Customs","Inner London - West","London","AA","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Inner London - West","London","AO","185","165","25040","25630"
"In post","2021","HM Revenue and Customs","Inner London - West","London","EO","605","580","30400","29570"
"In post","2021","HM Revenue and Customs","Inner London - West","London","G6","375","355","71810","71290"
"In post","2021","HM Revenue and Customs","Inner London - West","London","G7","670","645","58550","59160"
"In post","2021","HM Revenue and Customs","Inner London - West","London","HEO","765","740","36550","36160"
"In post","2021","HM Revenue and Customs","Inner London - West","London","SCS level","150","145","88830","81670"
"In post","2021","HM Revenue and Customs","Inner London - West","London","SEO","495","485","42080","41760"
"In post","2021","HM Revenue and Customs","Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","Outside London","AO","30","25","21130","21440"
"In post","2021","HM Revenue and Customs","Kent","Outside London","EO","140","125","26580","25860"
"In post","2021","HM Revenue and Customs","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","Outside London","G7","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","Outside London","HEO","65","65","32290","31810"
"In post","2021","HM Revenue and Customs","Kent","Outside London","SEO","35","35","40410","39640"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","AA","50","40","20070","20070"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","AO","945","805","20650","20140"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","EO","385","345","25730","25560"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","G6","35","35","62540","64670"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","G7","105","100","51110","52580"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","HEO","265","245","31890","31810"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","SEO","175","160","38660","38630"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","AO","230","195","20730","20160"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","EO","85","70","26510","27230"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","G7","15","15","53060","52580"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","75","65","32240","31810"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","30","30","38740","38630"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","EO","10","10","26130","25560"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","HEO","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","AA","45","35","20070","20070"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","AO","1990","1740","20610","20140"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","EO","1080","985","25640","25560"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","G6","130","125","63810","64670"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","G7","420","400","51410","52580"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","HEO","935","890","31580","31810"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","SCS level","20","20","83880","76380"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","SEO","510","490","38240","38630"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
