"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Analysis","Operational Research","SEO/HEO","35","[c]","35460","34710"
"New entrant CS","2021","Declared non-disabled","Analysis","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Other","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Science and Engineering","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Science and Engineering","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Social Research","SEO/HEO","80","[c]","33450","32540"
"New entrant CS","2021","Declared non-disabled","Analysis","Statistics","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Statistics","EO","50","[c]","26940","27850"
"New entrant CS","2021","Declared non-disabled","Analysis","Statistics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Statistics","SEO/HEO","95","[c]","34430","33000"
"New entrant CS","2021","Declared non-disabled","Analysis","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Commercial","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Commercial","EO","30","[c]","25680","26350"
"New entrant CS","2021","Declared non-disabled","Commercial","Commercial","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Commercial","SEO/HEO","65","[c]","37740","37420"
"New entrant CS","2021","Declared non-disabled","Commercial","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Knowledge and Information Management","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Operational Delivery","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Operational Delivery","SEO/HEO","35","[c]","42130","42840"
"New entrant CS","2021","Declared non-disabled","Commercial","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Communications","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Communications","EO","30","[c]","26360","26350"
"New entrant CS","2021","Declared non-disabled","Communications","Communications","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Communications","SEO/HEO","85","[c]","36100","33260"
"New entrant CS","2021","Declared non-disabled","Communications","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Operational Delivery","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Other","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Tax","EO","195","[c]","25540","25560"
"New entrant CS","2021","Declared non-disabled","Communications","Tax","SEO/HEO","30","[c]","31610","31810"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Legal","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Tax","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Tax","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Operational Delivery","AA/AO","40","[c]","20610","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Tax","AA/AO","205","[c]","20350","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Tax","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","AA/AO","30","[c]","21120","20920"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","EO","125","[c]","25870","25560"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","G6/G7","180","[c]","57070","54000"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","285","[c]","36450","36030"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Science and Engineering","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Science and Engineering","SEO/HEO","15","[c]","[c]","[c]"
