"Status","Year","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derby","Outside London","Male","365","355","29020","27570"
"In post","2021","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Devon CC","Outside London","Female","2710","2365","29700","27570"
"In post","2021","Devon CC","Outside London","Male","2870","2750","33560","31580"
"In post","2021","Dorset CC","Outside London","Female","950","865","27860","26670"
"In post","2021","Dorset CC","Outside London","Male","1190","1150","30160","28220"
"In post","2021","Dudley","Outside London","Female","810","670","24960","25410"
"In post","2021","Dudley","Outside London","Male","340","320","25360","26580"
"In post","2021","Dumfries and Galloway","Outside London","Female","250","220","27880","26530"
"In post","2021","Dumfries and Galloway","Outside London","Male","315","300","30440","28870"
"In post","2021","Durham CC","Outside London","Female","3155","2750","26070","23240"
"In post","2021","Durham CC","Outside London","Male","2440","2275","28250","26780"
"In post","2021","Ealing","London","Female","340","315","31640","31060"
"In post","2021","Ealing","London","Male","180","170","30700","31060"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","Female","515","440","26050","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","Male","445","435","27460","26160"
"In post","2021","East Cumbria","Outside London","Female","540","470","27230","25010"
"In post","2021","East Cumbria","Outside London","Male","395","385","28160","24920"
"In post","2021","East Derbyshire","Outside London","Female","285","240","26270","27570"
"In post","2021","East Derbyshire","Outside London","Male","110","105","28250","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","840","765","27910","26670"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","1580","1545","31950","29420"
"In post","2021","East Kent","Outside London","Female","2060","1840","27960","25980"
"In post","2021","East Kent","Outside London","Male","2170","2055","28400","27240"
"In post","2021","East Lancashire","Outside London","Female","320","275","25540","27570"
"In post","2021","East Lancashire","Outside London","Male","165","155","26320","27570"
"In post","2021","East Lothian and Midlothian","Outside London","Female","65","60","27240","27570"
"In post","2021","East Lothian and Midlothian","Outside London","Male","45","45","28950","27570"
"In post","2021","East Merseyside","Outside London","Female","730","625","26930","27570"
"In post","2021","East Merseyside","Outside London","Male","310","300","29280","27570"
"In post","2021","East Riding of Yorkshire","Outside London","Female","680","620","26540","25570"
"In post","2021","East Riding of Yorkshire","Outside London","Male","1210","1165","29820","26930"
"In post","2021","East Surrey","Outside London","Female","515","480","33020","31880"
"In post","2021","East Surrey","Outside London","Male","475","455","33880","33880"
"In post","2021","East Sussex CC","Outside London","Female","1180","1010","26080","26350"
"In post","2021","East Sussex CC","Outside London","Male","820","785","27860","27570"
"In post","2021","Enfield","London","Female","240","220","30180","31060"
"In post","2021","Enfield","London","Male","120","115","30030","31060"
"In post","2021","Essex Haven Gateway","Outside London","Female","575","525","29460","29290"
"In post","2021","Essex Haven Gateway","Outside London","Male","560","545","35250","29670"
"In post","2021","Essex Thames Gateway","Outside London","Female","685","595","27500","28200"
"In post","2021","Essex Thames Gateway","Outside London","Male","250","235","28100","29290"
"In post","2021","Falkirk","Outside London","Female","1150","980","26250","22820"
"In post","2021","Falkirk","Outside London","Male","665","620","29880","27570"
"In post","2021","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Fermanagh and Omagh","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Flintshire and Wrexham","Outside London","Female","1095","1000","27130","25200"
"In post","2021","Flintshire and Wrexham","Outside London","Male","1060","1035","28500","27460"
"In post","2021","Glasgow City","Outside London","Female","6320","5715","31190","27570"
"In post","2021","Glasgow City","Outside London","Male","5335","5135","32570","27570"
"In post","2021","Gloucestershire","Outside London","Female","830","725","28130","27130"
"In post","2021","Gloucestershire","Outside London","Male","570","535","30890","27570"
"In post","2021","Greater Manchester North East","Outside London","Female","740","675","27400","27570"
"In post","2021","Greater Manchester North East","Outside London","Male","465","450","27940","27570"
"In post","2021","Greater Manchester North West","Outside London","Female","1335","1160","24820","22850"
"In post","2021","Greater Manchester North West","Outside London","Male","650","620","26330","26780"
"In post","2021","Greater Manchester South East","Outside London","Female","870","775","25440","21920"
"In post","2021","Greater Manchester South East","Outside London","Male","520","505","25950","24300"
"In post","2021","Greater Manchester South West","Outside London","Female","3095","2830","29920","25570"
"In post","2021","Greater Manchester South West","Outside London","Male","3050","2965","31070","27570"
"In post","2021","Gwent Valleys","Outside London","Female","755","665","27540","27570"
"In post","2021","Gwent Valleys","Outside London","Male","325","315","30230","27570"
"In post","2021","Gwynedd","Outside London","Female","460","405","24760","21050"
"In post","2021","Gwynedd","Outside London","Male","285","280","25630","23600"
"In post","2021","Hackney and Newham","London","Female","1825","1650","33280","31060"
"In post","2021","Hackney and Newham","London","Male","1225","1175","36550","31880"
"In post","2021","Haringey and Islington","London","Female","840","785","30160","31060"
"In post","2021","Haringey and Islington","London","Male","665","655","32310","31540"
"In post","2021","Harrow and Hillingdon","London","Female","1670","1495","30880","29170"
"In post","2021","Harrow and Hillingdon","London","Male","1735","1590","31460","29410"
"In post","2021","Hartlepool and Stockton-on-Tees","Outside London","Female","870","760","26530","27470"
"In post","2021","Hartlepool and Stockton-on-Tees","Outside London","Male","680","650","28150","27570"
"In post","2021","Heart of Essex","Outside London","Female","640","585","31120","29290"
"In post","2021","Heart of Essex","Outside London","Male","475","465","33150","30680"
"In post","2021","Herefordshire, County of","Outside London","Female","215","200","26490","26670"
"In post","2021","Herefordshire, County of","Outside London","Male","220","220","29320","26930"
"In post","2021","Hertfordshire","Outside London","Female","1595","1465","33730","30110"
"In post","2021","Hertfordshire","Outside London","Male","1120","1100","36280","31880"
"In post","2021","Hounslow and Richmond upon Thames","London","Female","1485","1375","31680","30250"
"In post","2021","Hounslow and Richmond upon Thames","London","Male","1375","1330","33640","31870"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","585","515","28080","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","455","430","31640","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","600","550","28410","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","535","520","29850","27570"
"In post","2021","Isle of Anglesey","Outside London","Female","125","115","26900","26670"
"In post","2021","Isle of Anglesey","Outside London","Male","120","115","28520","26800"
"In post","2021","Isle of Wight","Outside London","Female","395","350","25840","25790"
"In post","2021","Isle of Wight","Outside London","Male","505","480","28820","27380"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Female","430","410","31850","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Male","420","405","33470","32680"
"In post","2021","Kent Thames Gateway","Outside London","Female","755","705","28550","29290"
"In post","2021","Kent Thames Gateway","Outside London","Male","850","825","31590","31650"
"In post","2021","Kingston upon Hull, City of","Outside London","Female","1085","930","27400","27130"
"In post","2021","Kingston upon Hull, City of","Outside London","Male","915","870","28690","27370"
"In post","2021","Lambeth","London","Female","2595","2410","42350","37460"
"In post","2021","Lambeth","London","Male","1790","1735","45540","40170"
"In post","2021","Lancaster and Wyre","Outside London","Female","605","545","27720","26670"
"In post","2021","Lancaster and Wyre","Outside London","Male","455","435","29660","26930"
"In post","2021","Leeds","Outside London","Female","6125","5600","32610","28200"
"In post","2021","Leeds","Outside London","Male","5285","5135","33700","28970"
"In post","2021","Leicester","Outside London","Female","1555","1350","26630","24470"
"In post","2021","Leicester","Outside London","Male","1060","1005","27190","26440"
"In post","2021","Leicestershire CC and Rutland","Outside London","Female","1050","950","27880","25550"
"In post","2021","Leicestershire CC and Rutland","Outside London","Male","975","945","30410","27380"
"In post","2021","Lewisham and Southwark","London","Female","805","770","34040","31060"
"In post","2021","Lewisham and Southwark","London","Male","585","560","33550","31060"
"In post","2021","Lincolnshire","Outside London","Female","1445","1325","26730","25600"
"In post","2021","Lincolnshire","Outside London","Male","1385","1340","29580","27570"
"In post","2021","Lisburn and Castlereagh","Outside London","Female","185","170","26820","22580"
"In post","2021","Lisburn and Castlereagh","Outside London","Male","220","215","28150","24970"
"In post","2021","Liverpool","Outside London","Female","5965","5335","28360","25040"
"In post","2021","Liverpool","Outside London","Male","4270","4115","30120","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","150","135","27810","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","180","170","28970","27150"
"In post","2021","Luton","Outside London","Female","335","300","25600","25260"
"In post","2021","Luton","Outside London","Male","220","195","27310","27370"
"In post","2021","Manchester","Outside London","Female","4715","4375","33180","28430"
"In post","2021","Manchester","Outside London","Male","4275","4150","34440","30990"
"In post","2021","Medway","Outside London","Female","775","720","29570","29290"
"In post","2021","Medway","Outside London","Male","635","625","32860","30400"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Female","405","375","30020","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Male","255","250","32870","31060"
"In post","2021","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Outside London","Female","505","455","29710","29290"
"In post","2021","Mid Kent","Outside London","Male","375","370","31030","29290"
"In post","2021","Mid Lancashire","Outside London","Female","3205","2770","27110","23840"
"In post","2021","Mid Lancashire","Outside London","Male","2395","2265","27920","25560"
"In post","2021","Milton Keynes","Outside London","Female","995","925","30420","27570"
"In post","2021","Milton Keynes","Outside London","Male","1215","1190","34090","31800"
"In post","2021","Monmouthshire and Newport","Outside London","Female","3090","2810","31370","28030"
"In post","2021","Monmouthshire and Newport","Outside London","Male","2490","2415","36810","32820"
"In post","2021","Monmouthshire and Newport","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Female","100","85","24500","21010"
"In post","2021","Na h-Eileanan Siar","Outside London","Male","75","70","27570","27570"
"In post","2021","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Male","60","60","21140","20310"
"In post","2021","North and North East Lincolnshire","Outside London","Female","555","475","25560","25560"
"In post","2021","North and North East Lincolnshire","Outside London","Male","255","245","26290","26700"
"In post","2021","North and West Norfolk","Outside London","Female","410","365","26210","25790"
"In post","2021","North and West Norfolk","Outside London","Male","520","500","29450","27570"
"In post","2021","North Hampshire","Outside London","Female","600","555","29400","26870"
"In post","2021","North Hampshire","Outside London","Male","420","410","37610","32060"
"In post","2021","North Lanarkshire","Outside London","Female","1750","1470","25360","21440"
"In post","2021","North Lanarkshire","Outside London","Male","1055","980","27540","25560"
"In post","2021","North Northamptonshire","Outside London","Female","360","305","25110","26780"
"In post","2021","North Northamptonshire","Outside London","Male","150","145","26800","27570"
"In post","2021","North Nottinghamshire","Outside London","Female","520","480","28780","27570"
"In post","2021","North Nottinghamshire","Outside London","Male","470","455","29060","27380"
"In post","2021","North Yorkshire CC","Outside London","Female","900","830","28900","26700"
"In post","2021","North Yorkshire CC","Outside London","Male","1035","1005","30220","27570"
"In post","2021","Northumberland","Outside London","Female","255","220","27710","27570"
"In post","2021","Northumberland","Outside London","Male","140","135","29420","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Female","950","820","28480","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Male","840","805","30800","27570"
"In post","2021","Nottingham","Outside London","Female","4425","4020","31160","27570"
"In post","2021","Nottingham","Outside London","Male","3530","3410","32550","28130"
"In post","2021","Orkney Islands","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Overseas","Overseas","Female","1500","1490","49160","46620"
"In post","2021","Overseas","Overseas","Male","2255","2250","50540","50430"
"In post","2021","Oxfordshire","Outside London","Female","1445","1315","31500","27570"
"In post","2021","Oxfordshire","Outside London","Male","1305","1275","32850","30400"
"In post","2021","Perth and Kinross and Stirling","Outside London","Female","605","555","29630","27570"
"In post","2021","Perth and Kinross and Stirling","Outside London","Male","745","710","32050","31040"
"In post","2021","Peterborough","Outside London","Female","1025","895","27450","25040"
"In post","2021","Peterborough","Outside London","Male","640","605","29350","27130"
"In post","2021","Plymouth","Outside London","Female","1420","1255","29110","27130"
"In post","2021","Plymouth","Outside London","Male","1685","1630","32880","30640"
"In post","2021","Portsmouth","Outside London","Female","1945","1735","29240","26670"
"In post","2021","Portsmouth","Outside London","Male","1960","1895","31940","28130"
"In post","2021","Powys","Outside London","Female","290","270","29690","27570"
"In post","2021","Powys","Outside London","Male","260","250","28380","26670"
"In post","2021","Redbridge and Waltham Forest","London","Female","720","635","28820","30330"
"In post","2021","Redbridge and Waltham Forest","London","Male","345","335","29360","31060"
"In post","2021","Sandwell","Outside London","Female","305","270","26810","27570"
"In post","2021","Sandwell","Outside London","Male","135","135","27970","27570"
"In post","2021","Scottish Borders","Outside London","Female","255","225","28640","27570"
"In post","2021","Scottish Borders","Outside London","Male","225","215","30380","27570"
"In post","2021","Sefton","Outside London","Female","3515","3065","27950","25560"
"In post","2021","Sefton","Outside London","Male","2540","2445","30500","26920"
"In post","2021","Sheffield","Outside London","Female","3880","3435","32330","27570"
"In post","2021","Sheffield","Outside London","Male","3055","2960","34320","30200"
"In post","2021","Shetland Islands","Outside London","Female","30","30","27450","26590"
"In post","2021","Shetland Islands","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","Female","485","445","27660","26670"
"In post","2021","Shropshire CC","Outside London","Male","680","665","30110","29670"
"In post","2021","Solihull","Outside London","Female","620","550","28490","26160"
"In post","2021","Solihull","Outside London","Male","485","470","29450","27370"
"In post","2021","Somerset","Outside London","Female","1135","1005","29250","27570"
"In post","2021","Somerset","Outside London","Male","1215","1185","32550","32160"
"In post","2021","South and West Derbyshire","Outside London","Female","665","590","31280","27570"
"In post","2021","South and West Derbyshire","Outside London","Male","490","465","35010","31650"
"In post","2021","South Ayrshire","Outside London","Female","200","180","27800","27570"
"In post","2021","South Ayrshire","Outside London","Male","120","115","28270","27570"
"In post","2021","South Hampshire","Outside London","Female","2065","1740","29850","27570"
"In post","2021","South Hampshire","Outside London","Male","1975","1770","30180","27570"
"In post","2021","South Hampshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","Female","2285","1980","29490","25560"
"In post","2021","South Lanarkshire","Outside London","Male","1415","1335","31520","26120"
"In post","2021","South Nottinghamshire","Outside London","Female","380","350","29780","27380"
"In post","2021","South Nottinghamshire","Outside London","Male","400","380","31190","28220"
"In post","2021","South Teesside","Outside London","Female","750","650","26620","26060"
"In post","2021","South Teesside","Outside London","Male","375","360","25980","24890"
"In post","2021","South West Wales","Outside London","Female","880","795","29690","27570"
"In post","2021","South West Wales","Outside London","Male","585","565","31030","27570"
"In post","2021","Southampton","Outside London","Female","715","630","29440","27570"
"In post","2021","Southampton","Outside London","Male","575","555","37030","31040"
"In post","2021","Southend-on-Sea","Outside London","Female","800","700","30560","29290"
"In post","2021","Southend-on-Sea","Outside London","Male","545","515","34350","31810"
"In post","2021","Staffordshire CC","Outside London","Female","2085","1920","29320","27380"
"In post","2021","Staffordshire CC","Outside London","Male","1880","1815","30510","27570"
"In post","2021","Stoke-on-Trent","Outside London","Female","830","725","24810","21170"
"In post","2021","Stoke-on-Trent","Outside London","Male","410","390","25950","23200"
"In post","2021","Suffolk","Outside London","Female","2145","1935","27440","26670"
"In post","2021","Suffolk","Outside London","Male","2025","1970","30040","27830"
"In post","2021","Sunderland","Outside London","Female","3085","2500","24490","21440"
"In post","2021","Sunderland","Outside London","Male","1345","1255","26430","25560"
"In post","2021","Swansea","Outside London","Female","5380","4550","25580","21590"
"In post","2021","Swansea","Outside London","Male","3685","3535","29800","26350"
"In post","2021","Swindon","Outside London","Female","295","265","30880","27570"
"In post","2021","Swindon","Outside London","Male","175","170","34670","27570"
"In post","2021","Telford and Wrekin","Outside London","Female","1130","1005","31680","27570"
"In post","2021","Telford and Wrekin","Outside London","Male","800","775","35680","31810"
"In post","2021","Thurrock","Outside London","Female","165","150","26650","26830"
"In post","2021","Thurrock","Outside London","Male","200","195","26160","25310"
"In post","2021","Torbay","Outside London","Female","225","180","25920","25190"
"In post","2021","Torbay","Outside London","Male","115","105","25850","27570"
"In post","2021","Tower Hamlets","London","Female","3580","3410","46080","40600"
"In post","2021","Tower Hamlets","London","Male","3295","3240","50850","47980"
"In post","2021","Tyneside","Outside London","Female","9330","8085","28140","25560"
"In post","2021","Tyneside","Outside London","Male","7210","6935","30490","26470"
"In post","2021","Unknown","Unknown","Female","1200","1130","33020","29250"
"In post","2021","Unknown","Unknown","Male","2530","2515","36930","32700"
"In post","2021","Wakefield","Outside London","Female","880","790","29230","27570"
"In post","2021","Wakefield","Outside London","Male","800","755","31400","31650"
"In post","2021","Walsall","Outside London","Female","420","350","25270","26120"
"In post","2021","Walsall","Outside London","Male","185","175","24710","26120"
"In post","2021","Wandsworth","London","Female","480","450","30480","30220"
"In post","2021","Wandsworth","London","Male","475","465","33660","33260"
"In post","2021","Warrington","Outside London","Female","1430","1325","30800","28840"
"In post","2021","Warrington","Outside London","Male","1260","1230","34480","32770"
"In post","2021","Warwickshire","Outside London","Female","730","645","26400","23420"
"In post","2021","Warwickshire","Outside London","Male","565","545","27360","25710"
"In post","2021","West Cumbria","Outside London","Female","700","605","26070","24440"
"In post","2021","West Cumbria","Outside London","Male","500","490","31350","27570"
"In post","2021","West Essex","Outside London","Female","360","320","30530","29290"
"In post","2021","West Essex","Outside London","Male","340","305","30260","27370"
"In post","2021","West Kent","Outside London","Female","125","115","32890","29290"
"In post","2021","West Kent","Outside London","Male","270","260","38140","37320"
"In post","2021","West Lothian","Outside London","Female","305","280","32890","27570"
"In post","2021","West Lothian","Outside London","Male","205","195","32460","27570"
"In post","2021","West Northamptonshire","Outside London","Female","680","605","25800","23530"
"In post","2021","West Northamptonshire","Outside London","Male","420","405","27550","25400"
"In post","2021","West Surrey","Outside London","Female","1225","1120","31860","29290"
"In post","2021","West Surrey","Outside London","Male","890","865","34120","30780"
"In post","2021","West Sussex (North East)","Outside London","Female","645","570","30360","27570"
"In post","2021","West Sussex (North East)","Outside London","Male","585","530","31130","28350"
"In post","2021","West Sussex (South West)","Outside London","Female","720","630","28900","27570"
"In post","2021","West Sussex (South West)","Outside London","Male","600","565","31660","28130"
"In post","2021","Westminster","London","Female","29620","28450","46860","41970"
"In post","2021","Westminster","London","Male","26055","25795","49460","45200"
"In post","2021","Westminster","London","Unknown","25","25","[c]","[c]"
"In post","2021","Wiltshire","Outside London","Female","3640","3400","34080","31780"
"In post","2021","Wiltshire","Outside London","Male","3840","3770","38410","37320"
"In post","2021","Wirral","Outside London","Female","1465","1230","25940","25860"
"In post","2021","Wirral","Outside London","Male","680","640","26870","27130"
"In post","2021","Wolverhampton","Outside London","Female","605","510","24640","23840"
"In post","2021","Wolverhampton","Outside London","Male","280","260","25760","27570"
"In post","2021","Worcestershire","Outside London","Female","1200","1100","27750","25520"
"In post","2021","Worcestershire","Outside London","Male","1050","1025","29850","27570"
"In post","2021","York","Outside London","Female","1560","1440","35900","31350"
"In post","2021","York","Outside London","Male","1235","1205","36560","32160"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Outside London","Female","65","[c]","29600","26890"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Outside London","Male","85","[c]","38380","31400"
"Leaver CS","2021","Angus and Dundee City","Outside London","Female","50","[c]","26540","22230"
"Leaver CS","2021","Angus and Dundee City","Outside London","Male","40","[c]","25860","21010"
"Leaver CS","2021","Antrim and Newtownabbey","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","London","Female","90","[c]","35240","31060"
"Leaver CS","2021","Barnet","London","Male","55","[c]","43520","37340"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Outside London","Female","110","[c]","24910","26890"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Outside London","Male","90","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","185","[c]","32070","28120"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","315","[c]","39740","37920"
"Leaver CS","2021","Bedford","Outside London","Female","40","[c]","[c]","[c]"
