"Status","Year","Age","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Lambeth","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Inner London - East","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Tower Hamlets","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Inner London - East","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Westminster","Heterosexual / straight","65","65","25720","25170"
"In post","2021","16-19","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","Westminster","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","Kent","East Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","East Kent","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Kent","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Blackpool","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Lancashire","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Mid Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","Liverpool","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","16-19","Merseyside","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","Liverpool","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Merseyside","Sefton","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","16-19","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","Sefton","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Merseyside","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
