"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Communications","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","North Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","North Hampshire","HEO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Nottingham","AO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Nottingham","EO","10","10","25700","26700"
"In post","2021","Communications","Communications","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Nottingham","G7","15","15","51950","52580"
"In post","2021","Communications","Communications","Nottingham","HEO","20","20","30940","31830"
"In post","2021","Communications","Communications","Nottingham","SEO","25","20","39900","39470"
"In post","2021","Communications","Communications","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Oxfordshire","EO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","Oxfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Oxfordshire","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Peterborough","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Plymouth","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Plymouth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Portsmouth","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Portsmouth","EO","15","10","27060","26670"
"In post","2021","Communications","Communications","Portsmouth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Portsmouth","HEO","15","15","33550","33300"
"In post","2021","Communications","Communications","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Portsmouth","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Powys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Powys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sefton","G7","10","10","[c]","[c]"
"In post","2021","Communications","Communications","Sefton","HEO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","Sefton","SEO","20","20","37630","37910"
"In post","2021","Communications","Communications","Sheffield","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sheffield","EO","10","10","25560","25000"
"In post","2021","Communications","Communications","Sheffield","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sheffield","G7","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Sheffield","HEO","10","10","31760","32710"
"In post","2021","Communications","Communications","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sheffield","SEO","10","10","40410","42100"
"In post","2021","Communications","Communications","Shropshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Shropshire CC","EO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","Shropshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Somerset","HEO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","Somerset","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","South Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","South Hampshire","EO","15","10","25120","23050"
"In post","2021","Communications","Communications","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","South Hampshire","HEO","10","10","29820","29540"
"In post","2021","Communications","Communications","South Hampshire","SEO","10","10","36980","36030"
"In post","2021","Communications","Communications","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Southampton","EO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Southampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Southampton","HEO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Staffordshire CC","EO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Staffordshire CC","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Suffolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Suffolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Suffolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Suffolk","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Suffolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swansea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swansea","AO","15","10","21590","21590"
"In post","2021","Communications","Communications","Swansea","EO","30","25","26520","26470"
"In post","2021","Communications","Communications","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swansea","HEO","20","20","32060","31860"
"In post","2021","Communications","Communications","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Swindon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Tower Hamlets","AO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Tower Hamlets","EO","30","25","29150","28640"
"In post","2021","Communications","Communications","Tower Hamlets","G6","10","10","69770","71000"
"In post","2021","Communications","Communications","Tower Hamlets","G7","25","25","58780","58770"
"In post","2021","Communications","Communications","Tower Hamlets","HEO","30","30","35170","34570"
"In post","2021","Communications","Communications","Tower Hamlets","SCS level","10","10","101260","100050"
"In post","2021","Communications","Communications","Tower Hamlets","SEO","25","25","42180","42290"
"In post","2021","Communications","Communications","Tyneside","AO","15","10","21590","21590"
"In post","2021","Communications","Communications","Tyneside","EO","15","10","26420","26130"
"In post","2021","Communications","Communications","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Tyneside","G7","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Tyneside","HEO","20","20","31180","31810"
"In post","2021","Communications","Communications","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Tyneside","SEO","25","20","39160","38630"
"In post","2021","Communications","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Warrington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Westminster","AO","50","50","24800","24900"
"In post","2021","Communications","Communications","Westminster","EO","170","170","28500","27850"
"In post","2021","Communications","Communications","Westminster","G6","120","115","68850","69480"
"In post","2021","Communications","Communications","Westminster","G7","350","340","55800","54760"
"In post","2021","Communications","Communications","Westminster","HEO","365","365","35980","35120"
"In post","2021","Communications","Communications","Westminster","SCS level","75","75","86190","82000"
"In post","2021","Communications","Communications","Westminster","SEO","375","370","43040","42890"
"In post","2021","Communications","Communications","Wiltshire","AO","5","5","[c]","[c]"
"In post","2021","Communications","Communications","Wiltshire","EO","15","15","27290","28410"
"In post","2021","Communications","Communications","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Wiltshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Wiltshire","HEO","15","15","32280","33300"
"In post","2021","Communications","Communications","Wiltshire","SEO","10","10","38490","40580"
"In post","2021","Communications","Communications","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Worcestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Worcestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Worcestershire","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Communications","York","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","York","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","York","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Corporate Finance","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Wiltshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Westminster","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Human Resources","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Berkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Berkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Birmingham","EO","20","20","25800","25560"
"In post","2021","Communications","Operational Delivery","Birmingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Birmingham","HEO","35","35","31910","31810"
"In post","2021","Communications","Operational Delivery","Birmingham","SEO","10","10","38030","38630"
"In post","2021","Communications","Operational Delivery","Bradford","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Bradford","EO","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Bradford","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Bradford","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Camden and City of London","EO","10","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Cardiff and Vale of Glamorgan","AO","20","15","20840","20660"
"In post","2021","Communications","Operational Delivery","Cardiff and Vale of Glamorgan","EO","70","70","25550","25560"
"In post","2021","Communications","Operational Delivery","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Cardiff and Vale of Glamorgan","HEO","85","85","31740","31810"
"In post","2021","Communications","Operational Delivery","Cardiff and Vale of Glamorgan","SEO","30","25","37970","38630"
"In post","2021","Communications","Operational Delivery","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","City of Edinburgh","HEO","15","15","32330","31810"
"In post","2021","Communications","Operational Delivery","City of Edinburgh","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Croydon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Croydon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Devon CC","EO","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Devon CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","East Cumbria","EO","15","10","25780","25880"
"In post","2021","Communications","Operational Delivery","East Cumbria","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Glasgow City","EO","10","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Greater Manchester South West","EO","50","50","25600","25560"
"In post","2021","Communications","Operational Delivery","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Greater Manchester South West","HEO","40","40","31360","31810"
"In post","2021","Communications","Operational Delivery","Greater Manchester South West","SEO","10","10","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Leeds","EO","30","25","25940","25560"
"In post","2021","Communications","Operational Delivery","Leeds","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Leeds","HEO","35","35","31810","31810"
"In post","2021","Communications","Operational Delivery","Leeds","SEO","10","10","36680","38630"
"In post","2021","Communications","Operational Delivery","Leicester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Liverpool","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Liverpool","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Manchester","EO","10","10","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Manchester","HEO","10","10","31810","31810"
"In post","2021","Communications","Operational Delivery","Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Nottingham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Nottingham","EO","65","65","25630","25560"
"In post","2021","Communications","Operational Delivery","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Nottingham","HEO","35","35","31710","31810"
"In post","2021","Communications","Operational Delivery","Nottingham","SEO","10","10","38380","38630"
"In post","2021","Communications","Operational Delivery","Portsmouth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Sefton","EO","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","South Lanarkshire","HEO","10","10","29930","31810"
"In post","2021","Communications","Operational Delivery","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Swansea","AO","10","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Tower Hamlets","EO","10","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Tyneside","AA","10","10","20070","20070"
"In post","2021","Communications","Operational Delivery","Tyneside","AO","160","130","20800","20660"
"In post","2021","Communications","Operational Delivery","Tyneside","EO","245","230","25660","25560"
"In post","2021","Communications","Operational Delivery","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Tyneside","G7","20","15","50260","52580"
"In post","2021","Communications","Operational Delivery","Tyneside","HEO","145","140","31470","31810"
"In post","2021","Communications","Operational Delivery","Tyneside","SEO","55","55","38380","38630"
"In post","2021","Communications","Operational Delivery","West Cumbria","AO","20","15","20930","21050"
"In post","2021","Communications","Operational Delivery","West Cumbria","EO","10","10","25370","25190"
"In post","2021","Communications","Operational Delivery","West Cumbria","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","West Cumbria","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Westminster","G7","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Westminster","HEO","20","20","33000","33000"
"In post","2021","Communications","Operational Delivery","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Westminster","SEO","10","10","44170","43000"
"In post","2021","Communications","Operational Delivery","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","York","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","York","EO","10","5","[c]","[c]"
"In post","2021","Communications","Operational Delivery","York","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Glasgow City","EO","5","5","[c]","[c]"
"In post","2021","Communications","Other","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Harrow and Hillingdon","EO","115","110","20380","19910"
"In post","2021","Communications","Other","Harrow and Hillingdon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Harrow and Hillingdon","HEO","45","45","27380","27350"
"In post","2021","Communications","Other","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
