"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Policy","South Hampshire","20","20","32220","33730"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Policy","Southampton","175","170","39320","39040"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Policy","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Property","Southampton","15","15","33480","26780"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Commercial","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Communications","Hertfordshire","10","10","35090","33090"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Communications","Tower Hamlets","50","50","43440","40850"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Digital, Data and Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Digital, Data and Technology","Tower Hamlets","70","70","47010","41040"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Finance","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Finance","Tower Hamlets","25","25","48480","40850"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Human Resources","Tower Hamlets","25","25","46700","40900"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Knowledge and Information Management","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Medicine","Tower Hamlets","165","155","64780","67750"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","Hertfordshire","105","100","38710","33090"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Operational Delivery","Tower Hamlets","75","75","37270","33010"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Other","Tower Hamlets","295","285","49860","45900"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Policy","Tower Hamlets","20","20","53490","53620"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Property","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","Hertfordshire","155","150","51090","45570"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Science and Engineering","Tower Hamlets","135","130","49780","41320"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","Hertfordshire","40","40","35440","33020"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","Tower Hamlets","130","125","38770","32640"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","Devon CC","175","170","43020","40140"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Commercial","Westminster","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Communications","Devon CC","30","30","38570","38250"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Corporate Finance","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon CC","340","330","37380","34170"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Finance","Devon CC","30","25","43040","47960"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Devon CC","65","60","38290","33130"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Human Resources","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Internal Audit","Devon CC","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Legal","Devon CC","10","10","42340","42400"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","City of Edinburgh","10","10","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Devon CC","140","130","41730","40040"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","South Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Southampton","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Operational Delivery","York","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Other","Devon CC","20","20","47610","46100"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","Berkshire","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","Devon CC","190","180","40400","39650"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Property","Devon CC","25","25","34570","32810"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Aberdeen City and Aberdeenshire","25","25","39730","41420"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Bedford","10","10","36430","36190"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Berkshire","15","15","44740","40040"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Central Hampshire","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","City of Edinburgh","10","10","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Devon CC","685","645","40930","39750"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Harrow and Hillingdon","25","20","41070","41650"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Inverness and Nairn and Moray, Badenoch and Strathspey","10","10","35560","36160"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Lincolnshire","20","20","37190","36810"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","North Hampshire","10","10","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","25","25","39890","42140"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Oxfordshire","25","20","37250","36730"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Shetland Islands","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","South Hampshire","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Suffolk","5","5","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wiltshire","10","10","36660","36730"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","215","200","38740","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Birmingham","10","10","34970","33900"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Buckinghamshire CC","50","50","36550","36800"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Cambridgeshire CC","45","40","34370","34800"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Central Hampshire","100","100","34540","34800"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Glasgow City","85","85","34770","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","North Yorkshire CC","10","10","34760","34880"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Overseas","30","30","49300","42710"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Oxfordshire","15","15","34620","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Portsmouth","45","40","33620","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Staffordshire CC","25","20","34820","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Unknown","10","10","35360","37130"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Westminster","35","30","43030","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Commercial","Wiltshire","130","125","33190","34180"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","37120","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Berkshire","10","10","25430","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Birmingham","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Buckinghamshire CC","30","30","32980","31200"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Central Bedfordshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Central Hampshire","60","60","30700","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Cornwall and Isles of Scilly","10","10","21890","21030"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Devon CC","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Dorset CC","15","15","27340","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Hertfordshire","10","10","43480","43350"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Lancaster and Wyre","15","15","29990","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Lincolnshire","10","10","26950","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","North Hampshire","15","15","34920","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Oxfordshire","20","20","30070","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Portsmouth","40","40","34350","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Shropshire CC","10","10","26650","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","South Hampshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Staffordshire CC","20","15","29930","27930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Suffolk","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Westminster","110","105","48720","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","Wiltshire","30","30","30690","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Communications","York","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","35","35","36200","36300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Berkshire","10","10","31570","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Buckinghamshire CC","10","10","30380","28510"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cambridgeshire CC","20","15","28660","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Central Bedfordshire","35","35","33520","32980"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Central Hampshire","60","55","29220","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
