"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Liverpool","AA/AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Liverpool","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Liverpool","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Sefton","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Sefton","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Eastern Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Mid and East Antrim","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Tyneside","AA/AO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Tyneside","G6/G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland and Tyne and Wear","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Barking & Dagenham and Havering","EO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Bexley and Greenwich","AA/AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Bexley and Greenwich","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Enfield","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Redbridge and Waltham Forest","AA/AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Redbridge and Waltham Forest","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Bromley","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Croydon","AA/AO","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Croydon","EO","30","30","29840","29570"
"In post","2021","Other ethnicity","Outer London - South","Croydon","G6/G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Croydon","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Barnet","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Barnet","G6/G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Barnet","SEO/HEO","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Brent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Brent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Ealing","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","AA/AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","EO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","AA/AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Sheffield","AA/AO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Sheffield","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South Yorkshire","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Scottish Borders","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","AA/AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","AA/AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
