"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","West Essex","Outside London","AA/AO","30","30","[c]","[c]"
"In post","2021","Unknown","West Essex","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Unknown","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Essex","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","West Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Kent","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Kent","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","West Kent","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","West Lothian","Outside London","AA/AO","40","40","22380","22230"
"In post","2021","Unknown","West Lothian","Outside London","EO","20","15","[c]","[c]"
"In post","2021","Unknown","West Lothian","Outside London","G6/G7","15","10","[c]","[c]"
"In post","2021","Unknown","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Lothian","Outside London","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Outside London","AA/AO","90","85","21370","20540"
"In post","2021","Unknown","West Northamptonshire","Outside London","EO","20","15","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","West Surrey","Outside London","AA/AO","90","85","23380","21650"
"In post","2021","Unknown","West Surrey","Outside London","EO","55","55","28450","28410"
"In post","2021","Unknown","West Surrey","Outside London","G6/G7","20","15","[c]","[c]"
"In post","2021","Unknown","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Surrey","Outside London","SEO/HEO","35","30","35650","34840"
"In post","2021","Unknown","West Surrey","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Outside London","EO","70","65","30400","27570"
"In post","2021","Unknown","West Sussex (North East)","Outside London","G6/G7","15","10","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","West Sussex (South West)","Outside London","AA/AO","70","65","21550","21440"
"In post","2021","Unknown","West Sussex (South West)","Outside London","EO","50","45","27050","27570"
"In post","2021","Unknown","West Sussex (South West)","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","West Sussex (South West)","Outside London","SEO/HEO","70","70","35080","33060"
"In post","2021","Unknown","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","London","AA/AO","470","460","23900","23420"
"In post","2021","Unknown","Westminster","London","EO","1260","1235","28380","27710"
"In post","2021","Unknown","Westminster","London","G6/G7","4080","3975","59280","57160"
"In post","2021","Unknown","Westminster","London","SCS level","760","740","90860","79500"
"In post","2021","Unknown","Westminster","London","SEO/HEO","5175","5120","35920","34710"
"In post","2021","Unknown","Westminster","London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Wiltshire","Outside London","AA/AO","165","160","22810","20920"
"In post","2021","Unknown","Wiltshire","Outside London","EO","155","145","26450","26670"
"In post","2021","Unknown","Wiltshire","Outside London","G6/G7","305","295","54930","53320"
"In post","2021","Unknown","Wiltshire","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","Wiltshire","Outside London","SEO/HEO","450","435","35450","37320"
"In post","2021","Unknown","Wiltshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Wirral","Outside London","AA/AO","165","160","22110","22350"
"In post","2021","Unknown","Wirral","Outside London","EO","30","30","[c]","[c]"
"In post","2021","Unknown","Wirral","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wirral","Outside London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","AA/AO","20","15","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","AA/AO","80","80","22540","22850"
"In post","2021","Unknown","Worcestershire","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","SEO/HEO","15","10","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","York","Outside London","AA/AO","135","130","21150","20920"
"In post","2021","Unknown","York","Outside London","EO","60","60","26590","26670"
"In post","2021","Unknown","York","Outside London","G6/G7","55","45","56980","55610"
"In post","2021","Unknown","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Outside London","SEO/HEO","100","95","34820","33300"
"In post","2021","Unknown","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Angus and Dundee City","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Angus and Dundee City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Angus and Dundee City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Angus and Dundee City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Antrim and Newtownabbey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Antrim and Newtownabbey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Antrim and Newtownabbey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ards and North Down","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ards and North Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Armagh City, Banbridge and Craigavon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barking & Dagenham and Havering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barking & Dagenham and Havering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnet","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnet","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnet","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnet","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","35","[c]","35140","33970"
"Leaver CS","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedford","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Belfast","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Belfast","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bexley and Greenwich","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bexley and Greenwich","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bexley and Greenwich","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Birmingham","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Birmingham","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Birmingham","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Birmingham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackburn with Darwen","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackburn with Darwen","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackpool","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackpool","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackpool","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackpool","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bournemouth and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bournemouth and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bournemouth and Poole","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bournemouth and Poole","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bournemouth and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bradford","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bradford","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bradford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bradford","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Causeway Coast and Glens","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Bedfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","City of Edinburgh","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Coventry","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Coventry","Outside London","EO","10","[c]","[c]","[c]"
