"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Home Office (incl. agencies)","Home Office","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","AO","10","10","21430","21430"
"In post","2021","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","EO","75","70","26000","25040"
"In post","2021","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","HEO","10","10","31540","31070"
"In post","2021","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","AA","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","AO","120","110","21430","21430"
"In post","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","EO","415","385","25530","24890"
"In post","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","G6","10","10","65070","63490"
"In post","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","G7","20","20","52910","52280"
"In post","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","HEO","160","155","31620","30980"
"In post","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","SEO","75","75","38370","37660"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","HEO","15","15","37410","38510"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","SEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AO","15","15","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","10","10","26080","26290"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","HEO","25","25","32210","33060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO","10","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","AO","55","55","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","EO","10","10","24850","23790"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","HEO","15","15","32840","32060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","SEO","15","15","43090","43050"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","AO","35","35","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","EO","10","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","HEO","20","20","31260","31000"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","SEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","AO","30","30","20890","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","EO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","HEO","20","15","32530","33060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","SEO","10","10","43370","42700"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AO","45","45","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","EO","10","10","24750","24500"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","HEO","10","10","31640","31000"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Essex","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Essex","AO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Essex","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Essex","HEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Essex","SEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","25","25","33990","34390"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","AO","55","55","20890","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","20","20","24820","24500"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","G7","15","15","53740","52530"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","HEO","55","55","34760","34480"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO","40","40","43480","43050"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","HEO","15","10","33850","34390"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","AA","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","AO","35","35","25060","25060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","30","30","28530","29320"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","G6","20","20","75400","74250"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","G7","35","35","56430","55980"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","HEO","60","60","37130","36710"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO","60","55","45740","45970"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","AO","30","25","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","HEO","15","10","30250","29940"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","SEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","AO","15","10","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","HEO","15","15","34950","35340"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","SEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","AO","10","10","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","HEO","15","15","33670","32060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","SEO","10","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","AO","15","15","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","HEO","20","15","33040","32060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","SEO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","AO","25","25","25060","25060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","HEO","15","15","36800","35980"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","AO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","HEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","AA","30","30","18900","18900"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","AO","130","120","20910","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","EO","55","55","25790","26290"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","G6","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","G7","25","25","54810","54310"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","HEO","95","95","33880","33720"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","SEO","75","70","43840","43340"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","AO","35","35","20880","20880"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","EO","10","10","25340","26290"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","HEO","30","30","32840","31830"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO","25","20","43460","43050"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","G6","20","20","66790","65310"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","G7","40","40","54730","53950"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","HEO","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","SCS level","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","SEO","20","20","40870","40630"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","G6","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","G7","40","40","50670","50470"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","HEO","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","SEO","35","35","37080","36570"
"In post","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","AO","95","85","19170","18890"
"In post","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","EO","55","50","22730","21750"
"In post","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","HEO","15","15","27190","24960"
"In post","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","SEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Anglia","SEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Wales","AO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Wales","EO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","East Wales","SEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AO","25","20","20150","19930"
"In post","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","20","23430","22570"
"In post","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","15","40050","40000"
"In post","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Greater Manchester","AO","15","15","20290","19930"
"In post","2021","Legal Aid Agency","Ministry of Justice","Greater Manchester","EO","25","25","24000","22570"
"In post","2021","Legal Aid Agency","Ministry of Justice","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Greater Manchester","HEO","10","10","30250","30470"
"In post","2021","Legal Aid Agency","Ministry of Justice","Greater Manchester","SEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","AO","15","15","24480","24740"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","EO","25","25","29120","29350"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","G7","45","45","61860","57740"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","HEO","20","20","34670","35400"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","SCS level","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","SEO","50","45","42020","41300"
"In post","2021","Legal Aid Agency","Ministry of Justice","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Merseyside","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Merseyside","AO","85","80","20180","19930"
"In post","2021","Legal Aid Agency","Ministry of Justice","Merseyside","EO","50","45","23400","22570"
"In post","2021","Legal Aid Agency","Ministry of Justice","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Merseyside","HEO","25","25","28760","26560"
"In post","2021","Legal Aid Agency","Ministry of Justice","Merseyside","SEO","15","15","34950","34250"
"In post","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","AA","20","20","17180","17170"
"In post","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","AO","95","85","19310","18890"
"In post","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","EO","95","90","22650","21430"
"In post","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","HEO","30","30","27920","29160"
"In post","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","SEO","15","15","35840","34990"
"In post","2021","Legal Aid Agency","Ministry of Justice","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Surrey, East and West Sussex","G7","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Tees Valley and Durham","SEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Midlands","AO","60","55","20210","19930"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Midlands","EO","30","25","22800","22570"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Midlands","G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Midlands","HEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Midlands","SEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Wales and The Valleys","SEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Yorkshire","AO","15","15","19700","19970"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Yorkshire","EO","15","15","25570","26740"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","West Yorkshire","SEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","AO","20","20","24840","26590"
