"Status","Year","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Dorset and Somerset","Unknown","10","5","[c]","[c]"
"In post","2021","Commercial","East Anglia","Heterosexual / straight","155","150","38520","35570"
"In post","2021","Commercial","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","East Anglia","Undeclared","25","25","[c]","[c]"
"In post","2021","Commercial","East Anglia","Unknown","35","35","37700","35900"
"In post","2021","Commercial","East Wales","Heterosexual / straight","110","110","37110","34800"
"In post","2021","Commercial","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Wales","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","East Wales","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Heterosexual / straight","40","40","39190","36780"
"In post","2021","Commercial","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Unknown","40","40","29150","25870"
"In post","2021","Commercial","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1100","1050","38880","35430"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","45","45","33930","32710"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","165","155","41290","38240"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","125","120","37440","34800"
"In post","2021","Commercial","Greater Manchester","Heterosexual / straight","165","155","41140","37100"
"In post","2021","Commercial","Greater Manchester","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Unknown","30","30","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Heterosexual / straight","175","170","35850","34780"
"In post","2021","Commercial","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Undeclared","25","25","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Heterosexual / straight","55","55","45620","40770"
"In post","2021","Commercial","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Heterosexual / straight","370","360","49910","44520"
"In post","2021","Commercial","Inner London - West","LGBO","25","25","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Undeclared","35","30","51270","44120"
"In post","2021","Commercial","Inner London - West","Unknown","145","145","51280","43680"
"In post","2021","Commercial","Kent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","35","30","40190","36710"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Heterosexual / straight","160","155","37260","34800"
"In post","2021","Commercial","Merseyside","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Merseyside","Unknown","55","55","32220","30460"
"In post","2021","Commercial","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Heterosexual / straight","50","50","41080","38180"
"In post","2021","Commercial","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","Heterosexual / straight","110","105","45320","44250"
"In post","2021","Commercial","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","Outer London - South","Unknown","20","15","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Heterosexual / straight","45","40","40450","34480"
"In post","2021","Commercial","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Unknown","25","20","[c]","[c]"
"In post","2021","Commercial","Overseas","Heterosexual / straight","30","30","49730","42820"
"In post","2021","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Heterosexual / straight","70","65","38920","34800"
"In post","2021","Commercial","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","South Yorkshire","Heterosexual / straight","80","80","39080","37100"
"In post","2021","Commercial","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","South Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Heterosexual / straight","45","45","40640","39630"
"In post","2021","Commercial","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Heterosexual / straight","35","30","45470","41310"
"In post","2021","Commercial","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Heterosexual / straight","75","70","43400","38980"
"In post","2021","Commercial","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Heterosexual / straight","80","80","36160","34610"
"In post","2021","Commercial","West Central Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","West Midlands","Heterosexual / straight","100","95","40040","38070"
"In post","2021","Commercial","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","West Midlands","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Heterosexual / straight","125","115","34740","31380"
"In post","2021","Commercial","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Undeclared","40","35","30360","26780"
"In post","2021","Commercial","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Heterosexual / straight","110","105","42680","36970"
"In post","2021","Commercial","West Yorkshire","LGBO","15","15","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Unknown","55","55","38730","35810"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","60","60","32620","31290"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Cheshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Heterosexual / straight","50","45","38050","36970"
"In post","2021","Communications","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Unknown","20","20","[c]","[c]"
"In post","2021","Communications","Devon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Unknown","35","30","38350","38250"
"In post","2021","Communications","Dorset and Somerset","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","East Anglia","Heterosexual / straight","30","30","35020","31280"
"In post","2021","Communications","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","East Wales","Heterosexual / straight","190","180","38310","37410"
"In post","2021","Communications","East Wales","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","East Wales","Undeclared","25","20","[c]","[c]"
"In post","2021","Communications","East Wales","Unknown","30","30","38390","35060"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","160","150","36300","34670"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","20","15","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","25","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Heterosexual / straight","60","60","34820","32010"
"In post","2021","Communications","Greater Manchester","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Unknown","15","10","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Heterosexual / straight","130","125","33090","32030"
"In post","2021","Communications","Hampshire and Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Undeclared","15","15","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Unknown","35","30","34280","32290"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Heterosexual / straight","140","135","47720","42290"
"In post","2021","Communications","Inner London - East","LGBO","20","20","[c]","[c]"
"In post","2021","Communications","Inner London - East","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","Inner London - East","Unknown","50","45","49450","41510"
"In post","2021","Communications","Inner London - West","Heterosexual / straight","1110","1080","46930","42890"
"In post","2021","Communications","Inner London - West","LGBO","105","105","45120","42620"
"In post","2021","Communications","Inner London - West","Undeclared","120","120","45620","42610"
"In post","2021","Communications","Inner London - West","Unknown","470","460","45390","42200"
"In post","2021","Communications","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Communications","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Communications","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Heterosexual / straight","50","45","40320","37910"
"In post","2021","Communications","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Merseyside","Unknown","15","10","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Heterosexual / straight","60","60","35040","31810"
"In post","2021","Communications","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Unknown","20","15","[c]","[c]"
"In post","2021","Communications","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Communications","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Heterosexual / straight","30","30","40570","37700"
"In post","2021","Communications","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","West Midlands","Heterosexual / straight","65","60","42530","38180"
"In post","2021","Communications","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","West Midlands","Unknown","20","20","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Heterosexual / straight","70","65","32080","28850"
"In post","2021","Communications","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Undeclared","20","20","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Heterosexual / straight","30","30","47070","48950"
"In post","2021","Communications","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Unknown","25","20","[c]","[c]"
"In post","2021","Corporate Finance","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","Unknown","10","5","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Heterosexual / straight","25","20","[c]","[c]"
