"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Derbyshire and Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Devon","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Wales","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Operational Research","East Wales","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Operational Research","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","50","45","49560","46820"
"In post","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","10","10","30370","28650"
"In post","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","25","25","38860","39010"
"In post","2021","Operational Research","Greater Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Greater Manchester","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Operational Research","Greater Manchester","Outside London","G7","20","15","51840","52580"
"In post","2021","Operational Research","Greater Manchester","Outside London","HEO","15","15","32260","31810"
"In post","2021","Operational Research","Greater Manchester","Outside London","SEO","20","20","37830","38630"
"In post","2021","Operational Research","Hampshire and Isle of Wight","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Operational Research","Hampshire and Isle of Wight","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Operational Research","Hampshire and Isle of Wight","Outside London","G6","15","10","64420","66500"
"In post","2021","Operational Research","Hampshire and Isle of Wight","Outside London","G7","220","205","49040","46130"
"In post","2021","Operational Research","Hampshire and Isle of Wight","Outside London","HEO","100","100","29410","28650"
"In post","2021","Operational Research","Hampshire and Isle of Wight","Outside London","SEO","105","105","38000","37320"
"In post","2021","Operational Research","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Inner London - East","London","EO","5","5","[c]","[c]"
"In post","2021","Operational Research","Inner London - East","London","G7","40","40","62000","59160"
"In post","2021","Operational Research","Inner London - East","London","HEO","30","30","34710","34000"
"In post","2021","Operational Research","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Inner London - East","London","SEO","25","25","42330","40480"
"In post","2021","Operational Research","Inner London - West","London","AO","10","10","[c]","[c]"
"In post","2021","Operational Research","Inner London - West","London","EO","10","10","28920","29180"
"In post","2021","Operational Research","Inner London - West","London","G6","25","25","72390","72700"
"In post","2021","Operational Research","Inner London - West","London","G7","60","55","60060","59430"
"In post","2021","Operational Research","Inner London - West","London","HEO","70","70","35680","36160"
"In post","2021","Operational Research","Inner London - West","London","SCS level","15","15","79870","78630"
"In post","2021","Operational Research","Inner London - West","London","SEO","50","50","47470","48230"
"In post","2021","Operational Research","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Lincolnshire","Outside London","SEO","10","10","47010","46580"
"In post","2021","Operational Research","Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Merseyside","Outside London","G7","15","15","45840","52580"
"In post","2021","Operational Research","Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Merseyside","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Operational Research","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northumberland and Tyne and Wear","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northumberland and Tyne and Wear","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northumberland and Tyne and Wear","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Outer London - South","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Outer London - South","London","EO","10","10","33060","33650"
"In post","2021","Operational Research","Outer London - South","London","G6","5","5","[c]","[c]"
"In post","2021","Operational Research","Outer London - South","London","G7","10","10","59650","57680"
"In post","2021","Operational Research","Outer London - South","London","HEO","15","15","37420","36590"
"In post","2021","Operational Research","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Outer London - South","London","SEO","10","5","[c]","[c]"
"In post","2021","Operational Research","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Shropshire and Staffordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South Yorkshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Operational Research","South Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Surrey, East and West Sussex","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Surrey, East and West Sussex","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Operational Research","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Yorkshire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Operational Research","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Yorkshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Operational Research","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","AA","20","20","19010","19560"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","AO","80","75","22470","21130"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","EO","30","25","28530","27170"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","HEO","20","20","32500","33190"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","SEO","15","15","43380","42040"
"In post","2021","Other","Bedfordshire and Hertfordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","140","135","19190","18800"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","375","360","21430","21130"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","155","150","26990","26670"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","110","110","32890","33300"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","60","60","43230","41870"
"In post","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","65","65","41110","40620"
"In post","2021","Other","Cheshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other","Cheshire","Outside London","AO","15","15","21360","21130"
"In post","2021","Other","Cornwall and Isles of Scilly","Outside London","AA","40","35","19220","19560"
"In post","2021","Other","Cornwall and Isles of Scilly","Outside London","AO","100","95","21120","20920"
"In post","2021","Other","Cornwall and Isles of Scilly","Outside London","EO","45","45","25430","26670"
"In post","2021","Other","Cornwall and Isles of Scilly","Outside London","HEO","25","25","34240","33300"
"In post","2021","Other","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other","Cumbria","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Other","Cumbria","Outside London","EO","65","65","21190","20460"
"In post","2021","Other","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Cumbria","Outside London","HEO","10","10","27060","27290"
"In post","2021","Other","Cumbria","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","AA","15","15","18820","18800"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","AO","95","90","21230","21160"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","EO","25","25","26600","25880"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","G7","20","20","68660","74490"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","HEO","15","15","32310","32010"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","SEO","10","10","41150","39850"
"In post","2021","Other","Derbyshire and Nottinghamshire","Outside London","Unknown","10","10","48220","48170"
"In post","2021","Other","Devon","Outside London","AA","80","80","18930","18800"
"In post","2021","Other","Devon","Outside London","AO","145","135","21280","21130"
"In post","2021","Other","Devon","Outside London","EO","95","90","24050","26350"
"In post","2021","Other","Devon","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Other","Devon","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Other","Devon","Outside London","HEO","35","35","32530","33300"
"In post","2021","Other","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Devon","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Other","Devon","Outside London","Unknown","10","10","54570","56030"
"In post","2021","Other","Dorset and Somerset","Outside London","AA","90","85","18870","18800"
"In post","2021","Other","Dorset and Somerset","Outside London","AO","185","180","21100","20920"
"In post","2021","Other","Dorset and Somerset","Outside London","EO","180","170","27750","26670"
"In post","2021","Other","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Dorset and Somerset","Outside London","HEO","80","75","32830","33300"
"In post","2021","Other","Dorset and Somerset","Outside London","SEO","30","30","41950","40980"
"In post","2021","Other","Dorset and Somerset","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Other","East Anglia","Outside London","AA","185","180","19050","18800"
"In post","2021","Other","East Anglia","Outside London","AO","410","395","21340","21130"
"In post","2021","Other","East Anglia","Outside London","EO","135","130","27450","26670"
"In post","2021","Other","East Anglia","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Anglia","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Other","East Anglia","Outside London","HEO","70","65","31820","33300"
"In post","2021","Other","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Anglia","Outside London","SEO","25","25","41340","40580"
"In post","2021","Other","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Wales","Outside London","AA","50","50","18910","18800"
"In post","2021","Other","East Wales","Outside London","AO","175","165","21310","21130"
"In post","2021","Other","East Wales","Outside London","EO","100","95","27830","28850"
"In post","2021","Other","East Wales","Outside London","G6","10","10","72880","74730"
"In post","2021","Other","East Wales","Outside London","G7","40","40","57460","60830"
"In post","2021","Other","East Wales","Outside London","HEO","65","60","35610","37410"
"In post","2021","Other","East Wales","Outside London","SCS level","10","5","[c]","[c]"
"In post","2021","Other","East Wales","Outside London","SEO","30","30","45650","47000"
"In post","2021","Other","East Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Other","East Yorkshire and Northern Lincolnshire","Outside London","AA","30","30","18980","18800"
"In post","2021","Other","East Yorkshire and Northern Lincolnshire","Outside London","AO","60","55","21150","21130"
"In post","2021","Other","East Yorkshire and Northern Lincolnshire","Outside London","EO","285","280","27040","26670"
"In post","2021","Other","East Yorkshire and Northern Lincolnshire","Outside London","HEO","25","25","34110","33300"
"In post","2021","Other","East Yorkshire and Northern Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Eastern Scotland","Outside London","AA","145","135","20070","19560"
"In post","2021","Other","Eastern Scotland","Outside London","AO","245","230","23560","22080"
"In post","2021","Other","Eastern Scotland","Outside London","EO","120","115","29870","30420"
"In post","2021","Other","Eastern Scotland","Outside London","G6","15","15","81830","74280"
"In post","2021","Other","Eastern Scotland","Outside London","G7","40","40","53140","53110"
"In post","2021","Other","Eastern Scotland","Outside London","HEO","115","110","36970","39410"
"In post","2021","Other","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Eastern Scotland","Outside London","SEO","65","60","44310","45110"
"In post","2021","Other","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Essex","Outside London","AA","20","15","19680","19560"
"In post","2021","Other","Essex","Outside London","AO","80","75","22040","21130"
"In post","2021","Other","Essex","Outside London","EO","55","40","29250","27880"
"In post","2021","Other","Essex","Outside London","HEO","15","15","34820","33300"
"In post","2021","Other","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","90","85","19130","19560"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","495","470","21240","21130"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","830","770","23680","24160"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","95","90","68040","66710"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","255","250","51500","52440"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","835","795","30010","30010"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","35","35","103210","91450"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","645","630","39110","39700"
"In post","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","25","25","44840","40090"
"In post","2021","Other","Greater Manchester","Outside London","AA","10","10","19050","18800"
"In post","2021","Other","Greater Manchester","Outside London","AO","60","60","21220","21160"
"In post","2021","Other","Greater Manchester","Outside London","EO","60","60","26280","25880"
"In post","2021","Other","Greater Manchester","Outside London","G6","15","15","67400","64670"
"In post","2021","Other","Greater Manchester","Outside London","G7","25","20","53750","53320"
"In post","2021","Other","Greater Manchester","Outside London","HEO","35","30","31550","31810"
"In post","2021","Other","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester","Outside London","SEO","30","30","38780","38630"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","AA","190","180","19130","18800"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","AO","460","435","21230","21130"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","EO","505","495","26660","26670"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","G6","20","20","84740","92370"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","G7","75","75","70920","76050"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","HEO","255","250","33260","33300"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","SEO","65","60","41590","40580"
"In post","2021","Other","Hampshire and Isle of Wight","Outside London","Unknown","30","30","57220","56360"
"In post","2021","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","40","35","18700","18800"
"In post","2021","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","85","80","21070","20920"
"In post","2021","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","105","100","21460","20370"
"In post","2021","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","30","30","29690","27780"
"In post","2021","Other","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Other","Highlands and Islands","Outside London","AA","70","65","19350","19560"
"In post","2021","Other","Highlands and Islands","Outside London","AO","90","90","21240","20920"
"In post","2021","Other","Highlands and Islands","Outside London","EO","15","10","28240","26670"
"In post","2021","Other","Highlands and Islands","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Other","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Inner London - East","London","AA","10","10","20670","21030"
"In post","2021","Other","Inner London - East","London","AO","120","105","29200","32740"
"In post","2021","Other","Inner London - East","London","EO","105","100","28240","27400"
"In post","2021","Other","Inner London - East","London","G6","85","85","71160","68630"
"In post","2021","Other","Inner London - East","London","G7","185","180","54850","53830"
"In post","2021","Other","Inner London - East","London","HEO","105","105","35090","35050"
"In post","2021","Other","Inner London - East","London","SCS level","55","55","96170","91520"
"In post","2021","Other","Inner London - East","London","SEO","100","100","41500","41010"
"In post","2021","Other","Inner London - West","London","AA","70","70","22650","22210"
"In post","2021","Other","Inner London - West","London","AO","295","285","24510","25140"
"In post","2021","Other","Inner London - West","London","EO","675","660","28680","28650"
"In post","2021","Other","Inner London - West","London","G6","220","210","77980","69800"
"In post","2021","Other","Inner London - West","London","G7","270","265","56080","57430"
"In post","2021","Other","Inner London - West","London","HEO","430","425","34830","35050"
"In post","2021","Other","Inner London - West","London","SCS level","100","95","95680","82440"
"In post","2021","Other","Inner London - West","London","SEO","230","225","42380","41970"
"In post","2021","Other","Kent","Outside London","AA","25","20","19230","19560"
"In post","2021","Other","Kent","Outside London","AO","70","65","21290","21130"
"In post","2021","Other","Kent","Outside London","EO","30","25","26650","26670"
"In post","2021","Other","Kent","Outside London","HEO","15","15","33910","33300"
"In post","2021","Other","Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lancashire","Outside London","AA","15","10","19140","18800"
"In post","2021","Other","Lancashire","Outside London","AO","55","50","21300","21130"
"In post","2021","Other","Lancashire","Outside London","EO","15","15","26440","26670"
"In post","2021","Other","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lancashire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Other","Lancashire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Other","Lancashire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Other","Leicestershire, Rutland and Northamptonshire","Outside London","AA","25","25","18980","18800"
"In post","2021","Other","Leicestershire, Rutland and Northamptonshire","Outside London","AO","90","85","21230","20920"
"In post","2021","Other","Leicestershire, Rutland and Northamptonshire","Outside London","EO","30","30","27570","26670"
"In post","2021","Other","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","10","10","33460","33300"
"In post","2021","Other","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lincolnshire","Outside London","AA","115","105","19230","19560"
"In post","2021","Other","Lincolnshire","Outside London","AO","250","240","21030","20920"
"In post","2021","Other","Lincolnshire","Outside London","EO","40","40","25630","26670"
"In post","2021","Other","Lincolnshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Other","Lincolnshire","Outside London","HEO","45","45","29760","29490"
"In post","2021","Other","Lincolnshire","Outside London","SEO","25","25","39300","37890"
"In post","2021","Other","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Merseyside","Outside London","AA","35","35","18840","18800"
"In post","2021","Other","Merseyside","Outside London","AO","145","130","21530","21430"
"In post","2021","Other","Merseyside","Outside London","EO","85","80","25760","25310"
"In post","2021","Other","Merseyside","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Other","Merseyside","Outside London","G7","15","15","51320","52580"
"In post","2021","Other","Merseyside","Outside London","HEO","60","55","31650","30980"
"In post","2021","Other","Merseyside","Outside London","SEO","30","30","38900","38630"
"In post","2021","Other","North Eastern Scotland","Outside London","AA","25","20","20200","20810"
"In post","2021","Other","North Eastern Scotland","Outside London","AO","20","20","25510","25870"
"In post","2021","Other","North Eastern Scotland","Outside London","EO","10","10","32130","33650"
"In post","2021","Other","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Yorkshire","Outside London","AA","135","130","18970","18800"
"In post","2021","Other","North Yorkshire","Outside London","AO","320","305","21290","20920"
"In post","2021","Other","North Yorkshire","Outside London","EO","75","70","27490","26930"
"In post","2021","Other","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Yorkshire","Outside London","HEO","35","35","34320","33300"
"In post","2021","Other","North Yorkshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Other","Northern Ireland","Outside London","AA","100","95","19620","19550"
"In post","2021","Other","Northern Ireland","Outside London","AO","170","160","21970","21880"
"In post","2021","Other","Northern Ireland","Outside London","EO","35","35","26600","26900"
"In post","2021","Other","Northern Ireland","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Other","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Other","Northern Ireland","Outside London","HEO","10","10","35060","34210"
"In post","2021","Other","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","AA","20","20","18980","18800"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","AO","60","60","21200","21130"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","EO","15","15","26050","25560"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","G7","10","10","52350","52580"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","HEO","30","30","33090","31810"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Northumberland and Tyne and Wear","Outside London","SEO","15","15","39960","38630"
"In post","2021","Other","Outer London - East and North East","London","AA","5","5","[c]","[c]"
"In post","2021","Other","Outer London - East and North East","London","AO","30","25","23990","24590"
"In post","2021","Other","Outer London - East and North East","London","EO","5","5","[c]","[c]"
"In post","2021","Other","Outer London - East and North East","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Outer London - South","London","AA","40","35","21980","22210"
"In post","2021","Other","Outer London - South","London","AO","55","50","25200","25630"
"In post","2021","Other","Outer London - South","London","EO","195","190","29110","28670"
"In post","2021","Other","Outer London - South","London","G6","30","30","72280","71300"
"In post","2021","Other","Outer London - South","London","G7","70","65","59580","57680"
"In post","2021","Other","Outer London - South","London","HEO","145","140","35550","35200"
"In post","2021","Other","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Outer London - South","London","SEO","100","95","43030","42000"
"In post","2021","Other","Outer London - West and North West","London","AA","25","25","22000","22550"
"In post","2021","Other","Outer London - West and North West","London","AO","75","70","25130","25630"
"In post","2021","Other","Outer London - West and North West","London","EO","185","155","24520","21760"
"In post","2021","Other","Outer London - West and North West","London","G6","15","10","59620","54620"
"In post","2021","Other","Outer London - West and North West","London","G7","15","15","48850","48000"
"In post","2021","Other","Outer London - West and North West","London","HEO","75","70","29140","28040"
"In post","2021","Other","Outer London - West and North West","London","SCS level","10","10","[c]","[c]"
"In post","2021","Other","Outer London - West and North West","London","SEO","40","40","40680","40000"
"In post","2021","Other","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","Overseas","Overseas","AO","10","10","[c]","[c]"
"In post","2021","Other","Overseas","Overseas","EO","20","20","26800","26670"
"In post","2021","Other","Overseas","Overseas","G6","70","70","68860","67740"
"In post","2021","Other","Overseas","Overseas","G7","40","40","59350","56660"
"In post","2021","Other","Overseas","Overseas","HEO","205","205","42570","41600"
