"Status","Year","Ethnicity","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","Undeclared","130","125","34010","31810"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Outside London","Unknown","40","40","31040","29410"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","70","65","32730","29290"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","310","300","34610","33300"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","75","70","35310","31870"
"In post","2021","Undeclared","Cheshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cheshire","Outside London","Undeclared","100","95","33330","32770"
"In post","2021","Undeclared","Cheshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Undeclared","50","50","28560","26260"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","Cumbria","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cumbria","Outside London","Undeclared","65","65","33410","30190"
"In post","2021","Undeclared","Cumbria","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","65","60","27450","27570"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Undeclared","330","305","32420","30200"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Outside London","Unknown","100","90","31130","27570"
"In post","2021","Undeclared","Devon","Outside London","Heterosexual / straight","35","35","30420","27570"
"In post","2021","Undeclared","Devon","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Devon","Outside London","Undeclared","215","200","30290","27570"
"In post","2021","Undeclared","Devon","Outside London","Unknown","160","145","35560","33860"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","Undeclared","205","195","31670","29740"
"In post","2021","Undeclared","Dorset and Somerset","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","East Anglia","Outside London","Heterosexual / straight","65","55","27670","27570"
"In post","2021","Undeclared","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Anglia","Outside London","Undeclared","405","385","31120","29810"
"In post","2021","Undeclared","East Anglia","Outside London","Unknown","95","80","33650","27570"
"In post","2021","Undeclared","East Wales","Outside London","Heterosexual / straight","95","90","32310","30280"
"In post","2021","Undeclared","East Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","East Wales","Outside London","Undeclared","425","400","35650","31180"
"In post","2021","Undeclared","East Wales","Outside London","Unknown","90","80","29160","27570"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","125","115","29720","27280"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","Outside London","Heterosexual / straight","105","100","34840","33650"
"In post","2021","Undeclared","Eastern Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Eastern Scotland","Outside London","Undeclared","300","285","35580","30780"
"In post","2021","Undeclared","Eastern Scotland","Outside London","Unknown","215","195","32880","33650"
"In post","2021","Undeclared","Essex","Outside London","Heterosexual / straight","40","40","30600","29290"
"In post","2021","Undeclared","Essex","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Essex","Outside London","Undeclared","195","180","31310","28130"
"In post","2021","Undeclared","Essex","Outside London","Unknown","70","60","30520","29290"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","120","115","35210","33090"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","20","15","[c]","[c]"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","1295","1240","39180","37530"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","270","250","38900","37320"
"In post","2021","Undeclared","Greater Manchester","Outside London","Heterosexual / straight","95","85","29430","27570"
"In post","2021","Undeclared","Greater Manchester","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Greater Manchester","Outside London","Undeclared","475","450","33430","30980"
"In post","2021","Undeclared","Greater Manchester","Outside London","Unknown","205","180","29050","27570"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","80","75","32520","27570"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","Undeclared","635","600","34550","33300"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Outside London","Unknown","140","130","38550","37320"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","100","95","29980","27880"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Outside London","Undeclared","40","35","30310","27570"
"In post","2021","Undeclared","Highlands and Islands","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","London","Heterosexual / straight","175","165","35820","31060"
"In post","2021","Undeclared","Inner London - East","London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","London","Undeclared","420","400","41060","36160"
"In post","2021","Undeclared","Inner London - East","London","Unknown","320","295","41860","31880"
"In post","2021","Undeclared","Inner London - West","London","Heterosexual / straight","420","410","44120","39000"
"In post","2021","Undeclared","Inner London - West","London","LGBO","40","40","47010","42320"
"In post","2021","Undeclared","Inner London - West","London","Undeclared","1640","1605","47630","44480"
"In post","2021","Undeclared","Inner London - West","London","Unknown","235","220","44600","39960"
"In post","2021","Undeclared","Kent","Outside London","Heterosexual / straight","65","60","29390","27380"
"In post","2021","Undeclared","Kent","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Kent","Outside London","Undeclared","360","330","30230","27370"
"In post","2021","Undeclared","Kent","Outside London","Unknown","80","70","31050","29290"
"In post","2021","Undeclared","Lancashire","Outside London","Heterosexual / straight","55","50","28580","27570"
"In post","2021","Undeclared","Lancashire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Lancashire","Outside London","Undeclared","285","260","29270","27570"
"In post","2021","Undeclared","Lancashire","Outside London","Unknown","175","150","27670","27570"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","50","50","26270","26910"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","170","160","28240","27130"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","50","45","25010","26110"
"In post","2021","Undeclared","Lincolnshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Lincolnshire","Outside London","Undeclared","110","105","31390","27570"
"In post","2021","Undeclared","Lincolnshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Outside London","Heterosexual / straight","85","80","28390","25040"
"In post","2021","Undeclared","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Merseyside","Outside London","Undeclared","445","400","30830","27370"
"In post","2021","Undeclared","Merseyside","Outside London","Unknown","155","135","27760","27570"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","Undeclared","45","45","47450","44070"
"In post","2021","Undeclared","North Eastern Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Outside London","Undeclared","155","150","32890","30040"
"In post","2021","Undeclared","North Yorkshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland","Outside London","Undeclared","75","70","28770","25850"
"In post","2021","Undeclared","Northern Ireland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","80","75","27370","25560"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","Undeclared","490","455","30640","27350"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Outside London","Unknown","220","190","26840","21440"
"In post","2021","Undeclared","Outer London - East and North East","London","Heterosexual / straight","40","40","31960","31060"
"In post","2021","Undeclared","Outer London - East and North East","London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Outer London - East and North East","London","Undeclared","105","100","31330","31060"
"In post","2021","Undeclared","Outer London - East and North East","London","Unknown","75","65","29610","31060"
"In post","2021","Undeclared","Outer London - South","London","Heterosexual / straight","125","120","35090","31180"
"In post","2021","Undeclared","Outer London - South","London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Outer London - South","London","Undeclared","395","375","39100","36160"
"In post","2021","Undeclared","Outer London - South","London","Unknown","50","45","34750","32520"
"In post","2021","Undeclared","Outer London - West and North West","London","Heterosexual / straight","120","110","30950","29490"
"In post","2021","Undeclared","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Outer London - West and North West","London","Undeclared","370","340","35360","31060"
"In post","2021","Undeclared","Outer London - West and North West","London","Unknown","100","90","37450","31880"
"In post","2021","Undeclared","Overseas","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","Overseas","Undeclared","150","150","45930","39560"
"In post","2021","Undeclared","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","Heterosexual / straight","35","35","29150","27680"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","Undeclared","190","180","30640","27570"
"In post","2021","Undeclared","Shropshire and Staffordshire","Outside London","Unknown","35","30","27110","27570"
"In post","2021","Undeclared","South Yorkshire","Outside London","Heterosexual / straight","70","65","30350","27570"
"In post","2021","Undeclared","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","South Yorkshire","Outside London","Undeclared","260","245","33060","30820"
"In post","2021","Undeclared","South Yorkshire","Outside London","Unknown","80","70","30630","27570"
"In post","2021","Undeclared","Southern Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Southern Scotland","Outside London","Undeclared","90","85","29790","27570"
"In post","2021","Undeclared","Southern Scotland","Outside London","Unknown","45","40","27830","25870"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","Heterosexual / straight","60","55","31080","27960"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","Undeclared","295","265","31330","28350"
"In post","2021","Undeclared","Surrey, East and West Sussex","Outside London","Unknown","85","70","30210","27570"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","Heterosexual / straight","30","30","27180","25270"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","Undeclared","160","150","29570","27130"
"In post","2021","Undeclared","Tees Valley and Durham","Outside London","Unknown","40","35","26110","27570"
"In post","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Undeclared","35","35","34720","31370"
"In post","2021","Undeclared","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Outside London","Heterosexual / straight","110","100","31520","30930"
"In post","2021","Undeclared","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Outside London","Undeclared","350","330","31720","27570"
"In post","2021","Undeclared","West Central Scotland","Outside London","Unknown","225","200","29420","27570"
"In post","2021","Undeclared","West Midlands","Outside London","Heterosexual / straight","155","145","27330","26560"
"In post","2021","Undeclared","West Midlands","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","West Midlands","Outside London","Undeclared","460","425","31940","27570"
"In post","2021","Undeclared","West Midlands","Outside London","Unknown","235","200","30150","27570"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","Heterosexual / straight","110","105","26520","25650"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","LGBO","25","20","[c]","[c]"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","Undeclared","395","375","32150","27570"
"In post","2021","Undeclared","West Wales and The Valleys","Outside London","Unknown","100","85","25410","21590"
"In post","2021","Undeclared","West Yorkshire","Outside London","Heterosexual / straight","95","90","28840","26300"
"In post","2021","Undeclared","West Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","West Yorkshire","Outside London","Undeclared","355","330","31410","27570"
"In post","2021","Undeclared","West Yorkshire","Outside London","Unknown","155","135","29640","27570"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","40","35","30980","30400"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Unknown","350","330","29410","27850"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","60","60","32770","31190"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","1020","975","31230","27850"
"In post","2021","Unknown","Cheshire","Outside London","Heterosexual / straight","30","30","28370","28840"
"In post","2021","Unknown","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Cheshire","Outside London","Unknown","370","355","29720","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Unknown","155","140","26910","22640"
"In post","2021","Unknown","Cumbria","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Cumbria","Outside London","Unknown","305","295","25670","21050"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","115","105","31010","27380"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Undeclared","75","65","33080","30950"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","1615","1530","28160","25560"
"In post","2021","Unknown","Devon","Outside London","Heterosexual / straight","45","40","27400","22440"
"In post","2021","Unknown","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","Unknown","1035","960","29260","26120"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Heterosexual / straight","45","45","31240","29610"
"In post","2021","Unknown","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Unknown","460","430","29530","26740"
"In post","2021","Unknown","East Anglia","Outside London","Heterosexual / straight","95","85","30740","27570"
"In post","2021","Unknown","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Anglia","Outside London","Undeclared","55","50","28600","28130"
"In post","2021","Unknown","East Anglia","Outside London","Unknown","945","895","28780","26270"
"In post","2021","Unknown","East Wales","Outside London","Heterosexual / straight","140","130","29800","26800"
"In post","2021","Unknown","East Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","East Wales","Outside London","Undeclared","55","50","31030","28130"
"In post","2021","Unknown","East Wales","Outside London","Unknown","2840","2700","28950","25560"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","30","25","25250","25710"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","360","345","25640","24880"
"In post","2021","Unknown","Eastern Scotland","Outside London","Heterosexual / straight","100","90","32670","27570"
"In post","2021","Unknown","Eastern Scotland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","Outside London","Undeclared","1045","970","28790","26550"
"In post","2021","Unknown","Eastern Scotland","Outside London","Unknown","3825","3620","31550","28130"
"In post","2021","Unknown","Essex","Outside London","Heterosexual / straight","50","45","29340","28400"
"In post","2021","Unknown","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","Unknown","510","475","29230","26240"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","90","85","34500","31020"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","75","70","37990","35480"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","2205","2110","33950","29360"
"In post","2021","Unknown","Greater Manchester","Outside London","Heterosexual / straight","105","100","32020","30870"
"In post","2021","Unknown","Greater Manchester","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","Outside London","Undeclared","65","60","31170","27470"
"In post","2021","Unknown","Greater Manchester","Outside London","Unknown","2610","2510","29150","25560"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","85","70","27640","25400"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Undeclared","40","35","31740","28110"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","1390","1265","30610","26670"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","30","30","26780","27100"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","330","315","26190","24440"
"In post","2021","Unknown","Highlands and Islands","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Highlands and Islands","Outside London","Undeclared","85","70","26480","22820"
"In post","2021","Unknown","Highlands and Islands","Outside London","Unknown","155","145","28550","26590"
"In post","2021","Unknown","Inner London - East","London","Heterosexual / straight","140","130","45260","36720"
"In post","2021","Unknown","Inner London - East","London","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Inner London - East","London","Undeclared","50","50","40060","34940"
"In post","2021","Unknown","Inner London - East","London","Unknown","1805","1735","39880","34140"
"In post","2021","Unknown","Inner London - West","London","Heterosexual / straight","425","410","46740","40950"
"In post","2021","Unknown","Inner London - West","London","LGBO","45","45","46600","41950"
"In post","2021","Unknown","Inner London - West","London","Undeclared","225","220","45220","40960"
"In post","2021","Unknown","Inner London - West","London","Unknown","10405","10225","45340","39500"
"In post","2021","Unknown","Kent","Outside London","Heterosexual / straight","50","45","30480","30400"
"In post","2021","Unknown","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Kent","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Kent","Outside London","Unknown","655","635","28270","27850"
"In post","2021","Unknown","Lancashire","Outside London","Heterosexual / straight","100","95","26910","26060"
"In post","2021","Unknown","Lancashire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","Undeclared","40","35","27560","26810"
"In post","2021","Unknown","Lancashire","Outside London","Unknown","1295","1195","26410","23440"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","55","50","27440","26800"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","665","615","25120","22850"
"In post","2021","Unknown","Lincolnshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","Outside London","Unknown","140","130","27530","26300"
"In post","2021","Unknown","Merseyside","Outside London","Heterosexual / straight","155","140","31120","27570"
"In post","2021","Unknown","Merseyside","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Merseyside","Outside London","Undeclared","50","50","27840","26200"
"In post","2021","Unknown","Merseyside","Outside London","Unknown","2090","1940","26950","22350"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Undeclared","80","70","25520","22820"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Unknown","325","315","33260","30650"
"In post","2021","Unknown","North Yorkshire","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Unknown","515","485","29950","26350"
"In post","2021","Unknown","Northern Ireland","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Unknown","615","585","25720","21440"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","180","155","27820","21950"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","LGBO","10","5","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Undeclared","60","55","26740","22080"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Unknown","3200","2910","26130","21440"
"In post","2021","Unknown","Outer London - East and North East","London","Heterosexual / straight","60","55","31400","31060"
"In post","2021","Unknown","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","Unknown","390","380","29280","31060"
"In post","2021","Unknown","Outer London - South","London","Heterosexual / straight","55","55","42440","35050"
"In post","2021","Unknown","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - South","London","Undeclared","35","30","37340","32520"
"In post","2021","Unknown","Outer London - South","London","Unknown","1145","1115","35670","31060"
"In post","2021","Unknown","Outer London - West and North West","London","Heterosexual / straight","70","70","32540","31060"
"In post","2021","Unknown","Outer London - West and North West","London","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","London","Unknown","665","640","31310","30400"
"In post","2021","Unknown","Overseas","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","LGBO","5","5","[c]","[c]"
