"Status","Year","Age","Disability","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Declared disabled","South West (England)","Outside London","170","130","29920","27570"
"In post","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Wales","Outside London","140","100","27480","25560"
"In post","2021","65+","Declared disabled","West Midlands (England)","Outside London","110","85","25930","23210"
"In post","2021","65+","Declared disabled","Yorkshire and The Humber","Outside London","120","85","27020","26120"
"In post","2021","65+","Declared non-disabled","East Midlands (England)","Outside London","300","225","28860","26030"
"In post","2021","65+","Declared non-disabled","East of England","Outside London","460","345","28370","26670"
"In post","2021","65+","Declared non-disabled","London","London","1505","1235","36640","30500"
"In post","2021","65+","Declared non-disabled","North East (England)","Outside London","430","300","24960","21440"
"In post","2021","65+","Declared non-disabled","North West (England)","Outside London","915","655","27350","25310"
"In post","2021","65+","Declared non-disabled","Northern Ireland","Outside London","60","45","27680","21430"
"In post","2021","65+","Declared non-disabled","Overseas","Overseas","20","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Scotland","Outside London","640","480","29090","26120"
"In post","2021","65+","Declared non-disabled","South East (England)","Outside London","1060","830","29680","26670"
"In post","2021","65+","Declared non-disabled","South West (England)","Outside London","795","620","33280","27570"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Outside London","565","400","29860","25390"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Outside London","475","370","28570","26750"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Outside London","490","360","28190","26780"
"In post","2021","65+","Undeclared","East Midlands (England)","Outside London","35","25","26680","27380"
"In post","2021","65+","Undeclared","East of England","Outside London","75","55","27770","27130"
"In post","2021","65+","Undeclared","London","London","170","140","36930","31060"
"In post","2021","65+","Undeclared","North East (England)","Outside London","50","35","24890","21440"
"In post","2021","65+","Undeclared","North West (England)","Outside London","100","70","26970","26300"
"In post","2021","65+","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","Outside London","35","30","30940","27230"
"In post","2021","65+","Undeclared","South East (England)","Outside London","120","90","27910","26070"
"In post","2021","65+","Undeclared","South West (England)","Outside London","95","75","34490","28590"
"In post","2021","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Outside London","60","45","28490","25720"
"In post","2021","65+","Undeclared","West Midlands (England)","Outside London","50","35","25630","21490"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Outside London","50","40","27120","22020"
"In post","2021","65+","Unknown","East Midlands (England)","Outside London","40","30","27940","21440"
"In post","2021","65+","Unknown","East of England","Outside London","70","55","33060","27900"
"In post","2021","65+","Unknown","London","London","275","230","45060","35480"
"In post","2021","65+","Unknown","North East (England)","Outside London","90","65","22900","21440"
"In post","2021","65+","Unknown","North West (England)","Outside London","105","75","27950","21440"
"In post","2021","65+","Unknown","Northern Ireland","Outside London","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Outside London","275","210","30540","25870"
"In post","2021","65+","Unknown","South East (England)","Outside London","200","155","28030","22520"
"In post","2021","65+","Unknown","South West (England)","Outside London","130","100","36230","30120"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","65+","Unknown","Wales","Outside London","85","65","32630","22490"
"In post","2021","65+","Unknown","West Midlands (England)","Outside London","45","35","34010","28130"
"In post","2021","65+","Unknown","Yorkshire and The Humber","Outside London","50","40","33330","26930"
"In post","2021","Unknown","Declared disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","London","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","London","London","80","[c]","32210","29250"
"Leaver CS","2021","20-29","Declared disabled","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","South East (England)","Outside London","50","[c]","23460","21010"
"Leaver CS","2021","20-29","Declared disabled","South West (England)","Outside London","40","[c]","21650","20430"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","East Midlands (England)","Outside London","140","[c]","22980","21090"
"Leaver CS","2021","20-29","Declared non-disabled","East of England","Outside London","145","[c]","24210","24180"
"Leaver CS","2021","20-29","Declared non-disabled","London","London","695","[c]","30160","27760"
"Leaver CS","2021","20-29","Declared non-disabled","North East (England)","Outside London","135","[c]","22690","21010"
"Leaver CS","2021","20-29","Declared non-disabled","North West (England)","Outside London","265","[c]","23670","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Scotland","Outside London","120","[c]","23640","21490"
"Leaver CS","2021","20-29","Declared non-disabled","South East (England)","Outside London","245","[c]","23600","22500"
"Leaver CS","2021","20-29","Declared non-disabled","South West (England)","Outside London","335","[c]","24120","21160"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Wales","Outside London","175","[c]","22410","21430"
"Leaver CS","2021","20-29","Declared non-disabled","West Midlands (England)","Outside London","155","[c]","24310","22350"
"Leaver CS","2021","20-29","Declared non-disabled","Yorkshire and The Humber","Outside London","200","[c]","24890","21010"
"Leaver CS","2021","20-29","Undeclared","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","London","London","65","[c]","31930","30850"
"Leaver CS","2021","20-29","Undeclared","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","East Midlands (England)","Outside London","110","[c]","21840","19950"
"Leaver CS","2021","20-29","Unknown","East of England","Outside London","95","[c]","23940","21150"
"Leaver CS","2021","20-29","Unknown","London","London","665","[c]","27810","26460"
"Leaver CS","2021","20-29","Unknown","North East (England)","Outside London","95","[c]","22350","21010"
"Leaver CS","2021","20-29","Unknown","North West (England)","Outside London","175","[c]","22300","21050"
"Leaver CS","2021","20-29","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scotland","Outside London","155","[c]","24850","23340"
"Leaver CS","2021","20-29","Unknown","South East (England)","Outside London","190","[c]","22210","21050"
"Leaver CS","2021","20-29","Unknown","South West (England)","Outside London","120","[c]","24140","22350"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","185","[c]","28620","28000"
"Leaver CS","2021","20-29","Unknown","Wales","Outside London","160","[c]","22440","21010"
"Leaver CS","2021","20-29","Unknown","West Midlands (England)","Outside London","150","[c]","22230","19960"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","Outside London","160","[c]","23840","21050"
"Leaver CS","2021","30-39","Declared disabled","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","London","London","60","[c]","35810","33200"
"Leaver CS","2021","30-39","Declared disabled","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Wales","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","East Midlands (England)","Outside London","110","[c]","25770","21430"
"Leaver CS","2021","30-39","Declared non-disabled","East of England","Outside London","140","[c]","28120","24890"
"Leaver CS","2021","30-39","Declared non-disabled","London","London","610","[c]","44540","40960"
"Leaver CS","2021","30-39","Declared non-disabled","North East (England)","Outside London","105","[c]","25710","21010"
"Leaver CS","2021","30-39","Declared non-disabled","North West (England)","Outside London","205","[c]","26530","24110"
"Leaver CS","2021","30-39","Declared non-disabled","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Scotland","Outside London","155","[c]","31130","27570"
"Leaver CS","2021","30-39","Declared non-disabled","South East (England)","Outside London","215","[c]","30310","27050"
"Leaver CS","2021","30-39","Declared non-disabled","South West (England)","Outside London","205","[c]","32660","30000"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Wales","Outside London","145","[c]","29290","22260"
"Leaver CS","2021","30-39","Declared non-disabled","West Midlands (England)","Outside London","155","[c]","30150","27570"
"Leaver CS","2021","30-39","Declared non-disabled","Yorkshire and The Humber","Outside London","130","[c]","28630","25000"
"Leaver CS","2021","30-39","Undeclared","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","London","London","45","[c]","47850","52830"
"Leaver CS","2021","30-39","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Midlands (England)","Outside London","60","[c]","26110","25440"
"Leaver CS","2021","30-39","Unknown","East of England","Outside London","75","[c]","29450","29290"
"Leaver CS","2021","30-39","Unknown","London","London","325","[c]","41830","39160"
"Leaver CS","2021","30-39","Unknown","North East (England)","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North West (England)","Outside London","95","[c]","27280","24920"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Scotland","Outside London","170","[c]","30200","27570"
"Leaver CS","2021","30-39","Unknown","South East (England)","Outside London","120","[c]","30810","28670"
"Leaver CS","2021","30-39","Unknown","South West (England)","Outside London","95","[c]","28670","27570"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","115","[c]","35770","29880"
"Leaver CS","2021","30-39","Unknown","Wales","Outside London","90","[c]","29780","26860"
"Leaver CS","2021","30-39","Unknown","West Midlands (England)","Outside London","70","[c]","31550","27570"
"Leaver CS","2021","30-39","Unknown","Yorkshire and The Humber","Outside London","95","[c]","33270","27570"
"Leaver CS","2021","40-49","Declared disabled","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","London","London","45","[c]","40120","33140"
"Leaver CS","2021","40-49","Declared disabled","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Scotland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","South West (England)","Outside London","45","[c]","29380","26670"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","East Midlands (England)","Outside London","130","[c]","31360","27570"
"Leaver CS","2021","40-49","Declared non-disabled","East of England","Outside London","125","[c]","30160","26220"
"Leaver CS","2021","40-49","Declared non-disabled","London","London","385","[c]","51180","44500"
"Leaver CS","2021","40-49","Declared non-disabled","North East (England)","Outside London","95","[c]","30680","25210"
"Leaver CS","2021","40-49","Declared non-disabled","North West (England)","Outside London","155","[c]","28640","24240"
"Leaver CS","2021","40-49","Declared non-disabled","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Scotland","Outside London","120","[c]","32420","26530"
"Leaver CS","2021","40-49","Declared non-disabled","South East (England)","Outside London","195","[c]","32190","28870"
"Leaver CS","2021","40-49","Declared non-disabled","South West (England)","Outside London","170","[c]","33810","29200"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Wales","Outside London","115","[c]","31220","25890"
"Leaver CS","2021","40-49","Declared non-disabled","West Midlands (England)","Outside London","130","[c]","32880","24850"
"Leaver CS","2021","40-49","Declared non-disabled","Yorkshire and The Humber","Outside London","145","[c]","33670","27570"
"Leaver CS","2021","40-49","Undeclared","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","London","London","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","East Midlands (England)","Outside London","60","[c]","28960","27570"
"Leaver CS","2021","40-49","Unknown","East of England","Outside London","65","[c]","32800","28100"
"Leaver CS","2021","40-49","Unknown","London","London","200","[c]","48030","41090"
"Leaver CS","2021","40-49","Unknown","North East (England)","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","North West (England)","Outside London","95","[c]","26000","21010"
"Leaver CS","2021","40-49","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Scotland","Outside London","120","[c]","33200","27570"
"Leaver CS","2021","40-49","Unknown","South East (England)","Outside London","105","[c]","33640","28640"
"Leaver CS","2021","40-49","Unknown","South West (England)","Outside London","55","[c]","41700","33400"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Wales","Outside London","55","[c]","34680","27570"
"Leaver CS","2021","40-49","Unknown","West Midlands (England)","Outside London","70","[c]","41040","31730"
"Leaver CS","2021","40-49","Unknown","Yorkshire and The Humber","Outside London","80","[c]","33820","27570"
"Leaver CS","2021","50-59","Declared disabled","East Midlands (England)","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","East of England","Outside London","80","[c]","29850","28770"
"Leaver CS","2021","50-59","Declared disabled","London","London","125","[c]","45680","37180"
"Leaver CS","2021","50-59","Declared disabled","North East (England)","Outside London","60","[c]","28280","25950"
"Leaver CS","2021","50-59","Declared disabled","North West (England)","Outside London","100","[c]","31150","27250"
"Leaver CS","2021","50-59","Declared disabled","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Scotland","Outside London","75","[c]","32310","33650"
"Leaver CS","2021","50-59","Declared disabled","South East (England)","Outside London","80","[c]","29580","27010"
"Leaver CS","2021","50-59","Declared disabled","South West (England)","Outside London","80","[c]","33480","31210"
"Leaver CS","2021","50-59","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Wales","Outside London","70","[c]","28180","21910"
"Leaver CS","2021","50-59","Declared disabled","West Midlands (England)","Outside London","80","[c]","30370","27470"
"Leaver CS","2021","50-59","Declared disabled","Yorkshire and The Humber","Outside London","85","[c]","30180","26540"
"Leaver CS","2021","50-59","Declared non-disabled","East Midlands (England)","Outside London","250","[c]","29420","26930"
"Leaver CS","2021","50-59","Declared non-disabled","East of England","Outside London","255","[c]","33810","27370"
"Leaver CS","2021","50-59","Declared non-disabled","London","London","575","[c]","51080","41970"
"Leaver CS","2021","50-59","Declared non-disabled","North East (England)","Outside London","220","[c]","29060","26750"
"Leaver CS","2021","50-59","Declared non-disabled","North West (England)","Outside London","395","[c]","31330","26890"
"Leaver CS","2021","50-59","Declared non-disabled","Northern Ireland","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Scotland","Outside London","270","[c]","35590","27570"
"Leaver CS","2021","50-59","Declared non-disabled","South East (England)","Outside London","290","[c]","32390","28930"
"Leaver CS","2021","50-59","Declared non-disabled","South West (England)","Outside London","300","[c]","36330","29570"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Wales","Outside London","290","[c]","31830","27460"
"Leaver CS","2021","50-59","Declared non-disabled","West Midlands (England)","Outside London","250","[c]","30970","27570"
