"Status","Year","Ethnicity","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","Female","80","65","25920","27570"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","Male","65","65","27130","27570"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","Female","30","25","32560","27570"
"In post","2021","Asian","Cambridgeshire CC","Outside London","Male","50","50","37600","31310"
"In post","2021","Asian","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Camden and City of London","London","Female","325","300","32530","29570"
"In post","2021","Asian","Camden and City of London","London","Male","250","245","34260","29570"
"In post","2021","Asian","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","Female","115","105","28880","25560"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","Male","120","120","30160","25280"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","Male","35","35","33210","29200"
"In post","2021","Asian","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","Female","75","70","33660","29190"
"In post","2021","Asian","City of Edinburgh","Outside London","Male","50","50","35540","31970"
"In post","2021","Asian","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Coventry","Outside London","Female","250","230","33360","29730"
"In post","2021","Asian","Coventry","Outside London","Male","170","170","33950","29730"
"In post","2021","Asian","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Croydon","London","Female","995","900","33330","29370"
"In post","2021","Asian","Croydon","London","Male","615","600","35850","31130"
"In post","2021","Asian","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Darlington","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Asian","Darlington","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derby","Outside London","Female","70","55","24080","21010"
"In post","2021","Asian","Derby","Outside London","Male","40","35","28070","27570"
"In post","2021","Asian","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon CC","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Asian","Devon CC","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Asian","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset CC","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Asian","Dorset CC","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Asian","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dudley","Outside London","Female","55","50","25010","25410"
"In post","2021","Asian","Dudley","Outside London","Male","35","35","22530","21010"
"In post","2021","Asian","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Durham CC","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Asian","Durham CC","Outside London","Male","30","25","26530","21430"
"In post","2021","Asian","Durham CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ealing","London","Female","140","125","31690","31060"
"In post","2021","Asian","Ealing","London","Male","55","50","30590","31060"
"In post","2021","Asian","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Kent","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Asian","East Kent","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Asian","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Lancashire","Outside London","Female","35","30","24470","23870"
"In post","2021","Asian","East Lancashire","Outside London","Male","35","30","24900","27570"
"In post","2021","Asian","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Merseyside","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Asian","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Riding of Yorkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Surrey","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Asian","East Surrey","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Asian","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Sussex CC","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Asian","East Sussex CC","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Asian","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Enfield","London","Female","40","35","30400","31060"
"In post","2021","Asian","Enfield","London","Male","25","25","[c]","[c]"
"In post","2021","Asian","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Falkirk","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Asian","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Glasgow City","Outside London","Female","110","100","27630","24770"
"In post","2021","Asian","Glasgow City","Outside London","Male","90","85","30270","26410"
"In post","2021","Asian","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Asian","Gloucestershire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Asian","Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North East","Outside London","Female","50","45","27050","27570"
"In post","2021","Asian","Greater Manchester North East","Outside London","Male","65","60","27800","27570"
"In post","2021","Asian","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North West","Outside London","Female","45","35","24060","21010"
"In post","2021","Asian","Greater Manchester North West","Outside London","Male","40","35","25020","27570"
"In post","2021","Asian","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South East","Outside London","Female","50","40","24230","21010"
"In post","2021","Asian","Greater Manchester South East","Outside London","Male","35","35","24330","21750"
"In post","2021","Asian","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South West","Outside London","Female","195","170","26980","24940"
"In post","2021","Asian","Greater Manchester South West","Outside London","Male","265","260","29680","27570"
"In post","2021","Asian","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hackney and Newham","London","Female","425","365","30320","30420"
"In post","2021","Asian","Hackney and Newham","London","Male","270","255","33140","31060"
"In post","2021","Asian","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Haringey and Islington","London","Female","75","65","27750","27490"
"In post","2021","Asian","Haringey and Islington","London","Male","80","80","30210","31060"
"In post","2021","Asian","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Harrow and Hillingdon","London","Female","700","620","29880","29080"
"In post","2021","Asian","Harrow and Hillingdon","London","Male","540","515","29810","29030"
"In post","2021","Asian","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Asian","Heart of Essex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hertfordshire","Outside London","Female","215","195","32980","29290"
"In post","2021","Asian","Hertfordshire","Outside London","Male","125","120","34550","31810"
"In post","2021","Asian","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hounslow and Richmond upon Thames","London","Female","430","385","29680","29080"
"In post","2021","Asian","Hounslow and Richmond upon Thames","London","Male","225","220","30070","29080"
"In post","2021","Asian","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","Female","55","50","32520","31060"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","Male","55","55","33490","31060"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent Thames Gateway","Outside London","Female","30","25","28080","29290"
"In post","2021","Asian","Kent Thames Gateway","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Asian","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lambeth","London","Female","250","230","40230","33150"
"In post","2021","Asian","Lambeth","London","Male","135","130","42600","38380"
"In post","2021","Asian","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leeds","Outside London","Female","435","390","29040","27370"
"In post","2021","Asian","Leeds","Outside London","Male","500","485","30570","27570"
"In post","2021","Asian","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicester","Outside London","Female","455","380","24650","21440"
"In post","2021","Asian","Leicester","Outside London","Male","365","345","25110","21490"
"In post","2021","Asian","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire CC and Rutland","Outside London","Female","65","55","26140","24890"
"In post","2021","Asian","Leicestershire CC and Rutland","Outside London","Male","60","55","26530","24890"
"In post","2021","Asian","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lewisham and Southwark","London","Female","70","65","33560","31060"
"In post","2021","Asian","Lewisham and Southwark","London","Male","80","80","30590","29080"
"In post","2021","Asian","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","Outside London","Female","45","40","35830","25040"
"In post","2021","Asian","Liverpool","Outside London","Male","45","45","35000","25690"
"In post","2021","Asian","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","Outside London","Female","65","55","24820","24550"
"In post","2021","Asian","Luton","Outside London","Male","50","45","26010","27290"
"In post","2021","Asian","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Manchester","Outside London","Female","300","275","29520","27570"
"In post","2021","Asian","Manchester","Outside London","Male","325","320","31540","27570"
"In post","2021","Asian","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medway","Outside London","Female","25","20","[c]","[c]"
