"Status","Year","Ethnicity","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Unknown","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Policy","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department for Work and Pensions","Unknown","1605","1500","27980","27570"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Medicine","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Other","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Department of Health and Social Care","Unknown","65","60","37300","32960"
"In post","2021","Mixed","Unknown","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Foreign, Commonwealth and Development Office","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","HM Treasury","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Communications","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Finance","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Human Resources","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Intelligence Analysis","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Operational Delivery","475","430","28480","25630"
"In post","2021","Mixed","Unknown","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Other","40","35","33630","34230"
"In post","2021","Mixed","Unknown","Home Office","Policy","60","60","52520","57430"
"In post","2021","Mixed","Unknown","Home Office","Project Delivery","35","35","44430","41960"
"In post","2021","Mixed","Unknown","Home Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Security","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Home Office","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Medicine","25","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Other","85","85","25340","22390"
"In post","2021","Mixed","Unknown","Ministry of Defence","Policy","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Science and Engineering","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","Ministry of Defence","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Other Cabinet Office Agencies","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Scotland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Scotland Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Scottish Government","Unknown","90","85","42470","38540"
"In post","2021","Mixed","Unknown","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Legal","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Policy","20","15","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Welsh Government","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Chancellor's other departments","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Charity Commission","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Competition and Markets Authority","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Education","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Environment, Food and Rural Affairs","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department of Health and Social Care","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","ESTYN","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","ESTYN","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","ESTYN","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Foreign, Commonwealth and Development Office","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Treasury","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office for Standards in Education","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","United Kingdom Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","United Kingdom Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Wales Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Chancellor's other departments","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Charity Commission","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
