"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Finance","Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Merseyside","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","AO","Heterosexual / straight","35","35","21480","21440"
"In post","2021","Finance","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","AO","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Merseyside","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Merseyside","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Merseyside","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","G7","Heterosexual / straight","35","35","53020","53430"
"In post","2021","Finance","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","HEO","Heterosexual / straight","30","30","31750","31810"
"In post","2021","Finance","Merseyside","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","SEO","Heterosexual / straight","40","40","38340","38630"
"In post","2021","Finance","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","G7","Heterosexual / straight","35","35","52070","52580"
"In post","2021","Finance","Northumberland and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","HEO","Heterosexual / straight","40","40","31720","31810"
"In post","2021","Finance","Northumberland and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","55","55","38240","38630"
"In post","2021","Finance","Northumberland and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Finance","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","G6","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Finance","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","HEO","Heterosexual / straight","35","35","37000","36010"
"In post","2021","Finance","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","SEO","Heterosexual / straight","40","40","45050","45070"
"In post","2021","Finance","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","SEO","Heterosexual / straight","35","35","42230","40580"
"In post","2021","Finance","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","South Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","HEO","Heterosexual / straight","30","30","30300","30200"
"In post","2021","Finance","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","South Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","South Yorkshire","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Southern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Southern Scotland","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Southern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Southern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Southern Scotland","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Southern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Southern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Southern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","EO","Heterosexual / straight","35","30","27040","26350"
"In post","2021","Finance","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
