"Status","Year","Age","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","10","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","20","20","21010","21010"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","Outside London","30","30","21650","21010"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","10","10","21560","21010"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","15","15","22240","21010"
"In post","2021","16-19","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","20","20","22830","21010"
"In post","2021","16-19","Department of Health and Social Care (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Disclosure Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","35","25","19200","18060"
"In post","2021","16-19","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Education and Skills Funding Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","21020","21600"
"In post","2021","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Forestry and Land Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Forestry and Land Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Forestry and Land Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Government Actuary's Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Health and Safety Executive","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Courts and Tribunals Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","East Anglia","Outside London","10","10","23630","22850"
"In post","2021","16-19","HM Prison and Probation Service","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Prison and Probation Service","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","10","10","22310","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","25","20","20370","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","25","20","20370","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","15","15","21580","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","25","25","20140","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","45","45","20480","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","15","10","20140","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","30","30","20140","20140"
"In post","2021","16-19","HM Treasury (excl. agencies)","Inner London - West","London","25","25","23980","24300"
"In post","2021","16-19","Home Office (incl. agencies)","East Anglia","Outside London","10","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Essex","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Kent","Outside London","25","25","21290","21430"
"In post","2021","16-19","Home Office (incl. agencies)","Merseyside","Outside London","10","5","21430","21430"
"In post","2021","16-19","Home Office (incl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","22540","21870"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","21520","20920"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Crime Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Records of Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Rural Payments Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","35","35","21610","21150"
"In post","2021","16-19","Scottish Government (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Eastern Scotland","Outside London","5","5","[c]","[c]"
