"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Female","Heterosexual / straight","50","50","41570","38260"
"In post","2021","Commercial","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Female","Unknown","70","70","48150","40650"
"In post","2021","Commercial","Department of Health and Social Care","Male","Heterosexual / straight","45","45","51870","41950"
"In post","2021","Commercial","Department of Health and Social Care","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Male","Unknown","55","55","49410","40650"
"In post","2021","Commercial","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","90","85","40360","37450"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","55","50","44440","40100"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Female","Heterosexual / straight","45","40","36250","38060"
"In post","2021","Commercial","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Male","Heterosexual / straight","35","35","38430","31810"
"In post","2021","Commercial","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Female","Heterosexual / straight","790","750","34540","33300"
"In post","2021","Commercial","Ministry of Defence","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Female","Undeclared","140","130","35480","33300"
"In post","2021","Commercial","Ministry of Defence","Female","Unknown","55","50","33650","32850"
"In post","2021","Commercial","Ministry of Defence","Male","Heterosexual / straight","795","790","38780","36800"
"In post","2021","Commercial","Ministry of Defence","Male","LGBO","30","30","39280","33300"
"In post","2021","Commercial","Ministry of Defence","Male","Undeclared","155","150","39870","37000"
"In post","2021","Commercial","Ministry of Defence","Male","Unknown","85","85","37210","33300"
"In post","2021","Commercial","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Female","Heterosexual / straight","480","460","42050","38180"
"In post","2021","Commercial","Ministry of Justice","Female","LGBO","25","20","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Female","Undeclared","40","40","41470","38860"
"In post","2021","Commercial","Ministry of Justice","Female","Unknown","40","40","38560","34720"
"In post","2021","Commercial","Ministry of Justice","Male","Heterosexual / straight","350","345","48920","47200"
"In post","2021","Commercial","Ministry of Justice","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Male","Undeclared","40","40","46010","45990"
"In post","2021","Commercial","Ministry of Justice","Male","Unknown","50","50","42540","39610"
"In post","2021","Commercial","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","Female","Heterosexual / straight","130","125","34320","34800"
"In post","2021","Commercial","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","Female","Unknown","50","50","32140","30110"
"In post","2021","Commercial","Other Cabinet Office Agencies","Male","Heterosexual / straight","120","120","35230","34800"
"In post","2021","Commercial","Other Cabinet Office Agencies","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","Male","Unknown","40","40","31220","30180"
"In post","2021","Commercial","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Male","Unknown","30","25","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","The National Archives","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Female","Heterosexual / straight","50","50","46480","44080"
"In post","2021","Commercial","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Male","Heterosexual / straight","105","105","57430","52500"
"In post","2021","Commercial","UK Export Finance","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Female","Heterosexual / straight","55","50","44380","39750"
"In post","2021","Communications","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cabinet Office","Female","Heterosexual / straight","115","115","47340","43080"
"In post","2021","Communications","Cabinet Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cabinet Office","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Communications","Cabinet Office","Female","Unknown","75","70","45330","42260"
"In post","2021","Communications","Cabinet Office","Male","Heterosexual / straight","70","70","47610","40850"
"In post","2021","Communications","Cabinet Office","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Communications","Cabinet Office","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Cabinet Office","Male","Unknown","45","45","51930","45040"
"In post","2021","Communications","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","80","75","44720","41580"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Female","Unknown","45","40","41450","39650"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","50","50","43480","38620"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Male","Unknown","35","35","41740","39650"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Education","Female","Heterosexual / straight","145","135","39670","36960"
"In post","2021","Communications","Department for Education","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","Department for Education","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","Department for Education","Female","Unknown","55","50","37510","34620"
"In post","2021","Communications","Department for Education","Male","Heterosexual / straight","65","65","40560","36870"
"In post","2021","Communications","Department for Education","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","Department for Education","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Communications","Department for Education","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Communications","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
