"Status","Year","Ethnicity","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Blackburn with Darwen","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Blackburn with Darwen","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Blackburn with Darwen","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","AO","25","25","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","EO","40","40","27480","27570"
"In post","2021","Asian","Blackpool","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bournemouth and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bradford","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Asian","Bradford","Outside London","AO","335","280","20410","20140"
"In post","2021","Asian","Bradford","Outside London","EO","225","210","26760","27570"
"In post","2021","Asian","Bradford","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bradford","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Asian","Bradford","Outside London","HEO","60","55","30900","31810"
"In post","2021","Asian","Bradford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bradford","Outside London","SEO","30","25","[c]","[c]"
"In post","2021","Asian","Bradford","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brent","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brent","London","AO","35","30","24060","23500"
"In post","2021","Asian","Brent","London","EO","80","75","30770","31060"
"In post","2021","Asian","Brent","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brent","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brent","London","HEO","10","10","[c]","[c]"
"In post","2021","Asian","Brent","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brent","London","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bristol, City of","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bristol, City of","Outside London","AO","40","35","21340","21010"
"In post","2021","Asian","Bristol, City of","Outside London","EO","40","35","26630","27570"
"In post","2021","Asian","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bristol, City of","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Asian","Bristol, City of","Outside London","HEO","30","30","32490","31810"
"In post","2021","Asian","Bristol, City of","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Bristol, City of","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","Asian","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bromley","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bromley","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bromley","London","EO","15","15","[c]","[c]"
"In post","2021","Asian","Bromley","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bromley","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","AO","30","25","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","EO","30","30","27840","27570"
"In post","2021","Asian","Buckinghamshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","AO","30","25","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","EO","100","95","27440","27570"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Calderdale and Kirklees","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","EO","30","30","27420","27570"
"In post","2021","Asian","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","HEO","20","15","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Asian","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Camden and City of London","London","AA","15","15","[c]","[c]"
"In post","2021","Asian","Camden and City of London","London","AO","140","125","23980","23500"
"In post","2021","Asian","Camden and City of London","London","EO","190","185","29510","29570"
"In post","2021","Asian","Camden and City of London","London","G6","10","10","[c]","[c]"
"In post","2021","Asian","Camden and City of London","London","G7","35","35","58790","59160"
"In post","2021","Asian","Camden and City of London","London","HEO","135","130","35610","36160"
"In post","2021","Asian","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Camden and City of London","London","SEO","45","45","42880","42060"
"In post","2021","Asian","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","AO","95","80","20640","20140"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","EO","70","70","26580","25560"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","HEO","30","30","32910","31810"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Cardiff and Vale of Glamorgan","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Causeway Coast and Glens","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Causeway Coast and Glens","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Causeway Coast and Glens","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","AO","25","25","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","EO","35","35","27660","27570"
"In post","2021","Asian","City of Edinburgh","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","HEO","25","25","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","SEO","25","25","[c]","[c]"
"In post","2021","Asian","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Clackmannanshire and Fife","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Clackmannanshire and Fife","Outside London","AO","[c]","[c]","[c]","[c]"
