"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Outside London","AA","125","[c]","20820","20810"
"Leaver CS","2021","Scottish Government","Outside London","AO","220","[c]","23380","22820"
"Leaver CS","2021","Scottish Government","Outside London","EO","220","[c]","30440","30160"
"Leaver CS","2021","Scottish Government","Outside London","G6","60","[c]","71100","73810"
"Leaver CS","2021","Scottish Government","Outside London","G7","55","[c]","57160","56800"
"Leaver CS","2021","Scottish Government","Outside London","HEO","130","[c]","34940","35110"
"Leaver CS","2021","Scottish Government","Outside London","SCS level","20","[c]","94030","83970"
"Leaver CS","2021","Scottish Government","Outside London","SEO","115","[c]","44960","46600"
"Leaver CS","2021","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","SEO","10","[c]","36500","36500"
"Leaver CS","2021","United Kingdom Statistics Authority","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","AA","35","[c]","19210","18320"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","AO","115","[c]","19430","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","EO","25","[c]","23730","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","G7","25","[c]","51870","50090"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","HEO","35","[c]","30290","29540"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","SEO","40","[c]","37550","37020"
"Leaver CS","2021","Wales Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","HEO","10","[c]","38500","38000"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","AO","30","[c]","22650","23250"
"Leaver CS","2021","Welsh Government","Outside London","EO","25","[c]","28360","28850"
"Leaver CS","2021","Welsh Government","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Outside London","G7","20","[c]","58760","60830"
"Leaver CS","2021","Welsh Government","Outside London","HEO","35","[c]","36400","37410"
"Leaver CS","2021","Welsh Government","Outside London","SCS level","15","[c]","88710","80410"
"Leaver CS","2021","Welsh Government","Outside London","SEO","10","[c]","45160","45850"
"Leaver Dept.","2021","Attorney General's Departments","London","AO","15","[c]","23590","23520"
"Leaver Dept.","2021","Attorney General's Departments","London","EO","30","[c]","27400","27350"
"Leaver Dept.","2021","Attorney General's Departments","London","G6","25","[c]","67000","65630"
"Leaver Dept.","2021","Attorney General's Departments","London","G7","40","[c]","52810","51330"
"Leaver Dept.","2021","Attorney General's Departments","London","HEO","25","[c]","32850","31560"
"Leaver Dept.","2021","Attorney General's Departments","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","SEO","10","[c]","39450","38290"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","AO","15","[c]","22130","21950"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","G7","15","[c]","55470","55000"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","London","AO","15","[c]","23260","22650"
"Leaver Dept.","2021","Cabinet Office","London","EO","100","[c]","27460","27500"
"Leaver Dept.","2021","Cabinet Office","London","G6","50","[c]","66280","65960"
"Leaver Dept.","2021","Cabinet Office","London","G7","200","[c]","55390","54700"
"Leaver Dept.","2021","Cabinet Office","London","HEO","210","[c]","34350","34550"
"Leaver Dept.","2021","Cabinet Office","London","SCS level","50","[c]","84780","78000"
"Leaver Dept.","2021","Cabinet Office","London","SEO","45","[c]","41190","40600"
"Leaver Dept.","2021","Cabinet Office","Outside London","AO","35","[c]","20350","20580"
"Leaver Dept.","2021","Cabinet Office","Outside London","EO","10","[c]","24580","24870"
"Leaver Dept.","2021","Cabinet Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","G7","15","[c]","51360","52630"
"Leaver Dept.","2021","Cabinet Office","Outside London","HEO","20","[c]","33170","32690"
"Leaver Dept.","2021","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Outside London","SEO","15","[c]","38310","37300"
"Leaver Dept.","2021","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","EO","15","[c]","26940","26760"
"Leaver Dept.","2021","Cabinet Office","Unknown","G6","15","[c]","64350","64170"
"Leaver Dept.","2021","Cabinet Office","Unknown","G7","35","[c]","55340","54700"
"Leaver Dept.","2021","Cabinet Office","Unknown","HEO","540","[c]","31510","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","SCS level","10","[c]","83490","74670"
"Leaver Dept.","2021","Cabinet Office","Unknown","SEO","10","[c]","41030","40600"
"Leaver Dept.","2021","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","EO","30","[c]","27540","27020"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","G6","40","[c]","64610","64700"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","G7","130","[c]","53520","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","HEO","115","[c]","33040","33570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","25","[c]","93500","80390"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","SEO","80","[c]","40190","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","AO","30","[c]","20600","20880"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","EO","45","[c]","24740","24250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","G7","20","[c]","53240","53060"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","HEO","30","[c]","30050","30170"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","SEO","15","[c]","42190","43340"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","G7","15","[c]","53260","53560"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","EO","30","[c]","25460","25110"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G6","20","[c]","61890","61340"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","G7","65","[c]","53190","50840"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","HEO","85","[c]","34880","32660"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","EO","20","[c]","28820","28500"
"Leaver Dept.","2021","Department for Education","London","G6","15","[c]","65750","65370"
"Leaver Dept.","2021","Department for Education","London","G7","40","[c]","55140","54400"
"Leaver Dept.","2021","Department for Education","London","HEO","40","[c]","34910","33680"
"Leaver Dept.","2021","Department for Education","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","London","SEO","30","[c]","42680","40940"
"Leaver Dept.","2021","Department for Education","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","EO","10","[c]","26180","25000"
"Leaver Dept.","2021","Department for Education","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","G7","15","[c]","51280","50630"
"Leaver Dept.","2021","Department for Education","Outside London","HEO","25","[c]","31170","30200"
"Leaver Dept.","2021","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outside London","SEO","20","[c]","37630","37100"
"Leaver Dept.","2021","Department for Education","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","EO","40","[c]","29600","28170"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","G6","20","[c]","64950","64290"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","G7","55","[c]","55020","54280"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","HEO","130","[c]","33900","33500"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","SCS level","10","[c]","78470","75390"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","London","SEO","40","[c]","40940","39910"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","AO","60","[c]","21010","21050"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","EO","30","[c]","25320","25100"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","G7","35","[c]","50720","49360"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","HEO","50","[c]","30860","30040"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Outside London","SEO","55","[c]","38700","37240"
"Leaver Dept.","2021","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","EO","25","[c]","26550","26200"
"Leaver Dept.","2021","Department for International Trade","London","G6","10","[c]","66290","61410"
"Leaver Dept.","2021","Department for International Trade","London","G7","55","[c]","51870","50700"
"Leaver Dept.","2021","Department for International Trade","London","HEO","60","[c]","31690","31180"
"Leaver Dept.","2021","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","SEO","50","[c]","38640","38540"
"Leaver Dept.","2021","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","G7","15","[c]","53760","53400"
"Leaver Dept.","2021","Department for International Trade","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","London","EO","20","[c]","30680","29700"
"Leaver Dept.","2021","Department for Transport","London","G6","10","[c]","67200","66090"
"Leaver Dept.","2021","Department for Transport","London","G7","45","[c]","54380","54650"
"Leaver Dept.","2021","Department for Transport","London","HEO","70","[c]","35040","34700"
"Leaver Dept.","2021","Department for Transport","London","SCS level","10","[c]","92670","80070"
"Leaver Dept.","2021","Department for Transport","London","SEO","40","[c]","43160","42890"
"Leaver Dept.","2021","Department for Transport","Outside London","AA","10","[c]","17800","17800"
"Leaver Dept.","2021","Department for Transport","Outside London","AO","75","[c]","21690","21590"
"Leaver Dept.","2021","Department for Transport","Outside London","EO","45","[c]","26690","26350"
"Leaver Dept.","2021","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Outside London","G7","10","[c]","56810","54240"
"Leaver Dept.","2021","Department for Transport","Outside London","HEO","35","[c]","32150","31860"
"Leaver Dept.","2021","Department for Transport","Outside London","SEO","25","[c]","41130","41090"
"Leaver Dept.","2021","Department for Work and Pensions","London","AO","15","[c]","24980","25110"
"Leaver Dept.","2021","Department for Work and Pensions","London","EO","90","[c]","30920","31060"
"Leaver Dept.","2021","Department for Work and Pensions","London","G6","15","[c]","70220","70860"
"Leaver Dept.","2021","Department for Work and Pensions","London","G7","25","[c]","56360","54880"
"Leaver Dept.","2021","Department for Work and Pensions","London","HEO","40","[c]","35770","36650"
"Leaver Dept.","2021","Department for Work and Pensions","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","London","SEO","25","[c]","42140","40270"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","AO","320","[c]","21030","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","EO","550","[c]","27570","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","G6","20","[c]","64310","63680"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","G7","35","[c]","51770","50820"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","HEO","140","[c]","32370","31990"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Outside London","SEO","80","[c]","37230","35400"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","EO","10","[c]","28520","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","G7","50","[c]","54370","53620"
"Leaver Dept.","2021","Department of Health and Social Care","London","HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","HEO","10","[c]","33040","32830"
"Leaver Dept.","2021","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","G6","30","[c]","67100","66710"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","G7","55","[c]","54230","53000"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","HEO","90","[c]","36830","38600"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Outside London","SEO","10","[c]","41990","42720"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","G6","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","G7","75","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","HEO","80","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","SEO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","AO","685","[c]","20840","21100"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","EO","290","[c]","25540","25860"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","G7","45","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","HEO","160","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","SEO","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","HEO","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","AO","25","[c]","25390","25630"
"Leaver Dept.","2021","Home Office","London","EO","120","[c]","28860","28670"
