"Status","Year","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Inner London - West","LGBO","65","65","50620","52850"
"In post","2021","Finance","Inner London - West","Undeclared","175","175","50230","46970"
"In post","2021","Finance","Inner London - West","Unknown","375","370","45050","40650"
"In post","2021","Finance","Kent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancashire","Heterosexual / straight","75","70","38630","34310"
"In post","2021","Finance","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lancashire","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Lancashire","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","Heterosexual / straight","165","160","36100","31810"
"In post","2021","Finance","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Merseyside","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Merseyside","Unknown","50","50","28810","22360"
"In post","2021","Finance","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","Heterosexual / straight","110","110","38420","36970"
"In post","2021","Finance","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","North Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","Heterosexual / straight","215","205","37800","37920"
"In post","2021","Finance","Northumberland and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","Undeclared","25","20","[c]","[c]"
"In post","2021","Finance","Northumberland and Tyne and Wear","Unknown","100","90","33300","31810"
"In post","2021","Finance","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","Heterosexual / straight","70","65","46340","40750"
"In post","2021","Finance","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","Undeclared","15","15","[c]","[c]"
"In post","2021","Finance","Outer London - South","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","Heterosexual / straight","45","45","40630","36270"
"In post","2021","Finance","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Heterosexual / straight","110","105","39730","38630"
"In post","2021","Finance","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Heterosexual / straight","70","70","40450","37030"
"In post","2021","Finance","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Heterosexual / straight","85","80","39180","33930"
"In post","2021","Finance","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Unknown","60","55","32180","26120"
"In post","2021","Finance","Surrey, East and West Sussex","Heterosexual / straight","180","165","34210","31810"
"In post","2021","Finance","Surrey, East and West Sussex","LGBO","10","10","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Undeclared","35","30","33150","28550"
"In post","2021","Finance","Surrey, East and West Sussex","Unknown","65","60","26090","21680"
"In post","2021","Finance","Tees Valley and Durham","Heterosexual / straight","60","60","39530","36640"
"In post","2021","Finance","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Heterosexual / straight","370","300","24980","21440"
"In post","2021","Finance","West Central Scotland","LGBO","10","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Undeclared","55","45","23390","21440"
"In post","2021","Finance","West Central Scotland","Unknown","160","135","24540","20140"
"In post","2021","Finance","West Midlands","Heterosexual / straight","185","180","39820","36780"
"In post","2021","Finance","West Midlands","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands","Undeclared","20","20","[c]","[c]"
"In post","2021","Finance","West Midlands","Unknown","70","65","38830","37580"
"In post","2021","Finance","West Wales and The Valleys","Heterosexual / straight","140","135","34050","31380"
"In post","2021","Finance","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Undeclared","35","35","36640","33350"
"In post","2021","Finance","West Wales and The Valleys","Unknown","30","30","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Heterosexual / straight","330","300","33690","28130"
"In post","2021","Finance","West Yorkshire","LGBO","20","15","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Undeclared","65","55","29230","21440"
"In post","2021","Finance","West Yorkshire","Unknown","275","240","27640","21440"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","80","80","31160","26520"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Unknown","70","65","26300","21050"
"In post","2021","Grants Management","Cheshire","Heterosexual / straight","35","35","24450","24920"
"In post","2021","Grants Management","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Unknown","60","55","24970","24920"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Heterosexual / straight","265","230","24990","21050"
"In post","2021","Grants Management","Cumbria","LGBO","20","20","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Undeclared","15","15","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Unknown","350","310","23030","21050"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Unknown","40","40","24670","23670"
"In post","2021","Grants Management","Devon","Heterosexual / straight","105","95","26740","25880"
"In post","2021","Grants Management","Devon","LGBO","10","10","[c]","[c]"
"In post","2021","Grants Management","Devon","Undeclared","10","5","[c]","[c]"
"In post","2021","Grants Management","Devon","Unknown","65","60","26940","25190"
"In post","2021","Grants Management","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Grants Management","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Unknown","30","30","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","20","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","40","35","24820","25250"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Unknown","90","85","24890","21050"
"In post","2021","Grants Management","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Heterosexual / straight","60","55","30710","26520"
"In post","2021","Grants Management","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Unknown","75","70","23610","21050"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Heterosexual / straight","130","115","25570","21050"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Unknown","110","105","25010","21050"
"In post","2021","Grants Management","Shropshire and Staffordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Grants Management","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Unknown","45","40","25340","21050"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Heterosexual / straight","30","30","37610","32810"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","105","100","38330","33300"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Heterosexual / straight","55","50","42290","39940"
"In post","2021","Human Resources","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Heterosexual / straight","300","285","39220","33840"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","LGBO","20","15","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Undeclared","25","25","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Unknown","90","85","34390","31810"
"In post","2021","Human Resources","Devon","Heterosexual / straight","35","30","34700","32360"
"In post","2021","Human Resources","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Unknown","75","70","37660","33050"
"In post","2021","Human Resources","Dorset and Somerset","Heterosexual / straight","45","45","35270","32810"
"In post","2021","Human Resources","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Heterosexual / straight","105","95","35960","31780"
"In post","2021","Human Resources","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","East Wales","Heterosexual / straight","340","315","35690","31090"
"In post","2021","Human Resources","East Wales","LGBO","20","20","[c]","[c]"
"In post","2021","Human Resources","East Wales","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","East Wales","Unknown","65","60","35020","30130"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Heterosexual / straight","180","175","37070","35480"
"In post","2021","Human Resources","Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Undeclared","30","25","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Unknown","60","60","31820","30160"
"In post","2021","Human Resources","Essex","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Human Resources","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","740","690","36770","32780"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","30","30","31930","28920"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","80","75","35180","33150"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","70","65","32050","28260"
"In post","2021","Human Resources","Greater Manchester","Heterosexual / straight","470","450","34570","32000"
"In post","2021","Human Resources","Greater Manchester","LGBO","40","40","34840","31810"
"In post","2021","Human Resources","Greater Manchester","Undeclared","45","45","31890","25880"
"In post","2021","Human Resources","Greater Manchester","Unknown","115","110","33040","31810"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Heterosexual / straight","225","215","34840","31040"
"In post","2021","Human Resources","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Undeclared","20","20","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","85","80","38040","31180"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Unknown","25","25","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","Heterosexual / straight","330","315","48630","43640"
"In post","2021","Human Resources","Inner London - East","LGBO","20","20","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","Undeclared","30","30","44890","40070"
"In post","2021","Human Resources","Inner London - East","Unknown","55","50","46340","41760"
"In post","2021","Human Resources","Inner London - West","Heterosexual / straight","1540","1495","47130","42200"
"In post","2021","Human Resources","Inner London - West","LGBO","155","150","45890","42270"
"In post","2021","Human Resources","Inner London - West","Undeclared","120","115","46210","42650"
"In post","2021","Human Resources","Inner London - West","Unknown","265","260","40950","35220"
"In post","2021","Human Resources","Kent","Heterosexual / straight","35","35","36660","31500"
"In post","2021","Human Resources","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Heterosexual / straight","180","165","28060","26670"
"In post","2021","Human Resources","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Undeclared","20","15","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Unknown","25","20","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Heterosexual / straight","235","220","34290","31660"
"In post","2021","Human Resources","Merseyside","LGBO","15","15","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Undeclared","25","20","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Unknown","55","50","29650","28130"
"In post","2021","Human Resources","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Heterosexual / straight","70","70","39550","36210"
"In post","2021","Human Resources","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Heterosexual / straight","425","395","28480","25550"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","LGBO","25","25","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Undeclared","30","25","24220","20800"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Unknown","70","65","25620","22650"
"In post","2021","Human Resources","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Heterosexual / straight","70","70","52540","52570"
"In post","2021","Human Resources","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Undeclared","15","15","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Unknown","15","15","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Heterosexual / straight","35","30","40550","35530"
"In post","2021","Human Resources","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Heterosexual / straight","50","45","39940","39710"
"In post","2021","Human Resources","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Heterosexual / straight","80","75","39760","37860"
"In post","2021","Human Resources","South Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Heterosexual / straight","60","60","39590","33930"
"In post","2021","Human Resources","Southern Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Unknown","20","20","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Heterosexual / straight","70","60","34760","28130"
"In post","2021","Human Resources","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Undeclared","15","10","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Unknown","40","35","24770","21440"
"In post","2021","Human Resources","Tees Valley and Durham","Heterosexual / straight","45","45","34100","30640"
"In post","2021","Human Resources","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Heterosexual / straight","15","15","[c]","[c]"
