"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","East Midlands (England)","Nottingham","SEO","15","15","39920","39850"
"In post","2021","Commercial","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South and West Derbyshire","G7","5","5","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South and West Derbyshire","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Bedford","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Cambridgeshire CC","EO","10","10","26620","26670"
"In post","2021","Commercial","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Cambridgeshire CC","HEO","20","20","34050","34370"
"In post","2021","Commercial","East of England","Cambridgeshire CC","SEO","20","20","43240","42080"
"In post","2021","Commercial","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Norwich and East Norfolk","EO","10","10","[c]","[c]"
"In post","2021","Commercial","East of England","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Norwich and East Norfolk","G7","5","5","[c]","[c]"
"In post","2021","Commercial","East of England","Norwich and East Norfolk","HEO","30","30","29530","29070"
"In post","2021","Commercial","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Norwich and East Norfolk","SEO","45","45","38040","35940"
"In post","2021","Commercial","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Peterborough","HEO","10","10","31180","30230"
"In post","2021","Commercial","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Peterborough","SEO","15","15","43280","42240"
"In post","2021","Commercial","East of England","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Suffolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Suffolk","G7","5","5","[c]","[c]"
"In post","2021","Commercial","East of England","Suffolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East of England","Suffolk","SEO","10","10","42800","42540"
"In post","2021","Commercial","East of England","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Barnet","EO","5","5","[c]","[c]"
"In post","2021","Commercial","London","Barnet","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Barnet","G7","5","5","[c]","[c]"
"In post","2021","Commercial","London","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Croydon","AO","15","15","24980","24440"
"In post","2021","Commercial","London","Croydon","EO","20","20","30450","30110"
"In post","2021","Commercial","London","Croydon","G6","5","5","[c]","[c]"
"In post","2021","Commercial","London","Croydon","G7","15","15","65640","67890"
"In post","2021","Commercial","London","Croydon","HEO","30","30","36540","35610"
"In post","2021","Commercial","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Croydon","SEO","60","60","46960","46600"
"In post","2021","Commercial","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","AO","20","20","22620","22120"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","G6","5","5","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","G7","5","5","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","HEO","10","5","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","EO","5","5","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","G7","5","5","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","HEO","10","10","33440","32870"
"In post","2021","Commercial","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","SEO","25","25","42110","42000"
"In post","2021","Commercial","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Westminster","AO","10","10","24040","24230"
"In post","2021","Commercial","London","Westminster","EO","60","55","28780","29240"
"In post","2021","Commercial","London","Westminster","G6","70","65","72860","71080"
"In post","2021","Commercial","London","Westminster","G7","110","105","57560","54760"
"In post","2021","Commercial","London","Westminster","HEO","85","80","35050","34710"
"In post","2021","Commercial","London","Westminster","SCS level","50","45","86340","77510"
"In post","2021","Commercial","London","Westminster","SEO","180","175","42980","41820"
"In post","2021","Commercial","London","Westminster","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","North East (England)","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Darlington","G6","5","5","[c]","[c]"
"In post","2021","Commercial","North East (England)","Darlington","G7","10","10","51680","50520"
"In post","2021","Commercial","North East (England)","Darlington","HEO","15","15","30180","30090"
"In post","2021","Commercial","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Darlington","SEO","15","15","38520","37100"
"In post","2021","Commercial","North East (England)","Durham CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","SEO","15","15","45300","42910"
"In post","2021","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","G7","5","5","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","SEO","10","10","39760","40930"
"In post","2021","Commercial","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Blackpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Blackpool","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","SEO","10","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","EO","10","10","26720","26980"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","G7","10","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","HEO","15","15","32130","31810"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","SEO","30","30","41060","38630"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Liverpool","EO","30","25","23240","22240"
"In post","2021","Commercial","North West (England)","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Liverpool","G7","25","25","48240","46920"
"In post","2021","Commercial","North West (England)","Liverpool","HEO","55","55","28010","27770"
"In post","2021","Commercial","North West (England)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Liverpool","SEO","85","80","36720","35420"
"In post","2021","Commercial","North West (England)","Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Manchester","EO","20","20","25830","25310"
"In post","2021","Commercial","North West (England)","Manchester","G6","10","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","Manchester","G7","25","20","51460","50130"
"In post","2021","Commercial","North West (England)","Manchester","HEO","30","25","30880","30090"
"In post","2021","Commercial","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Manchester","SEO","60","55","39330","37100"
"In post","2021","Commercial","North West (England)","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","SEO","10","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","West Cumbria","Unknown","15","15","39570","38860"
"In post","2021","Commercial","North West (England)","Wirral","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Antrim and Newtownabbey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","HEO","10","10","37810","36460"
"In post","2021","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","SEO","10","10","47440","46410"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","AA","10","5","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","AO","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","G7","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","HEO","10","10","36300","36780"
"In post","2021","Commercial","Scotland","City of Edinburgh","SEO","10","10","44960","45220"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","AO","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","EO","20","20","27270","26670"
"In post","2021","Commercial","Scotland","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","HEO","35","35","34560","34610"
"In post","2021","Commercial","Scotland","Glasgow City","SEO","20","20","41660","42080"
"In post","2021","Commercial","Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Perth and Kinross and Stirling","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Perth and Kinross and Stirling","AO","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","Perth and Kinross and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","South Lanarkshire","EO","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","South Lanarkshire","G7","15","15","50340","51960"
"In post","2021","Commercial","Scotland","South Lanarkshire","HEO","15","15","33370","33930"
"In post","2021","Commercial","Scotland","South Lanarkshire","SEO","30","30","41050","39860"
"In post","2021","Commercial","Scotland","West Lothian","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","West Lothian","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","West Lothian","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","West Lothian","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","SEO","10","10","39960","39760"
"In post","2021","Commercial","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Brighton and Hove","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","EO","10","10","26790","27030"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","HEO","15","15","35540","35300"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","SEO","20","20","42860","42000"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","EO","35","35","26100","26670"
"In post","2021","Commercial","South East (England)","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","HEO","40","40","33260","33460"
"In post","2021","Commercial","South East (England)","Central Hampshire","SEO","50","50","41070","42080"
