"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","EO","50","[c]","27130","27130"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Operational Delivery","SEO/HEO","40","[c]","34870","33840"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Land Registry","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","EO","60","[c]","25820","25930"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Property","SEO/HEO","35","[c]","39630","42000"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","AA/AO","1130","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","EO","655","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","G6/G7","210","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","SEO/HEO","675","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Economics","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Policy","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Treasury","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","AA/AO","180","[c]","21370","21430"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","EO","180","[c]","26960","27240"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Operational Delivery","SEO/HEO","45","[c]","36260","35380"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Policy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","AA/AO","160","[c]","21540","21010"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","EO","130","[c]","26330","26390"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","SEO/HEO","65","[c]","37070","36130"
"Leaver CS","2021","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","SEO/HEO","30","[c]","37650","38240"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Digital, Data and Technology","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Finance","SEO/HEO","35","[c]","39620","39520"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Intelligence Analysis","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","SEO/HEO","35","[c]","38460","37890"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","AA/AO","255","[c]","20590","20920"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","EO","205","[c]","27880","29930"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","SEO/HEO","100","[c]","35130","33500"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","SEO/HEO","115","[c]","36230","37060"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","SEO/HEO","45","[c]","36660","36100"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","AA/AO","55","[c]","18940","17180"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","EO","40","[c]","24180","25270"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","SEO/HEO","105","[c]","35970","34410"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","AA/AO","150","[c]","27830","22440"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
