"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Analysis","Department for Transport","Westminster","15","15","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Transport","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department for Work and Pensions","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department of Health and Social Care","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Department of Health and Social Care","Westminster","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","ESTYN","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Foreign, Commonwealth and Development Office","Westminster","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Liverpool","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Manchester","20","20","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Revenue and Customs","Westminster","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","HM Treasury","Westminster","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Central Hampshire","45","45","38960","37320"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Westminster","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Defence","Wiltshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","Westminster","15","15","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Leeds","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Tower Hamlets","25","25","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Ministry of Justice","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office for Standards in Education","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office for Standards in Education","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office for Standards in Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office for Standards in Education","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office for Standards in Education","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office for Standards in Education","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office for Standards in Education","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Scottish Government","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Monmouthshire and Newport","85","80","36330","36030"
"In post","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","South Hampshire","45","45","37410","37020"
"In post","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Westminster","20","15","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Welsh Government","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Attorney General's Departments","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Attorney General's Departments","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Westminster","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cabinet Office","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Chancellor's other departments","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Chancellor's other departments","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Chancellor's other departments","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Competition and Markets Authority","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
