"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Debt","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Midlands","SEO/HEO","HEO","10","10","31930","31810"
"In post","2021","Debt","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Yorkshire","AA/AO","AO","270","240","20440","20140"
"In post","2021","Debt","West Yorkshire","EO","EO","100","90","26070","25560"
"In post","2021","Debt","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Yorkshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Debt","West Yorkshire","SEO/HEO","HEO","30","25","31780","31810"
"In post","2021","Debt","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","EO","EO","20","20","29540","29670"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","SEO/HEO","HEO","30","30","38280","37640"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","SEO/HEO","SEO","15","15","41220","40720"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","55","50","29250","27060"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","10","10","71130","64680"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","55","55","53940","51760"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","50","50","33770","34130"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","75","70","42490","40520"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire","EO","EO","20","20","28730","28840"
"In post","2021","Digital, Data & Technology","Cheshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire","G6/G7","G7","50","50","49910","48370"
"In post","2021","Digital, Data & Technology","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire","SEO/HEO","HEO","30","30","34410","36740"
"In post","2021","Digital, Data & Technology","Cheshire","SEO/HEO","SEO","20","20","41410","38580"
"In post","2021","Digital, Data & Technology","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cumbria","EO","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cumbria","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","EO","EO","40","40","26150","26470"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","G6/G7","G7","30","30","55370","52580"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","SEO/HEO","HEO","50","50","31740","31810"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","SEO/HEO","SEO","70","65","42010","41920"
"In post","2021","Digital, Data & Technology","Devon","AA/AO","AA","40","40","20400","19730"
"In post","2021","Digital, Data & Technology","Devon","AA/AO","AO","25","20","22310","22350"
"In post","2021","Digital, Data & Technology","Devon","EO","EO","245","235","28530","27130"
"In post","2021","Digital, Data & Technology","Devon","G6/G7","G6","75","65","63280","61670"
"In post","2021","Digital, Data & Technology","Devon","G6/G7","G7","205","195","50330","48540"
"In post","2021","Digital, Data & Technology","Devon","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Devon","SEO/HEO","HEO","365","345","35380","34170"
"In post","2021","Digital, Data & Technology","Devon","SEO/HEO","SEO","420","400","41760","41900"
"In post","2021","Digital, Data & Technology","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","EO","EO","35","35","26840","26740"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","G6/G7","G7","25","25","53200","53720"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","SEO/HEO","HEO","85","85","33650","33290"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","SEO/HEO","SEO","75","75","43020","42510"
"In post","2021","Digital, Data & Technology","East Anglia","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Anglia","EO","EO","50","45","25440","25890"
"In post","2021","Digital, Data & Technology","East Anglia","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Anglia","G6/G7","G7","20","20","48210","48370"
"In post","2021","Digital, Data & Technology","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Anglia","SEO/HEO","HEO","60","60","31840","31960"
"In post","2021","Digital, Data & Technology","East Anglia","SEO/HEO","SEO","20","20","39190","37300"
"In post","2021","Digital, Data & Technology","East Wales","AA/AO","AO","20","20","21010","20140"
"In post","2021","Digital, Data & Technology","East Wales","EO","EO","215","210","27520","25560"
"In post","2021","Digital, Data & Technology","East Wales","G6/G7","G6","40","40","63580","64400"
"In post","2021","Digital, Data & Technology","East Wales","G6/G7","G7","200","200","53700","51640"
"In post","2021","Digital, Data & Technology","East Wales","SCS level","SCS level","10","10","86810","77400"
"In post","2021","Digital, Data & Technology","East Wales","SEO/HEO","HEO","275","270","33690","33020"
"In post","2021","Digital, Data & Technology","East Wales","SEO/HEO","SEO","290","285","41200","39780"
"In post","2021","Digital, Data & Technology","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","EO","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Eastern Scotland","AA/AO","AO","15","15","22990","22820"
"In post","2021","Digital, Data & Technology","Eastern Scotland","EO","EO","75","75","29470","29350"
"In post","2021","Digital, Data & Technology","Eastern Scotland","G6/G7","G6","10","10","70410","67390"
"In post","2021","Digital, Data & Technology","Eastern Scotland","G6/G7","G7","25","25","54720","55420"
"In post","2021","Digital, Data & Technology","Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Eastern Scotland","SEO/HEO","HEO","75","75","34700","34750"
"In post","2021","Digital, Data & Technology","Eastern Scotland","SEO/HEO","SEO","55","55","43850","45190"
"In post","2021","Digital, Data & Technology","Essex","AA/AO","AA","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex","EO","EO","45","40","26420","25560"
"In post","2021","Digital, Data & Technology","Essex","G6/G7","G6","15","15","62810","64670"
"In post","2021","Digital, Data & Technology","Essex","G6/G7","G7","30","25","52230","52580"
"In post","2021","Digital, Data & Technology","Essex","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex","SEO/HEO","HEO","115","105","32620","31810"
"In post","2021","Digital, Data & Technology","Essex","SEO/HEO","SEO","80","75","39320","38630"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","25","25","21540","21050"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","150","145","26730","26670"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","40","40","63080","62320"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","120","120","51300","49410"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","10","10","89940","88900"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","150","145","33120","33000"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","165","160","40210","40320"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","55","50","37920","37030"
"In post","2021","Digital, Data & Technology","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester","EO","EO","30","30","25340","25560"
"In post","2021","Digital, Data & Technology","Greater Manchester","G6/G7","G6","30","30","66190","64670"
"In post","2021","Digital, Data & Technology","Greater Manchester","G6/G7","G7","75","75","51780","52580"
"In post","2021","Digital, Data & Technology","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester","SEO/HEO","HEO","105","105","31220","31810"
"In post","2021","Digital, Data & Technology","Greater Manchester","SEO/HEO","SEO","115","115","37570","38630"
"In post","2021","Digital, Data & Technology","Greater Manchester","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","AA/AO","AO","20","20","21160","20920"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","EO","EO","100","95","26910","26670"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","G6","10","10","65490","62240"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","G7","60","55","52450","51640"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","HEO","95","95","32720","33020"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","SEO","65","65","38250","38650"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","EO","EO","20","20","26020","26670"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","20","20","31720","31690"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","10","10","37600","35900"
"In post","2021","Digital, Data & Technology","Highlands and Islands","EO","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Highlands and Islands","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Highlands and Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Inner London - East","AA/AO","AO","20","20","24350","24310"
"In post","2021","Digital, Data & Technology","Inner London - East","EO","EO","130","130","29370","28820"
"In post","2021","Digital, Data & Technology","Inner London - East","G6/G7","G6","135","130","70560","70350"
"In post","2021","Digital, Data & Technology","Inner London - East","G6/G7","G7","540","530","57660","56340"
"In post","2021","Digital, Data & Technology","Inner London - East","SCS level","SCS level","45","45","96350","97750"
"In post","2021","Digital, Data & Technology","Inner London - East","SEO/HEO","HEO","185","180","35360","34550"
"In post","2021","Digital, Data & Technology","Inner London - East","SEO/HEO","SEO","230","225","42700","41760"
"In post","2021","Digital, Data & Technology","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Inner London - West","AA/AO","AO","20","20","26270","24900"
"In post","2021","Digital, Data & Technology","Inner London - West","EO","EO","180","175","29160","29460"
"In post","2021","Digital, Data & Technology","Inner London - West","G6/G7","G6","130","130","68190","66960"
"In post","2021","Digital, Data & Technology","Inner London - West","G6/G7","G7","635","625","58870","57080"
"In post","2021","Digital, Data & Technology","Inner London - West","SCS level","SCS level","80","80","90000","83490"
"In post","2021","Digital, Data & Technology","Inner London - West","SEO/HEO","HEO","400","395","34760","34550"
"In post","2021","Digital, Data & Technology","Inner London - West","SEO/HEO","SEO","425","415","42760","41810"
"In post","2021","Digital, Data & Technology","Inner London - West","Unknown","Unknown","10","10","38310","36360"
"In post","2021","Digital, Data & Technology","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kent","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lancashire","EO","EO","20","20","27350","26910"
"In post","2021","Digital, Data & Technology","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lancashire","SEO/HEO","HEO","25","25","32330","31810"
"In post","2021","Digital, Data & Technology","Lancashire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","15","15","21140","20800"
"In post","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","EO","20","20","28290","28840"
"In post","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","25","25","36570","38230"
"In post","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","15","15","41540","39630"
"In post","2021","Digital, Data & Technology","Lincolnshire","AA/AO","AO","10","10","21190","21130"
"In post","2021","Digital, Data & Technology","Lincolnshire","EO","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Merseyside","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Merseyside","EO","EO","55","50","26510","26670"
"In post","2021","Digital, Data & Technology","Merseyside","G6/G7","G6","10","10","64600","64670"
"In post","2021","Digital, Data & Technology","Merseyside","G6/G7","G7","40","40","51400","52580"
"In post","2021","Digital, Data & Technology","Merseyside","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Merseyside","SEO/HEO","HEO","90","90","31520","31810"
"In post","2021","Digital, Data & Technology","Merseyside","SEO/HEO","SEO","75","75","38870","38630"
"In post","2021","Digital, Data & Technology","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire","EO","EO","25","25","26870","26670"
"In post","2021","Digital, Data & Technology","North Yorkshire","G6/G7","G6","10","10","62600","61210"
"In post","2021","Digital, Data & Technology","North Yorkshire","G6/G7","G7","45","40","50700","50480"
"In post","2021","Digital, Data & Technology","North Yorkshire","SEO/HEO","HEO","30","30","31670","31110"
"In post","2021","Digital, Data & Technology","North Yorkshire","SEO/HEO","SEO","35","35","38260","37910"
"In post","2021","Digital, Data & Technology","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northern Ireland","EO","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northern Ireland","SEO/HEO","HEO","10","10","32330","31810"
"In post","2021","Digital, Data & Technology","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","AA/AO","AO","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","EO","EO","80","80","25820","25560"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","G6/G7","G6","40","40","63100","64670"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","G6/G7","G7","120","120","50670","52580"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","SCS level","SCS level","15","15","84530","76430"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","SEO/HEO","HEO","210","200","31770","31810"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","SEO/HEO","SEO","195","190","37850","38630"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - East and North East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","EO","EO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","SEO/HEO","HEO","30","30","37280","36160"
"In post","2021","Digital, Data & Technology","Outer London - South","SEO/HEO","SEO","15","15","44430","44260"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","AA/AO","AO","10","10","21710","20650"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","EO","EO","10","10","26090","26260"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","G6/G7","G7","30","30","52780","51230"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","SEO/HEO","HEO","35","35","34040","33000"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","SEO/HEO","SEO","55","55","44430","42570"
"In post","2021","Digital, Data & Technology","Overseas","EO","EO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Overseas","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","AA/AO","AO","15","15","21720","21280"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","EO","EO","65","60","26220","25560"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","G6/G7","G6","30","30","65270","64670"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","G6/G7","G7","90","90","52610","52580"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","SEO/HEO","HEO","85","80","32490","31810"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","SEO/HEO","SEO","105","105","38860","38630"
"In post","2021","Digital, Data & Technology","South Yorkshire","EO","EO","30","30","25880","26000"
"In post","2021","Digital, Data & Technology","South Yorkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Yorkshire","G6/G7","G7","90","90","56740","55000"
"In post","2021","Digital, Data & Technology","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Yorkshire","SEO/HEO","HEO","50","50","30510","29900"
"In post","2021","Digital, Data & Technology","South Yorkshire","SEO/HEO","SEO","45","45","39600","37100"
"In post","2021","Digital, Data & Technology","Southern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Southern Scotland","EO","EO","45","40","25950","26120"
"In post","2021","Digital, Data & Technology","Southern Scotland","G6/G7","G6","15","15","62580","61980"
"In post","2021","Digital, Data & Technology","Southern Scotland","G6/G7","G7","40","40","49570","49920"
"In post","2021","Digital, Data & Technology","Southern Scotland","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Southern Scotland","SEO/HEO","HEO","75","75","32740","33930"
"In post","2021","Digital, Data & Technology","Southern Scotland","SEO/HEO","SEO","75","75","39750","39630"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","AA/AO","AO","15","15","21750","20140"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","EO","EO","55","50","26850","25660"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","G6/G7","G6","10","10","64870","64670"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","G6/G7","G7","40","40","52620","52580"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","SEO/HEO","HEO","80","80","32020","31810"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","SEO/HEO","SEO","70","70","39780","39040"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","EO","EO","15","15","26660","26000"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","G6/G7","G7","15","15","51020","50400"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","SEO/HEO","HEO","25","25","32240","30840"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","SEO/HEO","SEO","35","30","39410","37100"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Central Scotland","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Central Scotland","EO","EO","25","20","26810","26670"
"In post","2021","Digital, Data & Technology","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Central Scotland","G6/G7","G7","20","20","54820","55080"
"In post","2021","Digital, Data & Technology","West Central Scotland","SEO/HEO","HEO","45","45","32740","31810"
"In post","2021","Digital, Data & Technology","West Central Scotland","SEO/HEO","SEO","30","30","39440","38850"
"In post","2021","Digital, Data & Technology","West Midlands","AA/AO","AO","10","10","21140","21000"
"In post","2021","Digital, Data & Technology","West Midlands","EO","EO","55","55","26500","25560"
