"Status","Year","Age","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Cumbria","Outside London","EO","175","155","26570","26350"
"In post","2021","40-49","Cumbria","Outside London","G6/G7","35","35","51350","49350"
"In post","2021","40-49","Cumbria","Outside London","SEO/HEO","115","105","33410","31830"
"In post","2021","40-49","Cumbria","Outside London","Unknown","60","60","39750","37170"
"In post","2021","40-49","Derbyshire and Nottinghamshire","Outside London","AA/AO","700","630","22200","21010"
"In post","2021","40-49","Derbyshire and Nottinghamshire","Outside London","EO","825","755","27050","27570"
"In post","2021","40-49","Derbyshire and Nottinghamshire","Outside London","G6/G7","370","355","56020","52580"
"In post","2021","40-49","Derbyshire and Nottinghamshire","Outside London","SCS level","20","15","85460","77010"
"In post","2021","40-49","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","885","840","35820","33740"
"In post","2021","40-49","Derbyshire and Nottinghamshire","Outside London","Unknown","120","110","31960","33360"
"In post","2021","40-49","Devon","Outside London","AA/AO","605","545","22580","21010"
"In post","2021","40-49","Devon","Outside London","EO","555","505","27300","27570"
"In post","2021","40-49","Devon","Outside London","G6/G7","325","315","54960","52460"
"In post","2021","40-49","Devon","Outside London","SCS level","10","10","89110","92000"
"In post","2021","40-49","Devon","Outside London","SEO/HEO","645","605","37630","38450"
"In post","2021","40-49","Devon","Outside London","Unknown","80","80","35760","37170"
"In post","2021","40-49","Dorset and Somerset","Outside London","AA/AO","300","280","22470","21010"
"In post","2021","40-49","Dorset and Somerset","Outside London","EO","385","355","27730","27570"
"In post","2021","40-49","Dorset and Somerset","Outside London","G6/G7","70","65","59150","55050"
"In post","2021","40-49","Dorset and Somerset","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Dorset and Somerset","Outside London","SEO/HEO","330","315","36880","35340"
"In post","2021","40-49","Dorset and Somerset","Outside London","Unknown","55","50","29780","30210"
"In post","2021","40-49","East Anglia","Outside London","AA/AO","980","885","23690","21430"
"In post","2021","40-49","East Anglia","Outside London","EO","850","785","27520","27570"
"In post","2021","40-49","East Anglia","Outside London","G6/G7","235","225","57510","54540"
"In post","2021","40-49","East Anglia","Outside London","SCS level","20","15","96940","96750"
"In post","2021","40-49","East Anglia","Outside London","SEO/HEO","755","725","36390","35300"
"In post","2021","40-49","East Anglia","Outside London","Unknown","115","105","31900","31420"
"In post","2021","40-49","East Wales","Outside London","AA/AO","940","845","21440","21010"
"In post","2021","40-49","East Wales","Outside London","EO","1140","1070","26880","27460"
"In post","2021","40-49","East Wales","Outside London","G6/G7","870","835","57640","57850"
"In post","2021","40-49","East Wales","Outside London","SCS level","100","95","83880","78460"
"In post","2021","40-49","East Wales","Outside London","SEO/HEO","1515","1450","37310","37410"
"In post","2021","40-49","East Wales","Outside London","Unknown","130","125","32660","32390"
"In post","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","400","360","23990","21550"
"In post","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","EO","365","340","27920","27570"
"In post","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","15","15","59200","57960"
"In post","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","130","130","37630","36320"
"In post","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","80","70","33170","34340"
"In post","2021","40-49","Eastern Scotland","Outside London","AA/AO","1210","1110","22080","21010"
"In post","2021","40-49","Eastern Scotland","Outside London","EO","1095","1030","28690","27570"
"In post","2021","40-49","Eastern Scotland","Outside London","G6/G7","905","855","62020","61010"
"In post","2021","40-49","Eastern Scotland","Outside London","SCS level","70","70","88880","83230"
"In post","2021","40-49","Eastern Scotland","Outside London","SEO/HEO","1420","1360","39120","38540"
"In post","2021","40-49","Eastern Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Essex","Outside London","AA/AO","355","320","23930","22150"
"In post","2021","40-49","Essex","Outside London","EO","520","480","28540","29290"
"In post","2021","40-49","Essex","Outside London","G6/G7","85","80","58090","52580"
"In post","2021","40-49","Essex","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Essex","Outside London","SEO/HEO","300","280","36070","35120"
"In post","2021","40-49","Essex","Outside London","Unknown","55","50","30470","31420"
"In post","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","665","610","22620","21010"
"In post","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","1085","995","26680","26790"
"In post","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","1695","1645","55880","54540"
"In post","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","95","95","91170","86470"
"In post","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","2675","2550","36920","37320"
"In post","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","410","390","43710","39860"
"In post","2021","40-49","Greater Manchester","Outside London","AA/AO","1115","1000","21280","21010"
"In post","2021","40-49","Greater Manchester","Outside London","EO","1295","1230","26640","27380"
"In post","2021","40-49","Greater Manchester","Outside London","G6/G7","660","645","57210","52630"
"In post","2021","40-49","Greater Manchester","Outside London","SCS level","50","50","88780","91270"
"In post","2021","40-49","Greater Manchester","Outside London","SEO/HEO","1240","1195","35090","32380"
"In post","2021","40-49","Greater Manchester","Outside London","Unknown","195","180","31840","32690"
"In post","2021","40-49","Hampshire and Isle of Wight","Outside London","AA/AO","755","660","22970","20920"
"In post","2021","40-49","Hampshire and Isle of Wight","Outside London","EO","795","745","27100","26670"
"In post","2021","40-49","Hampshire and Isle of Wight","Outside London","G6/G7","570","550","55770","54540"
"In post","2021","40-49","Hampshire and Isle of Wight","Outside London","SCS level","35","35","84390","82820"
"In post","2021","40-49","Hampshire and Isle of Wight","Outside London","SEO/HEO","980","935","36330","36030"
"In post","2021","40-49","Hampshire and Isle of Wight","Outside London","Unknown","85","75","34110","33510"
"In post","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","345","315","23900","21050"
"In post","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","245","230","27210","27570"
"In post","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","40","40","58260","53580"
"In post","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","195","190","37190","36520"
"In post","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","85","75","31260","31420"
"In post","2021","40-49","Highlands and Islands","Outside London","AA/AO","170","155","22410","21010"
"In post","2021","40-49","Highlands and Islands","Outside London","EO","155","145","28850","27570"
"In post","2021","40-49","Highlands and Islands","Outside London","G6/G7","15","15","62370","62420"
"In post","2021","40-49","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Highlands and Islands","Outside London","SEO/HEO","110","105","38490","37530"
"In post","2021","40-49","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inner London - East","London","AA/AO","535","480","25920","25110"
"In post","2021","40-49","Inner London - East","London","EO","840","780","31020","31060"
"In post","2021","40-49","Inner London - East","London","G6/G7","1160","1105","61940","59900"
"In post","2021","40-49","Inner London - East","London","SCS level","245","235","95000","91520"
"In post","2021","40-49","Inner London - East","London","SEO/HEO","1075","1030","40570","40470"
"In post","2021","40-49","Inner London - East","London","Unknown","145","140","35760","36580"
"In post","2021","40-49","Inner London - West","London","AA/AO","730","670","26280","24880"
"In post","2021","40-49","Inner London - West","London","EO","1255","1195","29680","29570"
"In post","2021","40-49","Inner London - West","London","G6/G7","5620","5335","61620","59900"
"In post","2021","40-49","Inner London - West","London","SCS level","1710","1645","88110","79650"
"In post","2021","40-49","Inner London - West","London","SEO/HEO","3580","3475","39590","39530"
"In post","2021","40-49","Inner London - West","London","Unknown","55","50","41500","41060"
"In post","2021","40-49","Kent","Outside London","AA/AO","535","490","25200","24180"
"In post","2021","40-49","Kent","Outside London","EO","935","875","27880","27370"
"In post","2021","40-49","Kent","Outside London","G6/G7","85","85","55420","52430"
"In post","2021","40-49","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Kent","Outside London","SEO/HEO","410","395","37060","36060"
"In post","2021","40-49","Kent","Outside London","Unknown","50","45","32610","34560"
"In post","2021","40-49","Lancashire","Outside London","AA/AO","1435","1260","21830","21010"
"In post","2021","40-49","Lancashire","Outside London","EO","1200","1100","27510","27570"
"In post","2021","40-49","Lancashire","Outside London","G6/G7","245","240","56120","52770"
"In post","2021","40-49","Lancashire","Outside London","SCS level","15","15","74410","71140"
"In post","2021","40-49","Lancashire","Outside London","SEO/HEO","795","765","35460","33840"
"In post","2021","40-49","Lancashire","Outside London","Unknown","125","115","32200","32690"
"In post","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","580","505","21970","21010"
"In post","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","EO","450","415","27130","27570"
"In post","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","75","70","58440","53350"
"In post","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","270","260","37200","36620"
"In post","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","105","95","31400","33460"
"In post","2021","40-49","Lincolnshire","Outside London","AA/AO","235","220","22320","21010"
"In post","2021","40-49","Lincolnshire","Outside London","EO","160","150","27870","27570"
"In post","2021","40-49","Lincolnshire","Outside London","G6/G7","20","20","57850","54810"
"In post","2021","40-49","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Lincolnshire","Outside London","SEO/HEO","130","130","36470","34290"
"In post","2021","40-49","Lincolnshire","Outside London","Unknown","30","25","29760","26310"
"In post","2021","40-49","Merseyside","Outside London","AA/AO","1470","1285","21110","21010"
"In post","2021","40-49","Merseyside","Outside London","EO","1420","1310","26360","26280"
"In post","2021","40-49","Merseyside","Outside London","G6/G7","460","445","55340","52580"
"In post","2021","40-49","Merseyside","Outside London","SCS level","25","25","88540","81000"
"In post","2021","40-49","Merseyside","Outside London","SEO/HEO","1180","1145","34950","32740"
"In post","2021","40-49","Merseyside","Outside London","Unknown","115","100","31450","32690"
"In post","2021","40-49","North Eastern Scotland","Outside London","AA/AO","95","90","26440","22920"
"In post","2021","40-49","North Eastern Scotland","Outside London","EO","130","125","29250","28170"
"In post","2021","40-49","North Eastern Scotland","Outside London","G6/G7","45","45","66130","61120"
"In post","2021","40-49","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","North Eastern Scotland","Outside London","SEO/HEO","175","170","49210","39660"
"In post","2021","40-49","North Yorkshire","Outside London","AA/AO","255","240","23450","21010"
"In post","2021","40-49","North Yorkshire","Outside London","EO","225","215","27370","26760"
"In post","2021","40-49","North Yorkshire","Outside London","G6/G7","255","245","57700","54540"
"In post","2021","40-49","North Yorkshire","Outside London","SCS level","10","10","83830","72350"
"In post","2021","40-49","North Yorkshire","Outside London","SEO/HEO","365","350","35870","35900"
"In post","2021","40-49","North Yorkshire","Outside London","Unknown","40","40","30420","31420"
"In post","2021","40-49","Northern Ireland","Outside London","AA/AO","415","385","20940","20310"
"In post","2021","40-49","Northern Ireland","Outside London","EO","265","250","26230","25560"
"In post","2021","40-49","Northern Ireland","Outside London","G6/G7","70","70","54650","52580"
"In post","2021","40-49","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Northern Ireland","Outside London","SEO/HEO","240","230","34530","31810"
"In post","2021","40-49","Northumberland and Tyne and Wear","Outside London","AA/AO","1945","1655","20760","21010"
"In post","2021","40-49","Northumberland and Tyne and Wear","Outside London","EO","1315","1220","26460","27370"
"In post","2021","40-49","Northumberland and Tyne and Wear","Outside London","G6/G7","595","585","54660","52580"
"In post","2021","40-49","Northumberland and Tyne and Wear","Outside London","SCS level","35","35","85660","76430"
"In post","2021","40-49","Northumberland and Tyne and Wear","Outside London","SEO/HEO","1360","1310","34610","32110"
"In post","2021","40-49","Northumberland and Tyne and Wear","Outside London","Unknown","95","85","30630","31150"
"In post","2021","40-49","Outer London - East and North East","London","AA/AO","260","240","26650","25110"
"In post","2021","40-49","Outer London - East and North East","London","EO","365","340","31220","31060"
"In post","2021","40-49","Outer London - East and North East","London","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Outer London - East and North East","London","SEO/HEO","75","70","39160","37450"
"In post","2021","40-49","Outer London - East and North East","London","Unknown","60","55","34640","34020"
"In post","2021","40-49","Outer London - South","London","AA/AO","365","325","24370","25630"
"In post","2021","40-49","Outer London - South","London","EO","655","610","29900","29570"
"In post","2021","40-49","Outer London - South","London","G6/G7","510","490","63310","61030"
"In post","2021","40-49","Outer London - South","London","SCS level","25","25","91990","81910"
"In post","2021","40-49","Outer London - South","London","SEO/HEO","955","925","39700","39090"
"In post","2021","40-49","Outer London - South","London","Unknown","30","30","34340","32090"
"In post","2021","40-49","Outer London - West and North West","London","AA/AO","380","340","25740","25110"
"In post","2021","40-49","Outer London - West and North West","London","EO","870","805","29730","29450"
"In post","2021","40-49","Outer London - West and North West","London","G6/G7","195","190","58590","57460"
"In post","2021","40-49","Outer London - West and North West","London","SCS level","25","20","101920","97310"
"In post","2021","40-49","Outer London - West and North West","London","SEO/HEO","540","515","38570","36650"
"In post","2021","40-49","Outer London - West and North West","London","Unknown","50","50","35240","36580"
"In post","2021","40-49","Overseas","Overseas","AA/AO","15","15","22500","23000"
"In post","2021","40-49","Overseas","Overseas","EO","85","80","27920","27170"
"In post","2021","40-49","Overseas","Overseas","G6/G7","450","450","60710","60080"
"In post","2021","40-49","Overseas","Overseas","SCS level","115","115","81810","74740"
"In post","2021","40-49","Overseas","Overseas","SEO/HEO","425","425","41090","39230"
"In post","2021","40-49","Overseas","Overseas","Unknown","85","85","[c]","[c]"
"In post","2021","40-49","Shropshire and Staffordshire","Outside London","AA/AO","600","550","22780","21050"
"In post","2021","40-49","Shropshire and Staffordshire","Outside London","EO","515","485","27690","27570"
"In post","2021","40-49","Shropshire and Staffordshire","Outside London","G6/G7","155","145","58570","54540"
"In post","2021","40-49","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Shropshire and Staffordshire","Outside London","SEO/HEO","465","450","37590","37910"
"In post","2021","40-49","Shropshire and Staffordshire","Outside London","Unknown","85","75","33790","36240"
"In post","2021","40-49","South Yorkshire","Outside London","AA/AO","565","490","21860","21010"
"In post","2021","40-49","South Yorkshire","Outside London","EO","635","570","27150","27570"
"In post","2021","40-49","South Yorkshire","Outside London","G6/G7","430","415","55790","52280"
"In post","2021","40-49","South Yorkshire","Outside London","SCS level","30","25","77000","75000"
"In post","2021","40-49","South Yorkshire","Outside London","SEO/HEO","675","635","35490","35310"
"In post","2021","40-49","South Yorkshire","Outside London","Unknown","90","75","31000","32690"
"In post","2021","40-49","Southern Scotland","Outside London","AA/AO","420","370","21520","21010"
"In post","2021","40-49","Southern Scotland","Outside London","EO","365","335","27090","27570"
"In post","2021","40-49","Southern Scotland","Outside London","G6/G7","160","155","56480","54270"
"In post","2021","40-49","Southern Scotland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Southern Scotland","Outside London","SEO/HEO","340","330","35670","33930"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","AA/AO","500","450","24640","21710"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","EO","690","625","28020","27570"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","G6/G7","165","155","57920","54510"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","SCS level","15","15","85580","77510"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","SEO/HEO","435","415","37130","36240"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","Unknown","90","75","32200","33850"
"In post","2021","40-49","Tees Valley and Durham","Outside London","AA/AO","950","855","22990","21430"
"In post","2021","40-49","Tees Valley and Durham","Outside London","EO","575","530","27680","27570"
"In post","2021","40-49","Tees Valley and Durham","Outside London","G6/G7","120","115","56240","52280"
"In post","2021","40-49","Tees Valley and Durham","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Tees Valley and Durham","Outside London","SEO/HEO","390","375","36300","36480"
"In post","2021","40-49","Tees Valley and Durham","Outside London","Unknown","95","90","31580","32690"
"In post","2021","40-49","Unknown","Unknown","AA/AO","40","35","21900","21010"
"In post","2021","40-49","Unknown","Unknown","EO","125","120","27890","27570"
"In post","2021","40-49","Unknown","Unknown","G6/G7","45","45","58290","54700"
"In post","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","SEO/HEO","100","95","36430","34500"
"In post","2021","40-49","Unknown","Unknown","Unknown","410","410","39660","34460"
"In post","2021","40-49","West Central Scotland","Outside London","AA/AO","1295","1170","22390","21010"
"In post","2021","40-49","West Central Scotland","Outside London","EO","1055","1005","28150","27570"
"In post","2021","40-49","West Central Scotland","Outside London","G6/G7","455","445","61060","61010"
"In post","2021","40-49","West Central Scotland","Outside London","SCS level","25","25","85920","80290"
"In post","2021","40-49","West Central Scotland","Outside London","SEO/HEO","995","955","37440","35110"
"In post","2021","40-49","West Central Scotland","Outside London","Unknown","20","20","43420","44660"
"In post","2021","40-49","West Midlands","Outside London","AA/AO","1075","925","21100","20920"
"In post","2021","40-49","West Midlands","Outside London","EO","1345","1230","26960","27570"
"In post","2021","40-49","West Midlands","Outside London","G6/G7","615","590","56670","53320"
"In post","2021","40-49","West Midlands","Outside London","SCS level","70","65","89730","81790"
"In post","2021","40-49","West Midlands","Outside London","SEO/HEO","1175","1125","36210","35360"
"In post","2021","40-49","West Midlands","Outside London","Unknown","190","175","31650","31420"
"In post","2021","40-49","West Wales and The Valleys","Outside London","AA/AO","1570","1385","21130","21590"
"In post","2021","40-49","West Wales and The Valleys","Outside London","EO","960","905","27320","27570"
"In post","2021","40-49","West Wales and The Valleys","Outside London","G6/G7","285","280","60660","60830"
"In post","2021","40-49","West Wales and The Valleys","Outside London","SCS level","15","15","82390","78460"
"In post","2021","40-49","West Wales and The Valleys","Outside London","SEO/HEO","960","930","38750","37410"
"In post","2021","40-49","West Wales and The Valleys","Outside London","Unknown","170","160","32390","31420"
"In post","2021","40-49","West Yorkshire","Outside London","AA/AO","940","820","22350","21010"
"In post","2021","40-49","West Yorkshire","Outside London","EO","1125","1040","27000","27570"
"In post","2021","40-49","West Yorkshire","Outside London","G6/G7","620","595","55600","52580"
"In post","2021","40-49","West Yorkshire","Outside London","SCS level","55","55","82050","74000"
"In post","2021","40-49","West Yorkshire","Outside London","SEO/HEO","1145","1100","35650","35290"
"In post","2021","40-49","West Yorkshire","Outside London","Unknown","170","155","32240","32690"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","AA/AO","335","310","23630","22430"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","EO","535","490","29310","29290"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","G6/G7","110","105","63820","62140"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","SCS level","15","15","95210","96000"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","325","315","39040","37890"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Unknown","50","45","30940","28200"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","925","880","24940","22020"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","760","730","29700","28640"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","285","270","60960","59090"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","30","30","92270","90900"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","845","820","39240","38160"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","100","95","33000","33890"
"In post","2021","50-59","Cheshire","Outside London","AA/AO","360","320","23150","21010"
"In post","2021","50-59","Cheshire","Outside London","EO","405","385","29170","27570"
"In post","2021","50-59","Cheshire","Outside London","G6/G7","90","85","59120","57400"
"In post","2021","50-59","Cheshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Cheshire","Outside London","SEO/HEO","280","270","40640","40210"
"In post","2021","50-59","Cheshire","Outside London","Unknown","55","50","30170","29150"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","AA/AO","255","230","20710","21010"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","EO","250","230","27160","27570"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","G6/G7","20","20","55540","53360"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","SEO/HEO","105","100","35710","33640"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","Unknown","20","20","28840","25220"
"In post","2021","50-59","Cumbria","Outside London","AA/AO","255","235","22160","21050"
"In post","2021","50-59","Cumbria","Outside London","EO","210","200","26160","26520"
"In post","2021","50-59","Cumbria","Outside London","G6/G7","35","30","56220","55610"
"In post","2021","50-59","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","Outside London","SEO/HEO","110","110","35810","34290"
"In post","2021","50-59","Cumbria","Outside London","Unknown","70","65","39990","37170"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","AA/AO","1100","985","22190","21010"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","EO","1100","1015","27100","27570"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","G6/G7","455","445","59240","55610"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","SCS level","45","45","92490","83850"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","1055","1010","36700","35000"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","Unknown","125","110","31620","31420"
"In post","2021","50-59","Devon","Outside London","AA/AO","920","825","22540","21010"
"In post","2021","50-59","Devon","Outside London","EO","770","710","27290","27570"
"In post","2021","50-59","Devon","Outside London","G6/G7","325","310","56190","54200"
"In post","2021","50-59","Devon","Outside London","SCS level","15","15","102890","103000"
"In post","2021","50-59","Devon","Outside London","SEO/HEO","765","735","38330","38450"
"In post","2021","50-59","Devon","Outside London","Unknown","85","80","38220","37170"
"In post","2021","50-59","Dorset and Somerset","Outside London","AA/AO","555","520","22360","21010"
"In post","2021","50-59","Dorset and Somerset","Outside London","EO","605","555","27580","27570"
"In post","2021","50-59","Dorset and Somerset","Outside London","G6/G7","95","95","59650","57290"
"In post","2021","50-59","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","Outside London","SEO/HEO","555","535","37330","35340"
"In post","2021","50-59","Dorset and Somerset","Outside London","Unknown","55","50","30440","28200"
"In post","2021","50-59","East Anglia","Outside London","AA/AO","1445","1350","23000","21430"
"In post","2021","50-59","East Anglia","Outside London","EO","1180","1105","27880","27570"
"In post","2021","50-59","East Anglia","Outside London","G6/G7","305","300","59590","56050"
"In post","2021","50-59","East Anglia","Outside London","SCS level","35","35","104930","103000"
"In post","2021","50-59","East Anglia","Outside London","SEO/HEO","1040","1010","36910","34750"
"In post","2021","50-59","East Anglia","Outside London","Unknown","115","105","30240","28200"
"In post","2021","50-59","East Wales","Outside London","AA/AO","1485","1320","21550","21010"
"In post","2021","50-59","East Wales","Outside London","EO","1385","1295","27260","27570"
"In post","2021","50-59","East Wales","Outside London","G6/G7","740","720","59600","59720"
"In post","2021","50-59","East Wales","Outside London","SCS level","105","105","86250","78460"
"In post","2021","50-59","East Wales","Outside London","SEO/HEO","1475","1425","37420","37410"
"In post","2021","50-59","East Wales","Outside London","Unknown","100","95","31220","31090"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","625","560","24480","21550"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","EO","700","645","27660","27380"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","40","40","61830","60200"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","270","250","37160","33860"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","65","65","30250","28200"
"In post","2021","50-59","Eastern Scotland","Outside London","AA/AO","1565","1450","22170","21130"
"In post","2021","50-59","Eastern Scotland","Outside London","EO","1600","1505","29460","28130"
"In post","2021","50-59","Eastern Scotland","Outside London","G6/G7","825","800","64170","61010"
"In post","2021","50-59","Eastern Scotland","Outside London","SCS level","105","100","92030","83230"
"In post","2021","50-59","Eastern Scotland","Outside London","SEO/HEO","1560","1505","39800","38700"
"In post","2021","50-59","Eastern Scotland","Outside London","Unknown","10","10","45910","40200"
"In post","2021","50-59","Essex","Outside London","AA/AO","495","450","23610","21440"
"In post","2021","50-59","Essex","Outside London","EO","840","770","29150","29290"
"In post","2021","50-59","Essex","Outside London","G6/G7","145","140","59950","54770"
"In post","2021","50-59","Essex","Outside London","SCS level","15","15","99340","100130"
"In post","2021","50-59","Essex","Outside London","SEO/HEO","480","460","38120","36840"
"In post","2021","50-59","Essex","Outside London","Unknown","45","40","29170","28200"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","1055","985","22500","21010"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","1380","1290","27160","27530"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","1765","1730","57810","56070"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","150","150","99780","92890"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","3070","2980","37860","37730"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","440","425","47640","42900"
"In post","2021","50-59","Greater Manchester","Outside London","AA/AO","1740","1570","21520","21010"
"In post","2021","50-59","Greater Manchester","Outside London","EO","1615","1510","27000","27570"
"In post","2021","50-59","Greater Manchester","Outside London","G6/G7","700","685","58080","55430"
"In post","2021","50-59","Greater Manchester","Outside London","SCS level","60","55","89320","81100"
"In post","2021","50-59","Greater Manchester","Outside London","SEO/HEO","1435","1385","35810","34500"
"In post","2021","50-59","Greater Manchester","Outside London","Unknown","190","180","32020","30210"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","AA/AO","1650","1415","21940","20670"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","EO","1250","1180","27320","27370"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","G6/G7","685","670","58000","54540"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","SCS level","35","35","89920","85270"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","SEO/HEO","1435","1400","36700","35590"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","Unknown","85","80","33260","31420"
