"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Unknown","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East of England","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","London","AO","30","[c]","20940","19120"
"Leaver CS","2021","No function","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","London","G7","20","[c]","56060","55640"
"Leaver CS","2021","No function","Unknown","London","HEO","15","[c]","34790","34550"
"Leaver CS","2021","No function","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South East (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Unknown","HEO","30","[c]","29650","28420"
"Leaver CS","2021","No function","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Veterinarian","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","South West (England)","EO","10","[c]","21770","21000"
"Leaver CS","2021","Project Delivery","Commercial","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Commercial","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Communications","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Digital, Data and Technology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Economics","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Human Resources","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Knowledge and Information Management","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medicine","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","North West (England)","EO","20","[c]","18310","18330"
"Leaver CS","2021","Project Delivery","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","South West (England)","EO","25","[c]","20470","19040"
"Leaver CS","2021","Project Delivery","Other","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","South West (England)","HEO","25","[c]","30620","31280"
"Leaver CS","2021","Project Delivery","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","South West (England)","SEO","15","[c]","39990","40450"
"Leaver CS","2021","Project Delivery","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Other","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Policy","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","London","G7","10","[c]","56700","55860"
"Leaver CS","2021","Project Delivery","Project Delivery","London","HEO","10","[c]","34940","34280"
"Leaver CS","2021","Project Delivery","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","EO","20","[c]","18670","13000"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","HEO","20","[c]","32170","33300"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","SEO","15","[c]","40430","40240"
"Leaver CS","2021","Project Delivery","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","EO","20","[c]","23280","23930"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","G7","20","[c]","51670","53110"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","HEO","35","[c]","30290","30870"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","SEO","50","[c]","40520","40410"
"Leaver CS","2021","Project Delivery","Project Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","South West (England)","EO","30","[c]","22430","20700"
"Leaver CS","2021","Project Delivery","Science and Engineering","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","South West (England)","HEO","30","[c]","32510","32410"
"Leaver CS","2021","Project Delivery","Science and Engineering","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","South West (England)","SEO","30","[c]","43440","43060"
"Leaver CS","2021","Project Delivery","Science and Engineering","South West (England)","Unknown","20","[c]","38670","40850"
"Leaver CS","2021","Project Delivery","Science and Engineering","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Science and Engineering","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Security","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Security","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Security","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
