"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northern Ireland Office","Northern Ireland","SCS level","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","SEO/HEO","40","40","34250","34990"
"In post","2021","Office for Budget Responsibility","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","G6/G7","20","20","61400","60050"
"In post","2021","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","London","SEO/HEO","10","10","37730","35610"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","35","30","21150","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","20","20","26100","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","40","40","74040","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","70","65","42770","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","50","50","75680","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","40","40","50460","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","10","10","22660","22630"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","EO","30","30","28650","28880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","185","180","72650","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SCS level","15","15","110820","95150"
"In post","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","205","200","44730","42850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","135","125","21160","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","80","80","25780","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","100","100","71090","74280"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","175","170","39940","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","30","25","21160","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","50","50","25840","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","70","65","70760","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","130","120","38990","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AA/AO","15","15","21430","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","60","60","75310","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","65","65","46120","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","75","75","74620","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","45","45","49370","51360"
"In post","2021","Office of Gas and Electricity Markets","London","AA/AO","20","20","21060","19750"
"In post","2021","Office of Gas and Electricity Markets","London","EO","100","100","27970","27000"
"In post","2021","Office of Gas and Electricity Markets","London","G6/G7","310","300","61950","60800"
"In post","2021","Office of Gas and Electricity Markets","London","SCS level","45","40","102100","96250"
"In post","2021","Office of Gas and Electricity Markets","London","SEO/HEO","200","195","38080","37260"
"In post","2021","Office of Gas and Electricity Markets","Scotland","AA/AO","35","35","18850","18180"
"In post","2021","Office of Gas and Electricity Markets","Scotland","EO","165","165","24530","24050"
"In post","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","130","125","56570","55040"
"In post","2021","Office of Gas and Electricity Markets","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","175","170","34670","34050"
"In post","2021","Office of Gas and Electricity Markets","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","30","25","24270","24200"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","95","95","53040","48350"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","20","20","96170","86380"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","115","105","36160","36540"
"In post","2021","Office of Rail and Road","London","AA/AO","15","15","24140","23490"
"In post","2021","Office of Rail and Road","London","EO","20","15","31410","30860"
"In post","2021","Office of Rail and Road","London","G6/G7","105","100","64210","63580"
"In post","2021","Office of Rail and Road","London","SCS level","15","15","115030","112270"
"In post","2021","Office of Rail and Road","London","SEO/HEO","60","60","41150","42670"
"In post","2021","Office of Rail and Road","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","G6/G7","20","15","60690","60020"
"In post","2021","Office of Rail and Road","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","G6/G7","15","15","58250","57030"
"In post","2021","Office of Rail and Road","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","G6/G7","15","15","56750","56000"
"In post","2021","Office of Rail and Road","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","G6/G7","10","10","61710","65110"
"In post","2021","Office of Rail and Road","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","G6/G7","10","10","61670","60010"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Office of the Public Guardian","East Midlands (England)","AA/AO","215","195","18970","18880"
"In post","2021","Office of the Public Guardian","East Midlands (England)","EO","145","135","21480","21170"
"In post","2021","Office of the Public Guardian","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","East Midlands (England)","SEO/HEO","55","50","27600","24000"
"In post","2021","Office of the Public Guardian","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","West Midlands (England)","AA/AO","635","580","20010","19930"
"In post","2021","Office of the Public Guardian","West Midlands (England)","EO","220","210","22810","22570"
"In post","2021","Office of the Public Guardian","West Midlands (England)","G6/G7","15","15","48940","48350"
"In post","2021","Office of the Public Guardian","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","West Midlands (England)","SEO/HEO","115","110","28940","26690"
"In post","2021","Office of the Scottish Charity Regulator","Scotland","AA/AO","10","10","24220","24910"
"In post","2021","Office of the Scottish Charity Regulator","Scotland","EO","10","10","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Scotland","SEO/HEO","20","20","39570","38540"
"In post","2021","Planning Inspectorate","South West (England)","AA/AO","160","150","21540","21270"
"In post","2021","Planning Inspectorate","South West (England)","EO","95","85","26760","26050"
"In post","2021","Planning Inspectorate","South West (England)","G6/G7","400","360","57950","58810"
"In post","2021","Planning Inspectorate","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","South West (England)","SEO/HEO","150","145","36530","34860"
"In post","2021","Planning Inspectorate","Wales","AA/AO","10","10","21300","21270"
"In post","2021","Planning Inspectorate","Wales","EO","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Wales","G6/G7","20","20","60030","58810"
"In post","2021","Planning Inspectorate","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Public Health England","East Midlands (England)","AA/AO","10","10","20040","19630"
"In post","2021","Public Health England","East Midlands (England)","EO","20","20","23900","23170"
"In post","2021","Public Health England","East Midlands (England)","G6/G7","45","40","57640","53190"
"In post","2021","Public Health England","East Midlands (England)","SCS level","15","15","105710","104930"
"In post","2021","Public Health England","East Midlands (England)","SEO/HEO","95","85","34630","36330"
"In post","2021","Public Health England","East of England","AA/AO","70","60","21580","21570"
"In post","2021","Public Health England","East of England","EO","50","45","25860","25780"
"In post","2021","Public Health England","East of England","G6/G7","95","90","56780","52350"
"In post","2021","Public Health England","East of England","SCS level","40","35","112330","110680"
"In post","2021","Public Health England","East of England","SEO/HEO","160","140","35530","35720"
"In post","2021","Public Health England","London","AA/AO","230","200","23540","23530"
"In post","2021","Public Health England","London","EO","410","370","27560","27080"
"In post","2021","Public Health England","London","G6/G7","935","890","59790","55960"
"In post","2021","Public Health England","London","SCS level","215","180","107220","100640"
"In post","2021","Public Health England","London","SEO/HEO","1180","1105","37750","38930"
"In post","2021","Public Health England","North East (England)","AA/AO","15","15","19890","19630"
"In post","2021","Public Health England","North East (England)","EO","15","15","24350","23410"
"In post","2021","Public Health England","North East (England)","G6/G7","40","35","57180","54760"
"In post","2021","Public Health England","North East (England)","SCS level","15","10","112770","115850"
"In post","2021","Public Health England","North East (England)","SEO/HEO","60","50","35790","36330"
"In post","2021","Public Health England","North West (England)","AA/AO","150","140","19870","19630"
"In post","2021","Public Health England","North West (England)","EO","85","80","24280","23690"
"In post","2021","Public Health England","North West (England)","G6/G7","95","90","55810","51010"
"In post","2021","Public Health England","North West (England)","SCS level","35","30","107410","104930"
"In post","2021","Public Health England","North West (England)","SEO/HEO","190","170","35550","36330"
"In post","2021","Public Health England","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Public Health England","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","South East (England)","AA/AO","65","55","21310","21570"
"In post","2021","Public Health England","South East (England)","EO","45","40","26490","25800"
"In post","2021","Public Health England","South East (England)","G6/G7","180","165","57900","53270"
"In post","2021","Public Health England","South East (England)","SCS level","35","30","108330","104930"
"In post","2021","Public Health England","South East (England)","SEO/HEO","190","170","37180","38200"
"In post","2021","Public Health England","South West (England)","AA/AO","195","175","20150","19630"
"In post","2021","Public Health England","South West (England)","EO","170","160","24280","23690"
"In post","2021","Public Health England","South West (England)","G6/G7","275","265","56630","52610"
"In post","2021","Public Health England","South West (England)","SCS level","45","40","107150","104580"
"In post","2021","Public Health England","South West (England)","SEO/HEO","530","480","34670","35610"
"In post","2021","Public Health England","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Public Health England","West Midlands (England)","AA/AO","90","80","20340","19630"
"In post","2021","Public Health England","West Midlands (England)","EO","75","70","24180","23770"
"In post","2021","Public Health England","West Midlands (England)","G6/G7","95","85","55300","51070"
"In post","2021","Public Health England","West Midlands (England)","SCS level","45","35","113560","110680"
"In post","2021","Public Health England","West Midlands (England)","SEO/HEO","165","145","35210","36330"
"In post","2021","Public Health England","Yorkshire and The Humber","AA/AO","70","60","20230","19630"
"In post","2021","Public Health England","Yorkshire and The Humber","EO","50","45","25110","24260"
"In post","2021","Public Health England","Yorkshire and The Humber","G6/G7","110","105","56800","53080"
"In post","2021","Public Health England","Yorkshire and The Humber","SCS level","30","25","105870","99760"
"In post","2021","Public Health England","Yorkshire and The Humber","SEO/HEO","155","140","35260","36330"
"In post","2021","Queen Elizabeth II Centre","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","London","EO","10","10","30310","29990"
"In post","2021","Queen Elizabeth II Centre","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","London","SEO/HEO","20","20","39870","39920"
"In post","2021","Registers of Scotland","Scotland","AA/AO","355","335","24010","24130"
"In post","2021","Registers of Scotland","Scotland","EO","355","335","30050","30080"
"In post","2021","Registers of Scotland","Scotland","G6/G7","60","55","60120","60630"
"In post","2021","Registers of Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scotland","SEO/HEO","395","380","39150","36780"
"In post","2021","Revenue Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","EO","10","10","28170","28170"
"In post","2021","Revenue Scotland","Scotland","G6/G7","15","15","64150","61010"
"In post","2021","Revenue Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scotland","SEO/HEO","30","25","38620","37620"
"In post","2021","Royal Fleet Auxiliary","Unknown","Unknown","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","East Midlands (England)","AA/AO","25","25","21050","21050"
"In post","2021","Rural Payments Agency","East Midlands (England)","EO","25","25","25610","25760"
"In post","2021","Rural Payments Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East Midlands (England)","SEO/HEO","15","15","32630","32140"
"In post","2021","Rural Payments Agency","East of England","AA/AO","15","15","21050","21050"
"In post","2021","Rural Payments Agency","East of England","EO","25","25","25580","25490"
"In post","2021","Rural Payments Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","East of England","SEO/HEO","10","10","33280","31780"
"In post","2021","Rural Payments Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","AA/AO","135","120","21050","21050"
"In post","2021","Rural Payments Agency","North East (England)","EO","80","75","25390","25190"
"In post","2021","Rural Payments Agency","North East (England)","G6/G7","25","25","52560","49570"
"In post","2021","Rural Payments Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North East (England)","SEO/HEO","75","70","32800","31080"
"In post","2021","Rural Payments Agency","North West (England)","AA/AO","490","430","20980","21050"
"In post","2021","Rural Payments Agency","North West (England)","EO","210","190","25460","25190"
"In post","2021","Rural Payments Agency","North West (England)","G6/G7","20","20","51630","49370"
"In post","2021","Rural Payments Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","North West (England)","SEO/HEO","145","135","32980","31240"
"In post","2021","Rural Payments Agency","South East (England)","AA/AO","70","65","21050","21050"
"In post","2021","Rural Payments Agency","South East (England)","EO","50","45","25410","25580"
"In post","2021","Rural Payments Agency","South East (England)","G6/G7","20","20","54010","52950"
"In post","2021","Rural Payments Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South East (England)","SEO/HEO","60","55","34060","31900"
"In post","2021","Rural Payments Agency","South West (England)","AA/AO","100","90","21030","21050"
"In post","2021","Rural Payments Agency","South West (England)","EO","90","80","25800","25880"
"In post","2021","Rural Payments Agency","South West (England)","G6/G7","15","15","53870","52460"
"In post","2021","Rural Payments Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","South West (England)","SEO/HEO","70","65","33210","31580"
"In post","2021","Rural Payments Agency","Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","AA/AO","60","55","20950","21050"
"In post","2021","Rural Payments Agency","West Midlands (England)","EO","55","50","25630","25310"
"In post","2021","Rural Payments Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","West Midlands (England)","SEO/HEO","30","30","32400","30930"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","AA/AO","75","70","21050","21050"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","EO","85","80","25380","25190"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","G6/G7","10","10","53330","51090"
"In post","2021","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","60","55","32810","30490"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","EO","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","G6/G7","10","10","56470","54770"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SCS level","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","10","10","33680","32870"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","AA/AO","10","10","21710","21150"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","EO","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","G6/G7","35","35","60140","61010"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SEO/HEO","25","25","38980","39660"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","AA/AO","920","805","21680","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","EO","490","450","28610","29350"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","G6/G7","60","60","58340","57820"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","320","305","37910","35230"
"In post","2021","Scottish Courts and Tribunals Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scotland","SEO/HEO","15","15","38200","35110"
"In post","2021","Scottish Forestry","Scotland","AA/AO","50","45","23550","22920"
"In post","2021","Scottish Forestry","Scotland","EO","55","50","30650","30160"
"In post","2021","Scottish Forestry","Scotland","G6/G7","20","15","59420","56800"
"In post","2021","Scottish Forestry","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scotland","SEO/HEO","70","65","40570","38450"
"In post","2021","Scottish Government (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Scotland","AA/AO","915","875","23730","23340"
"In post","2021","Scottish Government (excl. agencies)","Scotland","EO","1165","1120","28260","28170"
"In post","2021","Scottish Government (excl. agencies)","Scotland","G6/G7","2105","2015","62110","61010"
"In post","2021","Scottish Government (excl. agencies)","Scotland","SCS level","180","175","90010","83230"
"In post","2021","Scottish Government (excl. agencies)","Scotland","SEO/HEO","3415","3265","38920","38540"
"In post","2021","Scottish Housing Regulator","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","G6/G7","25","25","63660","61010"
"In post","2021","Scottish Housing Regulator","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scotland","SEO/HEO","20","20","42870","46600"
"In post","2021","Scottish Prison Service","Scotland","AA/AO","1545","1465","23760","24450"
"In post","2021","Scottish Prison Service","Scotland","EO","2125","2005","32770","33650"
"In post","2021","Scottish Prison Service","Scotland","G6/G7","130","125","60760","55110"
"In post","2021","Scottish Prison Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Scotland","SEO/HEO","685","605","40860","39500"
"In post","2021","Scottish Public Pensions Agency","Scotland","AA/AO","135","120","24020","24110"
"In post","2021","Scottish Public Pensions Agency","Scotland","EO","80","70","28210","29190"
"In post","2021","Scottish Public Pensions Agency","Scotland","G6/G7","15","15","60650","58560"
"In post","2021","Scottish Public Pensions Agency","Scotland","SEO/HEO","55","55","36280","35110"
"In post","2021","Serious Fraud Office","London","AA/AO","15","15","23460","23960"
"In post","2021","Serious Fraud Office","London","EO","65","60","27740","27040"
"In post","2021","Serious Fraud Office","London","G6/G7","185","180","60910","58600"
"In post","2021","Serious Fraud Office","London","SCS level","15","15","102190","89220"
"In post","2021","Serious Fraud Office","London","SEO/HEO","205","205","37320","38300"
"In post","2021","Serious Fraud Office","London","Unknown","10","10","39350","36360"
"In post","2021","Social Security Scotland","Scotland","AA/AO","400","380","21090","20060"
"In post","2021","Social Security Scotland","Scotland","EO","275","270","26940","26160"
"In post","2021","Social Security Scotland","Scotland","G6/G7","130","130","59940","61010"
"In post","2021","Social Security Scotland","Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","Social Security Scotland","Scotland","SEO/HEO","325","315","36200","35110"
"In post","2021","Standards and Testing Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","G6/G7","15","15","60200","56730"
"In post","2021","Standards and Testing Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","SEO/HEO","25","20","41880","44540"
"In post","2021","Standards and Testing Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","G6/G7","15","15","54230","50630"
"In post","2021","Standards and Testing Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands (England)","SEO/HEO","40","35","34490","34870"
"In post","2021","Standards and Testing Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","AA/AO","115","110","21800","22230"
"In post","2021","Student Awards Agency for Scotland","Scotland","EO","60","55","28570","27150"
"In post","2021","Student Awards Agency for Scotland","Scotland","G6/G7","15","15","62600","62480"
"In post","2021","Student Awards Agency for Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scotland","SEO/HEO","50","50","39490","39110"
"In post","2021","Submarine Delivery Agency","East Midlands (England)","Unknown","15","15","41190","40000"
"In post","2021","Submarine Delivery Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","North West (England)","Unknown","155","150","42610","41000"
"In post","2021","Submarine Delivery Agency","Overseas","Unknown","25","25","37770","36710"
"In post","2021","Submarine Delivery Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Scotland","Unknown","90","90","39930","41000"
"In post","2021","Submarine Delivery Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","South West (England)","Unknown","1500","1465","41610","39860"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","EO","25","25","25420","25000"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
