"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Communications","Outer London - West and North West","EO","20","20","20620","20130"
"In post","2021","40-49","Communications","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Outer London - West and North West","SEO/HEO","10","10","28850","27260"
"In post","2021","40-49","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Shropshire and Staffordshire","EO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","South Yorkshire","SEO/HEO","10","10","37830","38630"
"In post","2021","40-49","Communications","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Surrey, East and West Sussex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","West Midlands","EO","25","20","25450","25560"
"In post","2021","40-49","Communications","West Midlands","G6/G7","10","10","56850","53150"
"In post","2021","40-49","Communications","West Midlands","SEO/HEO","30","30","36920","36800"
"In post","2021","40-49","Communications","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","West Yorkshire","EO","40","40","25640","25560"
"In post","2021","40-49","Communications","West Yorkshire","G6/G7","15","15","57780","62400"
"In post","2021","40-49","Communications","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","West Yorkshire","SEO/HEO","50","45","33700","31810"
"In post","2021","40-49","Counter Fraud","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","10","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","EO","40","35","25930","25560"
"In post","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","G6/G7","15","15","56190","52580"
"In post","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","80","75","33780","31810"
"In post","2021","40-49","Counter Fraud","East Anglia","AA/AO","30","20","20740","20140"
"In post","2021","40-49","Counter Fraud","East Anglia","EO","40","35","26410","25560"
"In post","2021","40-49","Counter Fraud","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East Anglia","SEO/HEO","40","40","32930","31810"
"In post","2021","40-49","Counter Fraud","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East Wales","EO","25","25","26090","25560"
"In post","2021","40-49","Counter Fraud","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East Wales","SEO/HEO","50","50","33800","31810"
"In post","2021","40-49","Counter Fraud","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Eastern Scotland","EO","20","20","25950","25560"
"In post","2021","40-49","Counter Fraud","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Eastern Scotland","SEO/HEO","15","15","34000","31810"
"In post","2021","40-49","Counter Fraud","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","20","26030","25560"
"In post","2021","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","15","56130","52770"
"In post","2021","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40","40","34070","31810"
"In post","2021","40-49","Counter Fraud","Greater Manchester","AA/AO","20","20","20780","20650"
"In post","2021","40-49","Counter Fraud","Greater Manchester","EO","65","60","25820","25560"
"In post","2021","40-49","Counter Fraud","Greater Manchester","G6/G7","35","35","55810","52580"
"In post","2021","40-49","Counter Fraud","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Greater Manchester","SEO/HEO","150","145","34800","31870"
"In post","2021","40-49","Counter Fraud","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Hampshire and Isle of Wight","EO","15","10","26000","25560"
"In post","2021","40-49","Counter Fraud","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","25","25","34970","32100"
"In post","2021","40-49","Counter Fraud","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Inner London - East","EO","10","10","31050","31050"
"In post","2021","40-49","Counter Fraud","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Inner London - East","SEO/HEO","25","25","39890","41760"
"In post","2021","40-49","Counter Fraud","Inner London - West","AA/AO","10","10","25420","25630"
"In post","2021","40-49","Counter Fraud","Inner London - West","EO","85","80","30120","29570"
"In post","2021","40-49","Counter Fraud","Inner London - West","G6/G7","60","60","62250","59160"
"In post","2021","40-49","Counter Fraud","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Inner London - West","SEO/HEO","150","150","38070","36160"
"In post","2021","40-49","Counter Fraud","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Kent","EO","20","15","26390","25560"
"In post","2021","40-49","Counter Fraud","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Kent","SEO/HEO","20","20","33610","31810"
"In post","2021","40-49","Counter Fraud","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Merseyside","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Merseyside","EO","40","35","25570","25560"
"In post","2021","40-49","Counter Fraud","Merseyside","G6/G7","25","25","52420","52580"
"In post","2021","40-49","Counter Fraud","Merseyside","SEO/HEO","65","65","34680","31810"
"In post","2021","40-49","Counter Fraud","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Northern Ireland","AA/AO","10","10","21110","21440"
"In post","2021","40-49","Counter Fraud","Northern Ireland","EO","55","55","25770","25560"
"In post","2021","40-49","Counter Fraud","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Northern Ireland","SEO/HEO","50","50","32940","31810"
"In post","2021","40-49","Counter Fraud","Northumberland and Tyne and Wear","AA/AO","10","10","20720","20460"
"In post","2021","40-49","Counter Fraud","Northumberland and Tyne and Wear","EO","50","50","25830","25560"
"In post","2021","40-49","Counter Fraud","Northumberland and Tyne and Wear","G6/G7","15","15","55830","52580"
"In post","2021","40-49","Counter Fraud","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Northumberland and Tyne and Wear","SEO/HEO","70","65","34010","31810"
"In post","2021","40-49","Counter Fraud","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Outer London - South","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Outer London - South","EO","40","40","30150","29570"
"In post","2021","40-49","Counter Fraud","Outer London - South","G6/G7","20","20","60100","59160"
"In post","2021","40-49","Counter Fraud","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Outer London - South","SEO/HEO","55","55","37410","36160"
"In post","2021","40-49","Counter Fraud","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","West Central Scotland","AA/AO","15","15","20750","20140"
"In post","2021","40-49","Counter Fraud","West Central Scotland","EO","40","40","26170","25560"
"In post","2021","40-49","Counter Fraud","West Central Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","West Central Scotland","SEO/HEO","50","50","33340","31810"
"In post","2021","40-49","Counter Fraud","West Midlands","AA/AO","20","20","20880","21440"
"In post","2021","40-49","Counter Fraud","West Midlands","EO","55","50","25760","25560"
"In post","2021","40-49","Counter Fraud","West Midlands","G6/G7","10","10","54980","52680"
"In post","2021","40-49","Counter Fraud","West Midlands","SEO/HEO","85","80","34820","32210"
"In post","2021","40-49","Counter Fraud","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","West Yorkshire","AA/AO","20","15","20720","20360"
"In post","2021","40-49","Counter Fraud","West Yorkshire","EO","65","60","25710","25560"
"In post","2021","40-49","Counter Fraud","West Yorkshire","G6/G7","20","20","53130","52580"
"In post","2021","40-49","Counter Fraud","West Yorkshire","SEO/HEO","90","85","34050","31810"
"In post","2021","40-49","Debt","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Derbyshire and Nottinghamshire","AA/AO","35","35","20390","20140"
"In post","2021","40-49","Debt","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","East Anglia","EO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","East Wales","AA/AO","25","20","20270","20140"
"In post","2021","40-49","Debt","East Wales","EO","15","15","25560","25560"
"In post","2021","40-49","Debt","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Eastern Scotland","AA/AO","95","90","20370","20140"
"In post","2021","40-49","Debt","Eastern Scotland","EO","20","20","26130","25560"
"In post","2021","40-49","Debt","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Essex","AA/AO","10","10","20790","20770"
"In post","2021","40-49","Debt","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Inner London - East","AA/AO","25","20","25050","25630"
"In post","2021","40-49","Debt","Inner London - East","EO","15","15","29580","29570"
"In post","2021","40-49","Debt","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Kent","EO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Lancashire","EO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Merseyside","AA/AO","45","45","20810","20640"
"In post","2021","40-49","Debt","Merseyside","EO","15","15","25600","25560"
"In post","2021","40-49","Debt","Merseyside","SEO/HEO","10","10","33900","33260"
"In post","2021","40-49","Debt","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Northumberland and Tyne and Wear","AA/AO","75","70","20330","20140"
"In post","2021","40-49","Debt","Northumberland and Tyne and Wear","EO","20","20","24960","25560"
"In post","2021","40-49","Debt","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Northumberland and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Outer London - South","AA/AO","25","25","24480","24120"
"In post","2021","40-49","Debt","Outer London - South","EO","10","10","30900","30950"
"In post","2021","40-49","Debt","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Outer London - West and North West","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Southern Scotland","AA/AO","45","40","20270","20140"
"In post","2021","40-49","Debt","Southern Scotland","EO","10","5","[c]","[c]"
"In post","2021","40-49","Debt","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","West Central Scotland","AA/AO","60","55","20580","20140"
"In post","2021","40-49","Debt","West Central Scotland","EO","15","15","26030","25560"
"In post","2021","40-49","Debt","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Debt","West Midlands","AA/AO","40","35","20340","20140"
"In post","2021","40-49","Debt","West Midlands","EO","15","15","25950","25560"
"In post","2021","40-49","Debt","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt","West Yorkshire","AA/AO","40","35","20590","20140"
"In post","2021","40-49","Debt","West Yorkshire","EO","25","25","25800","25560"
"In post","2021","40-49","Debt","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Bedfordshire and Hertfordshire","SEO/HEO","15","15","40840","41960"
"In post","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","30","30","57560","54510"
"In post","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","35","39100","37230"
"In post","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cheshire","EO","10","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cheshire","G6/G7","20","20","51820","49150"
"In post","2021","40-49","Digital, Data & Technology","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cheshire","SEO/HEO","15","15","38620","37710"
"In post","2021","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","EO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","G6/G7","15","15","58720","58130"
"In post","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","SEO/HEO","45","45","36860","36410"
"In post","2021","40-49","Digital, Data & Technology","Devon","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Devon","EO","45","45","29330","29760"
"In post","2021","40-49","Digital, Data & Technology","Devon","G6/G7","110","105","53780","52460"
"In post","2021","40-49","Digital, Data & Technology","Devon","SEO/HEO","240","225","39440","39650"
"In post","2021","40-49","Digital, Data & Technology","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Dorset and Somerset","EO","10","10","26840","26700"
"In post","2021","40-49","Digital, Data & Technology","Dorset and Somerset","G6/G7","10","10","57960","53720"
"In post","2021","40-49","Digital, Data & Technology","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Dorset and Somerset","SEO/HEO","45","45","38960","42510"
"In post","2021","40-49","Digital, Data & Technology","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Anglia","EO","15","10","25440","26050"
"In post","2021","40-49","Digital, Data & Technology","East Anglia","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Anglia","SEO/HEO","30","30","34230","33000"
"In post","2021","40-49","Digital, Data & Technology","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Wales","EO","35","35","29600","28190"
"In post","2021","40-49","Digital, Data & Technology","East Wales","G6/G7","90","90","55030","52580"
"In post","2021","40-49","Digital, Data & Technology","East Wales","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Wales","SEO/HEO","155","155","38970","38000"
"In post","2021","40-49","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Eastern Scotland","EO","15","15","29010","29350"
"In post","2021","40-49","Digital, Data & Technology","Eastern Scotland","G6/G7","15","15","59010","58660"
"In post","2021","40-49","Digital, Data & Technology","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Eastern Scotland","SEO/HEO","50","50","37470","36780"
"In post","2021","40-49","Digital, Data & Technology","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Essex","EO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Essex","G6/G7","20","20","55760","52580"
"In post","2021","40-49","Digital, Data & Technology","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Essex","SEO/HEO","40","40","34970","33510"
"In post","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","30","26910","26670"
"In post","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","60","60","55030","52580"
"In post","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","75","75","37620","38300"
"In post","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","15","41770","39860"
"In post","2021","40-49","Digital, Data & Technology","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Greater Manchester","G6/G7","35","30","56050","52580"
"In post","2021","40-49","Digital, Data & Technology","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Greater Manchester","SEO/HEO","50","50","33970","31810"
"In post","2021","40-49","Digital, Data & Technology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","EO","20","20","26910","26670"
"In post","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","20","20","53730","50090"
"In post","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","40","40","36070","36040"
"In post","2021","40-49","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","EO","10","10","26040","26130"
"In post","2021","40-49","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6/G7","5","5","[c]","[c]"
