"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6/G7","10","10","54930","53820"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6/G7","10","10","54960","55300"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO/HEO","15","15","32780","31950"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","55","55","24590","24370"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","190","190","28040","28170"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","675","650","57060","54610"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","115","110","83860","77140"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","920","895","36190","35050"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G6/G7","15","15","50300","48400"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO/HEO","35","35","33920","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G6/G7","25","25","51550","48990"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO/HEO","25","25","34050","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO/HEO","15","15","35570","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","30","30","24560","25100"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6/G7","140","135","51510","49360"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO/HEO","280","265","33600","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","G6/G7","10","10","51810","50170"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO/HEO","20","20","33990","35900"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","EO","20","20","24720","24920"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G6/G7","90","85","50580","48480"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","190","185","33180","31990"
"In post","2021","No function","Department for International Trade","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","London","AA/AO","20","20","25000","25140"
"In post","2021","No function","Department for International Trade","London","EO","140","135","27520","26510"
"In post","2021","No function","Department for International Trade","London","G6/G7","605","600","55230","51970"
"In post","2021","No function","Department for International Trade","London","SCS level","110","105","85770","75570"
"In post","2021","No function","Department for International Trade","London","SEO/HEO","690","685","35440","34980"
"In post","2021","No function","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Overseas","G6/G7","85","85","57660","56750"
"In post","2021","No function","Department for International Trade","Overseas","SCS level","25","25","90850","89840"
"In post","2021","No function","Department for International Trade","Overseas","SEO/HEO","50","50","37660","38300"
"In post","2021","No function","Department for International Trade","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","South East (England)","G6/G7","30","30","53940","51970"
"In post","2021","No function","Department for International Trade","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","South East (England)","SEO/HEO","45","40","34340","32120"
"In post","2021","No function","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","East Midlands (England)","G6/G7","15","15","80270","81930"
"In post","2021","No function","Department for Transport (excl. agencies)","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","London","AA/AO","105","90","30670","32740"
"In post","2021","No function","Department for Transport (excl. agencies)","London","EO","215","215","29800","30270"
"In post","2021","No function","Department for Transport (excl. agencies)","London","G6/G7","625","615","58780","54760"
"In post","2021","No function","Department for Transport (excl. agencies)","London","SCS level","120","115","86920","78650"
"In post","2021","No function","Department for Transport (excl. agencies)","London","SEO/HEO","775","760","39090","37660"
"In post","2021","No function","Department for Transport (excl. agencies)","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","South East (England)","AA/AO","20","20","21390","21590"
"In post","2021","No function","Department for Transport (excl. agencies)","South East (England)","EO","25","20","26170","26500"
"In post","2021","No function","Department for Transport (excl. agencies)","South East (England)","G6/G7","75","75","77550","80410"
"In post","2021","No function","Department for Transport (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","South East (England)","SEO/HEO","35","35","34010","33060"
"In post","2021","No function","Department for Transport (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","West Midlands (England)","EO","10","10","21850","20900"
"In post","2021","No function","Department for Transport (excl. agencies)","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","West Midlands (England)","SEO/HEO","25","25","32470","30730"
"In post","2021","No function","Department for Transport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO/HEO","15","15","34210","30730"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","London","AA/AO","10","10","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","London","EO","180","175","27680","27270"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","London","G6/G7","570","555","58980","54950"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","London","SCS level","155","150","91280","80000"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","540","535","35890","32790"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","50","50","24460","23590"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","220","210","54930","51440"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","25","25","86090","79720"
"In post","2021","No function","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO/HEO","255","245","33670","33450"
"In post","2021","No function","Driver and Vehicle Licensing Agency","Wales","AA/AO","3860","3245","20550","21590"
"In post","2021","No function","Driver and Vehicle Licensing Agency","Wales","EO","530","490","26670","26780"
"In post","2021","No function","Driver and Vehicle Licensing Agency","Wales","G6/G7","75","70","74120","83320"
"In post","2021","No function","Driver and Vehicle Licensing Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Licensing Agency","Wales","SEO/HEO","225","215","34600","32180"
"In post","2021","No function","Driver and Vehicle Standards Agency","East Midlands (England)","AA/AO","70","65","25050","26580"
"In post","2021","No function","Driver and Vehicle Standards Agency","East Midlands (England)","EO","175","160","27500","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","50","50","35030","33350"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","AA/AO","80","80","26640","26580"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","EO","220","200","27980","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","SEO/HEO","45","45","33740","32180"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","AA/AO","30","30","29750","30580"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","EO","270","255","31190","30780"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","SEO/HEO","45","45","37430","36320"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","AA/AO","135","120","22290","21590"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","EO","95","85","27300","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","40","35","33820","32250"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","AA/AO","80","75","25470","26580"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","EO","285","265","27810","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","SEO/HEO","50","50","33830","32320"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","AA/AO","60","55","26120","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","EO","180","165","27770","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","SEO/HEO","40","40","34310","33350"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","AA/AO","100","95","27350","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","EO","335","315","29390","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","SEO/HEO","60","60","35360","33350"
"In post","2021","No function","Driver and Vehicle Standards Agency","South West (England)","AA/AO","80","75","25150","26580"
"In post","2021","No function","Driver and Vehicle Standards Agency","South West (England)","EO","210","195","27500","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","55","55","34500","33350"
"In post","2021","No function","Driver and Vehicle Standards Agency","Wales","AA/AO","165","155","22760","21590"
"In post","2021","No function","Driver and Vehicle Standards Agency","Wales","EO","150","135","28220","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Wales","SEO/HEO","45","45","34610","33350"
"In post","2021","No function","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","95","90","24690","26580"
"In post","2021","No function","Driver and Vehicle Standards Agency","West Midlands (England)","EO","240","230","28070","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","West Midlands (England)","SEO/HEO","45","45","34590","33260"
"In post","2021","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","145","135","24160","21590"
"In post","2021","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","230","210","27640","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","SEO/HEO","45","45","34680","33350"
"In post","2021","No function","Education and Skills Funding Agency","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","East Midlands (England)","G6/G7","20","20","53460","50630"
"In post","2021","No function","Education and Skills Funding Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","East Midlands (England)","SEO/HEO","25","25","34420","36780"
"In post","2021","No function","Education and Skills Funding Agency","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","London","EO","20","20","29300","29500"
"In post","2021","No function","Education and Skills Funding Agency","London","G6/G7","105","100","59560","54750"
"In post","2021","No function","Education and Skills Funding Agency","London","SCS level","15","15","77540","74100"
"In post","2021","No function","Education and Skills Funding Agency","London","SEO/HEO","95","95","38350","40230"
"In post","2021","No function","Education and Skills Funding Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","North East (England)","EO","20","20","25530","26000"
"In post","2021","No function","Education and Skills Funding Agency","North East (England)","G6/G7","45","45","53140","50630"
"In post","2021","No function","Education and Skills Funding Agency","North East (England)","SEO/HEO","115","110","33440","31960"
"In post","2021","No function","Education and Skills Funding Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","North West (England)","EO","20","20","25370","25000"
"In post","2021","No function","Education and Skills Funding Agency","North West (England)","G6/G7","40","35","53230","50630"
"In post","2021","No function","Education and Skills Funding Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","North West (England)","SEO/HEO","80","80","33970","36500"
"In post","2021","No function","Education and Skills Funding Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","South West (England)","G6/G7","15","15","53030","50630"
"In post","2021","No function","Education and Skills Funding Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","South West (England)","SEO/HEO","30","30","34570","36500"
"In post","2021","No function","Education and Skills Funding Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","West Midlands (England)","EO","30","30","25570","25000"
"In post","2021","No function","Education and Skills Funding Agency","West Midlands (England)","G6/G7","120","120","55440","50630"
"In post","2021","No function","Education and Skills Funding Agency","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","West Midlands (England)","SEO/HEO","170","165","34390","36500"
"In post","2021","No function","Education and Skills Funding Agency","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","Yorkshire and The Humber","EO","30","30","25660","26000"
"In post","2021","No function","Education and Skills Funding Agency","Yorkshire and The Humber","G6/G7","70","70","54360","50630"
"In post","2021","No function","Education and Skills Funding Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Education and Skills Funding Agency","Yorkshire and The Humber","SEO/HEO","150","145","33730","32300"
"In post","2021","No function","ESTYN","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","ESTYN","Wales","EO","15","15","28090","28850"
"In post","2021","No function","ESTYN","Wales","G6/G7","65","60","74270","74730"
"In post","2021","No function","ESTYN","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","East Midlands (England)","EO","45","40","27130","26750"
"In post","2021","No function","Food Standards Agency","East of England","EO","55","55","27580","26750"
"In post","2021","No function","Food Standards Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","London","EO","35","35","28690","29090"
"In post","2021","No function","Food Standards Agency","London","G6/G7","80","75","56920","56130"
"In post","2021","No function","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","London","SEO/HEO","205","200","36610","35730"
"In post","2021","No function","Food Standards Agency","North East (England)","EO","10","10","[c]","[c]"
"In post","2021","No function","Food Standards Agency","North West (England)","EO","45","45","26820","26750"
"In post","2021","No function","Food Standards Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Northern Ireland","EO","10","10","26520","26750"
"In post","2021","No function","Food Standards Agency","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Northern Ireland","SEO/HEO","40","40","35330","37910"
"In post","2021","No function","Food Standards Agency","South East (England)","EO","10","10","[c]","[c]"
"In post","2021","No function","Food Standards Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","South West (England)","EO","50","45","26730","26750"
"In post","2021","No function","Food Standards Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Wales","EO","35","35","27140","26750"
"In post","2021","No function","Food Standards Agency","Wales","G6/G7","10","10","54670","52070"
"In post","2021","No function","Food Standards Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Wales","SEO/HEO","60","60","35260","37910"
"In post","2021","No function","Food Standards Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","West Midlands (England)","EO","50","50","26950","26750"
"In post","2021","No function","Food Standards Agency","West Midlands (England)","G6/G7","10","10","53340","52070"
"In post","2021","No function","Food Standards Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","West Midlands (England)","SEO/HEO","35","35","35960","37350"
"In post","2021","No function","Food Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Yorkshire and The Humber","EO","60","60","27180","26750"
"In post","2021","No function","Food Standards Agency","Yorkshire and The Humber","G6/G7","15","15","54800","52070"
"In post","2021","No function","Food Standards Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","65","65","34840","37350"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","150","145","27860","28000"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","300","295","31860","30950"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","595","580","61410","59470"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","140","140","89170","78440"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","790","780","38570","37560"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","20","20","23040","23000"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","40","40","27780","28150"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","590","585","58680","57000"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","215","215","86250","76110"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","610","610","35410","34260"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","AA/AO","120","120","24800","24750"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","EO","55","55","27810","27260"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","G6/G7","15","15","61360","59280"
"In post","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","SEO/HEO","35","35","37970","35810"
"In post","2021","No function","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Government Legal Department","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Government Legal Department","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Government Property Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Health and Safety Executive","East Midlands (England)","AA/AO","25","20","21940","22160"
"In post","2021","No function","Health and Safety Executive","East Midlands (England)","EO","65","60","27480","26990"
