"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","London","G7","25","[c]","57280","56640"
"Leaver CS","2021","30-39","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","London","SEO","15","[c]","42390","40150"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","EO","10","[c]","27360","26900"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","HEO","10","[c]","36240","37780"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","SEO","20","[c]","40560","40420"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Outside London","HEO","10","[c]","33870","32710"
"Leaver CS","2021","30-39","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","AO","10","[c]","20930","20920"
"Leaver CS","2021","30-39","Human Resources","Outside London","EO","10","[c]","26810","26440"
"Leaver CS","2021","30-39","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","G7","35","[c]","53010","51250"
"Leaver CS","2021","30-39","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","AO","15","[c]","22030","21950"
"Leaver CS","2021","30-39","Legal","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","G7","15","[c]","53380","55000"
"Leaver CS","2021","30-39","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","SEO","10","[c]","40550","38840"
"Leaver CS","2021","30-39","No function","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","London","AO","80","[c]","22780","22680"
"Leaver CS","2021","30-39","No function","London","EO","50","[c]","28160","26980"
"Leaver CS","2021","30-39","No function","London","G6","25","[c]","64020","64990"
"Leaver CS","2021","30-39","No function","London","G7","100","[c]","53400","53600"
"Leaver CS","2021","30-39","No function","London","HEO","65","[c]","34020","32830"
"Leaver CS","2021","30-39","No function","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","London","SEO","60","[c]","40010","39960"
"Leaver CS","2021","30-39","No function","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Outside London","AA","115","[c]","17870","18060"
"Leaver CS","2021","30-39","No function","Outside London","AO","660","[c]","21030","20810"
"Leaver CS","2021","30-39","No function","Outside London","EO","165","[c]","26470","25170"
"Leaver CS","2021","30-39","No function","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Outside London","G7","30","[c]","50820","50980"
"Leaver CS","2021","30-39","No function","Outside London","HEO","80","[c]","31610","30970"
"Leaver CS","2021","30-39","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Outside London","SEO","80","[c]","38910","38110"
"Leaver CS","2021","30-39","No function","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","HEO","10","[c]","35450","34910"
"Leaver CS","2021","30-39","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","EO","25","[c]","22820","23550"
"Leaver CS","2021","30-39","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","G7","10","[c]","50770","51610"
"Leaver CS","2021","30-39","Project Delivery","Outside London","HEO","20","[c]","30660","30480"
"Leaver CS","2021","30-39","Project Delivery","Outside London","SEO","30","[c]","38540","39090"
"Leaver CS","2021","30-39","Project Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","AA","15","[c]","18790","18800"
"Leaver CS","2021","30-39","Property","Outside London","AO","15","[c]","24240","23070"
"Leaver CS","2021","30-39","Property","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","AO","30","[c]","31880","29820"
"Leaver CS","2021","30-39","Security","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","AO","30","[c]","25450","25110"
"Leaver CS","2021","30-39","Unknown","London","EO","120","[c]","30070","31060"
"Leaver CS","2021","30-39","Unknown","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","G7","60","[c]","55530","54400"
"Leaver CS","2021","30-39","Unknown","London","HEO","45","[c]","34970","35070"
"Leaver CS","2021","30-39","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","SEO","55","[c]","41690","40940"
"Leaver CS","2021","30-39","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","AA","40","[c]","19420","19300"
"Leaver CS","2021","30-39","Unknown","Outside London","AO","570","[c]","21220","21010"
"Leaver CS","2021","30-39","Unknown","Outside London","EO","380","[c]","27550","27570"
"Leaver CS","2021","30-39","Unknown","Outside London","G6","15","[c]","68590","67660"
"Leaver CS","2021","30-39","Unknown","Outside London","G7","45","[c]","54110","52480"
"Leaver CS","2021","30-39","Unknown","Outside London","HEO","105","[c]","33420","32540"
"Leaver CS","2021","30-39","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","SEO","70","[c]","39730","39180"
"Leaver CS","2021","30-39","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","HEO","15","[c]","34700","36470"
"Leaver CS","2021","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","85","[c]","27040","29000"
"Leaver CS","2021","40-49","Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","G7","10","[c]","57500","56970"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Outside London","EO","10","[c]","25650","26350"
"Leaver CS","2021","40-49","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Outside London","G7","15","[c]","55650","54630"
"Leaver CS","2021","40-49","Digital, Data & Technology","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Outside London","SEO","10","[c]","41620","40000"
"Leaver CS","2021","40-49","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Outside London","G7","10","[c]","53590","52270"
"Leaver CS","2021","40-49","Human Resources","Outside London","HEO","10","[c]","33550","31960"
"Leaver CS","2021","40-49","Human Resources","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","G7","10","[c]","54150","55000"
"Leaver CS","2021","40-49","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","G7","10","[c]","56630","55310"
"Leaver CS","2021","40-49","Legal","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Outside London","SEO","10","[c]","39760","40600"
"Leaver CS","2021","40-49","No function","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","London","AO","45","[c]","22720","22680"
"Leaver CS","2021","40-49","No function","London","EO","30","[c]","27790","26410"
"Leaver CS","2021","40-49","No function","London","G6","20","[c]","66770","66640"
"Leaver CS","2021","40-49","No function","London","G7","45","[c]","56080","54020"
"Leaver CS","2021","40-49","No function","London","HEO","30","[c]","34370","33180"
"Leaver CS","2021","40-49","No function","London","SCS level","25","[c]","97040","88030"
"Leaver CS","2021","40-49","No function","London","SEO","25","[c]","41150","40470"
"Leaver CS","2021","40-49","No function","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Outside London","AA","105","[c]","18530","18040"
"Leaver CS","2021","40-49","No function","Outside London","AO","400","[c]","21190","20810"
"Leaver CS","2021","40-49","No function","Outside London","EO","115","[c]","26800","26370"
"Leaver CS","2021","40-49","No function","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Outside London","G7","40","[c]","54280","51670"
"Leaver CS","2021","40-49","No function","Outside London","HEO","75","[c]","32060","31370"
"Leaver CS","2021","40-49","No function","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Outside London","SEO","75","[c]","41370","40890"
"Leaver CS","2021","40-49","No function","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","G7","10","[c]","56810","56860"
"Leaver CS","2021","40-49","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","EO","15","[c]","22920","24000"
"Leaver CS","2021","40-49","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","HEO","15","[c]","30840","30970"
"Leaver CS","2021","40-49","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","SEO","25","[c]","41430","41120"
"Leaver CS","2021","40-49","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","EO","10","[c]","25310","25860"
"Leaver CS","2021","40-49","Property","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Outside London","AA","10","[c]","19580","19560"
"Leaver CS","2021","40-49","Security","Outside London","AO","10","[c]","29670","26890"
"Leaver CS","2021","40-49","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","AO","30","[c]","24850","25110"
"Leaver CS","2021","40-49","Unknown","London","EO","75","[c]","30160","31060"
"Leaver CS","2021","40-49","Unknown","London","G6","25","[c]","73300","70690"
"Leaver CS","2021","40-49","Unknown","London","G7","35","[c]","56080","54850"
"Leaver CS","2021","40-49","Unknown","London","HEO","25","[c]","35660","35630"
"Leaver CS","2021","40-49","Unknown","London","SCS level","30","[c]","88860","80800"
"Leaver CS","2021","40-49","Unknown","London","SEO","25","[c]","41860","41140"
"Leaver CS","2021","40-49","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Outside London","AA","35","[c]","19540","18800"
"Leaver CS","2021","40-49","Unknown","Outside London","AO","655","[c]","21090","21010"
"Leaver CS","2021","40-49","Unknown","Outside London","EO","405","[c]","27850","27570"
"Leaver CS","2021","40-49","Unknown","Outside London","G6","35","[c]","73710","72930"
"Leaver CS","2021","40-49","Unknown","Outside London","G7","35","[c]","53490","52670"
"Leaver CS","2021","40-49","Unknown","Outside London","HEO","120","[c]","33610","32930"
"Leaver CS","2021","40-49","Unknown","Outside London","SCS level","15","[c]","83140","81760"
"Leaver CS","2021","40-49","Unknown","Outside London","SEO","65","[c]","40940","40330"
"Leaver CS","2021","40-49","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
