"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Treasury (excl. agencies)","East Anglia","Outside London","SEO/HEO","20","20","32280","31110"
"In post","2021","HM Treasury (excl. agencies)","Inner London - West","London","AA/AO","45","45","22830","22500"
"In post","2021","HM Treasury (excl. agencies)","Inner London - West","London","EO","185","185","27280","26780"
"In post","2021","HM Treasury (excl. agencies)","Inner London - West","London","G6/G7","850","830","58470","56030"
"In post","2021","HM Treasury (excl. agencies)","Inner London - West","London","SCS level","155","145","83900","77000"
"In post","2021","HM Treasury (excl. agencies)","Inner London - West","London","SEO/HEO","720","715","34450","32320"
"In post","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Outside London","AA/AO","25","25","21590","21430"
"In post","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Outside London","EO","185","155","27170","26070"
"In post","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","60","60","34190","32740"
"In post","2021","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","40","40","24300","25630"
"In post","2021","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","20","20","27200","27260"
"In post","2021","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","15","15","37040","35200"
"In post","2021","Home Office (incl. agencies)","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Cheshire","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Devon","Outside London","EO","60","55","26020","25220"
"In post","2021","Home Office (incl. agencies)","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Devon","Outside London","SEO/HEO","25","25","34190","32080"
"In post","2021","Home Office (incl. agencies)","Dorset and Somerset","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Dorset and Somerset","Outside London","EO","65","60","26620","26340"
"In post","2021","Home Office (incl. agencies)","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Dorset and Somerset","Outside London","SEO/HEO","15","15","33410","32870"
"In post","2021","Home Office (incl. agencies)","East Anglia","Outside London","AA/AO","450","380","21030","21430"
"In post","2021","Home Office (incl. agencies)","East Anglia","Outside London","EO","275","255","25850","25310"
"In post","2021","Home Office (incl. agencies)","East Anglia","Outside London","G6/G7","15","15","56140","54860"
"In post","2021","Home Office (incl. agencies)","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Anglia","Outside London","SEO/HEO","90","90","33330","31110"
"In post","2021","Home Office (incl. agencies)","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Wales","Outside London","AA/AO","165","135","21170","21430"
"In post","2021","Home Office (incl. agencies)","East Wales","Outside London","EO","220","210","25600","25100"
"In post","2021","Home Office (incl. agencies)","East Wales","Outside London","G6/G7","25","25","55300","52280"
"In post","2021","Home Office (incl. agencies)","East Wales","Outside London","SEO/HEO","125","120","33490","31740"
"In post","2021","Home Office (incl. agencies)","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","70","70","21380","21430"
"In post","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","EO","160","150","25730","25220"
"In post","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","40","40","34150","33070"
"In post","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","AA/AO","15","15","21430","21430"
"In post","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","EO","110","105","25810","25310"
"In post","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","SEO/HEO","35","30","33110","30980"
"In post","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Essex","Outside London","AA/AO","165","160","21430","21430"
"In post","2021","Home Office (incl. agencies)","Essex","Outside London","EO","535","470","26670","25490"
"In post","2021","Home Office (incl. agencies)","Essex","Outside London","G6/G7","10","10","55250","52280"
"In post","2021","Home Office (incl. agencies)","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Essex","Outside London","SEO/HEO","140","135","33270","31280"
"In post","2021","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","40","35","21430","21430"
"In post","2021","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","130","125","25900","25310"
"In post","2021","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","25","20","33350","31960"
"In post","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","AA/AO","155","145","21280","21430"
"In post","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","EO","810","775","25670","25260"
"In post","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","G6/G7","120","120","57990","56210"
"In post","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","SEO/HEO","480","465","34450","32140"
"In post","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","AA/AO","40","40","21260","21430"
"In post","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","EO","375","360","27000","25310"
"In post","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","SEO/HEO","110","105","34570","33870"
"In post","2021","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","60","55","21430","21430"
"In post","2021","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","35","35","25980","25490"
"In post","2021","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","20","20","33500","30980"
"In post","2021","Home Office (incl. agencies)","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Inner London - East","London","AA/AO","80","75","25480","25630"
"In post","2021","Home Office (incl. agencies)","Inner London - East","London","EO","245","230","29340","29080"
"In post","2021","Home Office (incl. agencies)","Inner London - East","London","G6/G7","50","50","61350","57740"
"In post","2021","Home Office (incl. agencies)","Inner London - East","London","SCS level","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Inner London - East","London","SEO/HEO","130","130","38240","37230"
"In post","2021","Home Office (incl. agencies)","Inner London - West","London","AA/AO","290","255","24880","25630"
"In post","2021","Home Office (incl. agencies)","Inner London - West","London","EO","695","665","29450","28970"
"In post","2021","Home Office (incl. agencies)","Inner London - West","London","G6/G7","1520","1480","61690","57680"
"In post","2021","Home Office (incl. agencies)","Inner London - West","London","SCS level","220","215","91910","83880"
"In post","2021","Home Office (incl. agencies)","Inner London - West","London","SEO/HEO","1770","1735","39590","41950"
"In post","2021","Home Office (incl. agencies)","Inner London - West","London","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Kent","Outside London","AA/AO","370","355","21310","21430"
"In post","2021","Home Office (incl. agencies)","Kent","Outside London","EO","1590","1410","26470","25310"
"In post","2021","Home Office (incl. agencies)","Kent","Outside London","G6/G7","35","35","54160","52280"
"In post","2021","Home Office (incl. agencies)","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Kent","Outside London","SEO/HEO","385","370","33410","31890"
"In post","2021","Home Office (incl. agencies)","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","20","20","21430","21430"
"In post","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","EO","130","120","25940","25310"
"In post","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","45","45","33020","31100"
"In post","2021","Home Office (incl. agencies)","Lincolnshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Lincolnshire","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Merseyside","Outside London","AA/AO","2310","2040","20990","21430"
"In post","2021","Home Office (incl. agencies)","Merseyside","Outside London","EO","2090","1935","25240","25040"
"In post","2021","Home Office (incl. agencies)","Merseyside","Outside London","G6/G7","180","175","55790","52280"
"In post","2021","Home Office (incl. agencies)","Merseyside","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Merseyside","Outside London","SEO/HEO","995","960","33820","31060"
"In post","2021","Home Office (incl. agencies)","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Eastern Scotland","Outside London","EO","30","25","25990","25310"
"In post","2021","Home Office (incl. agencies)","North Eastern Scotland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","AA/AO","225","190","21260","21430"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","EO","235","225","25660","25310"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","SEO/HEO","65","65","33460","31000"
"In post","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","AA/AO","30","30","21320","21430"
"In post","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","EO","160","155","25690","25220"
"In post","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","SEO/HEO","65","65","33570","31690"
"In post","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Outer London - South","London","AA/AO","935","830","24920","25630"
"In post","2021","Home Office (incl. agencies)","Outer London - South","London","EO","1450","1360","29260","29080"
"In post","2021","Home Office (incl. agencies)","Outer London - South","London","G6/G7","950","930","62810","59960"
"In post","2021","Home Office (incl. agencies)","Outer London - South","London","SCS level","30","30","90520","83790"
"In post","2021","Home Office (incl. agencies)","Outer London - South","London","SEO/HEO","1940","1880","39250","37600"
"In post","2021","Home Office (incl. agencies)","Outer London - South","London","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Outer London - West and North West","London","AA/AO","505","465","25060","25630"
"In post","2021","Home Office (incl. agencies)","Outer London - West and North West","London","EO","1710","1495","29690","29080"
"In post","2021","Home Office (incl. agencies)","Outer London - West and North West","London","G6/G7","90","90","62930","60730"
"In post","2021","Home Office (incl. agencies)","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Outer London - West and North West","London","SEO/HEO","700","665","38200","36300"
"In post","2021","Home Office (incl. agencies)","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","EO","90","90","27370","27370"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","SEO/HEO","15","15","35760","34410"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","Unknown","220","220","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Shropshire and Staffordshire","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Shropshire and Staffordshire","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","AA/AO","1010","895","21250","21430"
"In post","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","EO","835","775","25360","25220"
"In post","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","G6/G7","170","165","56520","52340"
"In post","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","SEO/HEO","525","500","34050","31670"
"In post","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Southern Scotland","Outside London","EO","15","15","26140","26410"
"In post","2021","Home Office (incl. agencies)","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","Outside London","AA/AO","85","80","22040","22360"
"In post","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","Outside London","EO","560","475","27600","26620"
"In post","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","Outside London","G6/G7","10","10","57970","54610"
"In post","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","Outside London","SEO/HEO","140","130","34710","32920"
"In post","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","AA/AO","625","500","21070","21430"
"In post","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","EO","250","230","25430","25310"
"In post","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","G6/G7","20","20","54880","52280"
"In post","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","SEO/HEO","130","125","34100","31690"
"In post","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","AA/AO","265","230","21200","21430"
"In post","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","EO","345","325","25470","25040"
"In post","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","G6/G7","25","20","56450","53670"
"In post","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","SEO/HEO","175","170","33920","32460"
"In post","2021","Home Office (incl. agencies)","West Midlands","Outside London","AA/AO","190","175","21150","21430"
"In post","2021","Home Office (incl. agencies)","West Midlands","Outside London","EO","430","395","25840","25310"
"In post","2021","Home Office (incl. agencies)","West Midlands","Outside London","G6/G7","35","35","54950","52300"
"In post","2021","Home Office (incl. agencies)","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands","Outside London","SEO/HEO","240","230","33790","32620"
"In post","2021","Home Office (incl. agencies)","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Wales and The Valleys","Outside London","AA/AO","10","10","21430","21430"
"In post","2021","Home Office (incl. agencies)","West Wales and The Valleys","Outside London","EO","75","70","26000","25040"
"In post","2021","Home Office (incl. agencies)","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Wales and The Valleys","Outside London","SEO/HEO","15","15","33600","31660"
"In post","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","AA/AO","130","115","21220","21430"
"In post","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","EO","415","385","25530","24890"
"In post","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","G6/G7","35","35","56960","52280"
"In post","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","SEO/HEO","235","225","33770","31960"
"In post","2021","Insolvency Service","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","20","20","40280","38510"
"In post","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","10","40780","43150"
"In post","2021","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","AA/AO","20","15","20560","20880"
"In post","2021","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","EO","10","10","26080","26290"
"In post","2021","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","35","35","34780","34390"
"In post","2021","Insolvency Service","Devon","Outside London","AA/AO","55","55","20880","20880"
"In post","2021","Insolvency Service","Devon","Outside London","EO","10","10","24850","23790"
"In post","2021","Insolvency Service","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Devon","Outside London","SEO/HEO","30","30","37280","39330"
"In post","2021","Insolvency Service","East Anglia","Outside London","AA/AO","40","35","20780","20880"
"In post","2021","Insolvency Service","East Anglia","Outside London","EO","10","5","[c]","[c]"
"In post","2021","Insolvency Service","East Anglia","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Insolvency Service","East Anglia","Outside London","SEO/HEO","25","25","34840","34050"
"In post","2021","Insolvency Service","East Wales","Outside London","AA/AO","35","30","20780","20880"
"In post","2021","Insolvency Service","East Wales","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East Wales","Outside London","SEO/HEO","30","25","36400","36060"
"In post","2021","Insolvency Service","Eastern Scotland","Outside London","AA/AO","45","45","20880","20880"
"In post","2021","Insolvency Service","Eastern Scotland","Outside London","EO","10","10","24750","24500"
"In post","2021","Insolvency Service","Eastern Scotland","Outside London","SEO/HEO","20","20","36990","36060"
"In post","2021","Insolvency Service","Essex","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Essex","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Essex","Outside London","SEO/HEO","15","15","38740","41870"
"In post","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","35","30","36400","38430"
"In post","2021","Insolvency Service","Greater Manchester","Outside London","AA/AO","60","55","20860","20880"
"In post","2021","Insolvency Service","Greater Manchester","Outside London","EO","20","20","24820","24500"
"In post","2021","Insolvency Service","Greater Manchester","Outside London","G6/G7","20","20","56310","53620"
"In post","2021","Insolvency Service","Greater Manchester","Outside London","SEO/HEO","95","95","38440","39170"
"In post","2021","Insolvency Service","Hampshire and Isle of Wight","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Hampshire and Isle of Wight","Outside London","SEO/HEO","15","15","36120","39490"
"In post","2021","Insolvency Service","Inner London - East","London","AA/AO","40","40","24580","25060"
"In post","2021","Insolvency Service","Inner London - East","London","EO","30","30","28530","29320"
"In post","2021","Insolvency Service","Inner London - East","London","G6/G7","55","50","62640","59510"
"In post","2021","Insolvency Service","Inner London - East","London","SCS level","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Inner London - East","London","SEO/HEO","120","115","41440","43050"
"In post","2021","Insolvency Service","Kent","Outside London","AA/AO","30","25","20810","20880"
"In post","2021","Insolvency Service","Kent","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Kent","Outside London","SEO/HEO","20","20","34380","32060"
"In post","2021","Insolvency Service","Lancashire","Outside London","AA/AO","15","15","20610","20880"
"In post","2021","Insolvency Service","Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Lancashire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Lancashire","Outside London","SEO/HEO","20","20","37740","39490"
"In post","2021","Insolvency Service","Merseyside","Outside London","AA/AO","10","10","20550","20880"
"In post","2021","Insolvency Service","Merseyside","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Merseyside","Outside London","SEO/HEO","25","25","37020","39170"
"In post","2021","Insolvency Service","Northumberland and Tyne and Wear","Outside London","AA/AO","20","20","20440","20880"
"In post","2021","Insolvency Service","Northumberland and Tyne and Wear","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Northumberland and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Northumberland and Tyne and Wear","Outside London","SEO/HEO","25","25","36410","34390"
"In post","2021","Insolvency Service","Outer London - South","London","AA/AO","30","25","24640","25060"
"In post","2021","Insolvency Service","Outer London - South","London","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Outer London - South","London","SEO/HEO","25","25","39770","40830"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands","Outside London","AA/AO","165","150","20530","20880"
"In post","2021","Insolvency Service","West Midlands","Outside London","EO","55","55","25790","26290"
"In post","2021","Insolvency Service","West Midlands","Outside London","G6/G7","30","30","58710","57140"
"In post","2021","Insolvency Service","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands","Outside London","SEO/HEO","170","165","38250","39170"
"In post","2021","Insolvency Service","West Yorkshire","Outside London","AA/AO","40","40","20680","20880"
"In post","2021","Insolvency Service","West Yorkshire","Outside London","EO","10","10","25340","26290"
"In post","2021","Insolvency Service","West Yorkshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Insolvency Service","West Yorkshire","Outside London","SEO/HEO","55","50","37280","39170"
"In post","2021","Institute for Apprenticeships and Technical Education","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","EO","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","G6/G7","60","60","58810","54440"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","SCS level","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","SEO/HEO","30","30","38880","40430"
"In post","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
