"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South East (England)","AA/AO","Female","105","95","21750","21440"
"In post","2021","Human Resources","South East (England)","AA/AO","Male","30","30","21090","21440"
"In post","2021","Human Resources","South East (England)","EO","Female","95","85","26840","26670"
"In post","2021","Human Resources","South East (England)","EO","Male","30","30","27840","28130"
"In post","2021","Human Resources","South East (England)","G6/G7","Female","60","55","58200","55100"
"In post","2021","Human Resources","South East (England)","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","Human Resources","South East (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South East (England)","SEO/HEO","Female","170","160","36230","34500"
"In post","2021","Human Resources","South East (England)","SEO/HEO","Male","65","60","39180","38630"
"In post","2021","Human Resources","South West (England)","AA/AO","Female","110","95","21030","20920"
"In post","2021","Human Resources","South West (England)","AA/AO","Male","45","45","20940","20920"
"In post","2021","Human Resources","South West (England)","EO","Female","130","115","24560","25560"
"In post","2021","Human Resources","South West (England)","EO","Male","30","30","26390","26930"
"In post","2021","Human Resources","South West (England)","G6/G7","Female","125","120","55130","54540"
"In post","2021","Human Resources","South West (England)","G6/G7","Male","45","45","55030","54540"
"In post","2021","Human Resources","South West (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","South West (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","South West (England)","SEO/HEO","Female","285","260","34840","33300"
"In post","2021","Human Resources","South West (England)","SEO/HEO","Male","105","100","36450","36740"
"In post","2021","Human Resources","South West (England)","Unknown","Female","140","130","34540","32460"
"In post","2021","Human Resources","South West (England)","Unknown","Male","60","60","44330","38000"
"In post","2021","Human Resources","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","EO","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales","AA/AO","Female","55","45","21100","21590"
"In post","2021","Human Resources","Wales","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Wales","EO","Female","100","90","25400","25950"
"In post","2021","Human Resources","Wales","EO","Male","35","35","25660","25940"
"In post","2021","Human Resources","Wales","G6/G7","Female","80","75","55190","52670"
"In post","2021","Human Resources","Wales","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","Human Resources","Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales","SEO/HEO","Female","245","230","33860","32180"
"In post","2021","Human Resources","Wales","SEO/HEO","Male","90","90","35300","33350"
"In post","2021","Human Resources","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","EO","Female","30","30","26270","26330"
"In post","2021","Human Resources","West Midlands (England)","EO","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","G6/G7","Female","50","45","54120","52770"
"In post","2021","Human Resources","West Midlands (England)","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","SEO/HEO","Female","115","110","36610","36480"
"In post","2021","Human Resources","West Midlands (England)","SEO/HEO","Male","70","65","36900","35710"
"In post","2021","Human Resources","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","EO","Female","60","55","25630","25560"
"In post","2021","Human Resources","Yorkshire and The Humber","EO","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","G6/G7","Female","95","90","53720","51990"
"In post","2021","Human Resources","Yorkshire and The Humber","G6/G7","Male","40","40","55120","52580"
"In post","2021","Human Resources","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","SEO/HEO","Female","165","155","35590","35140"
"In post","2021","Human Resources","Yorkshire and The Humber","SEO/HEO","Male","60","60","35910","35570"
"In post","2021","Human Resources","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Internal Audit","East of England","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","EO","Female","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Internal Audit","London","G6/G7","Male","50","50","62810","60590"
"In post","2021","Internal Audit","London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Internal Audit","London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","London","SEO/HEO","Female","50","45","43990","43450"
"In post","2021","Internal Audit","London","SEO/HEO","Male","50","45","45500","46350"
"In post","2021","Internal Audit","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Internal Audit","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","EO","Female","5","5","[c]","[c]"
"In post","2021","Internal Audit","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Internal Audit","Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Internal Audit","Scotland","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Internal Audit","Scotland","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","SEO/HEO","Male","25","20","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","SEO/HEO","Female","35","35","41000","40560"
"In post","2021","Internal Audit","South West (England)","SEO/HEO","Male","30","30","40340","40850"
"In post","2021","Internal Audit","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Internal Audit","Wales","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Internal Audit","Wales","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Internal Audit","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","AA/AO","Female","100","90","21330","21950"
"In post","2021","Legal","East Midlands (England)","AA/AO","Male","30","30","20960","21440"
"In post","2021","Legal","East Midlands (England)","EO","Female","90","75","26660","27180"
"In post","2021","Legal","East Midlands (England)","EO","Male","35","35","26160","25870"
"In post","2021","Legal","East Midlands (England)","G6/G7","Female","130","115","54490","55610"
"In post","2021","Legal","East Midlands (England)","G6/G7","Male","85","85","54920","55610"
"In post","2021","Legal","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","SEO/HEO","Female","90","80","36350","36880"
"In post","2021","Legal","East Midlands (England)","SEO/HEO","Male","55","50","35520","34480"
"In post","2021","Legal","East of England","AA/AO","Female","90","75","22420","23520"
"In post","2021","Legal","East of England","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Legal","East of England","EO","Female","90","80","28350","28430"
"In post","2021","Legal","East of England","EO","Male","20","20","[c]","[c]"
"In post","2021","Legal","East of England","G6/G7","Female","120","105","58480","58970"
"In post","2021","Legal","East of England","G6/G7","Male","90","85","59290","60710"
"In post","2021","Legal","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East of England","SEO/HEO","Female","105","95","37160","37440"
"In post","2021","Legal","East of England","SEO/HEO","Male","40","35","38390","38000"
"In post","2021","Legal","London","AA/AO","Female","295","265","23410","23520"
"In post","2021","Legal","London","AA/AO","Male","160","160","23540","23520"
"In post","2021","Legal","London","EO","Female","510","480","28860","29280"
"In post","2021","Legal","London","EO","Male","260","255","29030","29280"
"In post","2021","Legal","London","G6/G7","Female","1945","1760","60660","60710"
"In post","2021","Legal","London","G6/G7","Male","1115","1080","62530","62590"
"In post","2021","Legal","London","SCS level","Female","195","180","88110","81390"
"In post","2021","Legal","London","SCS level","Male","170","165","90370","83820"
"In post","2021","Legal","London","SEO/HEO","Female","475","445","38920","38640"
"In post","2021","Legal","London","SEO/HEO","Male","275","270","38770","37730"
"In post","2021","Legal","London","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Legal","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North East (England)","AA/AO","Female","75","60","21810","21950"
"In post","2021","Legal","North East (England)","AA/AO","Male","30","25","[c]","[c]"
"In post","2021","Legal","North East (England)","EO","Female","65","55","27360","28130"
"In post","2021","Legal","North East (England)","EO","Male","15","15","[c]","[c]"
"In post","2021","Legal","North East (England)","G6/G7","Female","100","90","54820","55610"
"In post","2021","Legal","North East (England)","G6/G7","Male","70","70","56000","55610"
"In post","2021","Legal","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North East (England)","SEO/HEO","Female","90","80","36050","37710"
"In post","2021","Legal","North East (England)","SEO/HEO","Male","50","45","36090","37420"
"In post","2021","Legal","North West (England)","AA/AO","Female","180","160","21890","21950"
"In post","2021","Legal","North West (England)","AA/AO","Male","60","60","21550","21950"
"In post","2021","Legal","North West (England)","EO","Female","195","170","27390","28430"
"In post","2021","Legal","North West (England)","EO","Male","90","90","27170","27690"
"In post","2021","Legal","North West (England)","G6/G7","Female","305","275","55880","55610"
"In post","2021","Legal","North West (England)","G6/G7","Male","215","215","57200","55610"
"In post","2021","Legal","North West (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Legal","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","North West (England)","SEO/HEO","Female","265","245","36250","34760"
"In post","2021","Legal","North West (England)","SEO/HEO","Male","135","130","35920","34480"
"In post","2021","Legal","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Northern Ireland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Legal","Northern Ireland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Scotland","AA/AO","Female","620","530","21870","22820"
"In post","2021","Legal","Scotland","AA/AO","Male","290","265","21270","20490"
"In post","2021","Legal","Scotland","EO","Female","330","300","28690","29350"
"In post","2021","Legal","Scotland","EO","Male","125","120","28510","29350"
"In post","2021","Legal","Scotland","G6/G7","Female","175","165","64790","68470"
"In post","2021","Legal","Scotland","G6/G7","Male","75","75","63470","64030"
"In post","2021","Legal","Scotland","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Legal","Scotland","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Legal","Scotland","SEO/HEO","Female","495","460","43140","40970"
"In post","2021","Legal","Scotland","SEO/HEO","Male","220","210","43840","43530"
"In post","2021","Legal","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South East (England)","AA/AO","Female","110","105","22730","23520"
"In post","2021","Legal","South East (England)","AA/AO","Male","45","45","22760","23520"
"In post","2021","Legal","South East (England)","EO","Female","120","110","28340","27760"
"In post","2021","Legal","South East (England)","EO","Male","40","40","28790","27550"
"In post","2021","Legal","South East (England)","G6/G7","Female","215","185","58540","58970"
"In post","2021","Legal","South East (England)","G6/G7","Male","150","135","59550","57760"
"In post","2021","Legal","South East (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Legal","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South East (England)","SEO/HEO","Female","150","130","38610","40000"
"In post","2021","Legal","South East (England)","SEO/HEO","Male","60","60","39170","39650"
"In post","2021","Legal","South West (England)","AA/AO","Female","50","45","21800","21950"
"In post","2021","Legal","South West (England)","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Legal","South West (England)","EO","Female","50","45","26950","27130"
"In post","2021","Legal","South West (England)","EO","Male","30","30","26930","27130"
"In post","2021","Legal","South West (England)","G6/G7","Female","125","110","55750","55610"
"In post","2021","Legal","South West (England)","G6/G7","Male","110","105","58140","55610"
"In post","2021","Legal","South West (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Legal","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","South West (England)","SEO/HEO","Female","110","100","36340","36880"
"In post","2021","Legal","South West (England)","SEO/HEO","Male","70","65","37410","38000"
"In post","2021","Legal","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","AA/AO","Female","65","60","21900","21950"
"In post","2021","Legal","Wales","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Legal","Wales","EO","Female","50","45","27250","28430"
"In post","2021","Legal","Wales","EO","Male","10","10","[c]","[c]"
"In post","2021","Legal","Wales","G6/G7","Female","125","115","54960","55610"
"In post","2021","Legal","Wales","G6/G7","Male","90","85","57260","55610"
"In post","2021","Legal","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Legal","Wales","SEO/HEO","Female","115","105","36460","38000"
"In post","2021","Legal","Wales","SEO/HEO","Male","60","60","36010","34480"
"In post","2021","Legal","West Midlands (England)","AA/AO","Female","105","95","21700","21950"
"In post","2021","Legal","West Midlands (England)","AA/AO","Male","35","35","21560","21950"
"In post","2021","Legal","West Midlands (England)","EO","Female","95","90","26590","27130"
"In post","2021","Legal","West Midlands (England)","EO","Male","45","45","26010","25820"
"In post","2021","Legal","West Midlands (England)","G6/G7","Female","190","175","55420","55000"
"In post","2021","Legal","West Midlands (England)","G6/G7","Male","110","105","59180","55610"
"In post","2021","Legal","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","West Midlands (England)","SEO/HEO","Female","135","125","37510","38000"
"In post","2021","Legal","West Midlands (England)","SEO/HEO","Male","75","75","36520","36580"
"In post","2021","Legal","Yorkshire and The Humber","AA/AO","Female","135","120","21740","21950"
"In post","2021","Legal","Yorkshire and The Humber","AA/AO","Male","50","45","21440","21950"
"In post","2021","Legal","Yorkshire and The Humber","EO","Female","115","100","27180","28430"
"In post","2021","Legal","Yorkshire and The Humber","EO","Male","45","45","26220","25560"
"In post","2021","Legal","Yorkshire and The Humber","G6/G7","Female","270","235","56070","55610"
"In post","2021","Legal","Yorkshire and The Humber","G6/G7","Male","195","185","58250","55610"
"In post","2021","Legal","Yorkshire and The Humber","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Legal","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Legal","Yorkshire and The Humber","SEO/HEO","Female","165","150","35130","34480"
"In post","2021","Legal","Yorkshire and The Humber","SEO/HEO","Male","75","75","34170","34480"
"In post","2021","No function","East Midlands (England)","AA/AO","Female","2595","2280","21600","20600"
"In post","2021","No function","East Midlands (England)","AA/AO","Male","2400","2305","24020","22850"
"In post","2021","No function","East Midlands (England)","EO","Female","1045","940","26030","26330"
"In post","2021","No function","East Midlands (England)","EO","Male","1030","990","27800","27130"
"In post","2021","No function","East Midlands (England)","G6/G7","Female","270","260","57480","53220"
"In post","2021","No function","East Midlands (England)","G6/G7","Male","315","305","60770","55160"
"In post","2021","No function","East Midlands (England)","SCS level","Female","25","25","[c]","[c]"
"In post","2021","No function","East Midlands (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2021","No function","East Midlands (England)","SEO/HEO","Female","1220","1135","35730","33840"
"In post","2021","No function","East Midlands (England)","SEO/HEO","Male","1100","1055","36740","35300"
"In post","2021","No function","East Midlands (England)","Unknown","Female","765","695","29040","28200"
"In post","2021","No function","East Midlands (England)","Unknown","Male","195","185","30700","30880"
"In post","2021","No function","East of England","AA/AO","Female","1980","1770","22990","21500"
"In post","2021","No function","East of England","AA/AO","Male","2185","2105","26650","27150"
"In post","2021","No function","East of England","EO","Female","710","650","26940","26570"
"In post","2021","No function","East of England","EO","Male","790","765","29940","29090"
"In post","2021","No function","East of England","G6/G7","Female","205","195","60730","56430"
"In post","2021","No function","East of England","G6/G7","Male","155","150","62930","60590"
"In post","2021","No function","East of England","SCS level","Female","25","20","[c]","[c]"
"In post","2021","No function","East of England","SCS level","Male","35","30","108190","103000"
"In post","2021","No function","East of England","SEO/HEO","Female","775","715","36740","34690"
"In post","2021","No function","East of England","SEO/HEO","Male","695","665","38910","37560"
"In post","2021","No function","East of England","Unknown","Female","795","720","28180","28200"
"In post","2021","No function","East of England","Unknown","Male","215","205","29930","28200"
"In post","2021","No function","London","AA/AO","Female","3620","3330","25060","23530"
"In post","2021","No function","London","AA/AO","Male","3160","3065","27700","25760"
"In post","2021","No function","London","EO","Female","3465","3305","29380","28520"
"In post","2021","No function","London","EO","Male","2525","2475","30580","29570"
"In post","2021","No function","London","G6/G7","Female","5580","5340","58760","55850"
"In post","2021","No function","London","G6/G7","Male","5505","5440","59540","57620"
"In post","2021","No function","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","SCS level","Female","1010","935","87410","78000"
"In post","2021","No function","London","SCS level","Male","1020","995","91090","81370"
"In post","2021","No function","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","SEO/HEO","Female","8280","8030","36950","36160"
"In post","2021","No function","London","SEO/HEO","Male","6855","6775","37770","36800"
"In post","2021","No function","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","London","Unknown","Female","1155","1110","33280","32090"
"In post","2021","No function","London","Unknown","Male","390","385","34130","34100"
"In post","2021","No function","North East (England)","AA/AO","Female","4300","3435","21330","21220"
"In post","2021","No function","North East (England)","AA/AO","Male","2840","2645","23160","21440"
"In post","2021","No function","North East (England)","EO","Female","1175","1035","26370","26000"
"In post","2021","No function","North East (England)","EO","Male","970","915","27560","27130"
"In post","2021","No function","North East (England)","G6/G7","Female","240","225","53970","52580"
"In post","2021","No function","North East (England)","G6/G7","Male","225","225","56350","52580"
"In post","2021","No function","North East (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","No function","North East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","No function","North East (England)","SEO/HEO","Female","1045","970","34470","31970"
"In post","2021","No function","North East (England)","SEO/HEO","Male","845","810","36170","33840"
"In post","2021","No function","North East (England)","Unknown","Female","540","495","28960","28200"
"In post","2021","No function","North East (England)","Unknown","Male","155","150","30050","30210"
"In post","2021","No function","North West (England)","AA/AO","Female","5265","4550","21430","20650"
"In post","2021","No function","North West (England)","AA/AO","Male","4490","4245","23210","21440"
"In post","2021","No function","North West (England)","EO","Female","2280","2080","26770","26330"
"In post","2021","No function","North West (England)","EO","Male","2045","1955","28200","26780"
"In post","2021","No function","North West (England)","G6/G7","Female","625","600","56510","52580"
