"Status","Year","Parent_department","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Food Standards Agency","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Anglia","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Anglia","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","East Wales","Outside London","Heterosexual / straight","85","85","40440","37910"
"In post","2021","Food Standards Agency","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","East Wales","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Essex","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Essex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Inner London - West","London","Heterosexual / straight","320","315","42530","40350"
"In post","2021","Food Standards Agency","Inner London - West","London","LGBO","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Inner London - West","London","Undeclared","70","70","42730","40960"
"In post","2021","Food Standards Agency","Inner London - West","London","Unknown","55","50","41690","37350"
"In post","2021","Food Standards Agency","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lancashire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lancashire","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lincolnshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Lincolnshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","North Yorkshire","Outside London","Heterosexual / straight","195","195","37930","37350"
"In post","2021","Food Standards Agency","North Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","North Yorkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","North Yorkshire","Outside London","Unknown","45","40","37390","31110"
"In post","2021","Food Standards Agency","Northern Ireland","Outside London","Heterosexual / straight","60","60","37860","37910"
"In post","2021","Food Standards Agency","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Northern Ireland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Northumberland and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Shropshire and Staffordshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Shropshire and Staffordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands","Outside London","Heterosexual / straight","55","55","38400","37350"
"In post","2021","Food Standards Agency","West Midlands","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","West Wales and The Valleys","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Wales and The Valleys","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","West Yorkshire","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Food Standards Agency","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","840","805","36750","31390"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","35","35","29430","26100"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","80","80","38270","34770"
"In post","2021","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","90","85","39810","40330"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","Heterosexual / straight","2900","2830","49410","44230"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","LGBO","205","205","49980","47330"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","Undeclared","335","330","49520","44110"
"In post","2021","Foreign, Commonwealth and Development Office","Inner London - West","London","Unknown","815","795","48930","48840"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","Heterosexual / straight","1575","1570","51810","53000"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","LGBO","130","130","51720","53190"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","Undeclared","220","220","51220","53470"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Overseas","Unknown","350","350","53620","54070"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","Heterosexual / straight","600","575","41820","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","LGBO","40","35","40260","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","Undeclared","30","30","40070","36560"
"In post","2021","Foreign, Commonwealth and Development Office","Southern Scotland","Outside London","Unknown","300","290","38140","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","Heterosexual / straight","65","60","33640","28640"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","315","290","33780","27130"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","LGBO","20","15","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","Undeclared","60","50","30450","27130"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","Unknown","170","150","29670","27130"
"In post","2021","HM Land Registry","Devon","Outside London","Heterosexual / straight","525","480","35930","33840"
"In post","2021","HM Land Registry","Devon","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Devon","Outside London","Undeclared","95","85","36650","38450"
"In post","2021","HM Land Registry","Devon","Outside London","Unknown","290","275","32320","29760"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","Heterosexual / straight","140","125","30720","27130"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","HM Land Registry","Dorset and Somerset","Outside London","Unknown","120","110","27050","22350"
"In post","2021","HM Land Registry","East Anglia","Outside London","Heterosexual / straight","175","155","32790","29760"
"In post","2021","HM Land Registry","East Anglia","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","East Anglia","Outside London","Undeclared","50","45","31390","33840"
"In post","2021","HM Land Registry","East Anglia","Outside London","Unknown","55","50","26050","22350"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","205","185","29550","27130"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","50","40","30510","27130"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","75","65","27460","22350"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","140","120","32310","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","55","45","32580","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","145","130","27530","27130"
"In post","2021","HM Land Registry","Lancashire","Outside London","Heterosexual / straight","245","220","29810","27130"
"In post","2021","HM Land Registry","Lancashire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Lancashire","Outside London","Undeclared","30","25","34560","27130"
"In post","2021","HM Land Registry","Lancashire","Outside London","Unknown","125","115","25920","22350"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","180","165","29980","27130"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","95","85","26890","27130"
"In post","2021","HM Land Registry","Merseyside","Outside London","Heterosexual / straight","235","205","31400","27130"
"In post","2021","HM Land Registry","Merseyside","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Merseyside","Outside London","Undeclared","50","45","32380","27130"
"In post","2021","HM Land Registry","Merseyside","Outside London","Unknown","200","185","27090","22350"
"In post","2021","HM Land Registry","Outer London - South","London","Heterosexual / straight","210","200","42830","37290"
"In post","2021","HM Land Registry","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Outer London - South","London","Undeclared","45","45","40340","37290"
"In post","2021","HM Land Registry","Outer London - South","London","Unknown","115","110","39190","30600"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","Heterosexual / straight","190","175","29390","27130"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","Undeclared","50","40","32110","27130"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Outside London","Unknown","90","85","25660","22350"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","Heterosexual / straight","410","370","28820","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","Undeclared","85","75","30750","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","Outside London","Unknown","195","180","26050","22350"
"In post","2021","HM Land Registry","West Midlands","Outside London","Heterosexual / straight","150","140","31720","27130"
"In post","2021","HM Land Registry","West Midlands","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","Outside London","Undeclared","30","25","31700","27130"
"In post","2021","HM Land Registry","West Midlands","Outside London","Unknown","75","65","28750","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","Heterosexual / straight","420","380","29130","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","Undeclared","60","55","31920","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Outside London","Unknown","225","200","28350","27130"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","265","250","32690","31810"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","45","45","33530","31810"
"In post","2021","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","155","145","29820","25630"
"In post","2021","HM Revenue and Customs","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","1955","1835","34750","31810"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","LGBO","125","120","33940","31810"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","Undeclared","275","255","33980","31810"
"In post","2021","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","Unknown","1125","1060","28810","25560"
"In post","2021","HM Revenue and Customs","Devon","Outside London","Heterosexual / straight","250","230","27350","21250"
"In post","2021","HM Revenue and Customs","Devon","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Devon","Outside London","Unknown","130","115","25650","21100"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","Heterosexual / straight","410","375","30730","28130"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","Undeclared","85","80","31970","31810"
"In post","2021","HM Revenue and Customs","East Anglia","Outside London","Unknown","165","155","28780","25560"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","Heterosexual / straight","2405","2230","29410","25560"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","LGBO","205","200","27710","25560"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","Undeclared","270","245","29230","25560"
"In post","2021","HM Revenue and Customs","East Wales","Outside London","Unknown","1420","1300","25970","25560"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","50","45","32800","30550"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","Heterosexual / straight","1205","1135","29970","26270"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","LGBO","110","105","27160","25560"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","Undeclared","155","140","31250","28130"
"In post","2021","HM Revenue and Customs","Eastern Scotland","Outside London","Unknown","900","850","24380","20140"
"In post","2021","HM Revenue and Customs","Essex","Outside London","Heterosexual / straight","555","505","34560","31810"
"In post","2021","HM Revenue and Customs","Essex","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","HM Revenue and Customs","Essex","Outside London","Undeclared","120","110","33620","31810"
"In post","2021","HM Revenue and Customs","Essex","Outside London","Unknown","395","355","31510","28130"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","840","790","36110","31810"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","55","55","34720","31810"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","125","115","37510","31810"
"In post","2021","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","375","355","32620","31100"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","Heterosexual / straight","3090","2925","33800","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","LGBO","240","230","31520","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","Undeclared","370","345","34950","31810"
"In post","2021","HM Revenue and Customs","Greater Manchester","Outside London","Unknown","2090","1960","28640","25560"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","555","490","29660","26990"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","LGBO","40","35","30580","28130"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","Undeclared","130","115","31340","28130"
"In post","2021","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","Unknown","375","325","24390","21440"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Inner London - East","London","Heterosexual / straight","1605","1515","44860","39800"
"In post","2021","HM Revenue and Customs","Inner London - East","London","LGBO","105","105","44580","39800"
"In post","2021","HM Revenue and Customs","Inner London - East","London","Undeclared","245","230","44860","39800"
"In post","2021","HM Revenue and Customs","Inner London - East","London","Unknown","845","795","40610","36160"
"In post","2021","HM Revenue and Customs","Inner London - West","London","Heterosexual / straight","1770","1705","47560","41760"
"In post","2021","HM Revenue and Customs","Inner London - West","London","LGBO","145","140","51240","43500"
"In post","2021","HM Revenue and Customs","Inner London - West","London","Undeclared","305","295","47400","41760"
"In post","2021","HM Revenue and Customs","Inner London - West","London","Unknown","1030","985","43910","36270"
"In post","2021","HM Revenue and Customs","Kent","Outside London","Heterosexual / straight","170","155","29860","28130"
"In post","2021","HM Revenue and Customs","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Kent","Outside London","Undeclared","35","30","32070","31810"
"In post","2021","HM Revenue and Customs","Kent","Outside London","Unknown","70","70","29040","28130"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","Heterosexual / straight","1255","1120","28390","25560"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","LGBO","60","55","27940","21440"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","Undeclared","195","175","27450","25560"
"In post","2021","HM Revenue and Customs","Lancashire","Outside London","Unknown","455","395","24480","21440"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","170","150","28720","25560"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","30","25","28610","27100"
"In post","2021","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","230","200","24350","21440"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","Heterosexual / straight","2830","2610","31290","28130"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","LGBO","135","130","31010","25560"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","Undeclared","305","275","31860","30000"
"In post","2021","HM Revenue and Customs","Merseyside","Outside London","Unknown","1865","1675","25720","21440"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Northern Ireland","Outside London","Heterosexual / straight","1170","1085","30420","28130"
"In post","2021","HM Revenue and Customs","Northern Ireland","Outside London","LGBO","65","60","26460","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","Outside London","Undeclared","105","95","29670","28130"
"In post","2021","HM Revenue and Customs","Northern Ireland","Outside London","Unknown","655","610","25120","21440"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","5700","5105","29510","25560"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Outside London","LGBO","315","295","28400","25560"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Outside London","Undeclared","615","545","28660","25560"
"In post","2021","HM Revenue and Customs","Northumberland and Tyne and Wear","Outside London","Unknown","3840","3345","25400","21440"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Outer London - South","London","Heterosexual / straight","1405","1335","40410","36160"
"In post","2021","HM Revenue and Customs","Outer London - South","London","LGBO","75","70","38830","35080"
