"Status","Year","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Undeclared","70","[c]","37950","32910"
"Leaver Dept.","2021","Undeclared","No function","Unknown","65","[c]","33350","31220"
"Leaver Dept.","2021","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Undeclared","80","[c]","33830","28900"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Unknown","35","[c]","40590","37230"
"Leaver Dept.","2021","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","45","[c]","47780","48500"
"Leaver Dept.","2021","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","60","[c]","40580","38810"
"Leaver Dept.","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Unknown","45","[c]","48340","48370"
"Leaver Dept.","2021","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","40","[c]","49670","45520"
"Leaver Dept.","2021","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Unknown","45","[c]","26340","25070"
"Leaver Dept.","2021","Unknown","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","70","[c]","42010","38890"
"Leaver Dept.","2021","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Heterosexual / straight","55","[c]","39420","32120"
"Leaver Dept.","2021","Unknown","No function","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Unknown","1245","[c]","36630","32000"
"Leaver Dept.","2021","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","80","[c]","42070","38380"
"Leaver Dept.","2021","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","35","[c]","30030","25500"
"Leaver Dept.","2021","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1240","[c]","35730","32000"
"Leaver Dept.","2021","White","Analysis","Heterosexual / straight","135","[c]","42290","37970"
"Leaver Dept.","2021","White","Analysis","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Heterosexual / straight","70","[c]","41330","40310"
"Leaver Dept.","2021","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Heterosexual / straight","85","[c]","44660","40730"
"Leaver Dept.","2021","White","Communications","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Heterosexual / straight","95","[c]","45310","39790"
"Leaver Dept.","2021","White","Digital, Data & Technology","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Heterosexual / straight","90","[c]","46860","45200"
"Leaver Dept.","2021","White","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Heterosexual / straight","250","[c]","38110","32960"
"Leaver Dept.","2021","White","Human Resources","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Heterosexual / straight","95","[c]","42800","38440"
"Leaver Dept.","2021","White","Legal","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Heterosexual / straight","1510","[c]","39860","33570"
"Leaver Dept.","2021","White","No function","LGBO","200","[c]","38520","33090"
"Leaver Dept.","2021","White","No function","Undeclared","125","[c]","41440","36800"
"Leaver Dept.","2021","White","No function","Unknown","80","[c]","41220","33690"
"Leaver Dept.","2021","White","Project Delivery","Heterosexual / straight","310","[c]","40800","34160"
"Leaver Dept.","2021","White","Project Delivery","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Heterosexual / straight","60","[c]","38540","33100"
"Leaver Dept.","2021","White","Property","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Heterosexual / straight","1715","[c]","35110","29860"
"Leaver Dept.","2021","White","Unknown","LGBO","165","[c]","34260","28670"
"Leaver Dept.","2021","White","Unknown","Undeclared","120","[c]","36580","30830"
"Leaver Dept.","2021","White","Unknown","Unknown","1040","[c]","30260","27570"
"New entrant CS","2021","Asian","Analysis","Heterosexual / straight","70","[c]","32640","31810"
"New entrant CS","2021","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Heterosexual / straight","40","[c]","36900","33000"
"New entrant CS","2021","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Heterosexual / straight","55","[c]","29820","25660"
"New entrant CS","2021","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Heterosexual / straight","30","[c]","20670","20140"
"New entrant CS","2021","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Heterosexual / straight","135","[c]","41120","36500"
"New entrant CS","2021","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Heterosexual / straight","65","[c]","35500","33950"
"New entrant CS","2021","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Heterosexual / straight","65","[c]","32820","30100"
"New entrant CS","2021","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Heterosexual / straight","125","[c]","37090","37230"
"New entrant CS","2021","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Heterosexual / straight","920","[c]","28390","25850"
"New entrant CS","2021","Asian","No function","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Undeclared","65","[c]","35180","31810"
"New entrant CS","2021","Asian","No function","Unknown","40","[c]","29770","23450"
"New entrant CS","2021","Asian","Project Delivery","Heterosexual / straight","95","[c]","37950","34020"
"New entrant CS","2021","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Heterosexual / straight","2105","[c]","28730","27570"
"New entrant CS","2021","Asian","Unknown","LGBO","45","[c]","26550","27570"
"New entrant CS","2021","Asian","Unknown","Undeclared","65","[c]","27840","27570"
"New entrant CS","2021","Asian","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Heterosexual / straight","65","[c]","40030","38630"
"New entrant CS","2021","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Heterosexual / straight","40","[c]","37920","35570"
"New entrant CS","2021","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Heterosexual / straight","50","[c]","32580","26950"
"New entrant CS","2021","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Heterosexual / straight","665","[c]","29520","26810"
"New entrant CS","2021","Black","No function","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Undeclared","30","[c]","30520","30220"
"New entrant CS","2021","Black","No function","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Heterosexual / straight","70","[c]","34240","33110"
"New entrant CS","2021","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Heterosexual / straight","1430","[c]","29090","29290"
"New entrant CS","2021","Black","Unknown","LGBO","60","[c]","27750","27570"
"New entrant CS","2021","Black","Unknown","Undeclared","40","[c]","28820","31060"
"New entrant CS","2021","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
