"Status","Year","Disability","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Property","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Other Cabinet Office Agencies","35","35","51580","49700"
"In post","2021","Declared non-disabled","Property","Scottish Government","705","680","30780","28120"
"In post","2021","Declared non-disabled","Property","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","United Kingdom Statistics Authority","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Attorney General's Departments","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Cabinet Office","430","415","35560","33300"
"In post","2021","Declared non-disabled","Security","Chancellor's other departments","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Department for Business, Energy and Industrial Strategy","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Department for Education","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Department for International Trade","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Department for Transport","90","85","30990","26470"
"In post","2021","Declared non-disabled","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Foreign, Commonwealth and Development Office","425","420","39580","34770"
"In post","2021","Declared non-disabled","Security","HM Revenue and Customs","105","100","40380","38630"
"In post","2021","Declared non-disabled","Security","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Ministry of Defence","3730","3655","28580","22650"
"In post","2021","Declared non-disabled","Security","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Ministry of Justice","425","425","39540","36480"
"In post","2021","Declared non-disabled","Security","National Crime Agency","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Scottish Government","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","United Kingdom Statistics Authority","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Attorney General's Departments","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Charity Commission","105","100","33640","29160"
"In post","2021","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","30","30","51880","46100"
"In post","2021","Declared non-disabled","Unknown","Department for Education","395","385","52880","50130"
"In post","2021","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","130","125","43470","39710"
"In post","2021","Declared non-disabled","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Department for Work and Pensions","68505","61280","27750","27570"
"In post","2021","Declared non-disabled","Unknown","Department of Health and Social Care","465","445","51840","53100"
"In post","2021","Declared non-disabled","Unknown","Food Standards Agency","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office","245","240","51280","45200"
"In post","2021","Declared non-disabled","Unknown","HM Treasury","45","40","38540","32960"
"In post","2021","Declared non-disabled","Unknown","Home Office","28495","26415","32000","27370"
"In post","2021","Declared non-disabled","Unknown","Ministry of Defence","12370","11910","30300","26670"
"In post","2021","Declared non-disabled","Unknown","Other Cabinet Office Agencies","45","45","50410","49700"
"In post","2021","Declared non-disabled","Unknown","Scotland Office","40","35","49130","46600"
"In post","2021","Declared non-disabled","Unknown","Scottish Government","6225","5960","42120","38540"
"In post","2021","Declared non-disabled","Unknown","Welsh Government","4925","4655","41290","37410"
"In post","2021","Undeclared","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Education","20","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for International Trade","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Transport","80","80","41670","37770"
"In post","2021","Undeclared","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","20","20","[c]","[c]"
"In post","2021","Undeclared","Analysis","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury","25","25","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence","75","75","42600","46080"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice","40","35","48370","43780"
"In post","2021","Undeclared","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Education","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Environment, Food and Rural Affairs","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Transport","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Food Standards Agency","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence","160","155","36660","33300"
"In post","2021","Undeclared","Commercial","Ministry of Justice","120","115","46070","45230"
"In post","2021","Undeclared","Commercial","Other Cabinet Office Agencies","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cabinet Office","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Education","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Transport","50","50","45230","42890"
"In post","2021","Undeclared","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Food Standards Agency","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","HM Revenue and Customs","150","140","29430","25560"
"In post","2021","Undeclared","Communications","HM Treasury","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Defence","65","65","29570","26930"
"In post","2021","Undeclared","Communications","Ministry of Housing, Communities and Local Government","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Justice","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Attorney General's Departments","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Department for Transport","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Food Standards Agency","40","40","38760","37300"
"In post","2021","Undeclared","Counter Fraud","HM Revenue and Customs","580","540","35470","31810"
"In post","2021","Undeclared","Counter Fraud","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","HM Revenue and Customs","205","180","24190","21440"
"In post","2021","Undeclared","Debt","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Cabinet Office","35","35","51620","54700"
"In post","2021","Undeclared","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","30","30","45490","39030"
"In post","2021","Undeclared","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Department for Education","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","45","45","44170","48370"
"In post","2021","Undeclared","Digital, Data & Technology","Department for International Trade","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Department for Transport","125","125","40760","40080"
"In post","2021","Undeclared","Digital, Data & Technology","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Department of Health and Social Care","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Food Standards Agency","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","HM Land Registry","30","30","36970","38450"
"In post","2021","Undeclared","Digital, Data & Technology","HM Revenue and Customs","130","125","37670","34130"
"In post","2021","Undeclared","Digital, Data & Technology","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Ministry of Defence","90","90","33890","33290"
"In post","2021","Undeclared","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Ministry of Justice","65","65","42830","40410"
"In post","2021","Undeclared","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Other Cabinet Office Agencies","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Scottish Government","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","United Kingdom Statistics Authority","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Cabinet Office","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Department for Business, Energy and Industrial Strategy","20","15","[c]","[c]"
"In post","2021","Undeclared","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Department for Education","25","25","[c]","[c]"
"In post","2021","Undeclared","Finance","Department for Environment, Food and Rural Affairs","25","25","[c]","[c]"
"In post","2021","Undeclared","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Department for Transport","30","30","41140","42470"
"In post","2021","Undeclared","Finance","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Department of Health and Social Care","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","Food Standards Agency","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Foreign, Commonwealth and Development Office","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","HM Revenue and Customs","135","120","33760","31810"
"In post","2021","Undeclared","Finance","HM Treasury","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Ministry of Defence","110","105","35420","33300"
"In post","2021","Undeclared","Finance","Ministry of Housing, Communities and Local Government","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Ministry of Justice","85","85","43550","39120"
"In post","2021","Undeclared","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Department for Environment, Food and Rural Affairs","40","35","29410","25590"
"In post","2021","Undeclared","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cabinet Office","65","60","36100","32000"
"In post","2021","Undeclared","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Department for Business, Energy and Industrial Strategy","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Department for Education","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Department for Transport","30","30","39680","34710"
"In post","2021","Undeclared","Human Resources","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Food Standards Agency","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","HM Revenue and Customs","75","65","33590","31810"
"In post","2021","Undeclared","Human Resources","HM Treasury","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Ministry of Defence","130","125","31360","26720"
"In post","2021","Undeclared","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Ministry of Justice","110","110","42820","41100"
"In post","2021","Undeclared","Human Resources","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","HM Treasury","35","30","54720","52410"
"In post","2021","Undeclared","Internal Audit","Ministry of Defence","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Ministry of Justice","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Attorney General's Departments","120","110","56830","63730"
"In post","2021","Undeclared","Legal","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Food Standards Agency","15","15","[c]","[c]"
"In post","2021","Undeclared","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","HM Land Registry","15","15","[c]","[c]"
"In post","2021","Undeclared","Legal","HM Revenue and Customs","60","60","40530","31980"
"In post","2021","Undeclared","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Ministry of Justice","105","100","46670","43460"
"In post","2021","Undeclared","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Scottish Government","30","30","58390","59480"
"In post","2021","Undeclared","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Cabinet Office","85","85","45920","38580"
"In post","2021","Undeclared","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy","300","290","44380","40050"
"In post","2021","Undeclared","No function","Department for Digital, Culture, Media and Sport","50","50","43900","37640"
"In post","2021","Undeclared","No function","Department for Education","190","180","42010","36960"
"In post","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs","230","220","35750","32560"
"In post","2021","Undeclared","No function","Department for International Trade","45","45","48050","44030"
"In post","2021","Undeclared","No function","Department for Transport","1080","1010","32960","30270"
"In post","2021","Undeclared","No function","Department for Work and Pensions","145","140","46340","45870"
"In post","2021","Undeclared","No function","Department of Health and Social Care","465","405","46530","40070"
"In post","2021","Undeclared","No function","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Food Standards Agency","280","275","36810","32830"
"In post","2021","Undeclared","No function","Foreign, Commonwealth and Development Office","175","175","50110","43690"
"In post","2021","Undeclared","No function","HM Land Registry","180","160","30460","27130"
"In post","2021","Undeclared","No function","HM Revenue and Customs","1355","1225","31070","28130"
"In post","2021","Undeclared","No function","HM Treasury","280","280","44050","36500"
"In post","2021","Undeclared","No function","Ministry of Defence","285","280","40980","42530"
"In post","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government","125","120","45240","44020"
"In post","2021","Undeclared","No function","Ministry of Justice","8365","7660","29680","31180"
"In post","2021","Undeclared","No function","National Crime Agency","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Northern Ireland Office","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Office of Rail and Road","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Scottish Government","90","85","31360","30080"
"In post","2021","Undeclared","No function","United Kingdom Statistics Authority","80","60","23670","19520"
"In post","2021","Undeclared","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Cabinet Office","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Digital, Culture, Media and Sport","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Education","35","30","50170","50400"
"In post","2021","Undeclared","Project Delivery","Department for Environment, Food and Rural Affairs","15","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Transport","90","90","43820","39360"
"In post","2021","Undeclared","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Food Standards Agency","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","40","35","48460","53000"
"In post","2021","Undeclared","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","HM Revenue and Customs","235","215","43640","38630"
"In post","2021","Undeclared","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Ministry of Defence","1290","1250","38230","36540"
"In post","2021","Undeclared","Project Delivery","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Ministry of Justice","35","35","45390","43960"
"In post","2021","Undeclared","Project Delivery","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Cabinet Office","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Education","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Environment, Food and Rural Affairs","30","30","36840","30040"
"In post","2021","Undeclared","Property","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Transport","10","5","[c]","[c]"
"In post","2021","Undeclared","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Foreign, Commonwealth and Development Office","25","25","[c]","[c]"
"In post","2021","Undeclared","Property","HM Revenue and Customs","295","270","35800","32100"
"In post","2021","Undeclared","Property","Ministry of Defence","205","195","32790","33300"
"In post","2021","Undeclared","Property","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","Undeclared","Property","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Cabinet Office","45","45","34900","33300"
"In post","2021","Undeclared","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Department for Transport","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Foreign, Commonwealth and Development Office","40","40","42860","36360"
"In post","2021","Undeclared","Security","HM Revenue and Customs","20","15","[c]","[c]"
"In post","2021","Undeclared","Security","Ministry of Defence","440","430","31040","28770"
"In post","2021","Undeclared","Security","Ministry of Justice","125","125","42820","40190"
"In post","2021","Undeclared","Security","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Department for Education","30","30","55400","50990"
"In post","2021","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Department for Work and Pensions","4030","3730","27380","27570"
"In post","2021","Undeclared","Unknown","Department of Health and Social Care","40","35","53730","53860"
"In post","2021","Undeclared","Unknown","Foreign, Commonwealth and Development Office","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","HM Treasury","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Home Office","1805","1675","32620","28930"
"In post","2021","Undeclared","Unknown","Ministry of Defence","1330","1285","30120","26670"
"In post","2021","Undeclared","Unknown","Other Cabinet Office Agencies","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scotland Office","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scottish Government","175","170","39630","35110"
"In post","2021","Undeclared","Unknown","Welsh Government","180","170","42290","37410"
"In post","2021","Unknown","Analysis","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Chancellor's other departments","35","35","59820","53660"
"In post","2021","Unknown","Analysis","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","75","75","38600","35640"
"In post","2021","Unknown","Analysis","Department for Digital, Culture, Media and Sport","15","15","[c]","[c]"
"In post","2021","Unknown","Analysis","Department for Education","65","60","39490","36980"
"In post","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs","150","140","37600","35900"
"In post","2021","Unknown","Analysis","Department for International Trade","85","85","40560","31950"
"In post","2021","Unknown","Analysis","Department for Transport","25","25","[c]","[c]"
"In post","2021","Unknown","Analysis","Department of Health and Social Care","200","195","52280","53360"
"In post","2021","Unknown","Analysis","Foreign, Commonwealth and Development Office","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","HM Revenue and Customs","140","135","39320","36160"
"In post","2021","Unknown","Analysis","HM Treasury","35","30","63940","54170"
"In post","2021","Unknown","Analysis","Ministry of Defence","65","65","40560","38190"
"In post","2021","Unknown","Analysis","Ministry of Housing, Communities and Local Government","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Ministry of Justice","50","50","42230","40480"
"In post","2021","Unknown","Analysis","Office for Standards in Education","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Office of Gas and Electricity Markets","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Scottish Government","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","United Kingdom Statistics Authority","690","675","34290","32540"
"In post","2021","Unknown","Analysis","Water Services Regulation Authority","15","15","[c]","[c]"
