"Status","Year","Age","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Falkirk","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Outside London","20","20","17550","16780"
"In post","2021","16-19","Glasgow City","Outside London","30","30","20950","21010"
"In post","2021","16-19","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Outside London","15","15","21040","20140"
"In post","2021","16-19","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Outside London","10","10","23960","22590"
"In post","2021","16-19","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","London","10","5","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","Outside London","50","50","20490","20140"
"In post","2021","16-19","Leicester","Outside London","10","10","19810","20140"
"In post","2021","16-19","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","Outside London","20","20","20740","21430"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","Outside London","25","20","22550","21160"
"In post","2021","16-19","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Outside London","15","10","20350","20140"
"In post","2021","16-19","Milton Keynes","Outside London","20","20","22200","21600"
"In post","2021","16-19","Monmouthshire and Newport","Outside London","20","15","21990","22950"
"In post","2021","16-19","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Outside London","15","10","20180","20140"
"In post","2021","16-19","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Outside London","30","30","22090","20980"
"In post","2021","16-19","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Plymouth","Outside London","20","20","18700","19130"
"In post","2021","16-19","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","Outside London","25","25","20330","20140"
"In post","2021","16-19","Sheffield","Outside London","15","15","21780","21010"
"In post","2021","16-19","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","Outside London","15","10","19970","19130"
"In post","2021","16-19","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","Outside London","15","15","22310","22850"
"In post","2021","16-19","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","Outside London","10","10","23640","22430"
"In post","2021","16-19","Sunderland","Outside London","15","15","20190","20140"
"In post","2021","16-19","Swansea","Outside London","50","40","19860","18060"
"In post","2021","16-19","Thurrock","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2021","16-19","Tyneside","Outside London","65","60","21200","21010"
"In post","2021","16-19","Unknown","Unknown","40","40","19120","15940"
"In post","2021","16-19","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","London","100","100","25700","25170"
"In post","2021","16-19","Wiltshire","Outside London","35","30","19230","19630"
"In post","2021","16-19","Wirral","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","York","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Outside London","230","225","27170","26570"
"In post","2021","20-29","Angus and Dundee City","Outside London","215","210","23100","21010"
"In post","2021","20-29","Antrim and Newtownabbey","Outside London","15","15","22460","20310"
"In post","2021","20-29","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barking & Dagenham and Havering","London","90","90","29550","31060"
"In post","2021","20-29","Barnet","London","335","325","30480","31060"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Outside London","415","410","24710","24620"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","2815","2785","27730","27540"
"In post","2021","20-29","Bedford","Outside London","155","155","27230","27850"
"In post","2021","20-29","Belfast","Outside London","390","370","23310","20140"
"In post","2021","20-29","Berkshire","Outside London","420","420","28790","26970"
"In post","2021","20-29","Bexley and Greenwich","London","330","325","29640","31060"
"In post","2021","20-29","Birmingham","Outside London","1800","1765","25440","24240"
"In post","2021","20-29","Blackburn with Darwen","Outside London","55","55","25470","27570"
"In post","2021","20-29","Blackpool","Outside London","585","575","24450","21010"
"In post","2021","20-29","Bournemouth and Poole","Outside London","50","50","23520","22920"
"In post","2021","20-29","Bradford","Outside London","480","470","23630","21010"
"In post","2021","20-29","Breckland and South Norfolk","Outside London","105","105","24310","23970"
"In post","2021","20-29","Brent","London","105","105","29580","31060"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Outside London","80","75","24300","21010"
"In post","2021","20-29","Brighton and Hove","Outside London","80","80","25080","27050"
"In post","2021","20-29","Bristol, City of","Outside London","1110","1085","27920","25860"
"In post","2021","20-29","Bromley","London","60","55","27720","31060"
"In post","2021","20-29","Buckinghamshire CC","Outside London","265","265","27890","27850"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","25","25","24990","26530"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","105","105","25710","27570"
"In post","2021","20-29","Cambridgeshire CC","Outside London","450","440","27160","26910"
"In post","2021","20-29","Camden and City of London","London","575","570","31910","29570"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","1980","1950","25680","25210"
"In post","2021","20-29","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Outside London","40","35","26300","27120"
"In post","2021","20-29","Central Hampshire","Outside London","635","635","29100","28650"
"In post","2021","20-29","Central Valleys","Outside London","150","150","25880","25550"
"In post","2021","20-29","Cheshire East","Outside London","115","110","24900","24920"
"In post","2021","20-29","Cheshire West and Chester","Outside London","70","70","23080","21010"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","205","200","25010","24620"
"In post","2021","20-29","City of Edinburgh","Outside London","2185","2160","27680","26160"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","120","120","26400","26450"
"In post","2021","20-29","Conwy and Denbighshire","Outside London","50","50","24670","23830"
"In post","2021","20-29","Cornwall and Isles of Scilly","Outside London","120","115","23510","21010"
"In post","2021","20-29","Coventry","Outside London","415","405","29510","29250"
"In post","2021","20-29","Croydon","London","1245","1240","32560","29570"
"In post","2021","20-29","Darlington","Outside London","105","105","29480","29250"
"In post","2021","20-29","Derby","Outside London","125","120","24700","25680"
"In post","2021","20-29","Devon CC","Outside London","625","615","25610","24650"
"In post","2021","20-29","Dorset CC","Outside London","265","260","24840","24770"
"In post","2021","20-29","Dudley","Outside London","105","105","23440","21010"
"In post","2021","20-29","Dumfries and Galloway","Outside London","65","60","25730","25870"
"In post","2021","20-29","Durham CC","Outside London","860","830","23540","22350"
"In post","2021","20-29","Ealing","London","80","75","30740","31060"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","Outside London","80","80","23510","23230"
"In post","2021","20-29","East Cumbria","Outside London","65","65","22810","21050"
"In post","2021","20-29","East Derbyshire","Outside London","20","20","26660","27570"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","355","350","25380","24610"
"In post","2021","20-29","East Kent","Outside London","515","515","24720","24880"
"In post","2021","20-29","East Lancashire","Outside London","35","30","24760","27570"
"In post","2021","20-29","East Lothian and Midlothian","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","East Merseyside","Outside London","90","90","25550","27570"
"In post","2021","20-29","East Riding of Yorkshire","Outside London","270","270","24330","24440"
"In post","2021","20-29","East Surrey","Outside London","170","170","30650","32150"
"In post","2021","20-29","East Sussex CC","Outside London","285","280","24680","25850"
"In post","2021","20-29","Enfield","London","75","70","30000","31060"
"In post","2021","20-29","Essex Haven Gateway","Outside London","95","95","25320","24890"
"In post","2021","20-29","Essex Thames Gateway","Outside London","125","125","25680","24180"
"In post","2021","20-29","Falkirk","Outside London","250","240","23600","21010"
"In post","2021","20-29","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Flintshire and Wrexham","Outside London","330","330","23730","22970"
"In post","2021","20-29","Glasgow City","Outside London","1625","1585","26320","24890"
"In post","2021","20-29","Gloucestershire","Outside London","150","150","25960","26240"
"In post","2021","20-29","Greater Manchester North East","Outside London","175","175","25880","27570"
"In post","2021","20-29","Greater Manchester North West","Outside London","220","220","23810","22850"
"In post","2021","20-29","Greater Manchester South East","Outside London","175","170","23960","21010"
"In post","2021","20-29","Greater Manchester South West","Outside London","1160","1145","26250","25560"
"In post","2021","20-29","Gwent Valleys","Outside London","105","100","24190","23830"
"In post","2021","20-29","Gwynedd","Outside London","105","100","22410","21010"
"In post","2021","20-29","Hackney and Newham","London","345","340","32060","31060"
"In post","2021","20-29","Haringey and Islington","London","300","295","28760","30850"
"In post","2021","20-29","Harrow and Hillingdon","London","320","320","28790","28670"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","Outside London","165","165","24680","24440"
"In post","2021","20-29","Heart of Essex","Outside London","220","215","28030","28610"
"In post","2021","20-29","Herefordshire, County of","Outside London","45","45","24070","24070"
"In post","2021","20-29","Hertfordshire","Outside London","405","400","30020","29290"
"In post","2021","20-29","Hounslow and Richmond upon Thames","London","555","550","29550","29250"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","95","95","26200","25430"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","95","95","25080","22920"
"In post","2021","20-29","Isle of Anglesey","Outside London","15","15","26410","25040"
"In post","2021","20-29","Isle of Wight","Outside London","100","100","24670","25300"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","London","190","190","30820","31060"
"In post","2021","20-29","Kent Thames Gateway","Outside London","275","270","28870","29920"
"In post","2021","20-29","Kingston upon Hull, City of","Outside London","265","260","24350","24220"
"In post","2021","20-29","Lambeth","London","835","820","33230","32260"
"In post","2021","20-29","Lancaster and Wyre","Outside London","155","155","24020","24120"
"In post","2021","20-29","Leeds","Outside London","2410","2385","27060","25560"
"In post","2021","20-29","Leicester","Outside London","335","330","24170","22350"
"In post","2021","20-29","Leicestershire CC and Rutland","Outside London","270","270","24320","24620"
"In post","2021","20-29","Lewisham and Southwark","London","210","210","28310","28760"
"In post","2021","20-29","Lincolnshire","Outside London","280","280","25570","26300"
"In post","2021","20-29","Lisburn and Castlereagh","Outside London","15","15","26270","24890"
"In post","2021","20-29","Liverpool","Outside London","1585","1530","24890","24890"
"In post","2021","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","30","30","24180","24030"
"In post","2021","20-29","Luton","Outside London","95","95","23950","22920"
"In post","2021","20-29","Manchester","Outside London","1545","1525","28110","26550"
"In post","2021","20-29","Medway","Outside London","250","250","28240","29630"
"In post","2021","20-29","Merton, Kingston upon Thames and Sutton","London","100","95","29300","31060"
"In post","2021","20-29","Mid Kent","Outside London","110","105","26270","27150"
"In post","2021","20-29","Mid Lancashire","Outside London","525","505","23150","21010"
"In post","2021","20-29","Milton Keynes","Outside London","430","425","26560","26560"
"In post","2021","20-29","Monmouthshire and Newport","Outside London","1130","1115","28670","28220"
"In post","2021","20-29","Na h-Eileanan Siar","Outside London","20","20","21970","21010"
"In post","2021","20-29","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North and North East Lincolnshire","Outside London","100","100","22860","21430"
"In post","2021","20-29","North and West Norfolk","Outside London","65","60","24350","24620"
"In post","2021","20-29","North Hampshire","Outside London","85","85","25650","23310"
"In post","2021","20-29","North Lanarkshire","Outside London","355","340","22800","20140"
"In post","2021","20-29","North Northamptonshire","Outside London","65","60","24370","22920"
"In post","2021","20-29","North Nottinghamshire","Outside London","165","165","25610","26300"
"In post","2021","20-29","North Yorkshire CC","Outside London","140","135","25650","25680"
"In post","2021","20-29","Northumberland","Outside London","25","25","26690","27570"
"In post","2021","20-29","Norwich and East Norfolk","Outside London","215","215","25100","23970"
"In post","2021","20-29","Nottingham","Outside London","1350","1325","26170","25560"
"In post","2021","20-29","Orkney Islands","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Overseas","Overseas","310","310","37350","34220"
"In post","2021","20-29","Oxfordshire","Outside London","365","360","27060","27570"
"In post","2021","20-29","Perth and Kinross and Stirling","Outside London","140","135","26790","26550"
"In post","2021","20-29","Peterborough","Outside London","170","150","24380","22350"
"In post","2021","20-29","Plymouth","Outside London","385","380","26370","25680"
"In post","2021","20-29","Portsmouth","Outside London","375","370","25850","25260"
"In post","2021","20-29","Powys","Outside London","30","30","23280","22160"
"In post","2021","20-29","Redbridge and Waltham Forest","London","190","190","28250","31060"
"In post","2021","20-29","Sandwell","Outside London","50","50","25480","27570"
"In post","2021","20-29","Scottish Borders","Outside London","50","50","25930","24910"
"In post","2021","20-29","Sefton","Outside London","800","775","24300","24440"
"In post","2021","20-29","Sheffield","Outside London","995","980","27740","25000"
"In post","2021","20-29","Shetland Islands","Outside London","10","10","26720","26590"
"In post","2021","20-29","Shropshire CC","Outside London","105","100","24960","25300"
"In post","2021","20-29","Solihull","Outside London","145","145","25570","24890"
"In post","2021","20-29","Somerset","Outside London","235","230","26220","26740"
"In post","2021","20-29","South and West Derbyshire","Outside London","120","120","25280","25790"
"In post","2021","20-29","South Ayrshire","Outside London","30","30","25630","26860"
"In post","2021","20-29","South Hampshire","Outside London","560","540","27640","27570"
"In post","2021","20-29","South Lanarkshire","Outside London","485","470","25930","21490"
"In post","2021","20-29","South Nottinghamshire","Outside London","80","75","25470","25790"
"In post","2021","20-29","South Teesside","Outside London","105","105","22920","21010"
"In post","2021","20-29","South West Wales","Outside London","140","135","24140","22920"
"In post","2021","20-29","Southampton","Outside London","170","165","26840","26470"
"In post","2021","20-29","Southend-on-Sea","Outside London","100","95","28820","29290"
"In post","2021","20-29","Staffordshire CC","Outside London","610","600","25430","24920"
"In post","2021","20-29","Stoke-on-Trent","Outside London","195","190","21410","18880"
"In post","2021","20-29","Suffolk","Outside London","500","495","25490","25380"
"In post","2021","20-29","Sunderland","Outside London","400","380","23810","21010"
"In post","2021","20-29","Swansea","Outside London","1140","1090","23440","21590"
"In post","2021","20-29","Swindon","Outside London","55","55","25960","24000"
"In post","2021","20-29","Telford and Wrekin","Outside London","210","205","27050","26750"
"In post","2021","20-29","Thurrock","Outside London","60","55","22850","21430"
"In post","2021","20-29","Torbay","Outside London","25","25","24820","21010"
"In post","2021","20-29","Tower Hamlets","London","1350","1345","35710","33460"
"In post","2021","20-29","Tyneside","Outside London","2265","2225","25540","25560"
"In post","2021","20-29","Unknown","Unknown","890","890","29890","29250"
"In post","2021","20-29","Wakefield","Outside London","220","215","24810","24440"
"In post","2021","20-29","Walsall","Outside London","35","35","24800","27570"
"In post","2021","20-29","Wandsworth","London","200","200","31180","31060"
"In post","2021","20-29","Warrington","Outside London","445","445","28140","27570"
"In post","2021","20-29","Warwickshire","Outside London","140","135","22960","21010"
"In post","2021","20-29","West Cumbria","Outside London","155","155","24160","23540"
"In post","2021","20-29","West Essex","Outside London","75","70","25870","25040"
"In post","2021","20-29","West Kent","Outside London","60","60","29910","28650"
"In post","2021","20-29","West Lothian","Outside London","40","40","24520","22230"
"In post","2021","20-29","West Northamptonshire","Outside London","200","195","22870","22920"
"In post","2021","20-29","West Surrey","Outside London","335","330","27740","27960"
"In post","2021","20-29","West Sussex (North East)","Outside London","140","140","25980","25990"
"In post","2021","20-29","West Sussex (South West)","Outside London","100","95","27470","27360"
"In post","2021","20-29","Westminster","London","15525","15460","37740","34550"
"In post","2021","20-29","Wiltshire","Outside London","1210","1195","27880","28400"
"In post","2021","20-29","Wirral","Outside London","185","185","24240","22350"
"In post","2021","20-29","Wolverhampton","Outside London","80","75","23230","21010"
"In post","2021","20-29","Worcestershire","Outside London","355","350","23890","23970"
"In post","2021","20-29","York","Outside London","390","390","26280","26280"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","Outside London","425","400","33380","30650"
"In post","2021","30-39","Angus and Dundee City","Outside London","430","405","26020","22640"
"In post","2021","30-39","Antrim and Newtownabbey","Outside London","25","25","25940","20310"
"In post","2021","30-39","Ards and North Down","Outside London","20","20","27770","26590"
"In post","2021","30-39","Barking & Dagenham and Havering","London","100","90","30190","31060"
"In post","2021","30-39","Barnet","London","345","330","38810","34150"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","Outside London","550","505","26900","26810"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","3150","3005","36430","34910"
"In post","2021","30-39","Bedford","Outside London","170","160","28950","27850"
"In post","2021","30-39","Belfast","Outside London","735","700","28410","25560"
"In post","2021","30-39","Berkshire","Outside London","605","585","34850","31880"
"In post","2021","30-39","Bexley and Greenwich","London","385","375","32230","31930"
"In post","2021","30-39","Birmingham","Outside London","2745","2595","29950","27570"
"In post","2021","30-39","Blackburn with Darwen","Outside London","110","100","25550","27570"
"In post","2021","30-39","Blackpool","Outside London","695","655","27520","27570"
"In post","2021","30-39","Bournemouth and Poole","Outside London","100","90","26320","27570"
"In post","2021","30-39","Bradford","Outside London","605","545","26780","25560"
"In post","2021","30-39","Breckland and South Norfolk","Outside London","125","120","28560","26810"
"In post","2021","30-39","Brent","London","90","85","29950","31060"
"In post","2021","30-39","Bridgend and Neath Port Talbot","Outside London","135","125","25910","27570"
"In post","2021","30-39","Brighton and Hove","Outside London","95","85","28370","27570"
"In post","2021","30-39","Bristol, City of","Outside London","1565","1475","35190","31810"
"In post","2021","30-39","Bromley","London","60","55","28020","31060"
"In post","2021","30-39","Buckinghamshire CC","Outside London","335","315","31870","30400"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","Outside London","35","35","28200","27570"
"In post","2021","30-39","Calderdale and Kirklees","Outside London","210","185","26860","27570"
"In post","2021","30-39","Cambridgeshire CC","Outside London","680","650","32710","31220"
"In post","2021","30-39","Camden and City of London","London","730","710","39170","35200"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","Outside London","2925","2780","31920","28850"
"In post","2021","30-39","Causeway Coast and Glens","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Central Bedfordshire","Outside London","60","60","30120","26780"
"In post","2021","30-39","Central Hampshire","Outside London","795","770","36720","35410"
"In post","2021","30-39","Central Valleys","Outside London","325","310","32160","28850"
"In post","2021","30-39","Cheshire East","Outside London","150","140","29380","27570"
"In post","2021","30-39","Cheshire West and Chester","Outside London","75","70","26820","27570"
"In post","2021","30-39","Chorley and West Lancashire","Outside London","320","305","29320","27380"
"In post","2021","30-39","City of Edinburgh","Outside London","3065","2955","36860","33620"
"In post","2021","30-39","Clackmannanshire and Fife","Outside London","210","200","29600","27570"
"In post","2021","30-39","Conwy and Denbighshire","Outside London","110","100","31860","29530"
"In post","2021","30-39","Cornwall and Isles of Scilly","Outside London","245","220","25820","25100"
"In post","2021","30-39","Coventry","Outside London","505","485","36090","32690"
"In post","2021","30-39","Croydon","London","1780","1700","38800","35200"
"In post","2021","30-39","Darlington","Outside London","190","180","34750","30730"
"In post","2021","30-39","Derby","Outside London","195","170","25640","23840"
"In post","2021","30-39","Devon CC","Outside London","1190","1110","31780","30210"
"In post","2021","30-39","Dorset CC","Outside London","355","345","27500","26670"
"In post","2021","30-39","Dudley","Outside London","180","155","24310","21010"
"In post","2021","30-39","Dumfries and Galloway","Outside London","95","90","28680","28120"
"In post","2021","30-39","Durham CC","Outside London","1085","1005","26150","24920"
"In post","2021","30-39","Ealing","London","75","75","30640","31060"
"In post","2021","30-39","East Ayrshire and North Ayrshire mainland","Outside London","140","130","27630","27570"
"In post","2021","30-39","East Cumbria","Outside London","135","120","26780","24920"
"In post","2021","30-39","East Derbyshire","Outside London","60","55","27190","27570"
"In post","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","465","450","29610","27570"
"In post","2021","30-39","East Kent","Outside London","715","670","26720","25260"
"In post","2021","30-39","East Lancashire","Outside London","105","95","26470","27570"
