"Status","Year","Function_of_post","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Northumberland and Tyne and Wear","Outside London","Unknown","100","90","33300","31810"
"In post","2021","Finance","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","London","Heterosexual / straight","70","65","46340","40750"
"In post","2021","Finance","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Finance","Outer London - South","London","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","London","Heterosexual / straight","45","45","40630","36270"
"In post","2021","Finance","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Outer London - West and North West","London","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Overseas","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Outside London","Heterosexual / straight","110","105","39730","38630"
"In post","2021","Finance","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Outside London","Heterosexual / straight","70","70","40450","37030"
"In post","2021","Finance","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Outside London","Heterosexual / straight","85","80","39180","33930"
"In post","2021","Finance","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Outside London","Unknown","60","55","32180","26120"
"In post","2021","Finance","Surrey, East and West Sussex","Outside London","Heterosexual / straight","180","165","34210","31810"
"In post","2021","Finance","Surrey, East and West Sussex","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Outside London","Undeclared","35","30","33150","28550"
"In post","2021","Finance","Surrey, East and West Sussex","Outside London","Unknown","65","60","26090","21680"
"In post","2021","Finance","Tees Valley and Durham","Outside London","Heterosexual / straight","60","60","39530","36640"
"In post","2021","Finance","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Outside London","Heterosexual / straight","370","300","24980","21440"
"In post","2021","Finance","West Central Scotland","Outside London","LGBO","10","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Outside London","Undeclared","55","45","23390","21440"
"In post","2021","Finance","West Central Scotland","Outside London","Unknown","160","135","24540","20140"
"In post","2021","Finance","West Midlands","Outside London","Heterosexual / straight","185","180","39820","36780"
"In post","2021","Finance","West Midlands","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Finance","West Midlands","Outside London","Unknown","70","65","38830","37580"
"In post","2021","Finance","West Wales and The Valleys","Outside London","Heterosexual / straight","140","135","34050","31380"
"In post","2021","Finance","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Outside London","Undeclared","35","35","36640","33350"
"In post","2021","Finance","West Wales and The Valleys","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Outside London","Heterosexual / straight","330","300","33690","28130"
"In post","2021","Finance","West Yorkshire","Outside London","LGBO","20","15","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Outside London","Undeclared","65","55","29230","21440"
"In post","2021","Finance","West Yorkshire","Outside London","Unknown","275","240","27640","21440"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","80","80","31160","26520"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","70","65","26300","21050"
"In post","2021","Grants Management","Cheshire","Outside London","Heterosexual / straight","35","35","24450","24920"
"In post","2021","Grants Management","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Outside London","Unknown","60","55","24970","24920"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Outside London","Heterosexual / straight","265","230","24990","21050"
"In post","2021","Grants Management","Cumbria","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Outside London","Unknown","350","310","23030","21050"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Outside London","Unknown","40","40","24670","23670"
"In post","2021","Grants Management","Devon","Outside London","Heterosexual / straight","105","95","26740","25880"
"In post","2021","Grants Management","Devon","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Grants Management","Devon","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Grants Management","Devon","Outside London","Unknown","65","60","26940","25190"
"In post","2021","Grants Management","Dorset and Somerset","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","40","35","24820","25250"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","90","85","24890","21050"
"In post","2021","Grants Management","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Outside London","Heterosexual / straight","60","55","30710","26520"
"In post","2021","Grants Management","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Outside London","Unknown","75","70","23610","21050"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","130","115","25570","21050"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Outside London","Unknown","110","105","25010","21050"
"In post","2021","Grants Management","Shropshire and Staffordshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Grants Management","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Outside London","Unknown","45","40","25340","21050"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","30","30","37610","32810"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","105","100","38330","33300"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Outside London","Heterosexual / straight","55","50","42290","39940"
"In post","2021","Human Resources","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","300","285","39220","33840"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","LGBO","20","15","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","Unknown","90","85","34390","31810"
"In post","2021","Human Resources","Devon","Outside London","Heterosexual / straight","35","30","34700","32360"
"In post","2021","Human Resources","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Outside London","Unknown","75","70","37660","33050"
"In post","2021","Human Resources","Dorset and Somerset","Outside London","Heterosexual / straight","45","45","35270","32810"
"In post","2021","Human Resources","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Outside London","Heterosexual / straight","105","95","35960","31780"
"In post","2021","Human Resources","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","East Anglia","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","East Wales","Outside London","Heterosexual / straight","340","315","35690","31090"
"In post","2021","Human Resources","East Wales","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Human Resources","East Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","East Wales","Outside London","Unknown","65","60","35020","30130"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Outside London","Heterosexual / straight","180","175","37070","35480"
"In post","2021","Human Resources","Eastern Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2021","Human Resources","Eastern Scotland","Outside London","Unknown","60","60","31820","30160"
"In post","2021","Human Resources","Essex","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Human Resources","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Essex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","740","690","36770","32780"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","30","30","31930","28920"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","80","75","35180","33150"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","70","65","32050","28260"
"In post","2021","Human Resources","Greater Manchester","Outside London","Heterosexual / straight","470","450","34570","32000"
"In post","2021","Human Resources","Greater Manchester","Outside London","LGBO","40","40","34840","31810"
"In post","2021","Human Resources","Greater Manchester","Outside London","Undeclared","45","45","31890","25880"
"In post","2021","Human Resources","Greater Manchester","Outside London","Unknown","115","110","33040","31810"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","225","215","34840","31040"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","85","80","38040","31180"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","London","Heterosexual / straight","330","315","48630","43640"
"In post","2021","Human Resources","Inner London - East","London","LGBO","20","20","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","London","Undeclared","30","30","44890","40070"
"In post","2021","Human Resources","Inner London - East","London","Unknown","55","50","46340","41760"
"In post","2021","Human Resources","Inner London - West","London","Heterosexual / straight","1540","1495","47130","42200"
"In post","2021","Human Resources","Inner London - West","London","LGBO","155","150","45890","42270"
"In post","2021","Human Resources","Inner London - West","London","Undeclared","120","115","46210","42650"
"In post","2021","Human Resources","Inner London - West","London","Unknown","265","260","40950","35220"
"In post","2021","Human Resources","Kent","Outside London","Heterosexual / straight","35","35","36660","31500"
"In post","2021","Human Resources","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Human Resources","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Outside London","Heterosexual / straight","180","165","28060","26670"
"In post","2021","Human Resources","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Outside London","Heterosexual / straight","235","220","34290","31660"
"In post","2021","Human Resources","Merseyside","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Outside London","Unknown","55","50","29650","28130"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Outside London","Heterosexual / straight","70","70","39550","36210"
"In post","2021","Human Resources","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","425","395","28480","25550"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","Undeclared","30","25","24220","20800"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","Unknown","70","65","25620","22650"
"In post","2021","Human Resources","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","Heterosexual / straight","70","70","52540","52570"
"In post","2021","Human Resources","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","Unknown","15","15","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","London","Heterosexual / straight","35","30","40550","35530"
"In post","2021","Human Resources","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","London","Unknown","10","10","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","Heterosexual / straight","50","45","39940","39710"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Outside London","Heterosexual / straight","80","75","39760","37860"
"In post","2021","Human Resources","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Outside London","Heterosexual / straight","60","60","39590","33930"
"In post","2021","Human Resources","Southern Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","Heterosexual / straight","70","60","34760","28130"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","Unknown","40","35","24770","21440"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","Heterosexual / straight","45","45","34100","30640"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","Unknown","10","10","[c]","[c]"
