"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Nottingham","270","250","37300","30130"
"In post","2021","Attorney General's Departments","Overseas","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","110","105","38780","30110"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","15","15","33710","24590"
"In post","2021","Attorney General's Departments","Sheffield","140","125","35940","28430"
"In post","2021","Attorney General's Departments","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","150","140","45830","50520"
"In post","2021","Attorney General's Departments","South Teesside","95","85","38060","32370"
"In post","2021","Attorney General's Departments","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","65","60","41930","48080"
"In post","2021","Attorney General's Departments","Suffolk","35","30","38310","34050"
"In post","2021","Attorney General's Departments","Swansea","70","65","41460","38180"
"In post","2021","Attorney General's Departments","Tyneside","240","220","38030","32420"
"In post","2021","Attorney General's Departments","Wakefield","70","65","36100","30130"
"In post","2021","Attorney General's Departments","Warrington","25","25","46530","48830"
"In post","2021","Attorney General's Departments","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","15","15","43200","48080"
"In post","2021","Attorney General's Departments","West Surrey","55","55","41400","40000"
"In post","2021","Attorney General's Departments","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Westminster","4505","4240","50540","51250"
"In post","2021","Attorney General's Departments","Wiltshire","15","15","38330","34480"
"In post","2021","Attorney General's Departments","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","York","320","295","47160","53350"
"In post","2021","Cabinet Office","Ards and North Down","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","65290","53760"
"In post","2021","Cabinet Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","10","10","50420","36460"
"In post","2021","Cabinet Office","Birmingham","20","20","71880","64030"
"In post","2021","Cabinet Office","Blackpool","40","40","51230","49700"
"In post","2021","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","65","60","43300","38420"
"In post","2021","Cabinet Office","Buckinghamshire CC","15","15","54660","54700"
"In post","2021","Cabinet Office","Cambridgeshire CC","15","15","53530","33300"
"In post","2021","Cabinet Office","Camden and City of London","95","95","54190","54700"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","30","30","35560","29250"
"In post","2021","Cabinet Office","Central Hampshire","40","35","58300","54010"
"In post","2021","Cabinet Office","City of Edinburgh","25","25","33040","29250"
"In post","2021","Cabinet Office","Coventry","15","15","53340","49700"
"In post","2021","Cabinet Office","Croydon","50","50","43890","32000"
"In post","2021","Cabinet Office","Darlington","10","10","62080","66310"
"In post","2021","Cabinet Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","10","10","35240","33470"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","25","25","52930","53320"
"In post","2021","Cabinet Office","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","10","10","37580","34550"
"In post","2021","Cabinet Office","Greater Manchester South West","170","165","45200","38890"
"In post","2021","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","10","10","29310","28630"
"In post","2021","Cabinet Office","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","185","180","47110","40250"
"In post","2021","Cabinet Office","Lewisham and Southwark","15","15","102750","122500"
"In post","2021","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","120","120","49230","49700"
"In post","2021","Cabinet Office","Manchester","95","95","46350","37300"
"In post","2021","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","90","85","29950","33000"
"In post","2021","Cabinet Office","Monmouthshire and Newport","30","30","42060","38450"
"In post","2021","Cabinet Office","North Hampshire","20","20","44350","38260"
"In post","2021","Cabinet Office","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","95","90","46130","40250"
"In post","2021","Cabinet Office","Nottingham","25","25","48990","39510"
"In post","2021","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","25","25","51860","49030"
"In post","2021","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","100","95","46980","49700"
"In post","2021","Cabinet Office","South Hampshire","10","10","42010","40300"
"In post","2021","Cabinet Office","South Lanarkshire","25","25","62500","62010"
"In post","2021","Cabinet Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","15","15","58080","51560"
"In post","2021","Cabinet Office","Tower Hamlets","870","855","51680","54700"
"In post","2021","Cabinet Office","Tyneside","405","375","28460","23850"
"In post","2021","Cabinet Office","Unknown","600","595","36250","32000"
"In post","2021","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Cumbria","5","5","[c]","[c]"
"In post","2021","Cabinet Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","5455","5380","49380","40600"
"In post","2021","Cabinet Office","Wiltshire","65","65","61990","54700"
"In post","2021","Cabinet Office","York","440","420","29190","26670"
"In post","2021","Chancellor's other departments","Blackpool","15","15","46380","42840"
"In post","2021","Chancellor's other departments","Camden and City of London","200","190","64910","57250"
"In post","2021","Chancellor's other departments","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","15","15","49950","44950"
"In post","2021","Chancellor's other departments","Glasgow City","10","10","44870","41310"
"In post","2021","Chancellor's other departments","Westminster","160","155","52510","47410"
"In post","2021","Charity Commission","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","Charity Commission","Sefton","305","290","32780","29160"
"In post","2021","Charity Commission","Somerset","50","45","35580","30350"
"In post","2021","Charity Commission","Westminster","75","70","42950","37910"
"In post","2021","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","50","50","56490","55860"
"In post","2021","Competition and Markets Authority","Tower Hamlets","785","760","60810","56630"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","130","125","47200","41420"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","15","15","36750","36620"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","10","10","36430","36190"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","20","20","27000","23490"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","45","40","40480","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Birmingham","665","635","33290","30390"
"In post","2021","Department for Business, Energy and Industrial Strategy","Blackpool","50","45","33270","29850"
"In post","2021","Department for Business, Energy and Industrial Strategy","Brighton and Hove","15","15","30600","27340"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bristol, City of","120","110","35460","34390"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","30","25","37090","34050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Camden and City of London","25","20","46810","44300"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","1275","1180","31170","27460"
"In post","2021","Department for Business, Energy and Industrial Strategy","Central Hampshire","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","City of Edinburgh","135","130","27470","23560"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Croydon","65","60","32350","27650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Devon CC","1765","1690","40030","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Glasgow City","110","100","30700","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Hackney and Newham","250","240","42830","42790"
"In post","2021","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","30","30","42290","43160"
"In post","2021","Department for Business, Energy and Industrial Strategy","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Hertfordshire","35","30","40560","38510"
"In post","2021","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","65","60","43510","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy","Inverness and Nairn and Moray, Badenoch and Strathspey","15","15","35910","36110"
"In post","2021","Department for Business, Energy and Industrial Strategy","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Leeds","190","180","32180","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Lincolnshire","30","30","38180","37080"
"In post","2021","Department for Business, Energy and Industrial Strategy","Manchester","355","340","32540","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Medway","55","50","26670","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","1490","1410","37580","31010"
"In post","2021","Department for Business, Energy and Industrial Strategy","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North Hampshire","45","40","35960","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Nottingham","175","165","30990","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","30","30","40460","41750"
"In post","2021","Department for Business, Energy and Industrial Strategy","Oxfordshire","30","25","41270","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Plymouth","50","50","27720","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Shetland Islands","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South Hampshire","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","10","10","35410","35570"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West Wales","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Southampton","35","35","32820","32060"
"In post","2021","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","30","25","30870","28640"
"In post","2021","Department for Business, Energy and Industrial Strategy","Suffolk","115","105","30780","29940"
"In post","2021","Department for Business, Energy and Industrial Strategy","Swindon","115","115","46000","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy","Tyneside","205","195","31390","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Westminster","5190","5080","49160","52080"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wiltshire","15","15","36870","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wirral","45","45","32820","31000"
"In post","2021","Department for Business, Energy and Industrial Strategy","York","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Manchester","45","45","40410","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","Tyneside","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Westminster","1715","1680","49440","51730"
"In post","2021","Department for Education","Bristol, City of","225","215","43730","39780"
"In post","2021","Department for Education","Cambridgeshire CC","40","40","47860","50520"
"In post","2021","Department for Education","Coventry","1280","1250","40710","36820"
"In post","2021","Department for Education","Croydon","50","50","46000","40230"
"In post","2021","Department for Education","Darlington","705","675","38100","36780"
"In post","2021","Department for Education","Hertfordshire","30","25","44720","40370"
"In post","2021","Department for Education","Leeds","95","90","45390","40300"
"In post","2021","Department for Education","Manchester","1145","1120","40360","36780"
"In post","2021","Department for Education","Nottingham","290","275","41750","37100"
"In post","2021","Department for Education","Sheffield","1395","1335","40460","36960"
"In post","2021","Department for Education","Tyneside","80","75","39120","36780"
"In post","2021","Department for Education","Unknown","15","10","56170","52840"
"In post","2021","Department for Education","Westminster","2585","2490","50360","53420"
"In post","2021","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","10","10","38580","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Berkshire","365","350","35700","31540"
"In post","2021","Department for Environment, Food and Rural Affairs","Bristol, City of","860","815","39290","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","100","95","31940","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","100","95","29980","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Central Hampshire","40","35","33250","30370"
"In post","2021","Department for Environment, Food and Rural Affairs","Cheshire East","175","165","31160","26090"
"In post","2021","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","95","90","33110","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Darlington","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Devon CC","530","490","29590","25540"
"In post","2021","Department for Environment, Food and Rural Affairs","Dorset CC","155","145","33210","29270"
"In post","2021","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Cumbria","490","445","27540","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","East Kent","40","40","27720","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","10","10","33540","26290"
"In post","2021","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","25","25","31000","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","East Sussex CC","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire","65","60","32830","30400"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Gwynedd","75","65","26250","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","15","15","39780","43400"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","50","50","30410","28240"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","25","25","31290","28030"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","70","65","32710","31460"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","30","25","28930","26960"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","130","125","34710","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","20","20","31770","27850"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","45","40","34810","31330"
"In post","2021","Department for Environment, Food and Rural Affairs","Manchester","25","25","32390","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Kent","10","10","30700","30810"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","105","95","33340","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","North and West Norfolk","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","185","175","33200","30040"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","20","20","31740","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","30","25","35950","30920"
"In post","2021","Department for Environment, Food and Rural Affairs","Nottingham","105","100","32290","26620"
"In post","2021","Department for Environment, Food and Rural Affairs","Oxfordshire","30","30","36480","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","45","45","34250","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Peterborough","100","100","38230","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Powys","25","20","35220","37240"
"In post","2021","Department for Environment, Food and Rural Affairs","Scottish Borders","20","20","29660","25880"
"In post","2021","Department for Environment, Food and Rural Affairs","Sheffield","15","15","36020","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Shropshire CC","60","55","34190","29800"
"In post","2021","Department for Environment, Food and Rural Affairs","Solihull","40","40","39310","37310"
"In post","2021","Department for Environment, Food and Rural Affairs","Somerset","70","65","34230","29940"
"In post","2021","Department for Environment, Food and Rural Affairs","South and West Derbyshire","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South Ayrshire","20","20","31570","26270"
"In post","2021","Department for Environment, Food and Rural Affairs","South Hampshire","10","10","32030","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","South Lanarkshire","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South Nottinghamshire","45","45","33140","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","South West Wales","150","145","28340","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Staffordshire CC","90","85","29500","26300"
"In post","2021","Department for Environment, Food and Rural Affairs","Suffolk","520","490","34220","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Thurrock","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Tyneside","515","485","32040","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Warrington","135","130","42470","47550"
"In post","2021","Department for Environment, Food and Rural Affairs","West Cumbria","505","450","24340","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","West Kent","10","10","32290","27190"
"In post","2021","Department for Environment, Food and Rural Affairs","West Surrey","815","775","36410","32560"
"In post","2021","Department for Environment, Food and Rural Affairs","West Sussex (North East)","25","25","32560","30400"
"In post","2021","Department for Environment, Food and Rural Affairs","West Sussex (South West)","25","25","43470","39120"
"In post","2021","Department for Environment, Food and Rural Affairs","Westminster","2510","2435","45300","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","Wiltshire","10","10","29530","26470"
"In post","2021","Department for Environment, Food and Rural Affairs","Worcestershire","440","410","32880","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","York","730","710","35350","31370"
"In post","2021","Department for International Trade","Berkshire","115","115","47060","51860"
"In post","2021","Department for International Trade","Birmingham","20","15","38940","33500"
"In post","2021","Department for International Trade","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Glasgow City","10","10","38380","33120"
"In post","2021","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Leeds","15","15","44820","48220"
"In post","2021","Department for International Trade","Manchester","10","10","43590","40300"
"In post","2021","Department for International Trade","Nottingham","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","155","155","56610","54470"
"In post","2021","Department for International Trade","Tyneside","10","10","[c]","[c]"
"In post","2021","Department for International Trade","West Surrey","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Westminster","2315","2295","45240","38950"
"In post","2021","Department for Transport","Aberdeen City and Aberdeenshire","75","70","32730","27680"
"In post","2021","Department for Transport","Angus and Dundee City","10","5","[c]","[c]"
"In post","2021","Department for Transport","Ards and North Down","40","35","37560","31780"
"In post","2021","Department for Transport","Barking & Dagenham and Havering","15","15","31650","30780"
"In post","2021","Department for Transport","Barnet","30","30","32210","30780"
"In post","2021","Department for Transport","Barnsley, Doncaster and Rotherham","60","55","27490","26780"
"In post","2021","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","35","30","28240","26780"
"In post","2021","Department for Transport","Bedford","35","30","30640","31780"
"In post","2021","Department for Transport","Berkshire","40","40","27820","26780"
"In post","2021","Department for Transport","Bexley and Greenwich","60","55","33680","31830"
"In post","2021","Department for Transport","Birmingham","155","155","30570","26780"
"In post","2021","Department for Transport","Blackburn with Darwen","30","25","28460","27230"
"In post","2021","Department for Transport","Blackpool","5","5","[c]","[c]"
"In post","2021","Department for Transport","Bournemouth and Poole","30","25","27920","26780"
"In post","2021","Department for Transport","Bradford","20","20","27800","26780"
"In post","2021","Department for Transport","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2021","Department for Transport","Bristol, City of","430","405","34950","31790"
"In post","2021","Department for Transport","Bromley","10","10","31100","30700"
"In post","2021","Department for Transport","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","Department for Transport","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Calderdale and Kirklees","20","20","29530","26780"
"In post","2021","Department for Transport","Cambridgeshire CC","35","35","28160","26700"
"In post","2021","Department for Transport","Cardiff and Vale of Glamorgan","65","60","31470","26780"
"In post","2021","Department for Transport","Central Bedfordshire","30","30","29510","26780"
