"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","44830","44950"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","AO","30","30","23410","21590"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","EO","100","95","27180","26740"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","HEO","15","15","32530","32320"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","AO","95","90","24720","26590"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","EO","120","115","28640","26780"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","G7","25","25","57510","55270"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","HEO","30","30","34570","35280"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","SEO","65","60","46130","45060"
"In post","2021","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","EO","50","50","27770","26780"
"In post","2021","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","AO","25","25","26520","26590"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","EO","25","25","29510","30010"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","HEO","30","30","36160","36180"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - East","EO","25","25","30710","30700"
"In post","2021","Department for Transport","Operational Delivery","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","EO","15","15","30210","30270"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","G7","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","HEO","10","10","35780","35430"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","SEO","15","15","44350","44480"
"In post","2021","Department for Transport","Operational Delivery","Kent","AO","45","40","27300","26590"
"In post","2021","Department for Transport","Operational Delivery","Kent","EO","110","105","31430","29730"
"In post","2021","Department for Transport","Operational Delivery","Kent","HEO","25","25","35360","34830"
"In post","2021","Department for Transport","Operational Delivery","Kent","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lancashire","AO","35","35","27060","27680"
"In post","2021","Department for Transport","Operational Delivery","Lancashire","EO","65","55","28690","26780"
"In post","2021","Department for Transport","Operational Delivery","Lancashire","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AO","40","35","24670","25840"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","EO","70","65","27770","26780"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lincolnshire","AO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lincolnshire","EO","25","25","27350","26780"
"In post","2021","Department for Transport","Operational Delivery","Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","AO","15","15","25770","26580"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","EO","75","70","27890","26780"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","HEO","20","20","35110","34730"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","SEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","AO","25","25","25090","26590"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","EO","25","25","28190","26780"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","G7","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","HEO","10","10","35160","36020"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Yorkshire","AO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Yorkshire","EO","25","25","27380","26780"
"In post","2021","Department for Transport","Operational Delivery","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","AO","10","10","25340","26590"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","EO","10","10","31300","31780"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","AO","120","105","22040","21590"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","EO","65","60","27180","26780"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","HEO","30","30","32600","32180"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","SEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","AO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","EO","110","105","31400","30780"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","HEO","15","15","36850","36180"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","EO","50","50","30960","30780"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","HEO","10","10","37240","36830"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","AO","20","20","30050","30580"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","EO","90","90","31400","30780"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","HEO","15","15","35970","36120"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","AO","70","65","24530","24670"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","EO","90","85","28970","26780"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","HEO","10","10","33810","32320"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","AO","30","30","25910","26580"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","EO","50","45","27720","26780"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","AO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","EO","25","25","28210","26780"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","AO","50","45","27250","27680"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","EO","100","90","29650","27010"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","HEO","20","20","34480","33310"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","AO","10","10","25790","26580"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","EO","30","30","27540","26780"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","AO","15","15","25960","26580"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","EO","60","55","27450","26780"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","G7","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","HEO","15","15","35410","34810"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","SEO","20","20","49560","46970"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","AO","20","20","25630","26580"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","EO","100","95","27390","26780"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","HEO","15","15","32060","31860"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","AA","1210","940","18100","18060"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","AO","2775","2430","21740","21590"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","EO","590","545","27030","26780"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","G6","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","G7","15","15","51070","49360"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","HEO","125","125","32590","32180"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","SEO","50","50","40800","41090"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","AA","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","AO","85","75","22990","21590"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","EO","110","100","27400","26780"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","HEO","15","15","32820","32180"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Inner London - West","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","G7","10","10","79150","80160"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","AO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","EO","15","15","26620","26780"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","G6","15","15","92080","92850"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","G7","50","50","77820","78400"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - East","AO","75","60","32690","32740"
"In post","2021","Department for Transport","Other","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - West","AO","15","15","25730","25730"
"In post","2021","Department for Transport","Other","Inner London - West","EO","100","100","29300","30270"
"In post","2021","Department for Transport","Other","Inner London - West","G6","10","10","[c]","[c]"
"In post","2021","Department for Transport","Other","Inner London - West","G7","10","10","56240","54760"
"In post","2021","Department for Transport","Other","Inner London - West","HEO","40","40","35280","35060"
"In post","2021","Department for Transport","Other","Inner London - West","SCS level","10","10","99980","81800"
"In post","2021","Department for Transport","Other","Inner London - West","SEO","20","20","43400","43360"
"In post","2021","Department for Transport","Other","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Northumberland and Tyne and Wear","AO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","Northumberland and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","AO","10","5","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Midlands","EO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Other","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","AO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","EO","10","10","26500","26470"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","G7","5","5","[c]","[c]"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","HEO","25","25","31980","31860"
"In post","2021","Department for Transport","Other","West Wales and The Valleys","SEO","10","10","40290","41090"
"In post","2021","Department for Transport","Other","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Other","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Derbyshire and Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Policy","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Hampshire and Isle of Wight","AO","15","15","21590","21590"
"In post","2021","Department for Transport","Policy","Hampshire and Isle of Wight","EO","30","30","26520","26470"
"In post","2021","Department for Transport","Policy","Hampshire and Isle of Wight","G6","10","10","[c]","[c]"
"In post","2021","Department for Transport","Policy","Hampshire and Isle of Wight","G7","40","35","52490","50230"
"In post","2021","Department for Transport","Policy","Hampshire and Isle of Wight","HEO","45","45","32160","31040"
"In post","2021","Department for Transport","Policy","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Hampshire and Isle of Wight","SEO","50","50","40470","39470"
"In post","2021","Department for Transport","Policy","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Inner London - West","EO","60","60","30080","30270"
"In post","2021","Department for Transport","Policy","Inner London - West","G6","110","110","65460","66230"
"In post","2021","Department for Transport","Policy","Inner London - West","G7","275","265","55390","54760"
"In post","2021","Department for Transport","Policy","Inner London - West","HEO","215","210","35230","35060"
"In post","2021","Department for Transport","Policy","Inner London - West","SCS level","50","45","82090","75710"
"In post","2021","Department for Transport","Policy","Inner London - West","SEO","190","185","43180","42890"
"In post","2021","Department for Transport","Policy","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Midlands","HEO","20","20","31080","30730"
"In post","2021","Department for Transport","Policy","West Midlands","SEO","[c]","[c]","[c]","[c]"
