"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","G7","95","90","53680","54190"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","HEO","25","25","32930","32050"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","SEO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","Devon CC","AO","15","15","20930","21950"
"In post","2021","Attorney General's Departments","Devon","Devon CC","EO","20","20","26970","26780"
"In post","2021","Attorney General's Departments","Devon","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","Devon CC","G7","40","40","54720","55610"
"In post","2021","Attorney General's Departments","Devon","Devon CC","HEO","15","15","33940","33310"
"In post","2021","Attorney General's Departments","Devon","Devon CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Norwich and East Norfolk","AO","30","25","21220","21950"
"In post","2021","Attorney General's Departments","East Anglia","Norwich and East Norfolk","EO","15","10","27710","28430"
"In post","2021","Attorney General's Departments","East Anglia","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Norwich and East Norfolk","G7","25","20","55000","55000"
"In post","2021","Attorney General's Departments","East Anglia","Norwich and East Norfolk","HEO","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Suffolk","AO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Suffolk","EO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Suffolk","G7","10","10","57560","55610"
"In post","2021","Attorney General's Departments","East Anglia","Suffolk","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","Suffolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","AO","50","45","21840","21950"
"In post","2021","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","EO","30","30","27620","28430"
"In post","2021","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","G7","95","85","53720","54200"
"In post","2021","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","HEO","25","25","35070","34480"
"In post","2021","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","Flintshire and Wrexham","AO","10","10","22240","21950"
"In post","2021","Attorney General's Departments","East Wales","Flintshire and Wrexham","EO","15","15","27170","27440"
"In post","2021","Attorney General's Departments","East Wales","Flintshire and Wrexham","G7","30","30","54430","55610"
"In post","2021","Attorney General's Departments","East Wales","Flintshire and Wrexham","HEO","15","10","35190","34480"
"In post","2021","Attorney General's Departments","East Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AO","20","20","21930","21950"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","15","15","27700","28430"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G7","30","25","55080","55610"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","Heart of Essex","AO","40","35","22800","23520"
"In post","2021","Attorney General's Departments","Essex","Heart of Essex","EO","50","45","28920","30110"
"In post","2021","Attorney General's Departments","Essex","Heart of Essex","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","Heart of Essex","G7","65","55","57960","57290"
"In post","2021","Attorney General's Departments","Essex","Heart of Essex","HEO","25","25","37520","39540"
"In post","2021","Attorney General's Departments","Essex","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","25","20","52780","50600"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","25","25","21760","21950"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","35","35","26760","26220"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","60","55","54420","55610"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","15","15","35230","34480"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","Manchester","AO","70","60","21940","21950"
"In post","2021","Attorney General's Departments","Greater Manchester","Manchester","EO","85","75","27920","28430"
"In post","2021","Attorney General's Departments","Greater Manchester","Manchester","G6","20","20","69950","69120"
"In post","2021","Attorney General's Departments","Greater Manchester","Manchester","G7","145","130","54280","55610"
"In post","2021","Attorney General's Departments","Greater Manchester","Manchester","HEO","35","35","34420","34480"
"In post","2021","Attorney General's Departments","Greater Manchester","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","Manchester","SEO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","AA","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","AO","35","35","22080","23520"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","EO","20","20","28450","28300"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","G7","40","40","59300","62030"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","HEO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","AO","20","20","22810","23520"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","EO","30","30","28410","27300"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","G6","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","G7","65","60","57880","55000"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","HEO","20","15","35960","35630"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","SEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","Haringey and Islington","AO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","Haringey and Islington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","Lewisham and Southwark","AO","10","10","23150","24590"
"In post","2021","Attorney General's Departments","Inner London - East","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","AA","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","AO","330","305","23190","23520"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","EO","715","680","28650","27760"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","G6","920","845","68580","66610"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","G7","1590","1480","55470","52070"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","HEO","455","445","36080","33930"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","SCS level","255","245","87180","81420"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","SEO","225","220","40690","40000"
"In post","2021","Attorney General's Departments","Inner London - West","Westminster","Unknown","10","10","39350","36360"
"In post","2021","Attorney General's Departments","Kent","East Kent","AO","30","30","23210","23520"
"In post","2021","Attorney General's Departments","Kent","East Kent","EO","35","30","29290","29170"
"In post","2021","Attorney General's Departments","Kent","East Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","East Kent","G7","45","40","56700","55000"
"In post","2021","Attorney General's Departments","Kent","East Kent","HEO","10","10","37230","36240"
"In post","2021","Attorney General's Departments","Kent","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Mid Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Mid Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Mid Lancashire","AO","35","30","22310","21950"
"In post","2021","Attorney General's Departments","Lancashire","Mid Lancashire","EO","40","35","28090","28430"
"In post","2021","Attorney General's Departments","Lancashire","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Mid Lancashire","G7","70","65","53870","55610"
"In post","2021","Attorney General's Departments","Lancashire","Mid Lancashire","HEO","20","20","34070","33310"
"In post","2021","Attorney General's Departments","Lancashire","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Mid Lancashire","SEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","AO","35","30","21370","21950"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","EO","25","25","27610","28430"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","G7","65","60","52550","51470"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","15","10","36040","38000"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G7","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Lincolnshire","G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Liverpool","AO","85","80","21840","21950"
"In post","2021","Attorney General's Departments","Merseyside","Liverpool","EO","80","75","27050","26900"
"In post","2021","Attorney General's Departments","Merseyside","Liverpool","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Liverpool","G7","125","120","53820","54200"
"In post","2021","Attorney General's Departments","Merseyside","Liverpool","HEO","50","45","33970","33310"
"In post","2021","Attorney General's Departments","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Liverpool","SEO","15","15","38470","38180"
"In post","2021","Attorney General's Departments","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","York","AO","30","30","21600","21950"
"In post","2021","Attorney General's Departments","North Yorkshire","York","EO","40","35","26400","25920"
"In post","2021","Attorney General's Departments","North Yorkshire","York","G6","15","15","69800","67520"
"In post","2021","Attorney General's Departments","North Yorkshire","York","G7","180","160","57340","55610"
"In post","2021","Attorney General's Departments","North Yorkshire","York","HEO","25","25","31080","30610"
"In post","2021","Attorney General's Departments","North Yorkshire","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","York","SEO","30","30","38940","38180"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","AA","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","AO","70","60","21850","21950"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","EO","40","40","27350","28430"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","G7","90","85","53560","54200"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","HEO","25","25","34110","33310"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Tyneside","SEO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","AO","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","AO","10","10","23870","24590"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Croydon","AO","20","20","23620","23520"
"In post","2021","Attorney General's Departments","Outer London - South","Croydon","EO","20","15","28390","27470"
"In post","2021","Attorney General's Departments","Outer London - South","Croydon","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Croydon","G7","20","15","60580","62120"
"In post","2021","Attorney General's Departments","Outer London - South","Croydon","HEO","15","15","33070","32840"
"In post","2021","Attorney General's Departments","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Croydon","SEO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","AO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","AO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","AO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Shropshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","AO","15","15","22030","21950"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","EO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","G7","35","30","53900","53350"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Sheffield","AO","40","35","21660","21950"
"In post","2021","Attorney General's Departments","South Yorkshire","Sheffield","EO","35","30","27450","28430"
"In post","2021","Attorney General's Departments","South Yorkshire","Sheffield","G6","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Sheffield","G7","35","35","54800","55610"
"In post","2021","Attorney General's Departments","South Yorkshire","Sheffield","HEO","20","15","35640","34480"
"In post","2021","Attorney General's Departments","South Yorkshire","Sheffield","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","AO","20","20","22910","23520"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","EO","25","25","28470","27760"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","G6","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","G7","45","40","58270","60710"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","HEO","10","10","35690","35630"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","AA","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","AO","10","10","22820","23520"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","EO","15","15","29220","29860"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","G7","20","20","59430","62370"
