"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Commercial","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Wales and The Valleys","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Hampshire and Isle of Wight","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Inner London - East","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Inner London - West","London","85","85","43800","40640"
"In post","2021","Declared disabled","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Northumberland and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Inner London - West","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Cheshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Devon","Outside London","60","55","35430","33860"
"In post","2021","Declared disabled","Digital, Data and Technology","Dorset and Somerset","Outside London","35","30","36020","33290"
"In post","2021","Declared disabled","Digital, Data and Technology","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","East Wales","Outside London","65","60","39890","37030"
"In post","2021","Declared disabled","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Essex","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","100","95","38210","37360"
"In post","2021","Declared disabled","Digital, Data and Technology","Greater Manchester","Outside London","35","35","38900","36500"
"In post","2021","Declared disabled","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","40","40","34380","33000"
"In post","2021","Declared disabled","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Inner London - East","London","35","35","47440","43720"
"In post","2021","Declared disabled","Digital, Data and Technology","Inner London - West","London","145","140","46100","41750"
"In post","2021","Declared disabled","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Merseyside","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","North Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Northumberland and Tyne and Wear","Outside London","40","35","38310","36780"
"In post","2021","Declared disabled","Digital, Data and Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Outer London - South","London","30","30","50430","46280"
"In post","2021","Declared disabled","Digital, Data and Technology","Outer London - West and North West","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","35","30","38770","35000"
"In post","2021","Declared disabled","Digital, Data and Technology","South Yorkshire","Outside London","40","40","42090","37920"
"In post","2021","Declared disabled","Digital, Data and Technology","Southern Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","West Midlands","Outside London","40","40","38350","35000"
"In post","2021","Declared disabled","Digital, Data and Technology","West Wales and The Valleys","Outside London","50","45","38600","33350"
"In post","2021","Declared disabled","Digital, Data and Technology","West Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Economics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","East Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Inner London - East","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Economics","Inner London - West","London","70","70","47610","51970"
"In post","2021","Declared disabled","Economics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Derbyshire and Nottinghamshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Devon","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Wales","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Essex","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","105","37210","33790"
"In post","2021","Declared disabled","Finance","Greater Manchester","Outside London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Finance","Hampshire and Isle of Wight","Outside London","35","30","34770","33010"
"In post","2021","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Inner London - East","London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Finance","Inner London - West","London","125","120","49020","44590"
"In post","2021","Declared disabled","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Merseyside","Outside London","30","30","33570","32530"
"In post","2021","Declared disabled","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northumberland and Tyne and Wear","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Outer London - South","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","South Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Surrey, East and West Sussex","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","West Central Scotland","Outside London","45","35","23360","21440"
"In post","2021","Declared disabled","Finance","West Midlands","Outside London","30","25","41060","39970"
"In post","2021","Declared disabled","Finance","West Wales and The Valleys","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","West Yorkshire","Outside London","45","40","29030","21470"
"In post","2021","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","Outside London","40","40","37000","33320"
"In post","2021","Declared disabled","Human Resources","Devon","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","East Wales","Outside London","55","50","37170","31500"
"In post","2021","Declared disabled","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Eastern Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","90","36270","33300"
"In post","2021","Declared disabled","Human Resources","Greater Manchester","Outside London","50","50","36190","32000"
"In post","2021","Declared disabled","Human Resources","Hampshire and Isle of Wight","Outside London","30","30","37870","31680"
"In post","2021","Declared disabled","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Inner London - East","London","40","40","51180","47550"
"In post","2021","Declared disabled","Human Resources","Inner London - West","London","220","210","47430","41780"
"In post","2021","Declared disabled","Human Resources","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Lancashire","Outside London","30","25","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Merseyside","Outside London","35","35","41260","34450"
"In post","2021","Declared disabled","Human Resources","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Outer London - South","London","40","35","46600","45070"
"In post","2021","Declared disabled","Human Resources","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","South Yorkshire","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Southern Scotland","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","West Central Scotland","Outside London","55","50","24510","21580"
"In post","2021","Declared disabled","Human Resources","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","West Wales and The Valleys","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","West Yorkshire","Outside London","40","40","41350","39030"
