"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","East of England","Outside London","15","15","34130","33370"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","London","London","20","20","50160","49370"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","North West (England)","Outside London","15","15","31760","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","South East (England)","Outside London","25","25","33070","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","South West (England)","Outside London","40","40","40850","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Internal Audit","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East Midlands (England)","Outside London","10","10","27180","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","East of England","Outside London","90","85","34150","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","London","125","125","37250","32040"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","North West (England)","Outside London","40","40","28850","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Scotland","Outside London","20","20","26560","26510"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South East (England)","Outside London","145","140","30050","28670"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","South West (England)","Outside London","185","180","36200","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Wales","Outside London","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","West Midlands (England)","Outside London","30","30","33930","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","London","London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East Midlands (England)","Outside London","175","165","41560","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","East of England","Outside London","135","120","45210","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","London","London","40","35","52460","44240"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","North East (England)","Outside London","10","10","44350","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","North West (England)","Outside London","40","35","61110","74070"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Northern Ireland","Outside London","40","30","44050","38640"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Overseas","Overseas","35","35","50960","38890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Scotland","Outside London","90","80","45570","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South East (England)","Outside London","365","330","45980","38490"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","South West (England)","Outside London","395","345","41900","33780"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Wales","Outside London","45","40","42850","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","West Midlands (England)","Outside London","135","125","46100","37890"
"In post","2021","Ministry of Defence (excl. agencies)","Medicine","Yorkshire and The Humber","Outside London","145","135","42210","35300"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East Midlands (England)","Outside London","40","40","30010","28460"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","East of England","Outside London","70","65","25140","21830"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","London","London","20","20","36300","34940"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","North West (England)","Outside London","120","110","24260","21920"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Northern Ireland","Outside London","15","15","30620","27680"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Overseas","Overseas","20","20","35780","33040"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Scotland","Outside London","45","45","29560","27000"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South East (England)","Outside London","130","125","30600","31220"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","South West (England)","Outside London","95","85","29180","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","Unknown","15","15","27780","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Wales","Outside London","15","15","29910","33040"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","West Midlands (England)","Outside London","40","40","28760","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Outside London","40","40","29120","27190"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Research","East Midlands (England)","Outside London","20","20","45260","46580"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Research","London","London","15","15","56910","57410"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Research","South East (England)","Outside London","30","30","38720","36460"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Research","South West (England)","Outside London","15","15","39540","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Other","East Midlands (England)","Outside London","680","655","22500","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Other","East of England","Outside London","1020","985","23650","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Other","London","London","490","475","27620","25390"
"In post","2021","Ministry of Defence (excl. agencies)","Other","North East (England)","Outside London","110","110","22150","21090"
"In post","2021","Ministry of Defence (excl. agencies)","Other","North West (England)","Outside London","315","290","22900","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Other","Northern Ireland","Outside London","280","270","21980","21670"
"In post","2021","Ministry of Defence (excl. agencies)","Other","Overseas","Overseas","265","265","43740","41600"
"In post","2021","Ministry of Defence (excl. agencies)","Other","Scotland","Outside London","685","660","24420","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Other","South East (England)","Outside London","2370","2295","26500","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Other","South West (England)","Outside London","2045","1965","25800","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Other","Unknown","Unknown","20","20","27250","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Other","Wales","Outside London","345","330","23080","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Other","West Midlands (England)","Outside London","860","830","25620","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Other","Yorkshire and The Humber","Outside London","1015","980","23870","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Planning","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","East of England","Outside London","55","55","46120","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","London","London","620","610","49090","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","North West (England)","Outside London","35","35","29270","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","Overseas","Overseas","40","40","55430","54550"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","Scotland","Outside London","75","70","23230","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","South East (England)","Outside London","140","135","37460","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","South West (England)","Outside London","70","70","37550","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","West Midlands (England)","Outside London","15","15","38310","36940"
"In post","2021","Ministry of Defence (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East Midlands (England)","Outside London","120","120","31460","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","East of England","Outside London","395","385","39010","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","London","London","510","505","49150","45200"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","North East (England)","Outside London","15","15","28550","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","Outside London","170","165","36290","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","Outside London","30","30","33700","34050"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","Overseas","75","75","41880","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","Outside London","180","175","37700","33630"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","Outside London","1185","1160","39250","36460"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","Outside London","1495","1440","39390","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Unknown","Unknown","25","25","39740","39530"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","Outside London","45","45","30770","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","Outside London","280","275","37630","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","100","100","34910","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","Outside London","170","165","24500","18800"
"In post","2021","Ministry of Defence (excl. agencies)","Property","East of England","Outside London","330","315","31780","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","London","London","80","80","35190","31870"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North East (England)","Outside London","25","25","22920","17230"
"In post","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","Outside London","50","50","25810","26510"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","Outside London","90","90","28400","27260"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Overseas","Overseas","60","60","36300","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Scotland","Outside London","245","240","29420","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","Outside London","505","490","32760","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","Outside London","445","435","33300","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Wales","Outside London","75","75","29330","33150"
"In post","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","Outside London","185","180","33340","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","Outside London","165","160","30610","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South East (England)","Outside London","10","10","40140","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","Outside London","55","55","24850","22500"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","Outside London","145","140","27790","25190"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","London","125","120","47960","42120"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","Outside London","15","15","22680","22500"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","Outside London","30","30","25650","22500"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Northern Ireland","Outside London","30","30","24500","23250"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Overseas","Overseas","50","50","42690","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Scotland","Outside London","170","170","34810","28060"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","South East (England)","Outside London","330","325","32620","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","South West (England)","Outside London","590","580","35150","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","Unknown","75","70","27340","27370"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Wales","Outside London","30","30","23880","22500"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","West Midlands (England)","Outside London","70","70","25100","22500"
"In post","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Yorkshire and The Humber","Outside London","95","95","26320","25190"
"In post","2021","Ministry of Defence (excl. agencies)","Security","East Midlands (England)","Outside London","120","120","27230","22560"
"In post","2021","Ministry of Defence (excl. agencies)","Security","East of England","Outside London","480","470","33030","28750"
"In post","2021","Ministry of Defence (excl. agencies)","Security","London","London","320","320","32540","29370"
"In post","2021","Ministry of Defence (excl. agencies)","Security","North East (England)","Outside London","20","20","20520","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Security","North West (England)","Outside London","160","160","24380","20060"
"In post","2021","Ministry of Defence (excl. agencies)","Security","Northern Ireland","Outside London","385","380","21240","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Security","Overseas","Overseas","15","15","43520","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Security","Scotland","Outside London","1335","1295","30450","26750"
"In post","2021","Ministry of Defence (excl. agencies)","Security","South East (England)","Outside London","1465","1450","30770","27680"
"In post","2021","Ministry of Defence (excl. agencies)","Security","South West (England)","Outside London","1015","990","26470","20060"
"In post","2021","Ministry of Defence (excl. agencies)","Security","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Security","Wales","Outside London","125","120","20480","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Security","West Midlands (England)","Outside London","255","250","27100","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Security","Yorkshire and The Humber","Outside London","330","320","31540","33200"
"In post","2021","Ministry of Defence (excl. agencies)","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Statistics","London","London","55","55","44000","41070"
"In post","2021","Ministry of Defence (excl. agencies)","Statistics","South East (England)","Outside London","45","45","35810","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Statistics","South West (England)","Outside London","60","55","39370","36300"
"In post","2021","Ministry of Defence (excl. agencies)","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","East Midlands (England)","Outside London","30","30","26240","23970"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","East of England","Outside London","155","155","34340","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","London","London","105","100","36800","36070"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","North West (England)","Outside London","115","110","32370","33150"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Northern Ireland","Outside London","15","15","30950","24870"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Overseas","Overseas","30","30","32060","33230"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Scotland","Outside London","40","40","31040","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","South East (England)","Outside London","195","190","34790","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","South West (England)","Outside London","580","560","36240","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","Unknown","35","35","38630","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","West Midlands (England)","Outside London","180","180","32820","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Yorkshire and The Humber","Outside London","35","35","30420","28000"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","London","London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","London","London","90","90","42390","39600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","East of England","Outside London","10","10","43690","41360"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","London","London","50","50","53850","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","London","London","75","75","44560","35060"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","East of England","Outside London","20","20","43710","39600"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","London","London","80","75","54630","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","London","London","25","25","51760","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","North West (England)","Outside London","30","30","32390","29050"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","London","London","25","20","42960","38300"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","South East (England)","Outside London","10","10","30220","27980"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","East Midlands (England)","Outside London","30","25","37060","33610"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","East of England","Outside London","35","35","35060","33780"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","London","London","145","145","38540","33210"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","North East (England)","Outside London","40","40","38510","34830"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","North West (England)","Outside London","55","55","37990","34560"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","South West (England)","Outside London","45","45","39100","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","West Midlands (England)","Outside London","40","40","37760","33960"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Outside London","35","35","37160","34690"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","London","London","80","80","47230","42980"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","East Midlands (England)","Outside London","15","15","42850","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","London","London","1060","1040","49920","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","North East (England)","Outside London","15","15","45100","46490"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","North West (England)","Outside London","45","40","37380","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","South West (England)","Outside London","50","50","41180","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","West Midlands (England)","Outside London","40","40","34510","30710"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","35","30","49650","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","London","London","60","60","48480","40350"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","West Midlands (England)","Outside London","30","30","40900","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","London","London","25","25","51520","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","London","London","90","85","49010","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
