"Status","Year","Age","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Unknown","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Department for Transport","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Department of Health and Social Care","30","25","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","HM Revenue and Customs","50","40","30780","31810"
"In post","2021","60-64","Unknown","Undeclared","Ministry of Defence","35","35","35000","36110"
"In post","2021","60-64","Unknown","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Scottish Government","45","30","33970","33650"
"In post","2021","60-64","Unknown","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Attorney General's Departments","40","35","51860","55610"
"In post","2021","60-64","Unknown","Unknown","Cabinet Office","60","55","53060","54700"
"In post","2021","60-64","Unknown","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","30","25","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Department for Education","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Department for Environment, Food and Rural Affairs","40","35","37210","32410"
"In post","2021","60-64","Unknown","Unknown","Department for International Trade","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Department for Transport","50","45","26070","26580"
"In post","2021","60-64","Unknown","Unknown","Department for Work and Pensions","90","85","29570","27570"
"In post","2021","60-64","Unknown","Unknown","Department of Health and Social Care","40","35","52330","49530"
"In post","2021","60-64","Unknown","Unknown","Foreign, Commonwealth and Development Office","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","HM Land Registry","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","HM Revenue and Customs","805","635","27120","21440"
"In post","2021","60-64","Unknown","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Home Office","25","25","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Ministry of Defence","265","255","34740","33300"
"In post","2021","60-64","Unknown","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Ministry of Justice","165","140","23920","20600"
"In post","2021","60-64","Unknown","Unknown","National Crime Agency","40","35","41410","38080"
"In post","2021","60-64","Unknown","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Scottish Government","465","370","32320","29350"
"In post","2021","60-64","Unknown","Unknown","The National Archives","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","United Kingdom Statistics Authority","50","35","24150","19520"
"In post","2021","60-64","Unknown","Unknown","Welsh Government","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","White","Attorney General's Departments","25","20","[c]","[c]"
"In post","2021","60-64","Unknown","White","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Charity Commission","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Department for Business, Energy and Industrial Strategy","85","65","32990","31640"
"In post","2021","60-64","Unknown","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Department for Education","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","White","Department for Environment, Food and Rural Affairs","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","White","Department for International Trade","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","White","Department for Transport","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","White","Department for Work and Pensions","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","White","Department of Health and Social Care","135","120","54960","42450"
"In post","2021","60-64","Unknown","White","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Foreign, Commonwealth and Development Office","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","White","HM Land Registry","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","White","HM Revenue and Customs","545","390","27520","21440"
"In post","2021","60-64","Unknown","White","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Ministry of Defence","445","410","31060","23920"
"In post","2021","60-64","Unknown","White","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Ministry of Justice","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","White","National Crime Agency","105","100","38710","36740"
"In post","2021","60-64","Unknown","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Office for Standards in Education","25","20","[c]","[c]"
"In post","2021","60-64","Unknown","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Other Cabinet Office Agencies","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","White","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Scottish Government","245","185","35410","33650"
"In post","2021","60-64","Unknown","White","The National Archives","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","White","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","United Kingdom Statistics Authority","65","45","22480","19520"
"In post","2021","60-64","Unknown","White","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","White","Welsh Government","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department for Work and Pensions","25","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","HM Revenue and Customs","15","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Home Office","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Ministry of Defence","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Ministry of Justice","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department for Work and Pensions","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Home Office","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Ministry of Justice","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Black","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department for Work and Pensions","25","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
