"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Land Registry","Finance","EO","EO","15","10","29270","30600"
"In post","2021","HM Land Registry","Finance","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Finance","G6/G7","G7","10","10","57130","56750"
"In post","2021","HM Land Registry","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","SEO/HEO","HEO","15","15","36430","33840"
"In post","2021","HM Land Registry","Finance","SEO/HEO","SEO","15","15","47250","46800"
"In post","2021","HM Land Registry","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","EO","EO","25","20","27130","27130"
"In post","2021","HM Land Registry","Human Resources","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","SEO/HEO","HEO","20","15","33840","33840"
"In post","2021","HM Land Registry","Human Resources","SEO/HEO","SEO","30","30","43850","42630"
"In post","2021","HM Land Registry","Internal Audit","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","EO","EO","55","50","27620","27130"
"In post","2021","HM Land Registry","Legal","G6/G7","G6","15","15","74630","75460"
"In post","2021","HM Land Registry","Legal","G6/G7","G7","125","110","62970","60840"
"In post","2021","HM Land Registry","Legal","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","SEO/HEO","HEO","40","35","34560","33840"
"In post","2021","HM Land Registry","Legal","SEO/HEO","SEO","15","15","41930","38550"
"In post","2021","HM Land Registry","Operational Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","AA/AO","AO","1760","1670","22490","22350"
"In post","2021","HM Land Registry","Operational Delivery","EO","EO","1855","1605","27240","27130"
"In post","2021","HM Land Registry","Operational Delivery","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","G6/G7","G7","30","30","58070","56750"
"In post","2021","HM Land Registry","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","SEO/HEO","HEO","965","830","34010","33840"
"In post","2021","HM Land Registry","Operational Delivery","SEO/HEO","SEO","380","345","40880","40860"
"In post","2021","HM Land Registry","Other","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","EO","EO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Other","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","AA/AO","AO","15","15","22350","22350"
"In post","2021","HM Land Registry","Project Delivery","EO","EO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","G6/G7","G7","20","20","55980","56750"
"In post","2021","HM Land Registry","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","SEO/HEO","HEO","15","15","34170","33840"
"In post","2021","HM Land Registry","Project Delivery","SEO/HEO","SEO","75","75","39960","38550"
"In post","2021","HM Land Registry","Property","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Property","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","EO","EO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Commercial","SEO/HEO","HEO","15","10","32690","31810"
"In post","2021","HM Revenue and Customs","Commercial","SEO/HEO","SEO","35","35","39220","38630"
"In post","2021","HM Revenue and Customs","Communications","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Communications","EO","EO","20","20","28470","28130"
"In post","2021","HM Revenue and Customs","Communications","G6/G7","G6","20","20","67300","71290"
"In post","2021","HM Revenue and Customs","Communications","G6/G7","G7","60","60","54330","52580"
"In post","2021","HM Revenue and Customs","Communications","SCS level","SCS level","10","10","82520","78960"
"In post","2021","HM Revenue and Customs","Communications","SEO/HEO","HEO","60","55","33870","33130"
"In post","2021","HM Revenue and Customs","Communications","SEO/HEO","SEO","75","70","40280","38980"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","AA/AO","AA","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","AA/AO","AO","25","25","21230","20140"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","EO","EO","265","250","26590","25560"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","G6/G7","G6","125","125","65600","64670"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","G6/G7","G7","330","325","52410","52580"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","SCS level","SCS level","35","35","83370","76430"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","SEO/HEO","HEO","630","595","32410","31810"
"In post","2021","HM Revenue and Customs","Digital, Data and Technology","SEO/HEO","SEO","510","485","38810","38630"
"In post","2021","HM Revenue and Customs","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","EO","EO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","G6/G7","G6","15","15","70910","71290"
"In post","2021","HM Revenue and Customs","Economics","G6/G7","G7","35","35","55440","59160"
"In post","2021","HM Revenue and Customs","Economics","SCS level","SCS level","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Economics","SEO/HEO","HEO","45","40","35240","36160"
"In post","2021","HM Revenue and Customs","Economics","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Finance","AA/AO","AA","30","20","20170","20070"
"In post","2021","HM Revenue and Customs","Finance","AA/AO","AO","520","395","20830","20700"
"In post","2021","HM Revenue and Customs","Finance","EO","EO","220","195","26800","25560"
"In post","2021","HM Revenue and Customs","Finance","G6/G7","G6","80","80","67430","69090"
"In post","2021","HM Revenue and Customs","Finance","G6/G7","G7","195","190","53510","52580"
"In post","2021","HM Revenue and Customs","Finance","SCS level","SCS level","25","25","90600","79930"
"In post","2021","HM Revenue and Customs","Finance","SEO/HEO","HEO","235","220","32630","31810"
"In post","2021","HM Revenue and Customs","Finance","SEO/HEO","SEO","260","250","39210","38630"
"In post","2021","HM Revenue and Customs","Human Resources","AA/AO","AO","40","35","21470","21250"
"In post","2021","HM Revenue and Customs","Human Resources","EO","EO","120","110","26690","25560"
"In post","2021","HM Revenue and Customs","Human Resources","G6/G7","G6","65","65","65640","64670"
"In post","2021","HM Revenue and Customs","Human Resources","G6/G7","G7","145","140","53600","52580"
"In post","2021","HM Revenue and Customs","Human Resources","SCS level","SCS level","20","20","90650","85230"
"In post","2021","HM Revenue and Customs","Human Resources","SEO/HEO","HEO","210","190","32980","31810"
"In post","2021","HM Revenue and Customs","Human Resources","SEO/HEO","SEO","155","145","39060","38630"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","EO","EO","30","25","26740","25560"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","G6/G7","G7","30","30","52940","52580"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","SEO/HEO","HEO","80","75","33410","31810"
"In post","2021","HM Revenue and Customs","Intelligence Analysis","SEO/HEO","SEO","45","40","38620","38630"
"In post","2021","HM Revenue and Customs","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","EO","EO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","G6/G7","G7","10","10","55200","52580"
"In post","2021","HM Revenue and Customs","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Internal Audit","SEO/HEO","HEO","10","10","31940","31810"
"In post","2021","HM Revenue and Customs","Internal Audit","SEO/HEO","SEO","40","40","41110","41320"
"In post","2021","HM Revenue and Customs","International Trade","EO","EO","25","25","26850","25560"
"In post","2021","HM Revenue and Customs","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","International Trade","SEO/HEO","HEO","85","80","32630","31810"
"In post","2021","HM Revenue and Customs","International Trade","SEO/HEO","SEO","25","25","39330","38630"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","EO","EO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","SEO/HEO","HEO","15","10","34200","35000"
"In post","2021","HM Revenue and Customs","Knowledge and Information Management","SEO/HEO","SEO","10","10","41030","41570"
"In post","2021","HM Revenue and Customs","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Legal","AA/AO","AO","265","235","21160","20360"
"In post","2021","HM Revenue and Customs","Legal","EO","EO","1610","1550","27210","25560"
"In post","2021","HM Revenue and Customs","Legal","G6/G7","G6","125","115","71170","71290"
"In post","2021","HM Revenue and Customs","Legal","G6/G7","G7","210","205","55390","58650"
"In post","2021","HM Revenue and Customs","Legal","SCS level","SCS level","25","25","83230","82010"
"In post","2021","HM Revenue and Customs","Legal","SEO/HEO","HEO","1085","1040","33490","31810"
"In post","2021","HM Revenue and Customs","Legal","SEO/HEO","SEO","405","395","39780","38630"
"In post","2021","HM Revenue and Customs","Operational Delivery","AA/AO","AA","925","730","20080","20070"
"In post","2021","HM Revenue and Customs","Operational Delivery","AA/AO","AO","14225","12060","20950","20640"
"In post","2021","HM Revenue and Customs","Operational Delivery","EO","EO","7145","6480","26160","25560"
"In post","2021","HM Revenue and Customs","Operational Delivery","G6/G7","G6","190","185","64480","64670"
"In post","2021","HM Revenue and Customs","Operational Delivery","G6/G7","G7","595","580","52060","52580"
"In post","2021","HM Revenue and Customs","Operational Delivery","SCS level","SCS level","55","55","82470","78000"
"In post","2021","HM Revenue and Customs","Operational Delivery","SEO/HEO","HEO","3705","3505","31950","31810"
"In post","2021","HM Revenue and Customs","Operational Delivery","SEO/HEO","SEO","1420","1370","38590","38630"
"In post","2021","HM Revenue and Customs","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","EO","EO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","G6/G7","G6","10","10","63670","64670"
"In post","2021","HM Revenue and Customs","Operational Research","G6/G7","G7","45","45","52920","52580"
"In post","2021","HM Revenue and Customs","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Operational Research","SEO/HEO","HEO","40","35","34170","35480"
"In post","2021","HM Revenue and Customs","Operational Research","SEO/HEO","SEO","35","35","39150","38630"
"In post","2021","HM Revenue and Customs","Other","AA/AO","AO","20","15","24290","25630"
"In post","2021","HM Revenue and Customs","Other","EO","EO","110","95","27610","27230"
"In post","2021","HM Revenue and Customs","Other","G6/G7","G6","65","60","66650","64670"
"In post","2021","HM Revenue and Customs","Other","G6/G7","G7","100","90","54600","53210"
"In post","2021","HM Revenue and Customs","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Other","SEO/HEO","HEO","110","100","33040","31810"
"In post","2021","HM Revenue and Customs","Other","SEO/HEO","SEO","80","75","39150","38630"
"In post","2021","HM Revenue and Customs","Policy","AA/AO","AO","15","10","23540","24650"
"In post","2021","HM Revenue and Customs","Policy","EO","EO","50","45","28130","28130"
"In post","2021","HM Revenue and Customs","Policy","G6/G7","G6","245","230","69990","71290"
"In post","2021","HM Revenue and Customs","Policy","G6/G7","G7","355","345","56560","59160"
"In post","2021","HM Revenue and Customs","Policy","SCS level","SCS level","60","55","84980","78420"
"In post","2021","HM Revenue and Customs","Policy","SEO/HEO","HEO","160","145","34140","35000"
"In post","2021","HM Revenue and Customs","Policy","SEO/HEO","SEO","250","235","40630","41760"
"In post","2021","HM Revenue and Customs","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Project Delivery","AA/AO","AO","20","15","21630","21440"
"In post","2021","HM Revenue and Customs","Project Delivery","EO","EO","200","180","26910","25560"
"In post","2021","HM Revenue and Customs","Project Delivery","G6/G7","G6","225","225","64400","64670"
"In post","2021","HM Revenue and Customs","Project Delivery","G6/G7","G7","645","630","51670","52580"
"In post","2021","HM Revenue and Customs","Project Delivery","SCS level","SCS level","65","65","82160","78000"
"In post","2021","HM Revenue and Customs","Project Delivery","SEO/HEO","HEO","555","525","32050","31810"
"In post","2021","HM Revenue and Customs","Project Delivery","SEO/HEO","SEO","865","825","38650","38630"
"In post","2021","HM Revenue and Customs","Property","AA/AO","AA","10","10","20050","20070"
"In post","2021","HM Revenue and Customs","Property","AA/AO","AO","105","90","22940","21250"
"In post","2021","HM Revenue and Customs","Property","EO","EO","755","690","27070","26330"
"In post","2021","HM Revenue and Customs","Property","G6/G7","G6","45","40","66770","66480"
"In post","2021","HM Revenue and Customs","Property","G6/G7","G7","245","230","55720","55210"
"In post","2021","HM Revenue and Customs","Property","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Property","SEO/HEO","HEO","525","500","32990","32110"
"In post","2021","HM Revenue and Customs","Property","SEO/HEO","SEO","540","500","43660","43500"
"In post","2021","HM Revenue and Customs","Security","AA/AO","AO","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","EO","EO","35","30","26440","25560"
"In post","2021","HM Revenue and Customs","Security","G6/G7","G6","10","10","68800","69710"
"In post","2021","HM Revenue and Customs","Security","G6/G7","G7","45","45","55070","52580"
"In post","2021","HM Revenue and Customs","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Security","SEO/HEO","HEO","30","30","32740","31810"
"In post","2021","HM Revenue and Customs","Security","SEO/HEO","SEO","55","55","39240","38630"
"In post","2021","HM Revenue and Customs","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Social Research","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs","Social Research","G6/G7","G7","30","25","54040","52930"
"In post","2021","HM Revenue and Customs","Social Research","SEO/HEO","HEO","20","20","33880","31810"
"In post","2021","HM Revenue and Customs","Social Research","SEO/HEO","SEO","20","20","39790","38630"
"In post","2021","HM Revenue and Customs","Statistics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","EO","EO","20","15","28270","28850"
"In post","2021","HM Revenue and Customs","Statistics","G6/G7","G6","25","25","68070","71290"
"In post","2021","HM Revenue and Customs","Statistics","G6/G7","G7","75","75","53620","54220"
"In post","2021","HM Revenue and Customs","Statistics","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs","Statistics","SEO/HEO","HEO","95","90","33880","31810"
"In post","2021","HM Revenue and Customs","Statistics","SEO/HEO","SEO","85","80","39860","38630"
"In post","2021","HM Revenue and Customs","Tax","AA/AO","AO","3790","3570","20260","20140"
"In post","2021","HM Revenue and Customs","Tax","EO","EO","4060","3775","26550","25560"
"In post","2021","HM Revenue and Customs","Tax","G6/G7","G6","650","615","66790","64670"
"In post","2021","HM Revenue and Customs","Tax","G6/G7","G7","2030","1945","53700","52580"
"In post","2021","HM Revenue and Customs","Tax","SCS level","SCS level","70","70","80660","78420"
"In post","2021","HM Revenue and Customs","Tax","SEO/HEO","HEO","5300","5020","32960","31810"
"In post","2021","HM Revenue and Customs","Tax","SEO/HEO","SEO","1830","1740","39290","38630"
"In post","2021","HM Revenue and Customs","Unknown","AA/AO","AA","10","5","20330","20070"
"In post","2021","HM Revenue and Customs","Unknown","AA/AO","AO","1560","1465","20330","20140"
"In post","2021","HM Revenue and Customs","Unknown","EO","EO","940","920","25660","25560"
"In post","2021","HM Revenue and Customs","Unknown","G6/G7","G6","160","155","68050","71290"
"In post","2021","HM Revenue and Customs","Unknown","G6/G7","G7","420","405","55470","59160"
"In post","2021","HM Revenue and Customs","Unknown","SCS level","SCS level","105","100","94050","87000"
"In post","2021","HM Revenue and Customs","Unknown","SEO/HEO","HEO","945","930","32400","31810"
"In post","2021","HM Revenue and Customs","Unknown","SEO/HEO","SEO","340","335","39250","38630"
"In post","2021","HM Treasury","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Commercial","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","HM Treasury","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","HM Treasury","Communications","G6/G7","G7","10","10","56190","55500"
"In post","2021","HM Treasury","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Communications","SEO/HEO","HEO","25","25","38410","37710"
"In post","2021","HM Treasury","Corporate Finance","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Counter Fraud","SEO/HEO","HEO","20","15","32630","30920"
"In post","2021","HM Treasury","Counter Fraud","SEO/HEO","SEO","10","10","43410","40400"
"In post","2021","HM Treasury","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","EO","EO","5","5","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","G6/G7","G7","15","15","62030","60000"
"In post","2021","HM Treasury","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Digital, Data and Technology","SEO/HEO","HEO","15","15","36940","36540"
"In post","2021","HM Treasury","Digital, Data and Technology","SEO/HEO","SEO","10","10","46380","41810"
"In post","2021","HM Treasury","Economics","AA/AO","AO","20","20","22700","22500"
"In post","2021","HM Treasury","Economics","EO","EO","15","15","24300","24300"
"In post","2021","HM Treasury","Economics","G6/G7","G6","20","20","67200","67490"
"In post","2021","HM Treasury","Economics","G6/G7","G7","55","55","55770","55530"
"In post","2021","HM Treasury","Economics","SCS level","SCS level","10","10","90000","76780"
"In post","2021","HM Treasury","Economics","SEO/HEO","HEO","85","85","33290","32320"
"In post","2021","HM Treasury","Finance","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","HM Treasury","Finance","EO","EO","20","20","25570","24300"
"In post","2021","HM Treasury","Finance","G6/G7","G6","15","15","70180","70040"
"In post","2021","HM Treasury","Finance","G6/G7","G7","30","30","57730","58500"
"In post","2021","HM Treasury","Finance","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","HM Treasury","Finance","SEO/HEO","HEO","25","20","38880","36480"
"In post","2021","HM Treasury","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","AA/AO","AO","15","15","20830","20500"
"In post","2021","HM Treasury","Human Resources","EO","EO","5","5","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","G6/G7","G6","15","15","64370","63220"
"In post","2021","HM Treasury","Human Resources","G6/G7","G7","25","25","53940","52840"
"In post","2021","HM Treasury","Human Resources","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","HM Treasury","Human Resources","SEO/HEO","HEO","20","20","37260","37700"
"In post","2021","HM Treasury","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Internal Audit","G6/G7","G6","45","45","65990","64150"
"In post","2021","HM Treasury","Internal Audit","G6/G7","G7","85","80","53810","54000"
"In post","2021","HM Treasury","Internal Audit","SCS level","SCS level","15","15","92800","88000"
"In post","2021","HM Treasury","Internal Audit","SEO/HEO","HEO","55","50","34230","33420"
"In post","2021","HM Treasury","Internal Audit","SEO/HEO","SEO","140","130","44400","43910"
"In post","2021","HM Treasury","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Operational Delivery","AA/AO","AO","15","15","23080","23630"
"In post","2021","HM Treasury","Operational Delivery","EO","EO","110","105","27950","26950"
"In post","2021","HM Treasury","Operational Delivery","G6/G7","G6","10","10","83860","74260"
"In post","2021","HM Treasury","Operational Delivery","G6/G7","G7","20","20","60830","53350"
"In post","2021","HM Treasury","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Operational Delivery","SEO/HEO","HEO","35","35","37070","37000"
"In post","2021","HM Treasury","Operational Delivery","SEO/HEO","SEO","10","10","43230","44100"
"In post","2021","HM Treasury","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Other","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Policy","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","HM Treasury","Policy","EO","EO","60","60","26270","24300"
"In post","2021","HM Treasury","Policy","G6/G7","G6","205","200","66230","63920"
"In post","2021","HM Treasury","Policy","G6/G7","G7","470","455","54560","52840"
"In post","2021","HM Treasury","Policy","SCS level","SCS level","125","120","84800","77000"
"In post","2021","HM Treasury","Policy","SEO/HEO","HEO","535","535","33770","32320"
"In post","2021","HM Treasury","Policy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Project Delivery","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","HM Treasury","Project Delivery","G6/G7","G7","10","10","57460","53120"
"In post","2021","HM Treasury","Project Delivery","SEO/HEO","HEO","10","10","35760","32960"
"In post","2021","HM Treasury","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Statistics","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","HM Treasury","Tax","G6/G7","G6","10","10","66120","63410"
"In post","2021","HM Treasury","Tax","G6/G7","G7","15","15","56820","57530"
"In post","2021","HM Treasury","Tax","SCS level","SCS level","15","15","88390","79410"
"In post","2021","HM Treasury","Tax","SEO/HEO","HEO","15","15","36200","37900"
"In post","2021","HM Treasury","Unknown","EO","EO","15","10","28410","28080"
"In post","2021","HM Treasury","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","HM Treasury","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Unknown","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","HM Treasury","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Commercial","EO","EO","5","5","[c]","[c]"
"In post","2021","Home Office","Commercial","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Home Office","Commercial","SEO/HEO","HEO","20","20","34510","35070"
"In post","2021","Home Office","Commercial","SEO/HEO","SEO","55","55","42980","42610"
"In post","2021","Home Office","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Communications","EO","EO","5","5","[c]","[c]"
"In post","2021","Home Office","Communications","G6/G7","G6","15","15","69140","68720"
"In post","2021","Home Office","Communications","G6/G7","G7","45","45","57660","57460"
"In post","2021","Home Office","Communications","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Home Office","Communications","SEO/HEO","HEO","50","45","38520","37960"
"In post","2021","Home Office","Communications","SEO/HEO","SEO","55","55","43540","43560"
"In post","2021","Home Office","Counter Fraud","AA/AO","AA","10","10","18760","17990"
"In post","2021","Home Office","Counter Fraud","AA/AO","AO","30","30","21550","21430"
"In post","2021","Home Office","Counter Fraud","EO","EO","100","90","25990","25310"
"In post","2021","Home Office","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Counter Fraud","SEO/HEO","HEO","25","25","32250","30980"
"In post","2021","Home Office","Counter Fraud","SEO/HEO","SEO","5","5","[c]","[c]"
