"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","North Hampshire","AA/AO","205","195","21690","20920"
"In post","2021","Ministry of Defence","North Hampshire","EO","100","100","27380","26670"
"In post","2021","Ministry of Defence","North Hampshire","G6/G7","25","25","67470","65480"
"In post","2021","Ministry of Defence","North Hampshire","SEO/HEO","190","185","36230","33300"
"In post","2021","Ministry of Defence","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North Lanarkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","North Nottinghamshire","AA/AO","20","20","20290","20500"
"In post","2021","Ministry of Defence","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North Nottinghamshire","SEO/HEO","15","15","37400","34420"
"In post","2021","Ministry of Defence","North Nottinghamshire","Unknown","10","10","48220","48170"
"In post","2021","Ministry of Defence","North Yorkshire CC","AA/AO","725","695","23350","20920"
"In post","2021","Ministry of Defence","North Yorkshire CC","EO","260","250","29030","27720"
"In post","2021","Ministry of Defence","North Yorkshire CC","G6/G7","50","45","68860","68480"
"In post","2021","Ministry of Defence","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North Yorkshire CC","SEO/HEO","235","230","37470","36300"
"In post","2021","Ministry of Defence","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northumberland","AA/AO","55","50","20550","20920"
"In post","2021","Ministry of Defence","Northumberland","EO","20","20","27040","26670"
"In post","2021","Ministry of Defence","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northumberland","SEO/HEO","25","20","37360","37890"
"In post","2021","Ministry of Defence","Norwich and East Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Nottingham","AA/AO","10","10","20350","20920"
"In post","2021","Ministry of Defence","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA/AO","25","25","21830","21250"
"In post","2021","Ministry of Defence","Overseas","EO","110","110","28340","26670"
"In post","2021","Ministry of Defence","Overseas","G6/G7","110","110","64670","63500"
"In post","2021","Ministry of Defence","Overseas","SCS level","10","10","85270","84320"
"In post","2021","Ministry of Defence","Overseas","SEO/HEO","495","495","40960","40580"
"In post","2021","Ministry of Defence","Overseas","Unknown","35","35","39460","36710"
"In post","2021","Ministry of Defence","Oxfordshire","AA/AO","465","450","20910","20720"
"In post","2021","Ministry of Defence","Oxfordshire","EO","160","155","26640","26670"
"In post","2021","Ministry of Defence","Oxfordshire","G6/G7","60","55","66420","64220"
"In post","2021","Ministry of Defence","Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Oxfordshire","SEO/HEO","325","315","36690","34260"
"In post","2021","Ministry of Defence","Oxfordshire","Unknown","25","25","38350","37320"
"In post","2021","Ministry of Defence","Perth and Kinross and Stirling","AA/AO","50","50","20590","20920"
"In post","2021","Ministry of Defence","Perth and Kinross and Stirling","EO","15","15","29030","26930"
"In post","2021","Ministry of Defence","Perth and Kinross and Stirling","G6/G7","15","15","50770","48900"
"In post","2021","Ministry of Defence","Perth and Kinross and Stirling","SEO/HEO","30","30","41840","41410"
"In post","2021","Ministry of Defence","Peterborough","AA/AO","110","105","20420","20720"
"In post","2021","Ministry of Defence","Peterborough","EO","20","20","30020","26670"
"In post","2021","Ministry of Defence","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Peterborough","SEO/HEO","25","25","35290","33300"
"In post","2021","Ministry of Defence","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Plymouth","AA/AO","435","415","25000","20920"
"In post","2021","Ministry of Defence","Plymouth","EO","220","220","25710","26350"
"In post","2021","Ministry of Defence","Plymouth","G6/G7","50","45","65530","64220"
"In post","2021","Ministry of Defence","Plymouth","SEO/HEO","220","215","38530","38490"
"In post","2021","Ministry of Defence","Plymouth","Unknown","110","110","38940","39150"
"In post","2021","Ministry of Defence","Portsmouth","AA/AO","640","620","24730","20920"
"In post","2021","Ministry of Defence","Portsmouth","EO","355","345","27930","26670"
"In post","2021","Ministry of Defence","Portsmouth","G6/G7","130","125","61270","54550"
"In post","2021","Ministry of Defence","Portsmouth","SCS level","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Portsmouth","SEO/HEO","660","640","37250","35290"
"In post","2021","Ministry of Defence","Portsmouth","Unknown","25","25","55210","56360"
"In post","2021","Ministry of Defence","Powys","AA/AO","155","150","20420","20720"
"In post","2021","Ministry of Defence","Powys","EO","35","35","26340","26670"
"In post","2021","Ministry of Defence","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Powys","SEO/HEO","45","40","35970","33300"
"In post","2021","Ministry of Defence","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Sandwell","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Sefton","AA/AO","20","20","20360","20060"
"In post","2021","Ministry of Defence","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Sheffield","AA/AO","15","15","20820","21350"
"In post","2021","Ministry of Defence","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Shropshire CC","AA/AO","180","170","20810","20920"
"In post","2021","Ministry of Defence","Shropshire CC","EO","220","220","28900","29670"
"In post","2021","Ministry of Defence","Shropshire CC","G6/G7","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Shropshire CC","SEO/HEO","80","75","37480","36300"
"In post","2021","Ministry of Defence","Shropshire CC","Unknown","45","45","35610","34320"
"In post","2021","Ministry of Defence","Somerset","AA/AO","285","275","20410","20170"
"In post","2021","Ministry of Defence","Somerset","EO","335","315","26560","26740"
"In post","2021","Ministry of Defence","Somerset","G6/G7","95","90","58200","54180"
"In post","2021","Ministry of Defence","Somerset","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Somerset","SEO/HEO","770","735","36900","34510"
"In post","2021","Ministry of Defence","South Ayrshire","AA/AO","20","15","19830","19560"
"In post","2021","Ministry of Defence","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","South Hampshire","AA/AO","190","180","21370","20520"
"In post","2021","Ministry of Defence","South Hampshire","EO","375","365","26540","26650"
"In post","2021","Ministry of Defence","South Hampshire","G6/G7","55","55","54890","49320"
"In post","2021","Ministry of Defence","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","South Hampshire","SEO/HEO","275","265","35150","33300"
"In post","2021","Ministry of Defence","South Hampshire","Unknown","20","20","51320","52610"
"In post","2021","Ministry of Defence","South Lanarkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","South Nottinghamshire","AA/AO","75","70","20910","21130"
"In post","2021","Ministry of Defence","South Nottinghamshire","EO","20","20","27150","26670"
"In post","2021","Ministry of Defence","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","South Nottinghamshire","SEO/HEO","25","25","34960","33300"
"In post","2021","Ministry of Defence","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","South West Wales","AA/AO","40","40","19760","19560"
"In post","2021","Ministry of Defence","South West Wales","EO","10","10","27450","26670"
"In post","2021","Ministry of Defence","South West Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Southampton","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Southend-on-Sea","AA/AO","10","10","22440","22520"
"In post","2021","Ministry of Defence","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Staffordshire CC","AA/AO","205","195","20510","20920"
"In post","2021","Ministry of Defence","Staffordshire CC","EO","205","195","26950","26670"
"In post","2021","Ministry of Defence","Staffordshire CC","G6/G7","85","80","60550","54540"
"In post","2021","Ministry of Defence","Staffordshire CC","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Staffordshire CC","SEO/HEO","335","320","37070","34610"
"In post","2021","Ministry of Defence","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Stoke-on-Trent","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Suffolk","AA/AO","450","430","20970","20920"
"In post","2021","Ministry of Defence","Suffolk","EO","140","135","27960","26930"
"In post","2021","Ministry of Defence","Suffolk","G6/G7","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Suffolk","SEO/HEO","100","95","35310","33370"
"In post","2021","Ministry of Defence","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Swansea","AA/AO","10","10","20430","20920"
"In post","2021","Ministry of Defence","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Swindon","AA/AO","10","10","19700","19560"
"In post","2021","Ministry of Defence","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Swindon","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Telford and Wrekin","AA/AO","105","100","22900","20920"
"In post","2021","Ministry of Defence","Telford and Wrekin","EO","60","55","24700","25190"
"In post","2021","Ministry of Defence","Telford and Wrekin","G6/G7","20","15","68980","54540"
"In post","2021","Ministry of Defence","Telford and Wrekin","SEO/HEO","115","110","36290","34620"
"In post","2021","Ministry of Defence","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Tower Hamlets","AA/AO","10","10","22820","22650"
"In post","2021","Ministry of Defence","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Tower Hamlets","SEO/HEO","10","10","39640","37640"
"In post","2021","Ministry of Defence","Tyneside","AA/AO","70","70","20300","20920"
"In post","2021","Ministry of Defence","Tyneside","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","AA/AO","35","35","22690","22080"
"In post","2021","Ministry of Defence","Unknown","EO","35","35","28820","26930"
"In post","2021","Ministry of Defence","Unknown","G6/G7","15","15","67390","66800"
"In post","2021","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SEO/HEO","65","60","38770","37640"
"In post","2021","Ministry of Defence","Unknown","Unknown","1910","1910","37280","33570"
"In post","2021","Ministry of Defence","Wakefield","AA/AO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Wandsworth","AA/AO","20","20","22200","21470"
"In post","2021","Ministry of Defence","Warrington","AA/AO","15","10","20320","20920"
"In post","2021","Ministry of Defence","Warrington","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Warrington","SEO/HEO","15","15","36730","33300"
"In post","2021","Ministry of Defence","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Warwickshire","AA/AO","95","90","20720","19560"
"In post","2021","Ministry of Defence","Warwickshire","EO","120","120","22330","20950"
"In post","2021","Ministry of Defence","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Warwickshire","SEO/HEO","55","55","33150","32940"
"In post","2021","Ministry of Defence","West Cumbria","AA/AO","40","40","27110","23540"
"In post","2021","Ministry of Defence","West Cumbria","EO","15","15","31570","27540"
"In post","2021","Ministry of Defence","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Cumbria","SEO/HEO","10","10","42840","42580"
"In post","2021","Ministry of Defence","West Cumbria","Unknown","155","150","42610","41000"
"In post","2021","Ministry of Defence","West Essex","AA/AO","45","45","19810","20230"
"In post","2021","Ministry of Defence","West Essex","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","West Kent","AA/AO","35","35","33040","39570"
"In post","2021","Ministry of Defence","West Kent","EO","20","20","27080","22780"
"In post","2021","Ministry of Defence","West Kent","G6/G7","105","95","49130","46130"
"In post","2021","Ministry of Defence","West Kent","SEO/HEO","130","125","33720","37320"
"In post","2021","Ministry of Defence","West Lothian","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","West Northamptonshire","AA/AO","25","25","28050","22080"
"In post","2021","Ministry of Defence","West Northamptonshire","EO","20","20","29780","29200"
"In post","2021","Ministry of Defence","West Northamptonshire","SEO/HEO","15","15","36070","34260"
"In post","2021","Ministry of Defence","West Surrey","AA/AO","135","130","20240","19560"
"In post","2021","Ministry of Defence","West Surrey","EO","45","40","28180","26670"
"In post","2021","Ministry of Defence","West Surrey","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Surrey","SEO/HEO","40","40","35520","33300"
"In post","2021","Ministry of Defence","West Sussex (South West)","AA/AO","10","10","20620","20920"
"In post","2021","Ministry of Defence","West Sussex (South West)","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Westminster","AA/AO","415","410","25070","23090"
"In post","2021","Ministry of Defence","Westminster","EO","315","310","30730","30750"
"In post","2021","Ministry of Defence","Westminster","G6/G7","580","575","63120","59730"
"In post","2021","Ministry of Defence","Westminster","SCS level","155","150","89960","79350"
"In post","2021","Ministry of Defence","Westminster","SEO/HEO","1355","1340","42100","42200"
"In post","2021","Ministry of Defence","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Wiltshire","AA/AO","880","840","21710","20920"
"In post","2021","Ministry of Defence","Wiltshire","EO","865","825","26790","26670"
"In post","2021","Ministry of Defence","Wiltshire","G6/G7","1425","1375","53500","51670"
"In post","2021","Ministry of Defence","Wiltshire","SCS level","25","25","94810","90930"
"In post","2021","Ministry of Defence","Wiltshire","SEO/HEO","2710","2615","35450","35660"
"In post","2021","Ministry of Defence","Wiltshire","Unknown","50","50","41260","39860"
"In post","2021","Ministry of Defence","Wirral","AA/AO","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Wirral","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Wolverhampton","AA/AO","10","10","20480","21050"
"In post","2021","Ministry of Defence","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Worcestershire","AA/AO","20","20","20480","20920"
"In post","2021","Ministry of Defence","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","York","AA/AO","110","105","21600","20920"
"In post","2021","Ministry of Defence","York","EO","30","30","28630","26670"
"In post","2021","Ministry of Defence","York","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","York","SEO/HEO","55","55","35560","33300"
"In post","2021","Ministry of Defence","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Birmingham","EO","15","15","25780","24830"
"In post","2021","Ministry of Housing, Communities and Local Government","Birmingham","G6/G7","40","35","52210","48800"
"In post","2021","Ministry of Housing, Communities and Local Government","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Birmingham","SEO/HEO","75","75","34200","32780"
"In post","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AA/AO","165","150","21550","21270"
"In post","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","EO","95","90","26750","26050"
"In post","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G6/G7","430","385","57540","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO/HEO","185","175","36120","34860"
"In post","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","SEO/HEO","20","20","35980","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","AA/AO","10","10","21300","21270"
"In post","2021","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","G6/G7","20","20","60030","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Devon CC","SEO/HEO","15","15","36180","35580"
"In post","2021","Ministry of Housing, Communities and Local Government","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Sussex CC","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Sussex CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","SEO/HEO","20","20","39120","38880"
"In post","2021","Ministry of Housing, Communities and Local Government","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Leeds","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Leeds","G6/G7","25","25","52360","51010"
"In post","2021","Ministry of Housing, Communities and Local Government","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Leeds","SEO/HEO","35","35","34530","34690"
"In post","2021","Ministry of Housing, Communities and Local Government","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Manchester","G6/G7","15","15","48380","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","Manchester","SEO/HEO","25","25","33520","32740"
"In post","2021","Ministry of Housing, Communities and Local Government","Nottingham","EO","10","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Nottingham","G6/G7","15","15","53970","53230"
"In post","2021","Ministry of Housing, Communities and Local Government","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Nottingham","SEO/HEO","25","25","33690","30870"
"In post","2021","Ministry of Housing, Communities and Local Government","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Plymouth","SEO/HEO","15","10","35180","34180"
"In post","2021","Ministry of Housing, Communities and Local Government","Sheffield","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Sheffield","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Tyneside","G6/G7","20","20","51810","48900"
"In post","2021","Ministry of Housing, Communities and Local Government","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Tyneside","SEO/HEO","40","35","34070","34630"
"In post","2021","Ministry of Housing, Communities and Local Government","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Warrington","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Warrington","G6/G7","10","10","53580","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Warrington","SEO/HEO","35","35","34580","33170"
"In post","2021","Ministry of Housing, Communities and Local Government","Westminster","AA/AO","35","35","26910","26870"
"In post","2021","Ministry of Housing, Communities and Local Government","Westminster","EO","210","205","29200","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","Westminster","G6/G7","815","800","57870","53870"
"In post","2021","Ministry of Housing, Communities and Local Government","Westminster","SCS level","120","115","85350","77200"
"In post","2021","Ministry of Housing, Communities and Local Government","Westminster","SEO/HEO","680","675","37150","37600"
"In post","2021","Ministry of Housing, Communities and Local Government","Wirral","AA/AO","15","10","23070","23070"
"In post","2021","Ministry of Housing, Communities and Local Government","Wirral","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wirral","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wirral","SEO/HEO","15","15","33950","34690"
"In post","2021","Ministry of Justice","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","AA/AO","55","45","22000","22450"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","Unknown","45","45","32530","30390"
"In post","2021","Ministry of Justice","Barnet","AA/AO","30","30","21620","21300"
"In post","2021","Ministry of Justice","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Barnet","Unknown","45","45","31660","26810"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA/AO","865","800","24690","24120"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","225","215","31040","31420"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6/G7","15","15","73430","71200"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO/HEO","195","185","40190","38160"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","210","185","29510","30210"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","380","345","24510","23330"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","90","90","29790","31110"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","25","20","65860","65520"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","135","125","40270","38160"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","110","95","31060","31420"
"In post","2021","Ministry of Justice","Bedford","AA/AO","245","235","26710","27850"
"In post","2021","Ministry of Justice","Bedford","EO","35","35","29310","30680"
"In post","2021","Ministry of Justice","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bedford","SEO/HEO","50","45","38720","37280"
"In post","2021","Ministry of Justice","Bedford","Unknown","70","60","27390","23840"
"In post","2021","Ministry of Justice","Berkshire","AA/AO","70","65","21100","22080"
"In post","2021","Ministry of Justice","Berkshire","EO","20","20","24940","24440"
"In post","2021","Ministry of Justice","Berkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Berkshire","SEO/HEO","25","25","36080","36520"
"In post","2021","Ministry of Justice","Berkshire","Unknown","145","140","28340","24800"
"In post","2021","Ministry of Justice","Bexley and Greenwich","AA/AO","780","750","28960","30060"
"In post","2021","Ministry of Justice","Bexley and Greenwich","EO","170","165","33860","36140"
"In post","2021","Ministry of Justice","Bexley and Greenwich","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Bexley and Greenwich","SEO/HEO","120","115","43290","41500"
"In post","2021","Ministry of Justice","Bexley and Greenwich","Unknown","105","100","33760","34100"
"In post","2021","Ministry of Justice","Birmingham","AA/AO","1715","1575","21370","19930"
"In post","2021","Ministry of Justice","Birmingham","EO","440","425","23730","22570"
