"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Psychology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Psychology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","East of England","Outside London","30","[c]","23650","21650"
"Leaver CS","2021","20-29","Science and Engineering","London","London","25","[c]","28220","27020"
"Leaver CS","2021","20-29","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","North West (England)","Outside London","15","[c]","23240","21760"
"Leaver CS","2021","20-29","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","South East (England)","Outside London","60","[c]","22920","24370"
"Leaver CS","2021","20-29","Science and Engineering","South West (England)","Outside London","115","[c]","22850","20230"
"Leaver CS","2021","20-29","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","South East (England)","Outside London","25","[c]","26530","26610"
"Leaver CS","2021","20-29","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","London","London","15","[c]","25440","25070"
"Leaver CS","2021","20-29","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","East Midlands (England)","Outside London","50","[c]","23100","21010"
"Leaver CS","2021","20-29","Unknown","East of England","Outside London","50","[c]","24970","24180"
"Leaver CS","2021","20-29","Unknown","London","London","485","[c]","29350","27910"
"Leaver CS","2021","20-29","Unknown","North East (England)","Outside London","150","[c]","22140","21010"
"Leaver CS","2021","20-29","Unknown","North West (England)","Outside London","215","[c]","23070","21010"
"Leaver CS","2021","20-29","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scotland","Outside London","180","[c]","25170","23340"
"Leaver CS","2021","20-29","Unknown","South East (England)","Outside London","60","[c]","23620","24110"
"Leaver CS","2021","20-29","Unknown","South West (England)","Outside London","70","[c]","23580","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","165","[c]","28250","28000"
"Leaver CS","2021","20-29","Unknown","Wales","Outside London","85","[c]","22060","21010"
"Leaver CS","2021","20-29","Unknown","West Midlands (England)","Outside London","70","[c]","23270","21010"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","Outside London","145","[c]","24280","21010"
"Leaver CS","2021","30-39","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","South West (England)","Outside London","15","[c]","34860","36650"
"Leaver CS","2021","30-39","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","London","London","35","[c]","42270","39080"
"Leaver CS","2021","30-39","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","London","London","35","[c]","50380","51970"
"Leaver CS","2021","30-39","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","South West (England)","Outside London","15","[c]","39150","38450"
"Leaver CS","2021","30-39","Digital, Data and Technology","Wales","Outside London","20","[c]","45860","42340"
"Leaver CS","2021","30-39","Digital, Data and Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data and Technology","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","London","London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","London","20","[c]","57710","57300"
"Leaver CS","2021","30-39","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","London","London","20","[c]","42810","40230"
"Leaver CS","2021","30-39","Human Resources","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","International Trade","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","London","50","[c]","51380","51250"
"Leaver CS","2021","30-39","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","London","10","[c]","63580","65010"
"Leaver CS","2021","30-39","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","South East (England)","Outside London","15","[c]","34870","33180"
"Leaver CS","2021","30-39","Medicine","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","East Midlands (England)","Outside London","105","[c]","21600","21170"
"Leaver CS","2021","30-39","Operational Delivery","East of England","Outside London","125","[c]","27220","22940"
"Leaver CS","2021","30-39","Operational Delivery","London","London","250","[c]","35180","32270"
"Leaver CS","2021","30-39","Operational Delivery","North East (England)","Outside London","50","[c]","23810","22350"
"Leaver CS","2021","30-39","Operational Delivery","North West (England)","Outside London","140","[c]","25670","22350"
"Leaver CS","2021","30-39","Operational Delivery","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Scotland","Outside London","80","[c]","26870","25980"
"Leaver CS","2021","30-39","Operational Delivery","South East (England)","Outside London","190","[c]","25340","23000"
"Leaver CS","2021","30-39","Operational Delivery","South West (England)","Outside London","90","[c]","29830","27050"
"Leaver CS","2021","30-39","Operational Delivery","Wales","Outside London","135","[c]","23930","21590"
"Leaver CS","2021","30-39","Operational Delivery","West Midlands (England)","Outside London","130","[c]","27270","22310"
"Leaver CS","2021","30-39","Operational Delivery","Yorkshire and The Humber","Outside London","95","[c]","26140","21950"
"Leaver CS","2021","30-39","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Midlands (England)","Outside London","15","[c]","28380","29930"
"Leaver CS","2021","30-39","Other","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","London","40","[c]","40790","38670"
"Leaver CS","2021","30-39","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","Overseas","15","[c]","34230","35970"
"Leaver CS","2021","30-39","Other","Scotland","Outside London","15","[c]","29950","24430"
"Leaver CS","2021","30-39","Other","South East (England)","Outside London","20","[c]","27740","26670"
"Leaver CS","2021","30-39","Other","South West (England)","Outside London","25","[c]","23120","20920"
"Leaver CS","2021","30-39","Other","Unknown","Unknown","25","[c]","27020","29880"
"Leaver CS","2021","30-39","Other","Wales","Outside London","10","[c]","28260","29930"
"Leaver CS","2021","30-39","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","London","London","165","[c]","48110","51300"
"Leaver CS","2021","30-39","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","London","20","[c]","52790","52740"
"Leaver CS","2021","30-39","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South West (England)","Outside London","25","[c]","37630","39130"
"Leaver CS","2021","30-39","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","East of England","Outside London","35","[c]","27780","29470"
"Leaver CS","2021","30-39","Science and Engineering","London","London","30","[c]","39660","40470"
"Leaver CS","2021","30-39","Science and Engineering","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","South East (England)","Outside London","15","[c]","36390","35690"
"Leaver CS","2021","30-39","Science and Engineering","South West (England)","Outside London","45","[c]","34300","34250"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","South East (England)","Outside London","15","[c]","30050","28210"
"Leaver CS","2021","30-39","Security","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Midlands (England)","Outside London","50","[c]","23620","21010"
"Leaver CS","2021","30-39","Unknown","East of England","Outside London","60","[c]","27280","27570"
"Leaver CS","2021","30-39","Unknown","London","London","280","[c]","40300","33010"
"Leaver CS","2021","30-39","Unknown","North East (England)","Outside London","130","[c]","23050","21010"
"Leaver CS","2021","30-39","Unknown","North West (England)","Outside London","145","[c]","25520","21010"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Scotland","Outside London","225","[c]","30460","27570"
"Leaver CS","2021","30-39","Unknown","South East (England)","Outside London","65","[c]","25720","24180"
"Leaver CS","2021","30-39","Unknown","South West (England)","Outside London","70","[c]","24330","21010"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","105","[c]","46660","40600"
"Leaver CS","2021","30-39","Unknown","Wales","Outside London","75","[c]","24550","21010"
"Leaver CS","2021","30-39","Unknown","West Midlands (England)","Outside London","70","[c]","25360","27570"
"Leaver CS","2021","30-39","Unknown","Yorkshire and The Humber","Outside London","115","[c]","27930","27570"
"Leaver CS","2021","30-39","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","London","20","[c]","53370","48760"
"Leaver CS","2021","40-49","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","London","London","30","[c]","56780","52100"
"Leaver CS","2021","40-49","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","South West (England)","Outside London","10","[c]","44530","33420"
"Leaver CS","2021","40-49","Digital, Data and Technology","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
