"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Operational Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","North East (England)","SEO/HEO","40","35","34060","31810"
"In post","2021","Finance","Operational Delivery","North West (England)","AA/AO","30","30","20330","20070"
"In post","2021","Finance","Operational Delivery","North West (England)","EO","15","15","25580","25560"
"In post","2021","Finance","Operational Delivery","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Finance","Operational Delivery","North West (England)","SEO/HEO","50","50","33060","31810"
"In post","2021","Finance","Operational Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Scotland","AA/AO","65","60","20280","20140"
"In post","2021","Finance","Operational Delivery","Scotland","EO","40","35","25760","25560"
"In post","2021","Finance","Operational Delivery","Scotland","G6/G7","15","15","53480","52580"
"In post","2021","Finance","Operational Delivery","Scotland","SEO/HEO","45","45","34610","33930"
"In post","2021","Finance","Operational Delivery","South East (England)","AA/AO","45","35","21060","21440"
"In post","2021","Finance","Operational Delivery","South East (England)","EO","15","15","26660","25560"
"In post","2021","Finance","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","South East (England)","SEO/HEO","15","15","32580","31810"
"In post","2021","Finance","Operational Delivery","South West (England)","AA/AO","10","10","20840","21180"
"In post","2021","Finance","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Yorkshire and The Humber","AA/AO","120","100","20610","20140"
"In post","2021","Finance","Operational Delivery","Yorkshire and The Humber","EO","30","25","25900","25560"
"In post","2021","Finance","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Yorkshire and The Humber","SEO/HEO","10","10","35290","33810"
"In post","2021","Finance","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","London","EO","10","10","[c]","[c]"
"In post","2021","Finance","Other","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Finance","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Finance","Other","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","South West (England)","EO","25","20","22410","21200"
"In post","2021","Finance","Other","South West (England)","G6/G7","20","20","57560","55750"
"In post","2021","Finance","Other","South West (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","Other","South West (England)","SEO/HEO","60","55","32620","32730"
"In post","2021","Finance","Other","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Finance","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","London","SEO/HEO","10","10","38170","37540"
"In post","2021","Finance","Policy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","South West (England)","G6/G7","25","20","59290","55710"
"In post","2021","Finance","Project Delivery","South West (England)","SEO/HEO","30","30","34650","33480"
"In post","2021","Finance","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Finance","Tax","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Finance","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2021","Finance","Tax","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","East Midlands (England)","SEO/HEO","15","15","35130","35600"
"In post","2021","Finance","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","London","EO","20","20","28440","28160"
"In post","2021","Finance","Unknown","London","G6/G7","60","60","59060","59160"
"In post","2021","Finance","Unknown","London","SCS level","10","10","97240","89760"
"In post","2021","Finance","Unknown","London","SEO/HEO","55","55","38670","38580"
"In post","2021","Finance","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Scotland","AA/AO","25","20","20950","20140"
"In post","2021","Finance","Unknown","Scotland","EO","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Scotland","SEO/HEO","35","35","38090","37530"
"In post","2021","Finance","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Yorkshire and The Humber","AA/AO","10","10","20510","20140"
"In post","2021","Finance","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","East Midlands (England)","AA/AO","25","25","21050","21050"
"In post","2021","Grants Management","Operational Delivery","East Midlands (England)","EO","25","25","25630","25770"
"In post","2021","Grants Management","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","East Midlands (England)","SEO/HEO","15","15","32630","32140"
"In post","2021","Grants Management","Operational Delivery","East of England","AA/AO","15","15","21050","21050"
"In post","2021","Grants Management","Operational Delivery","East of England","EO","25","25","25580","25490"
"In post","2021","Grants Management","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North East (England)","AA/AO","135","120","21050","21050"
"In post","2021","Grants Management","Operational Delivery","North East (England)","EO","70","65","25410","25190"
"In post","2021","Grants Management","Operational Delivery","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North East (England)","SEO/HEO","50","45","32310","30950"
"In post","2021","Grants Management","Operational Delivery","North West (England)","AA/AO","470","410","20980","21050"
"In post","2021","Grants Management","Operational Delivery","North West (England)","EO","175","155","25450","25190"
"In post","2021","Grants Management","Operational Delivery","North West (England)","G6/G7","15","15","51010","49350"
"In post","2021","Grants Management","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North West (England)","SEO/HEO","90","80","32600","30840"
"In post","2021","Grants Management","Operational Delivery","South East (England)","AA/AO","65","60","21050","21050"
"In post","2021","Grants Management","Operational Delivery","South East (England)","EO","40","40","25390","25580"
"In post","2021","Grants Management","Operational Delivery","South East (England)","G6/G7","10","10","54580","52950"
"In post","2021","Grants Management","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","South East (England)","SEO/HEO","45","45","34010","31900"
"In post","2021","Grants Management","Operational Delivery","South West (England)","AA/AO","100","90","21030","21050"
"In post","2021","Grants Management","Operational Delivery","South West (England)","EO","75","70","25850","25900"
"In post","2021","Grants Management","Operational Delivery","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","South West (England)","SEO/HEO","55","50","32680","31200"
"In post","2021","Grants Management","Operational Delivery","Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","West Midlands (England)","AA/AO","60","55","20950","21050"
"In post","2021","Grants Management","Operational Delivery","West Midlands (England)","EO","55","50","25630","25310"
"In post","2021","Grants Management","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","West Midlands (England)","SEO/HEO","25","20","31990","30710"
"In post","2021","Grants Management","Operational Delivery","Yorkshire and The Humber","AA/AO","75","70","21050","21050"
"In post","2021","Grants Management","Operational Delivery","Yorkshire and The Humber","EO","70","65","25330","25190"
"In post","2021","Grants Management","Operational Delivery","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Yorkshire and The Humber","SEO/HEO","40","40","32900","30660"
"In post","2021","Grants Management","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Midlands (England)","AA/AO","30","25","21150","21130"
"In post","2021","Human Resources","Human Resources","East Midlands (England)","EO","70","65","26940","27130"
"In post","2021","Human Resources","Human Resources","East Midlands (England)","G6/G7","75","75","56680","52620"
"In post","2021","Human Resources","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Midlands (England)","SEO/HEO","185","175","35750","33840"
"In post","2021","Human Resources","Human Resources","East of England","AA/AO","30","25","21280","20920"
"In post","2021","Human Resources","Human Resources","East of England","EO","40","40","28480","28130"
"In post","2021","Human Resources","Human Resources","East of England","G6/G7","20","20","58660","55230"
"In post","2021","Human Resources","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East of England","SEO/HEO","95","85","37770","36720"
"In post","2021","Human Resources","Human Resources","London","AA/AO","70","65","24170","23800"
"In post","2021","Human Resources","Human Resources","London","EO","270","260","28780","28180"
"In post","2021","Human Resources","Human Resources","London","G6/G7","615","595","60860","59470"
"In post","2021","Human Resources","Human Resources","London","SCS level","115","110","89350","82520"
"In post","2021","Human Resources","Human Resources","London","SEO/HEO","860","840","38780","37740"
"In post","2021","Human Resources","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North East (England)","EO","20","20","26190","25850"
"In post","2021","Human Resources","Human Resources","North East (England)","G6/G7","15","15","52720","52580"
"In post","2021","Human Resources","Human Resources","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North East (England)","SEO/HEO","70","65","35560","33860"
"In post","2021","Human Resources","Human Resources","North West (England)","AA/AO","225","200","21090","20920"
"In post","2021","Human Resources","Human Resources","North West (England)","EO","215","205","26140","26670"
"In post","2021","Human Resources","Human Resources","North West (England)","G6/G7","145","145","55960","54540"
"In post","2021","Human Resources","Human Resources","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North West (England)","SEO/HEO","345","330","35460","33300"
"In post","2021","Human Resources","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Overseas","SEO/HEO","10","10","36890","36460"
"In post","2021","Human Resources","Human Resources","Scotland","AA/AO","380","350","21590","21130"
"In post","2021","Human Resources","Human Resources","Scotland","EO","120","120","28150","26670"
"In post","2021","Human Resources","Human Resources","Scotland","G6/G7","60","60","55950","53110"
"In post","2021","Human Resources","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Scotland","SEO/HEO","185","180","36470","34190"
"In post","2021","Human Resources","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","South East (England)","AA/AO","95","90","21810","21580"
"In post","2021","Human Resources","Human Resources","South East (England)","EO","80","80","27200","26670"
"In post","2021","Human Resources","Human Resources","South East (England)","G6/G7","80","75","59170","55930"
"In post","2021","Human Resources","Human Resources","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","South East (England)","SEO/HEO","205","195","37300","35960"
"In post","2021","Human Resources","Human Resources","South West (England)","AA/AO","155","140","21010","20920"
"In post","2021","Human Resources","Human Resources","South West (England)","EO","160","140","24960","25690"
"In post","2021","Human Resources","Human Resources","South West (England)","G6/G7","155","150","54760","54540"
"In post","2021","Human Resources","Human Resources","South West (England)","SCS level","20","20","87680","80710"
"In post","2021","Human Resources","Human Resources","South West (England)","SEO/HEO","360","335","35300","33300"
"In post","2021","Human Resources","Human Resources","South West (England)","Unknown","30","25","41590","40450"
"In post","2021","Human Resources","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Unknown","G6/G7","10","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Wales","AA/AO","65","60","21200","21590"
"In post","2021","Human Resources","Human Resources","Wales","EO","120","115","25600","26130"
"In post","2021","Human Resources","Human Resources","Wales","G6/G7","100","90","55260","53200"
"In post","2021","Human Resources","Human Resources","Wales","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Wales","SEO/HEO","290","275","34440","32180"
"In post","2021","Human Resources","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","West Midlands (England)","AA/AO","30","25","21560","21000"
"In post","2021","Human Resources","Human Resources","West Midlands (England)","EO","40","35","26300","25970"
"In post","2021","Human Resources","Human Resources","West Midlands (England)","G6/G7","60","55","56460","54330"
"In post","2021","Human Resources","Human Resources","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","West Midlands (England)","SEO/HEO","175","165","36820","36360"
"In post","2021","Human Resources","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Yorkshire and The Humber","AA/AO","25","25","21140","21070"
"In post","2021","Human Resources","Human Resources","Yorkshire and The Humber","EO","55","50","25840","25860"
"In post","2021","Human Resources","Human Resources","Yorkshire and The Humber","G6/G7","100","95","54520","52580"
"In post","2021","Human Resources","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Yorkshire and The Humber","SEO/HEO","160","155","35760","34120"
"In post","2021","Human Resources","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Knowledge and Information Management","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East Midlands (England)","EO","20","20","24650","25560"
"In post","2021","Human Resources","Operational Delivery","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East Midlands (England)","SEO/HEO","35","30","33010","31810"
"In post","2021","Human Resources","Operational Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East of England","EO","10","10","24430","23760"
"In post","2021","Human Resources","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","London","AA/AO","10","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","London","EO","20","20","27740","27040"
"In post","2021","Human Resources","Operational Delivery","London","G6/G7","20","20","57290","57200"
"In post","2021","Human Resources","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","London","SEO/HEO","30","30","36740","36800"
"In post","2021","Human Resources","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","North East (England)","AA/AO","60","50","20740","20640"
"In post","2021","Human Resources","Operational Delivery","North East (England)","EO","35","35","25160","25560"
"In post","2021","Human Resources","Operational Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","North East (England)","SEO/HEO","25","25","30800","31810"
"In post","2021","Human Resources","Operational Delivery","North West (England)","AA/AO","60","50","20920","20640"
"In post","2021","Human Resources","Operational Delivery","North West (England)","EO","55","55","25800","25560"
"In post","2021","Human Resources","Operational Delivery","North West (England)","G6/G7","15","15","55680","53010"
"In post","2021","Human Resources","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","North West (England)","SEO/HEO","50","50","34440","32720"
"In post","2021","Human Resources","Operational Delivery","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Scotland","AA/AO","85","75","20970","21440"
"In post","2021","Human Resources","Operational Delivery","Scotland","EO","40","35","25660","25560"
"In post","2021","Human Resources","Operational Delivery","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Scotland","SEO/HEO","35","35","32410","31810"
"In post","2021","Human Resources","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","South East (England)","AA/AO","35","35","21100","21440"
"In post","2021","Human Resources","Operational Delivery","South East (England)","EO","30","25","27280","28130"
"In post","2021","Human Resources","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","South East (England)","SEO/HEO","10","10","34230","35000"
"In post","2021","Human Resources","Operational Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","South West (England)","Unknown","135","125","33510","29520"
