"Status","Year","Age","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","No function","Foreign, Commonwealth and Development Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Cardiff and Vale of Glamorgan","20","20","20140","20140"
"In post","2021","16-19","No function","HM Revenue and Customs","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Leeds","25","25","20140","20140"
"In post","2021","16-19","No function","HM Revenue and Customs","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Sefton","20","20","20140","20140"
"In post","2021","16-19","No function","HM Revenue and Customs","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","Sunderland","15","15","20140","20140"
"In post","2021","16-19","No function","HM Revenue and Customs","Tyneside","15","15","20140","20140"
"In post","2021","16-19","No function","HM Treasury","Westminster","20","20","24140","24300"
"In post","2021","16-19","No function","Ministry of Defence","Wiltshire","15","15","17150","16990"
"In post","2021","16-19","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Hertfordshire","5","5","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Medway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Nottingham","5","5","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Staffordshire CC","5","5","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Worcestershire","5","5","[c]","[c]"
"In post","2021","16-19","No function","National Crime Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Office for Standards in Education","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Office for Standards in Education","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Office for Standards in Education","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other Cabinet Office Agencies","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other Cabinet Office Agencies","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","City of Edinburgh","10","10","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","United Kingdom Statistics Authority","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","16-19","No function","United Kingdom Statistics Authority","South Hampshire","5","5","[c]","[c]"
"In post","2021","16-19","Project Delivery","Cabinet Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Business, Energy and Industrial Strategy","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Education","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Transport","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Foreign, Commonwealth and Development Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","HM Revenue and Customs","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","80","80","17790","17780"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","East Ayrshire and North Ayrshire mainland","10","10","17080","16780"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Flintshire and Wrexham","15","15","16570","16780"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Plymouth","10","10","17720","16780"
"In post","2021","16-19","Project Delivery","Ministry of Defence","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Department for Education","Manchester","[c]","[c]","[c]","[c]"
