"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Cheshire","60","55","37510","33770"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Greater Manchester","40","40","38380","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Merseyside","45","40","33130","30190"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","Surrey, East and West Sussex","15","15","30720","28510"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Cornwall and Isles of Scilly","10","10","42200","41830"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Devon","40","35","37210","34830"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","880","805","43320","41020"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","East Wales","40","40","43400","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","West Midlands","135","130","38760","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","South Yorkshire","15","15","45180","40690"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","West Yorkshire","70","70","43360","38140"
"In post","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","3455","3210","27300","24610"
"In post","2021","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","2750","2540","26870","24000"
"In post","2021","Ministry of Justice","East Midlands (England)","Lincolnshire","935","885","28270","26300"
"In post","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","1330","1250","28360","27850"
"In post","2021","Ministry of Justice","East of England","East Anglia","4295","4030","28980","27850"
"In post","2021","Ministry of Justice","East of England","Essex","905","840","28090","25850"
"In post","2021","Ministry of Justice","London","Inner London - East","3375","3270","35380","32870"
"In post","2021","Ministry of Justice","London","Inner London - West","6940","6720","38490","33260"
"In post","2021","Ministry of Justice","London","Outer London - East and North East","1550","1470","30860","30150"
"In post","2021","Ministry of Justice","London","Outer London - South","1360","1290","33810","28960"
"In post","2021","Ministry of Justice","London","Outer London - West and North West","1385","1315","30680","28960"
"In post","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","1055","965","26010","22260"
"In post","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","3395","3150","29030","27330"
"In post","2021","Ministry of Justice","North West (England)","Cheshire","1240","1160","28970","26630"
"In post","2021","Ministry of Justice","North West (England)","Cumbria","400","365","27630","25790"
"In post","2021","Ministry of Justice","North West (England)","Greater Manchester","3355","3140","27660","24440"
"In post","2021","Ministry of Justice","North West (England)","Lancashire","2800","2575","29070","26810"
"In post","2021","Ministry of Justice","North West (England)","Merseyside","1765","1620","27570","24800"
"In post","2021","Ministry of Justice","Scotland","Eastern Scotland","25","25","28980","20100"
"In post","2021","Ministry of Justice","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Scotland","West Central Scotland","540","500","25170","22570"
"In post","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","2620","2485","30090","30400"
"In post","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","1675","1550","28110","26300"
"In post","2021","Ministry of Justice","South East (England)","Kent","2860","2715","29730","29960"
"In post","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","2460","2300","30650","29920"
"In post","2021","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","115","100","26320","22260"
"In post","2021","Ministry of Justice","South West (England)","Devon","1375","1260","28430","25400"
"In post","2021","Ministry of Justice","South West (England)","Dorset and Somerset","1355","1255","27890","25850"
"In post","2021","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2250","2085","28200","25330"
"In post","2021","Ministry of Justice","Unknown","Unknown","25","20","24730","21300"
"In post","2021","Ministry of Justice","Wales","East Wales","2570","2435","28310","24920"
"In post","2021","Ministry of Justice","Wales","West Wales and The Valleys","1425","1300","27360","24800"
"In post","2021","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","1815","1730","28970","25790"
"In post","2021","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","3375","3175","27740","25400"
"In post","2021","Ministry of Justice","West Midlands (England)","West Midlands","3715","3445","25980","22570"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","2055","1910","28350","26630"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","385","340","29340","25600"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","1955","1805","29250","26370"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","4010","3725","28580","25790"
"In post","2021","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","65","65","37210","36410"
"In post","2021","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","85","80","36460","37590"
"In post","2021","National Crime Agency","East Midlands (England)","Lincolnshire","15","15","37780","36410"
"In post","2021","National Crime Agency","East of England","Bedfordshire and Hertfordshire","115","110","39150","39700"
"In post","2021","National Crime Agency","East of England","East Anglia","10","10","40810","37300"
"In post","2021","National Crime Agency","East of England","Essex","15","15","32280","32770"
"In post","2021","National Crime Agency","London","Inner London - East","1570","1535","43970","40170"
"In post","2021","National Crime Agency","London","Outer London - South","80","80","41780","40590"
"In post","2021","National Crime Agency","North East (England)","Northumberland and Tyne and Wear","100","100","35440","36410"
"In post","2021","National Crime Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Cheshire","1190","1165","36300","36410"
"In post","2021","National Crime Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Lancashire","75","75","36160","36410"
"In post","2021","National Crime Agency","North West (England)","Merseyside","10","10","38450","38310"
"In post","2021","National Crime Agency","Northern Ireland","Northern Ireland","110","110","39890","39200"
"In post","2021","National Crime Agency","Overseas","Overseas","130","130","66390","64330"
"In post","2021","National Crime Agency","Scotland","West Central Scotland","55","55","37540","36410"
"In post","2021","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","110","105","39480","39570"
"In post","2021","National Crime Agency","South East (England)","Hampshire and Isle of Wight","70","65","36710","36410"
"In post","2021","National Crime Agency","South East (England)","Kent","200","195","40530","40060"
"In post","2021","National Crime Agency","South East (England)","Surrey, East and West Sussex","75","70","41420","40060"
"In post","2021","National Crime Agency","South West (England)","Devon","45","45","37490","36410"
"In post","2021","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","420","410","35990","34250"
"In post","2021","National Crime Agency","Unknown","Unknown","105","100","45080","44910"
"In post","2021","National Crime Agency","Wales","West Wales and The Valleys","60","60","37280","36410"
"In post","2021","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","45","45","38000","38540"
"In post","2021","National Crime Agency","West Midlands (England)","West Midlands","450","440","37770","36740"
"In post","2021","National Crime Agency","Yorkshire and The Humber","North Yorkshire","15","15","44930","44470"
"In post","2021","National Crime Agency","Yorkshire and The Humber","South Yorkshire","90","90","35150","34140"
"In post","2021","National Crime Agency","Yorkshire and The Humber","West Yorkshire","160","160","37380","36630"
"In post","2021","Northern Ireland Office","London","Inner London - West","75","75","50360","47630"
"In post","2021","Northern Ireland Office","Northern Ireland","Northern Ireland","85","85","38110","34990"
"In post","2021","Office for Standards in Education","East Midlands (England)","Derbyshire and Nottinghamshire","165","160","44560","39850"
"In post","2021","Office for Standards in Education","East of England","East Anglia","100","95","62230","64500"
"In post","2021","Office for Standards in Education","London","Inner London - West","450","440","56860","51360"
"In post","2021","Office for Standards in Education","North West (England)","Greater Manchester","500","480","39650","32010"
"In post","2021","Office for Standards in Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","285","265","43010","35010"
"In post","2021","Office for Standards in Education","West Midlands (England)","West Midlands","150","150","55180","51360"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","North Yorkshire","125","125","64100","70500"
"In post","2021","Office of Gas and Electricity Markets","London","Inner London - East","670","655","51150","47180"
"In post","2021","Office of Gas and Electricity Markets","Scotland","West Central Scotland","505","500","36370","31720"
"In post","2021","Office of Gas and Electricity Markets","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","260","250","45520","40580"
"In post","2021","Office of Rail and Road","London","Inner London - East","210","200","55460","55430"
"In post","2021","Office of Rail and Road","North West (England)","Greater Manchester","30","25","50990","52280"
"In post","2021","Office of Rail and Road","Scotland","West Central Scotland","25","25","53720","51310"
"In post","2021","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","51030","51470"
"In post","2021","Office of Rail and Road","West Midlands (England)","West Midlands","15","15","50710","51560"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","20","20","52360","56520"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","50740","52890"
"In post","2021","Other Cabinet Office Agencies","East of England","East Anglia","170","165","35200","33340"
"In post","2021","Other Cabinet Office Agencies","London","Inner London - East","70","70","50350","49300"
"In post","2021","Other Cabinet Office Agencies","London","Inner London - West","80","80","50750","54180"
"In post","2021","Other Cabinet Office Agencies","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Greater Manchester","10","10","49040","49700"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Merseyside","405","390","38230","34800"
"In post","2021","Other Cabinet Office Agencies","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","51330","48720"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wales","East Wales","110","105","33670","31680"
"In post","2021","Other Cabinet Office Agencies","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","West Midlands (England)","West Midlands","65","65","38380","34800"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","West Yorkshire","40","35","47570","49700"
"In post","2021","Scotland Office","London","Inner London - West","35","35","48050","43960"
"In post","2021","Scotland Office","Scotland","Eastern Scotland","80","80","47970","46600"
"In post","2021","Scottish Government","London","Inner London - West","20","20","56350","46600"
"In post","2021","Scottish Government","Overseas","Overseas","15","15","76280","70780"
"In post","2021","Scottish Government","Scotland","Eastern Scotland","12690","12050","38090","33650"
"In post","2021","Scottish Government","Scotland","Highlands and Islands","990","930","30640","29140"
"In post","2021","Scottish Government","Scotland","North Eastern Scotland","1120","1055","33530","30650"
"In post","2021","Scottish Government","Scotland","Southern Scotland","1455","1330","30610","28140"
"In post","2021","Scottish Government","Scotland","West Central Scotland","5945","5640","36230","33650"
"In post","2021","The National Archives","London","Outer London - West and North West","545","515","35580","33330"
"In post","2021","UK Export Finance","London","Inner London - West","400","390","53500","48830"
"In post","2021","UK Supreme Court","London","Inner London - West","55","55","38600","35150"
"In post","2021","United Kingdom Statistics Authority","London","Inner London - West","385","380","42630","32540"
"In post","2021","United Kingdom Statistics Authority","Scotland","Eastern Scotland","10","10","41630","39250"
"In post","2021","United Kingdom Statistics Authority","Scotland","Southern Scotland","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","Hampshire and Isle of Wight","2430","1990","28660","23520"
"In post","2021","United Kingdom Statistics Authority","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Wales","East Wales","2710","2570","34510","31090"
"In post","2021","Wales Office","London","Inner London - West","20","20","48370","51210"
"In post","2021","Wales Office","Wales","East Wales","20","20","44180","38370"
"In post","2021","Water Services Regulation Authority","London","Inner London - West","75","70","69430","66360"
"In post","2021","Water Services Regulation Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","West Midlands (England)","West Midlands","175","170","50470","47200"
"In post","2021","Welsh Government","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Welsh Government","Overseas","Overseas","10","10","58170","60830"
"In post","2021","Welsh Government","Wales","East Wales","3190","3010","42690","37410"
"In post","2021","Welsh Government","Wales","West Wales and The Valleys","2565","2435","38920","37410"
"Leaver CS","2021","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","39130","49400"
"Leaver CS","2021","Attorney General's Departments","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","10","[c]","30200","23520"
"Leaver CS","2021","Attorney General's Departments","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","East of England","Essex","10","[c]","41450","24590"
"Leaver CS","2021","Attorney General's Departments","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","Inner London - West","195","[c]","51970","51250"
"Leaver CS","2021","Attorney General's Departments","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North East (England)","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","North West (England)","Merseyside","15","[c]","38370","27870"
"Leaver CS","2021","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","10","[c]","45180","51120"
"Leaver CS","2021","Attorney General's Departments","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","10","[c]","34850","23520"
"Leaver CS","2021","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Wales","East Wales","10","[c]","48310","55610"
"Leaver CS","2021","Attorney General's Departments","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","West Midlands (England)","West Midlands","20","[c]","42540","43390"
"Leaver CS","2021","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","15","[c]","50380","55610"
"Leaver CS","2021","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","15","[c]","42520","54200"
"Leaver CS","2021","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","Inner London - East","45","[c]","42730","43890"
"Leaver CS","2021","Cabinet Office","London","Inner London - West","155","[c]","51230","42460"
"Leaver CS","2021","Cabinet Office","North East (England)","Northumberland and Tyne and Wear","15","[c]","21210","20800"
"Leaver CS","2021","Cabinet Office","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","Unknown","120","[c]","54570","38670"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire","20","[c]","25780","20920"
"Leaver CS","2021","Cabinet Office","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","Inner London - West","30","[c]","45600","35380"
"Leaver CS","2021","Chancellor's other departments","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","Inner London - West","10","[c]","45490","36740"
"Leaver CS","2021","Charity Commission","North West (England)","Merseyside","15","[c]","36970","37910"
"Leaver CS","2021","Charity Commission","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Inner London - East","75","[c]","52540","46330"
"Leaver CS","2021","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Inner London - West","200","[c]","48780","41760"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland and Tyne and Wear","15","[c]","26390","24250"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","15","[c]","31800","26000"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","80","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","East Wales","85","[c]","33570","30110"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","20","[c]","30560","25850"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Inner London - West","80","[c]","47140","37330"
"Leaver CS","2021","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","40750","41440"
"Leaver CS","2021","Department for Education","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","Inner London - West","155","[c]","46830","40940"
"Leaver CS","2021","Department for Education","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","North East (England)","Tees Valley and Durham","25","[c]","38580","36960"
"Leaver CS","2021","Department for Education","North West (England)","Greater Manchester","35","[c]","41250","36780"
"Leaver CS","2021","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","37640","36780"
"Leaver CS","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","West Midlands (England)","West Midlands","45","[c]","41820","37430"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","South Yorkshire","55","[c]","37880","33190"
"Leaver CS","2021","Department for Education","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East of England","East Anglia","45","[c]","38990","36520"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","London","Inner London - West","145","[c]","38380","33120"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland and Tyne and Wear","20","[c]","27520","22980"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","10","[c]","33240","30040"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","35","[c]","23950","21050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","35180","25600"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","70","[c]","32230","24370"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon","15","[c]","25580","21740"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","20","[c]","27640","25060"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","36200","35900"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","10","[c]","30320","21050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","[c]","25700","22980"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","35","[c]","33530","29560"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Inner London - West","135","[c]","37430","31220"
"Leaver CS","2021","Department for International Trade","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","32410","31100"
"Leaver CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","28270","26710"
